family_id	truth_bp	estimated_bp	absolute_relative_error	excess_bp
truth_f1	28800	28810.0	0.00034722222222222224	10.0
truth_f2	38880	38896.0	0.00041152263374485596	16.0
truth_f3	33120	33136.0	0.0004830917874396135	16.0
