family_id	truth_bp	estimated_bp	absolute_relative_error	excess_bp
truth_f1	4104	3918.0	0.04532163742690058	0
truth_f2	8208	8004.0	0.024853801169590642	0
truth_f3	8208	7855.0	0.04300682261208577	0
