seed	coverage	substitution_rate	read_length	assembly_fraction	family_id	truth_assembly_read_ratio	truth_underrepresented	predicted_assembly_read_ratio	native_status	predicted_underrepresented	outcome
5103	20	0.001	5000	0.75	f1	0.75	False	0.7649	consistent	False	TN
5103	20	0.001	5000	0.75	f2	0.75	False	0.7964	consistent	False	TN
5103	20	0.001	5000	0.75	f3	0.75	False	0.7685	consistent	False	TN
5103	20	0.001	5000	0.5	f1	0.5	True	0.5099	possible_collapse	True	TP
5103	20	0.001	5000	0.5	f2	0.5	True	0.5309	possible_collapse	True	TP
5103	20	0.001	5000	0.5	f3	0.5	True	0.5123	possible_collapse	True	TP
5103	20	0.001	5000	0.25	f1	0.25	True	0.255	possible_collapse	True	TP
5103	20	0.001	5000	0.25	f2	0.25	True	0.2655	possible_collapse	True	TP
5103	20	0.001	5000	0.25	f3	0.25	True	0.2562	possible_collapse	True	TP
5103	20	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5103	20	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5103	20	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5103	20	0.01	5000	1	f1	1.0	False	1.2079	consistent	False	TN
5103	20	0.01	5000	1	f2	1.0	False	1.2866	consistent	False	TN
5103	20	0.01	5000	1	f3	1.0	False	1.2389	consistent	False	TN
5103	20	0.01	5000	0.75	f1	0.75	False	0.9059	consistent	False	TN
5103	20	0.01	5000	0.75	f2	0.75	False	0.9649	consistent	False	TN
5103	20	0.01	5000	0.75	f3	0.75	False	0.9292	consistent	False	TN
5103	20	0.01	5000	0.5	f1	0.5	True	0.6039	consistent	False	FN
5103	20	0.01	5000	0.5	f2	0.5	True	0.6433	consistent	False	FN
5103	20	0.01	5000	0.5	f3	0.5	True	0.6195	consistent	False	FN
5103	20	0.01	5000	0.25	f1	0.25	True	0.302	possible_collapse	True	TP
5103	20	0.01	5000	0.25	f2	0.25	True	0.3216	possible_collapse	True	TP
5103	20	0.01	5000	0.25	f3	0.25	True	0.3097	possible_collapse	True	TP
5103	20	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5103	20	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5103	20	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
