seed	unit_substitution_rate	array_fragments	fragment_gap_bp	coverage	substitution_rate	read_length	assembly_fraction	family_id	truth_assembly_read_ratio	truth_underrepresented	predicted_assembly_read_ratio	native_status	predicted_underrepresented	outcome
5401	0.05	3	500	5	0	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.001	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0.001	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0.001	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0.001	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0.001	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0.001	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0.001	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.001	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.001	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.001	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.001	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.001	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.01	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0.01	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0.01	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0.01	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0.01	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0.01	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	5	0.01	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.01	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.01	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.01	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.01	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.01	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	5	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.001	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0.001	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0.001	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0.001	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0.001	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0.001	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0.001	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.001	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.001	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.001	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.001	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.001	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.01	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0.01	5000	1	f2	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0.01	5000	1	f3	1.0	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0.01	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0.01	5000	0.75	f2	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0.01	5000	0.75	f3	0.75	False	0.0	reads_only	True	FP
5401	0.05	3	500	20	0.01	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.01	5000	0.5	f2	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.01	5000	0.5	f3	0.5	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.01	5000	0.25	f1	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.01	5000	0.25	f2	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.01	5000	0.25	f3	0.25	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5401	0.05	3	500	20	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	1	0	5000	1	f1	1.0	False	0.0	low_confidence	False	TN
5402	0.01	1	500	1	0	5000	1	f2	1.0	False	2.432	possible_overexpansion	False	TN
5402	0.01	1	500	1	0	5000	1	f3	1.0	False	1.128	consistent	False	TN
5402	0.01	1	500	1	0	5000	0.75	f1	0.75	False	0.0	low_confidence	False	TN
5402	0.01	1	500	1	0	5000	0.75	f2	0.75	False	1.8186	possible_overexpansion	False	TN
5402	0.01	1	500	1	0	5000	0.75	f3	0.75	False	0.8458	consistent	False	TN
5402	0.01	1	500	1	0	5000	0.5	f1	0.5	True	0.0	low_confidence	False	FN
5402	0.01	1	500	1	0	5000	0.5	f2	0.5	True	1.2144	consistent	False	FN
5402	0.01	1	500	1	0	5000	0.5	f3	0.5	True	0.5636	possible_collapse	True	TP
5402	0.01	1	500	1	0	5000	0.25	f1	0.25	True	0.0	assembly_only	False	FN
5402	0.01	1	500	1	0	5000	0.25	f2	0.25	True	0.6056	consistent	False	FN
5402	0.01	1	500	1	0	5000	0.25	f3	0.25	True	0.2815	possible_collapse	True	TP
5402	0.01	1	500	1	0	5000	0	f1	0.0	True	0.0	low_confidence	False	FN
5402	0.01	1	500	1	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	1	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	1	0.001	5000	1	f1	1.0	False	0.0	low_confidence	False	TN
5402	0.01	1	500	1	0.001	5000	1	f2	1.0	False	2.508	possible_overexpansion	False	TN
5402	0.01	1	500	1	0.001	5000	1	f3	1.0	False	1.1539	consistent	False	TN
5402	0.01	1	500	1	0.001	5000	0.75	f1	0.75	False	0.0	low_confidence	False	TN
5402	0.01	1	500	1	0.001	5000	0.75	f2	0.75	False	1.8754	possible_overexpansion	False	TN
5402	0.01	1	500	1	0.001	5000	0.75	f3	0.75	False	0.8652	consistent	False	TN
5402	0.01	1	500	1	0.001	5000	0.5	f1	0.5	True	0.0	low_confidence	False	FN
5402	0.01	1	500	1	0.001	5000	0.5	f2	0.5	True	1.2523	consistent	False	FN
5402	0.01	1	500	1	0.001	5000	0.5	f3	0.5	True	0.5766	possible_collapse	True	TP
5402	0.01	1	500	1	0.001	5000	0.25	f1	0.25	True	0.0	assembly_only	False	FN
5402	0.01	1	500	1	0.001	5000	0.25	f2	0.25	True	0.6245	consistent	False	FN
5402	0.01	1	500	1	0.001	5000	0.25	f3	0.25	True	0.2879	possible_collapse	True	TP
5402	0.01	1	500	1	0.001	5000	0	f1	0.0	True	0.0	low_confidence	False	FN
5402	0.01	1	500	1	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	1	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	1	0.01	5000	1	f1	1.0	False	0.0	low_confidence	False	TN
5402	0.01	1	500	1	0.01	5000	1	f2	1.0	False	2.8663	possible_overexpansion	False	TN
5402	0.01	1	500	1	0.01	5000	1	f3	1.0	False	1.3752	consistent	False	TN
5402	0.01	1	500	1	0.01	5000	0.75	f1	0.75	False	0.0	low_confidence	False	TN
5402	0.01	1	500	1	0.01	5000	0.75	f2	0.75	False	2.1433	possible_overexpansion	False	TN
5402	0.01	1	500	1	0.01	5000	0.75	f3	0.75	False	1.0312	consistent	False	TN
5402	0.01	1	500	1	0.01	5000	0.5	f1	0.5	True	0.0	low_confidence	False	FN
5402	0.01	1	500	1	0.01	5000	0.5	f2	0.5	True	1.4313	consistent	False	FN
5402	0.01	1	500	1	0.01	5000	0.5	f3	0.5	True	0.6872	consistent	False	FN
5402	0.01	1	500	1	0.01	5000	0.25	f1	0.25	True	0.0	assembly_only	False	FN
5402	0.01	1	500	1	0.01	5000	0.25	f2	0.25	True	0.7137	consistent	False	FN
5402	0.01	1	500	1	0.01	5000	0.25	f3	0.25	True	0.3431	possible_collapse	True	TP
5402	0.01	1	500	1	0.01	5000	0	f1	0.0	True	0.0	low_confidence	False	FN
5402	0.01	1	500	1	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	1	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	5	0	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.01	1	500	5	0	5000	1	f2	1.0	False	1.0969	consistent	False	TN
5402	0.01	1	500	5	0	5000	1	f3	1.0	False	1.2078	consistent	False	TN
5402	0.01	1	500	5	0	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.01	1	500	5	0	5000	0.75	f2	0.75	False	0.8202	consistent	False	TN
5402	0.01	1	500	5	0	5000	0.75	f3	0.75	False	0.9057	consistent	False	TN
5402	0.01	1	500	5	0	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.01	1	500	5	0	5000	0.5	f2	0.5	True	0.5477	possible_collapse	True	TP
5402	0.01	1	500	5	0	5000	0.5	f3	0.5	True	0.6035	consistent	False	FN
5402	0.01	1	500	5	0	5000	0.25	f1	0.25	True	0.4642	possible_collapse	True	TP
5402	0.01	1	500	5	0	5000	0.25	f2	0.25	True	0.2731	possible_collapse	True	TP
5402	0.01	1	500	5	0	5000	0.25	f3	0.25	True	0.3014	possible_collapse	True	TP
5402	0.01	1	500	5	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	5	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	5	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	5	0.001	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.01	1	500	5	0.001	5000	1	f2	1.0	False	1.1247	consistent	False	TN
5402	0.01	1	500	5	0.001	5000	1	f3	1.0	False	1.2301	consistent	False	TN
5402	0.01	1	500	5	0.001	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.01	1	500	5	0.001	5000	0.75	f2	0.75	False	0.841	consistent	False	TN
5402	0.01	1	500	5	0.001	5000	0.75	f3	0.75	False	0.9224	consistent	False	TN
5402	0.01	1	500	5	0.001	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.01	1	500	5	0.001	5000	0.5	f2	0.5	True	0.5616	possible_collapse	True	TP
5402	0.01	1	500	5	0.001	5000	0.5	f3	0.5	True	0.6147	consistent	False	FN
5402	0.01	1	500	5	0.001	5000	0.25	f1	0.25	True	0.4642	possible_collapse	True	TP
5402	0.01	1	500	5	0.001	5000	0.25	f2	0.25	True	0.2801	possible_collapse	True	TP
5402	0.01	1	500	5	0.001	5000	0.25	f3	0.25	True	0.307	possible_collapse	True	TP
5402	0.01	1	500	5	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	5	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	5	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	5	0.01	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.01	1	500	5	0.01	5000	1	f2	1.0	False	1.3627	consistent	False	TN
5402	0.01	1	500	5	0.01	5000	1	f3	1.0	False	1.482	consistent	False	TN
5402	0.01	1	500	5	0.01	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.01	1	500	5	0.01	5000	0.75	f2	0.75	False	1.019	consistent	False	TN
5402	0.01	1	500	5	0.01	5000	0.75	f3	0.75	False	1.1113	consistent	False	TN
5402	0.01	1	500	5	0.01	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.01	1	500	5	0.01	5000	0.5	f2	0.5	True	0.6805	consistent	False	FN
5402	0.01	1	500	5	0.01	5000	0.5	f3	0.5	True	0.7405	consistent	False	FN
5402	0.01	1	500	5	0.01	5000	0.25	f1	0.25	True	0.5775	possible_collapse	True	TP
5402	0.01	1	500	5	0.01	5000	0.25	f2	0.25	True	0.3393	possible_collapse	True	TP
5402	0.01	1	500	5	0.01	5000	0.25	f3	0.25	True	0.3698	possible_collapse	True	TP
5402	0.01	1	500	5	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	5	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	5	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	20	0	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.01	1	500	20	0	5000	1	f2	1.0	False	1.3232	consistent	False	TN
5402	0.01	1	500	20	0	5000	1	f3	1.0	False	1.2549	consistent	False	TN
5402	0.01	1	500	20	0	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.01	1	500	20	0	5000	0.75	f2	0.75	False	0.9894	consistent	False	TN
5402	0.01	1	500	20	0	5000	0.75	f3	0.75	False	0.9409	consistent	False	TN
5402	0.01	1	500	20	0	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.01	1	500	20	0	5000	0.5	f2	0.5	True	0.6607	consistent	False	FN
5402	0.01	1	500	20	0	5000	0.5	f3	0.5	True	0.627	consistent	False	FN
5402	0.01	1	500	20	0	5000	0.25	f1	0.25	True	0.2729	possible_collapse	True	TP
5402	0.01	1	500	20	0	5000	0.25	f2	0.25	True	0.3295	possible_collapse	True	TP
5402	0.01	1	500	20	0	5000	0.25	f3	0.25	True	0.3131	possible_collapse	True	TP
5402	0.01	1	500	20	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	20	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	20	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	20	0.001	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.01	1	500	20	0.001	5000	1	f2	1.0	False	1.3523	consistent	False	TN
5402	0.01	1	500	20	0.001	5000	1	f3	1.0	False	1.2818	consistent	False	TN
5402	0.01	1	500	20	0.001	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.01	1	500	20	0.001	5000	0.75	f2	0.75	False	1.0112	consistent	False	TN
5402	0.01	1	500	20	0.001	5000	0.75	f3	0.75	False	0.9612	consistent	False	TN
5402	0.01	1	500	20	0.001	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.01	1	500	20	0.001	5000	0.5	f2	0.5	True	0.6753	consistent	False	FN
5402	0.01	1	500	20	0.001	5000	0.5	f3	0.5	True	0.6405	consistent	False	FN
5402	0.01	1	500	20	0.001	5000	0.25	f1	0.25	True	0.2753	possible_collapse	True	TP
5402	0.01	1	500	20	0.001	5000	0.25	f2	0.25	True	0.3367	possible_collapse	True	TP
5402	0.01	1	500	20	0.001	5000	0.25	f3	0.25	True	0.3199	possible_collapse	True	TP
5402	0.01	1	500	20	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	20	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	20	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	20	0.01	5000	1	f1	1.0	False	0.0	reads_only	True	FP
5402	0.01	1	500	20	0.01	5000	1	f2	1.0	False	1.6397	possible_overexpansion	False	TN
5402	0.01	1	500	20	0.01	5000	1	f3	1.0	False	1.5541	possible_overexpansion	False	TN
5402	0.01	1	500	20	0.01	5000	0.75	f1	0.75	False	0.0	reads_only	True	FP
5402	0.01	1	500	20	0.01	5000	0.75	f2	0.75	False	1.2261	consistent	False	TN
5402	0.01	1	500	20	0.01	5000	0.75	f3	0.75	False	1.1653	consistent	False	TN
5402	0.01	1	500	20	0.01	5000	0.5	f1	0.5	True	0.0	reads_only	True	TP
5402	0.01	1	500	20	0.01	5000	0.5	f2	0.5	True	0.8188	consistent	False	FN
5402	0.01	1	500	20	0.01	5000	0.5	f3	0.5	True	0.7765	consistent	False	FN
5402	0.01	1	500	20	0.01	5000	0.25	f1	0.25	True	0.3323	possible_collapse	True	TP
5402	0.01	1	500	20	0.01	5000	0.25	f2	0.25	True	0.4083	possible_collapse	True	TP
5402	0.01	1	500	20	0.01	5000	0.25	f3	0.25	True	0.3878	possible_collapse	True	TP
5402	0.01	1	500	20	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	20	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	1	500	20	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	1	0	5000	1	f1	1.0	False	0.0	assembly_only	False	TN
5402	0.01	3	500	1	0	5000	1	f2	1.0	False	1.7448	possible_overexpansion	False	TN
5402	0.01	3	500	1	0	5000	1	f3	1.0	False	1.2922	consistent	False	TN
5402	0.01	3	500	1	0	5000	0.75	f1	0.75	False	0.0	assembly_only	False	TN
5402	0.01	3	500	1	0	5000	0.75	f2	0.75	False	1.311	consistent	False	TN
5402	0.01	3	500	1	0	5000	0.75	f3	0.75	False	0.9694	consistent	False	TN
5402	0.01	3	500	1	0	5000	0.5	f1	0.5	True	0.0	assembly_only	False	FN
5402	0.01	3	500	1	0	5000	0.5	f2	0.5	True	0.4583	possible_collapse	True	TP
5402	0.01	3	500	1	0	5000	0.5	f3	0.5	True	0.5411	possible_collapse	True	TP
5402	0.01	3	500	1	0	5000	0.25	f1	0.25	True	0.0	assembly_only	False	FN
5402	0.01	3	500	1	0	5000	0.25	f2	0.25	True	0.6559	consistent	False	FN
5402	0.01	3	500	1	0	5000	0.25	f3	0.25	True	0.2134	possible_collapse	True	TP
5402	0.01	3	500	1	0	5000	0	f1	0.0	True	0.0	low_confidence	False	FN
5402	0.01	3	500	1	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	1	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	1	0.001	5000	1	f1	1.0	False	0.0	assembly_only	False	TN
5402	0.01	3	500	1	0.001	5000	1	f2	1.0	False	1.805	possible_overexpansion	False	TN
5402	0.01	3	500	1	0.001	5000	1	f3	1.0	False	1.3269	consistent	False	TN
5402	0.01	3	500	1	0.001	5000	0.75	f1	0.75	False	0.0	assembly_only	False	TN
5402	0.01	3	500	1	0.001	5000	0.75	f2	0.75	False	1.3562	consistent	False	TN
5402	0.01	3	500	1	0.001	5000	0.75	f3	0.75	False	0.9954	consistent	False	TN
5402	0.01	3	500	1	0.001	5000	0.5	f1	0.5	True	0.0	assembly_only	False	FN
5402	0.01	3	500	1	0.001	5000	0.5	f2	0.5	True	0.4742	possible_collapse	True	TP
5402	0.01	3	500	1	0.001	5000	0.5	f3	0.5	True	0.5556	possible_collapse	True	TP
5402	0.01	3	500	1	0.001	5000	0.25	f1	0.25	True	0.0	assembly_only	False	FN
5402	0.01	3	500	1	0.001	5000	0.25	f2	0.25	True	0.6785	consistent	False	FN
5402	0.01	3	500	1	0.001	5000	0.25	f3	0.25	True	0.2191	possible_collapse	True	TP
5402	0.01	3	500	1	0.001	5000	0	f1	0.0	True	0.0	low_confidence	False	FN
5402	0.01	3	500	1	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	1	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	1	0.01	5000	1	f1	1.0	False	0.0	assembly_only	False	TN
5402	0.01	3	500	1	0.01	5000	1	f2	1.0	False	2.0133	possible_overexpansion	False	TN
5402	0.01	3	500	1	0.01	5000	1	f3	1.0	False	1.5691	possible_overexpansion	False	TN
5402	0.01	3	500	1	0.01	5000	0.75	f1	0.75	False	0.0	assembly_only	False	TN
5402	0.01	3	500	1	0.01	5000	0.75	f2	0.75	False	1.5127	possible_overexpansion	False	TN
5402	0.01	3	500	1	0.01	5000	0.75	f3	0.75	False	1.1772	consistent	False	TN
5402	0.01	3	500	1	0.01	5000	0.5	f1	0.5	True	0.0	assembly_only	False	FN
5402	0.01	3	500	1	0.01	5000	0.5	f2	0.5	True	0.5289	possible_collapse	True	TP
5402	0.01	3	500	1	0.01	5000	0.5	f3	0.5	True	0.657	consistent	False	FN
5402	0.01	3	500	1	0.01	5000	0.25	f1	0.25	True	0.0	assembly_only	False	FN
5402	0.01	3	500	1	0.01	5000	0.25	f2	0.25	True	0.7568	consistent	False	FN
5402	0.01	3	500	1	0.01	5000	0.25	f3	0.25	True	0.2591	possible_collapse	True	TP
5402	0.01	3	500	1	0.01	5000	0	f1	0.0	True	0.0	low_confidence	False	FN
5402	0.01	3	500	1	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	1	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	5	0	5000	1	f1	1.0	False	0.5652	possible_collapse	True	FP
5402	0.01	3	500	5	0	5000	1	f2	1.0	False	0.7363	consistent	False	TN
5402	0.01	3	500	5	0	5000	1	f3	1.0	False	1.2543	consistent	False	TN
5402	0.01	3	500	5	0	5000	0.75	f1	0.75	False	0.8179	consistent	False	TN
5402	0.01	3	500	5	0	5000	0.75	f2	0.75	False	0.5532	possible_collapse	True	FP
5402	0.01	3	500	5	0	5000	0.75	f3	0.75	False	0.941	consistent	False	TN
5402	0.01	3	500	5	0	5000	0.5	f1	0.5	True	0.3388	possible_collapse	True	TP
5402	0.01	3	500	5	0	5000	0.5	f2	0.5	True	0.1934	possible_collapse	True	TP
5402	0.01	3	500	5	0	5000	0.5	f3	0.5	True	0.5252	possible_collapse	True	TP
5402	0.01	3	500	5	0	5000	0.25	f1	0.25	True	0.2361	possible_collapse	True	TP
5402	0.01	3	500	5	0	5000	0.25	f2	0.25	True	0.2768	possible_collapse	True	TP
5402	0.01	3	500	5	0	5000	0.25	f3	0.25	True	0.2071	possible_collapse	True	TP
5402	0.01	3	500	5	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	5	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	5	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	5	0.001	5000	1	f1	1.0	False	0.585	possible_collapse	True	FP
5402	0.01	3	500	5	0.001	5000	1	f2	1.0	False	0.751	consistent	False	TN
5402	0.01	3	500	5	0.001	5000	1	f3	1.0	False	1.28	consistent	False	TN
5402	0.01	3	500	5	0.001	5000	0.75	f1	0.75	False	0.8466	consistent	False	TN
5402	0.01	3	500	5	0.001	5000	0.75	f2	0.75	False	0.5642	possible_collapse	True	FP
5402	0.01	3	500	5	0.001	5000	0.75	f3	0.75	False	0.9603	consistent	False	TN
5402	0.01	3	500	5	0.001	5000	0.5	f1	0.5	True	0.3507	possible_collapse	True	TP
5402	0.01	3	500	5	0.001	5000	0.5	f2	0.5	True	0.1973	possible_collapse	True	TP
5402	0.01	3	500	5	0.001	5000	0.5	f3	0.5	True	0.536	possible_collapse	True	TP
5402	0.01	3	500	5	0.001	5000	0.25	f1	0.25	True	0.2443	possible_collapse	True	TP
5402	0.01	3	500	5	0.001	5000	0.25	f2	0.25	True	0.2823	possible_collapse	True	TP
5402	0.01	3	500	5	0.001	5000	0.25	f3	0.25	True	0.2113	possible_collapse	True	TP
5402	0.01	3	500	5	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	5	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5402	0.01	3	500	5	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
