family_id	truth_bp	estimated_bp	absolute_relative_error	excess_bp
truth_f1	28800	27387.0	0.0490625	0
truth_f2	38880	36957.0	0.04945987654320988	0
truth_f3	33120	31560.0	0.04710144927536232	0
