seed	condition_id	family_id	k	diagnostic_kmer_count	total_exposure	valid_windows	mean_corrected_count	uncorrected_copy_number
6301	condition_007	f003	15	61	199805355	199805355	462.29508196721684	23.137271869776306
6301	condition_007	f003	21	61	199718505	199718505	459.8360655737743	23.024209277641766
6301	condition_007	f003	27	61	199631655	199631655	457.37704918033126	22.91104830946431
6301	condition_007	f003	31	61	199573755	199573755	455.73770491803594	22.835552947231765
6301	condition_007	f004	15	61	199805355	199805355	213.34426229507974	10.677604826711464
6301	condition_007	f004	21	61	199718505	199718505	185.90163934426033	9.308183002083874
6301	condition_007	f004	27	61	199631655	199631655	158.9180327868836	7.96056280687968
6301	condition_007	f004	31	61	199573755	199573755	141.54098360655607	7.092164177927907
6301	condition_007	f005	15	61	199805355	199805355	413.5409836065602	20.697192205211927
6301	condition_007	f005	21	61	199718505	199718505	411.1803278688551	20.587993479565405
6301	condition_007	f005	27	61	199631655	199631655	408.81967213115024	20.47869973983586
6301	condition_007	f005	31	61	199573755	199573755	407.2459016393467	20.405784399824853
6301	condition_007	f006	15	61	199805355	199805355	293.1803278688496	14.673296812733053
6301	condition_007	f006	21	61	199718505	199718505	258.72131147540733	12.954298424946016
6301	condition_007	f006	27	61	199631655	199631655	226.45901639344052	11.343843059029918
6301	condition_007	f006	31	61	199573755	199573755	204.9508196721293	10.269427444111042
6301	condition_007	f007	15	61	199805355	199805355	1979.03278688529	99.048035368486
6301	condition_007	f007	21	61	199718505	199718505	1974.7049180328286	98.87440916067484
6301	condition_007	f007	27	61	199631655	199631655	1971.6557377049592	98.76468427339137
6301	condition_007	f007	31	61	199573755	199573755	1969.6229508197143	98.69148129320483
6301	condition_007	f008	15	61	199805355	199805355	1097.9672131147313	54.95184116135081
6301	condition_007	f008	21	61	199718505	199718505	948.6229508196639	47.497999788235134
6301	condition_007	f008	27	61	199631655	199631655	817.8032786885299	40.96561132494393
6301	condition_007	f008	31	61	199573755	199573755	742.704918032799	37.21455849907715
6301	condition_007	f009	15	61	199805355	199805355	1679.8688524590505	84.0752667744591
6301	condition_007	f009	21	61	199718505	199718505	1677.1147540983936	83.97392891051301
6301	condition_007	f009	27	61	199631655	199631655	1674.360655737738	83.87250287223928
6301	condition_007	f009	31	61	199573755	199573755	1672.5245901639678	83.80483647080588
6301	condition_007	f010	15	61	199805355	199805355	831.3442622950653	41.60770677517954
6301	condition_007	f010	21	61	199718505	199718505	728.8360655737634	36.493166498205234
6301	condition_007	f010	27	61	199631655	199631655	642.7540983606568	32.19700294327855
6301	condition_007	f010	31	61	199573755	199573755	590.0163934426295	29.56382683898639
6301	condition_007	f011	15	61	199805355	199805355	1042.3442622950972	52.16798430127647
6301	condition_007	f011	21	61	199718505	199718505	1039.4918032787039	52.04784620627437
6301	condition_007	f011	27	61	199631655	199631655	1037.327868852474	51.96209332895998
6301	condition_007	f011	31	61	199573755	199573755	1035.8852459016543	51.90488327995104
6301	condition_007	f012	15	61	199805355	199805355	1149.9508196721094	57.553553540750165
6301	condition_007	f012	21	61	199718505	199718505	1007.1967213114673	50.430816178574304
6301	condition_007	f012	27	61	199631655	199631655	875.262295081971	43.84386309285323
6301	condition_007	f012	31	61	199573755	199573755	797.9836065573868	39.98439607238871
6301	condition_007	f013	15	61	199805355	199805355	3040.459016393843	152.17104748738305
6301	condition_007	f013	21	61	199718505	199718505	3035.9508196725333	152.0114933602439
6301	condition_007	f013	27	61	199631655	199631655	3032.8032786889257	151.91995872042065
6301	condition_007	f013	31	61	199573755	199573755	3030.7049180331887	151.85889136741395
6301	condition_007	f014	15	61	199805355	199805355	2574.1147540986235	128.83111937108112
6301	condition_007	f014	21	61	199718505	199718505	2288.426229508394	114.58258359726825
6301	condition_007	f014	27	61	199631655	199631655	2024.1311475411242	101.39329594503057
6301	condition_007	f014	31	61	199573755	199573755	1859.6393442623996	93.18055594346059
6301	condition_007	f015	15	61	199805355	199805355	4296.803278689079	215.04945544072527
6301	condition_007	f015	21	61	199718505	199718505	4292.213114754652	214.91314061031312
6301	condition_007	f015	27	61	199631655	199631655	4287.885245902194	214.78984612446325
6301	condition_007	f015	31	61	199573755	199573755	4285.000000000555	214.70759018391746
6301	condition_007	f016	15	61	199805355	199805355	2522.9344262297377	126.26961005273046
6301	condition_007	f016	21	61	199718505	199718505	2215.7377049181837	110.94303479380558
6301	condition_007	f016	27	61	199631655	199631655	1953.4262295082863	97.85152707912411
6301	condition_007	f016	31	61	199573755	199573755	1797.032786885309	90.04354239290176
6301	condition_007	f017	15	61	199805355	199805355	4435.27868852524	221.979970883425
6301	condition_007	f017	21	61	199718505	199718505	4431.639344262943	221.89427786188082
6301	condition_007	f017	27	61	199631655	199631655	4428.000000000648	221.80851027862528
6301	condition_007	f017	31	61	199573755	199573755	4425.57377049245	221.7512904185448
6301	condition_007	f018	15	61	199805355	199805355	2296.852459016618	114.95449954364926
6301	condition_007	f018	21	61	199718505	199718505	2055.983606557542	102.94407153496077
6301	condition_007	f018	27	61	199631655	199631655	1847.377049180443	92.53928437253316
6301	condition_007	f018	31	61	199573755	199573755	1720.262295082055	86.19681957089271
6301	condition_007	f019	15	171	199805355	199805355	376.1637426900673	18.826509564274055
6301	condition_007	f019	21	171	199718505	199718505	374.7426900584887	18.763543721624025
6301	condition_007	f019	27	171	199631655	199631655	373.86549707603257	18.727766249096746
6301	condition_007	f019	31	171	199573755	199573755	373.2807017543951	18.703897301245604
6301	condition_007	f020	15	165	199805355	199805355	281.39999999999304	14.083706615370396
6301	condition_007	f020	21	171	199718505	199718505	241.87719298246128	12.110905445765342
6301	condition_007	f020	27	171	199631655	199631655	210.69590643275274	10.554233316993376
6301	condition_007	f020	31	171	199573755	199573755	192.07602339181648	9.624312745521898
6301	condition_007	f021	15	171	199805355	199805355	487.04678362574265	24.376062574786477
6301	condition_007	f021	21	171	199718505	199718505	485.88304093568445	24.328393652640475
6301	condition_007	f021	27	171	199631655	199631655	484.8654970760353	24.28800668290985
6301	condition_007	f021	31	171	199573755	199573755	484.18713450293586	24.2610625080906
6301	condition_007	f022	15	171	199805355	199805355	322.8713450292465	16.15929388024893
6301	condition_007	f022	21	171	199718505	199718505	290.0233918128719	14.521608391414302
6301	condition_007	f022	27	171	199631655	199631655	260.409356725152	13.044492203661388
6301	condition_007	f022	31	171	199573755	199573755	242.4561403508825	12.148698627777108
6301	condition_007	f023	15	171	199805355	199805355	430.72514619884066	21.55723735226419
6301	condition_007	f023	21	171	199718505	199718505	429.76023391813914	21.518298162613384
6301	condition_007	f023	27	171	199631655	199631655	428.88304093568297	21.48371914943464
6301	condition_007	f023	31	171	199573755	199573755	428.2982456140455	21.46064975397419
6301	condition_007	f024	15	171	199805355	199805355	225.4385964912331	11.282910635264662
6301	condition_007	f024	21	171	199718505	199718505	202.09356725146642	10.118920490190252
6301	condition_007	f024	27	171	199631655	199631655	181.64912280702134	9.099214390975286
6301	condition_007	f024	31	171	199573755	199573755	168.8713450292433	8.461600826684014
6301	condition_007	f025	15	171	199805355	199805355	2105.8421052632107	105.39467799865578
6301	condition_007	f025	21	171	199718505	199718505	2103.4444444445007	105.32045813403724
6301	condition_007	f025	27	171	199631655	199631655	2101.6549707602894	105.27663915626454
6301	condition_007	f025	31	171	199573755	199573755	2100.4619883041496	105.24740531660336
6301	condition_007	f026	15	171	199805355	199805355	1291.2807017544199	64.62693163325977
6301	condition_007	f026	21	171	199718505	199718505	1158.2982456140653	57.99654096219403
6301	condition_007	f026	27	171	199631655	199631655	1037.1345029240035	51.95240719333833
6301	condition_007	f026	31	171	199573755	199573755	960.567251462013	48.13094043663271
6301	condition_007	f027	15	171	199805355	199805355	1411.8128654971133	70.65941077991194
6301	condition_007	f027	21	171	199718505	199718505	1410.3040935672886	70.61459295258037
6301	condition_007	f027	27	171	199631655	199631655	1408.9005847953588	70.57500899821518
6301	condition_007	f027	31	171	199573755	199573755	1407.964912280739	70.54860055525532
6301	condition_007	f028	15	171	199805355	199805355	793.0643274854032	39.69184547057826
6301	condition_007	f028	21	171	199718505	199718505	707.9298245614215	35.446381123342654
6301	condition_007	f028	27	171	199631655	199631655	630.0526315789632	31.560757815636162
6301	condition_007	f028	31	171	199573755	199573755	581.7894736842252	29.151602307839784
6301	condition_007	f029	15	170	199805355	199805355	1740.6058823531525	87.11507668816746
6301	condition_007	f029	21	171	199718505	199718505	1739.0409356725609	87.07460210923173
6301	condition_007	f029	27	171	199631655	199631655	1737.4619883041398	87.03339098722293
6301	condition_007	f029	31	171	199573755	199573755	1736.4093567251928	87.0058969790488
6301	condition_007	f030	15	171	199805355	199805355	1237.4561403509092	61.933081841120284
6301	condition_007	f030	21	171	199718505	199718505	1105.181286549736	55.33694970076688
6301	condition_007	f030	27	171	199631655	199631655	986.4561403509024	49.41381367353301
6301	condition_007	f030	31	171	199573755	199573755	915.0058479532395	45.84800481171683
6301	condition_007	f031	15	171	199805355	199805355	4110.508771929924	205.72565594800616
6301	condition_007	f031	21	171	199718505	199718505	4106.649122807129	205.62186377307046
6301	condition_007	f031	27	171	199631655	199631655	4104.192982456252	205.5882862092313
6301	condition_007	f031	31	171	199573755	199573755	4102.555555555668	205.56588493089527
6301	condition_007	f032	15	171	199805355	199805355	3874.1286549708616	193.89513634261013
6301	condition_007	f032	21	171	199718505	199718505	3408.0818713451195	170.64427111274037
6301	condition_007	f032	27	171	199631655	199631655	2995.421052631658	150.04739867691111
6301	condition_007	f032	31	171	199573755	199573755	2745.4795321638135	137.56716318555078
6301	condition_007	f033	15	171	199805355	199805355	4083.801169590751	204.3889749396732
6301	condition_007	f033	21	171	199718505	199718505	4081.146198830521	204.34492030823688
6301	condition_007	f033	27	171	199631655	199631655	4078.7251461989413	204.312544831577
6301	condition_007	f033	31	171	199573755	199573755	4077.1111111112214	204.29094552593958
6301	condition_007	f034	15	171	199805355	199805355	2870.3625730994895	143.65794015378063
6301	condition_007	f034	21	171	199718505	199718505	2546.5029239766764	127.50460574380307
6301	condition_007	f034	27	171	199631655	199631655	2261.976608187195	113.30751168632023
6301	condition_007	f034	31	171	199573755	199573755	2090.8713450292944	104.76684897918037
6301	condition_007	f035	15	171	199805355	199805355	4089.561403508879	204.67726720882325
6301	condition_007	f035	21	171	199718505	199718505	4086.7719298246725	204.6266033197411
6301	condition_007	f035	27	171	199631655	199631655	4084.3508771930933	204.594350389626
6301	condition_007	f035	31	171	199573755	199573755	4082.7368421053743	204.57283284094015
6301	condition_007	f036	15	171	199805355	199805355	3113.5380116959886	155.82855683202226
6301	condition_007	f036	21	171	199718505	199718505	2758.0818713451026	138.09846370245475
6301	condition_007	f036	27	171	199631655	199631655	2441.157894736905	122.28310659133217
6301	condition_007	f036	31	171	199573755	199573755	2246.192982456199	112.54951746817606
6301	condition_007	f037	15	421	199805355	199805355	482.3847980997039	24.142736219442362
6301	condition_007	f037	21	421	199718505	199718505	481.6318289785629	24.115533459383894
6301	condition_007	f037	27	421	199631655	199631655	481.16152018996445	24.1024661239203
6301	condition_007	f037	31	421	199573755	199573755	480.8479809975656	24.09374824848917
6301	condition_007	f038	15	418	199805355	199805355	446.2990430622091	22.336690778993837
6301	condition_007	f038	21	421	199718505	199718505	404.1330166270508	20.235131272740638
6301	condition_007	f038	27	421	199631655	199631655	365.9619952493866	18.331862011031596
6301	condition_007	f038	31	421	199573755	199573755	341.5510688835958	17.114027286984495
6301	condition_007	f039	15	421	199805355	199805355	297.5700712588743	14.892997800728327
6301	condition_007	f039	21	421	199718505	199718505	297.1330166270455	14.87759066827811
6301	condition_007	f039	27	421	199631655	199631655	296.7767220902285	14.866215585410464
6301	condition_007	f039	31	421	199573755	199573755	296.53919239901705	14.858626696632383
6301	condition_007	f040	15	421	199805355	199805355	148.1211401425053	7.413271788561689
6301	condition_007	f040	21	421	199718505	199718505	131.64845605699782	6.591700456449833
6301	condition_007	f040	27	421	199631655	199631655	116.62707838479201	5.84211348569905
6301	condition_007	f040	31	421	199573755	199573755	107.78859857481771	5.400940548260852
6301	condition_007	f041	15	421	199805355	199805355	349.2304038004461	17.47853073309502
6301	condition_007	f041	21	421	199718505	199718505	348.47980997621784	17.448548895167118
6301	condition_007	f041	27	421	199631655	199631655	347.9239904987832	17.428297656440467
6301	condition_007	f041	31	421	199573755	199573755	347.55344418049356	17.41478703853087
6301	condition_007	f042	15	420	199805355	199805355	349.6404761905177	17.49905432667296
6301	condition_007	f042	21	421	199718505	199718505	307.66983372919816	15.40517408385358
6301	condition_007	f042	27	421	199631655	199631655	271.49168646079687	13.599631103634184
6301	condition_007	f042	31	421	199573755	199573755	249.97387173396	12.525388006752692
6301	condition_007	f043	15	420	199805355	199805355	1473.3738095241704	73.74045653201689
6301	condition_007	f043	21	421	199718505	199718505	1471.919239904726	73.69969246989537
6301	condition_007	f043	27	421	199631655	199631655	1470.9786223275291	73.68463795621636
6301	condition_007	f043	31	421	199573755	199573755	1470.351543942731	73.674594334447
6301	condition_007	f044	15	421	199805355	199805355	1044.8741092635044	52.2945998751387
6301	condition_007	f044	21	421	199718505	199718505	927.0807600948878	46.41937211050562
6301	condition_007	f044	27	421	199631655	199631655	822.1591448930125	41.183806490659634
6301	condition_007	f044	31	421	199573755	199573755	758.9928741091793	38.030695674848594
6301	condition_007	f045	15	421	199805355	199805355	1882.4156769592755	94.212473782761
6301	condition_007	f045	21	421	199718505	199718505	1881.1282660329114	94.18898193900016
6301	condition_007	f045	27	421	199631655	199631655	1880.0451306409868	94.17570227732605
6301	condition_007	f045	31	421	199573755	199573755	1879.3230403797058	94.1668427484218
6301	condition_007	f046	15	421	199805355	199805355	1257.1235154392477	62.91740856691492
6301	condition_007	f046	21	421	199718505	199718505	1119.361045130497	56.04693691906501
6301	condition_007	f046	27	421	199631655	199631655	998.2850356293388	50.0063497259159
6301	condition_007	f046	31	421	199573755	199573755	924.5035629452713	46.323904811295016
6301	condition_007	f047	15	421	199805355	199805355	1582.1330166267971	79.18371440178854
6301	condition_007	f047	21	421	199718505	199718505	1581.049881234873	79.16391529342125
6301	condition_007	f047	27	421	199631655	199631655	1580.0522565317854	79.14838238113016
6301	condition_007	f047	31	421	199573755	199573755	1579.387173396393	79.13801959563236
6301	condition_007	f048	15	421	199805355	199805355	1392.8028503560695	69.70798407060059
6301	condition_007	f048	21	421	199718505	199718505	1232.828978622146	61.728330012391496
6301	condition_007	f048	27	421	199631655	199631655	1090.1140142516365	54.60627044601902
6301	condition_007	f048	31	421	199573755	199573755	1003.0166270782627	50.25794233707046
6301	condition_007	f049	15	421	199805355	199805355	4307.914489310344	215.6055571839075
6301	condition_007	f049	21	421	199718505	199718505	4305.358669832895	215.5713447701251
6301	condition_007	f049	27	421	199631655	199631655	4303.206650830521	215.5573298648714
6301	condition_007	f049	31	421	199573755	199573755	4301.771971495606	215.54797981806803
6301	condition_007	f050	15	421	199805355	199805355	3127.5676959614866	156.53072441234053
6301	condition_007	f050	21	421	199718505	199718505	2773.5130641325986	138.871110823336
6301	condition_007	f050	27	421	199631655	199631655	2459.8361045127303	123.21874026004194
6301	condition_007	f050	31	421	199573755	199573755	2271.6413301659873	113.82465245322399
6301	condition_007	f051	15	421	199805355	199805355	3760.909738716622	188.22867578882568
6301	condition_007	f051	21	421	199718505	199718505	3758.748218526592	188.2023009598731
6301	condition_007	f051	27	421	199631655	199631655	3756.795724464835	188.18637377247788
6301	condition_007	f051	31	421	199573755	199573755	3755.4940617569996	188.17574794626677
6301	condition_007	f052	15	421	199805355	199805355	3107.572446555305	155.52998800033686
6301	condition_007	f052	21	421	199718505	199718505	2759.539192398627	138.17143245682854
6301	condition_007	f052	27	421	199631655	199631655	2452.121140142175	122.83228028852315
6301	condition_007	f052	31	421	199573755	199573755	2265.5676959617017	113.52032214665208
6301	condition_007	f053	15	421	199805355	199805355	4729.1947743458795	236.6900914315274
6301	condition_007	f053	21	421	199718505	199718505	4726.786223276997	236.67242168055466
6301	condition_007	f053	27	421	199631655	199631655	4724.377672208114	236.65473655508762
6301	condition_007	f053	31	421	199573755	199573755	4722.7719714955265	236.64293792014516
6301	condition_007	f054	15	421	199805355	199805355	3242.935866982839	162.30475239178844
6301	condition_007	f054	21	421	199718505	199718505	2870.2185273154737	143.7131991006779
6301	condition_007	f054	27	421	199631655	199631655	2539.1876484557038	127.19363812596272
6301	condition_007	f054	31	421	199573755	199573755	2344.2137767217882	117.46102470847374
6301	condition_007	megabase_171	15	171	199805355	199805355	100319.23976608466	5020.848403491721
6301	condition_007	megabase_171	21	171	199718505	199718505	94308.4853801194	4722.070465133884
6301	condition_007	megabase_171	27	171	199631655	199631655	88684.15204678595	4442.389261702307
6301	condition_007	megabase_171	31	171	199573755	199573755	85137.48538011916	4265.966002399422
6301	condition_008	f001	15	61	199805015	199805015	360.96721311475585	18.065973625074218
6301	condition_008	f001	21	61	199718165	199718165	350.5901639344275	17.55424520020137
6301	condition_008	f001	27	61	199631315	199631315	342.03278688524614	17.133223156158948
6301	condition_008	f001	31	61	199573415	199573415	336.4262295081965	16.85726676111628
6301	condition_008	f002	15	61	199805015	199805015	365.26229508196354	18.28093729689235
6301	condition_008	f002	21	61	199718165	199718165	311.8196721311444	15.612985034743554
6301	condition_008	f002	27	61	199631315	199631315	268.7213114754072	13.46087969592382
6301	condition_008	f002	31	61	199573415	199573415	242.75409836065347	12.163649069223649
6301	condition_008	f003	15	61	199805015	199805015	442.68852459016614	22.15602669383279
6301	condition_008	f003	21	61	199718165	199718165	432.2459016393456	21.642793565590072
6301	condition_008	f003	27	61	199631315	199631315	422.0163934426233	21.139789288199765
6301	condition_008	f003	31	61	199573415	199573415	415.3278688524589	20.810781278280924
6301	condition_008	f004	15	61	199805015	199805015	204.70491803278475	10.24523423662738
6301	condition_008	f004	21	61	199718165	199718165	175.37704918032608	8.781226744213582
6301	condition_008	f004	27	61	199631315	199631315	147.19672131147396	7.373428427873351
6301	condition_008	f004	31	61	199573415	199573415	129.31147540983486	6.479393831579966
6301	condition_008	f005	15	61	199805015	199805015	394.98360655737855	19.768453086994764
6301	condition_008	f005	21	61	199718165	199718165	384.91803278688616	19.27306075473336
6301	condition_008	f005	27	61	199631315	199631315	375.1639344262296	18.79283991222668
6301	condition_008	f005	31	61	199573415	199573415	368.80327868852424	18.47957949151315
6301	condition_008	f006	15	61	199805015	199805015	278.99999999999716	13.963613475867817
6301	condition_008	f006	21	61	199718165	199718165	241.0491803278665	12.06946700756371
6301	condition_008	f006	27	61	199631315	199631315	206.67213114753906	10.352690966722284
6301	condition_008	f006	31	61	199573415	199573415	184.50819672130982	9.24512900284388
6301	condition_008	f007	15	61	199805015	199805015	1890.524590163956	94.61847542535186
6301	condition_008	f007	21	61	199718165	199718165	1850.3278688524713	92.64694920727271
6301	condition_008	f007	27	61	199631315	199631315	1811.7540983606598	90.75500496305702
6301	condition_008	f007	31	61	199573415	199573415	1786.6557377049173	89.52373429621962
6301	condition_008	f008	15	61	199805015	199805015	1053.2131147540802	52.71204602917901
6301	condition_008	f008	21	61	199718165	199718165	894.0163934426206	44.763899840689035
6301	condition_008	f008	27	61	199631315	199631315	757.3442622950928	37.937147400701775
6301	condition_008	f008	31	61	199573415	199573415	680.0000000000173	34.072674459171694
6301	condition_008	f009	15	61	199805015	199805015	1607.6721311475605	80.4620510224711
6301	condition_008	f009	21	61	199718165	199718165	1575.3442622950956	78.87836653691944
6301	condition_008	f009	27	61	199631315	199631315	1543.4754098360727	77.31629728713017
6301	condition_008	f009	31	61	199573415	199573415	1522.3934426229537	76.28237671951214
6301	condition_008	f010	15	61	199805015	199805015	800.3770491803141	40.057905912937876
6301	condition_008	f010	21	61	199718165	199718165	691.1639344262259	34.60696398979161
6301	condition_008	f010	27	61	199631315	199631315	600.0327868852511	30.057047256601553
6301	condition_008	f010	31	61	199573415	199573415	545.1967213114857	27.318103531549312
6301	condition_008	f011	15	61	199805015	199805015	1005.5081967213206	50.32447242234238
6301	condition_008	f011	21	61	199718165	199718165	987.9672131147605	49.4680698230309
6301	condition_008	f011	27	61	199631315	199631315	971.4426229508233	48.661835591817
6301	condition_008	f011	31	61	199573415	199573415	960.5409836065594	48.12970623399712
6301	condition_008	f012	15	61	199805015	199805015	1102.4918032786711	55.17838495088179
6301	condition_008	f012	21	61	199718165	199718165	948.5081967213089	47.4923348470235
6301	condition_008	f012	27	61	199631315	199631315	809.8032786885334	40.56494236330274
6301	condition_008	f012	31	61	199573415	199573415	729.8852459016537	36.572268200233665
6301	condition_008	f013	15	61	199805015	199805015	2909.836065574139	145.63378529683746
6301	condition_008	f013	21	61	199718165	199718165	2851.885245901996	142.79548612425896
6301	condition_008	f013	27	61	199631315	199631315	2795.983606557721	140.05736557702488
6301	condition_008	f013	31	61	199573415	199573415	2759.459016393778	138.26786580736606
6301	condition_008	f014	15	61	199805015	199805015	2475.327868852699	123.88717414588912
6301	condition_008	f014	21	61	199718165	199718165	2165.0327868854174	108.40440011480266
6301	condition_008	f014	27	61	199631315	199631315	1885.426229508308	94.44541451366526
6301	condition_008	f014	31	61	199573415	199573415	1714.6557377049946	85.91603935348776
6301	condition_008	f015	15	61	199805015	199805015	4107.918032787389	205.59634265373117
6301	condition_008	f015	21	61	199718165	199718165	4026.7540983611407	201.62182535379998
6301	condition_008	f015	27	61	199631315	199631315	3947.2295081971843	197.7259684031628
6301	condition_008	f015	31	61	199573415	199573415	3895.5573770496308	195.1942034488727
6301	condition_008	f016	15	61	199805015	199805015	2409.7377049182314	120.6044655544923
6301	condition_008	f016	21	61	199718165	199718165	2074.508196721428	103.87178335638262
6301	condition_008	f016	27	61	199631315	199631315	1791.8688524590762	89.75890643504884
6301	condition_008	f016	31	61	199573415	199573415	1626.0327868852812	81.47542030511835
6301	condition_008	f017	15	61	199805015	199805015	4261.196721312076	213.26775613275151
6301	condition_008	f017	21	61	199718165	199718165	4184.590163935005	209.52476525783246
6301	condition_008	f017	27	61	199631315	199631315	4109.262295082523	205.84257009390151
6301	condition_008	f017	31	61	199573415	199573415	4059.6721311480837	203.4174807876131
6301	condition_008	f018	15	61	199805015	199805015	2199.8852459018403	110.10160310049476
6301	condition_008	f018	21	61	199718165	199718165	1934.1803278689868	96.84548863489643
6301	condition_008	f018	27	61	199631315	199631315	1705.557377049264	85.43536253564547
6301	condition_008	f018	31	61	199573415	199573415	1568.3606557377598	78.58565008459468
6301	condition_008	f019	15	171	199805015	199805015	359.03508771930643	17.969273079522374
6301	condition_008	f019	21	171	199718165	199718165	350.7134502924059	17.56041821696118
6301	condition_008	f019	27	171	199631315	199631315	343.0116959064408	17.182259001121185
6301	condition_008	f019	31	171	199573415	199573415	337.97660818714246	16.934951390551817
6301	condition_008	f020	15	165	199805015	199805015	269.6545454545388	13.495884748165043
6301	condition_008	f020	21	171	199718165	199718165	227.38596491228526	11.385342185188076
6301	condition_008	f020	27	171	199631315	199631315	194.44444444444815	9.740177508946838
6301	condition_008	f020	31	171	199573415	199573415	175.14035087719617	8.775735529564205
6301	condition_008	f021	15	171	199805015	199805015	465.2807017543969	23.286737910677413
6301	condition_008	f021	21	171	199718165	199718165	455.3567251462097	22.799965398550988
6301	condition_008	f021	27	171	199631315	199631315	445.75438596492296	22.328880915547895
6301	condition_008	f021	31	171	199573415	199573415	439.43859649123857	22.018894475060147
6301	condition_008	f022	15	171	199805015	199805015	311.7426900584862	15.602345619727622
6301	condition_008	f022	21	171	199718165	199718165	275.92982456140976	13.815960333974116
6301	condition_008	f022	27	171	199631315	199631315	243.918128654976	12.218430192426272
6301	condition_008	f022	31	171	199573415	199573415	224.81286549708074	11.264669971052044
6301	condition_008	f023	15	171	199805015	199805015	413.49707602340163	20.695029903198456
6301	condition_008	f023	21	171	199718165	199718165	405.3333333333432	20.295266248482868
6301	condition_008	f023	27	171	199631315	199631315	397.42690058480497	19.908044015279113
6301	condition_008	f023	31	171	199573415	199573415	392.25146198831357	19.65449466244357
6301	condition_008	f024	15	171	199805015	199805015	217.58479532164222	10.88985655948837
6301	condition_008	f024	21	171	199718165	199718165	192.18128654971173	9.622624289068135
6301	condition_008	f024	27	171	199631315	199631315	169.99415204678718	8.515405113009809
6301	condition_008	f024	31	171	199573415	199573415	156.30409356725454	7.831909554048296
6301	condition_008	f025	15	171	199805015	199805015	2019.8596491228575	101.09153912492425
6301	condition_008	f025	21	171	199718165	199718165	1981.725146198883	99.226084227185
6301	condition_008	f025	27	171	199631315	199631315	1944.7485380117475	97.41700784828008
6301	condition_008	f025	31	171	199573415	199573415	1920.4269005848466	96.22658912685573
6301	condition_008	f026	15	171	199805015	199805015	1239.040935672547	62.01250432440582
6301	condition_008	f026	21	171	199718165	199718165	1092.43274853804	54.69871749212396
6301	condition_008	f026	27	171	199631315	199631315	962.2456140351123	48.201135880666435
6301	condition_008	f026	31	171	199573415	199573415	881.7076023392036	44.179611915705486
6301	condition_008	f027	15	171	199805015	199805015	1350.7836257310296	67.6050911800702
6301	condition_008	f027	21	171	199718165	199718165	1324.5847953216726	66.32270005693637
6301	condition_008	f027	27	171	199631315	199631315	1298.9415204678699	65.0670221987903
6301	condition_008	f027	31	171	199573415	199573415	1282.0935672514956	64.2417010928783
6301	condition_008	f028	15	171	199805015	199805015	758.7543859649313	37.97474182341876
6301	condition_008	f028	21	171	199718165	199718165	664.3040935672683	33.26207676538928
6301	condition_008	f028	27	171	199631315	199631315	580.08771929826	29.057952120300367
6301	condition_008	f028	31	171	199573415	199573415	528.7076023391944	26.49188532145899
6301	condition_008	f029	15	170	199805015	199805015	1665.5352941178699	83.35803253576341
6301	condition_008	f029	21	171	199718165	199718165	1633.3450292398093	81.782497312641
6301	condition_008	f029	27	171	199631315	199631315	1601.508771929867	80.22332427805061
6301	condition_008	f029	31	171	199573415	199573415	1580.6783625731414	79.20285187148507
6301	condition_008	f030	15	171	199805015	199805015	1185.6666666666972	59.341186539621994
6301	condition_008	f030	21	171	199718165	199718165	1039.6140350877458	52.0540550273805
6301	condition_008	f030	27	171	199631315	199631315	911.3391812865727	45.6511134681737
6301	condition_008	f030	31	171	199573415	199573415	835.1929824561614	41.84890970854818
6301	condition_008	f031	15	171	199805015	199805015	3943.988304093662	197.39185746131858
6301	condition_008	f031	21	171	199718165	199718165	3871.4736842106313	193.8468483430454
6301	condition_008	f031	27	171	199631315	199631315	3801.7076023392838	190.43643540289676
6301	condition_008	f031	31	171	199573415	199573415	3755.8830409357747	188.19555905959595
6301	condition_008	f032	15	171	199805015	199805015	3712.0994152047765	185.78609827209675
6301	condition_008	f032	21	171	199718165	199718165	3207.5789473685045	160.6052682973782
6301	condition_008	f032	27	171	199631315	199631315	2769.7485380117682	138.74318956481193
6301	condition_008	f032	31	171	199573415	199573415	2509.2105263158546	125.72869619512471
6301	condition_008	f033	15	171	199805015	199805015	3917.567251462094	196.06951564564554
6301	condition_008	f033	21	171	199718165	199718165	3846.6257309942566	192.60269745590026
6301	condition_008	f033	27	171	199631315	199631315	3776.97076023402	189.19730906115709
6301	condition_008	f033	31	171	199573415	199573415	3731.298245614137	186.96369181306724
6301	condition_008	f034	15	171	199805015	199805015	2750.8888888889605	137.67867082259974
6301	condition_008	f034	21	171	199718165	199718165	2397.5263157895365	120.0454808799959
6301	condition_008	f034	27	171	199631315	199631315	2092.4561403509324	104.81602750304641
6301	condition_008	f034	31	171	199573415	199573415	1911.771929824611	95.79291559572758
6301	condition_008	f035	15	171	199805015	199805015	3918.309941520571	196.10668638725465
6301	condition_008	f035	21	171	199718165	199718165	3845.000000000105	192.5212961975745
6301	condition_008	f035	27	171	199631315	199631315	3773.497076023494	189.02330408550853
6301	condition_008	f035	31	171	199573415	199573415	3726.5146198831417	186.72399928032203
6301	condition_008	f036	15	171	199805015	199805015	2981.1578947369208	149.20335681949328
6301	condition_008	f036	21	171	199718165	199718165	2593.023391812933	129.83412859881489
