seed	condition_id	family_id	k	diagnostic_kmer_count	total_exposure	valid_windows	mean_corrected_count	uncorrected_copy_number
6302	condition_007	f039	27	421	199634536	199634536	381.0190023752969	19.08582603038669
6302	condition_007	f039	31	421	199576504	199576504	380.71496437054634	19.076141566772126
6302	condition_007	f040	15	421	199808632	199808632	280.0	14.013408589875135
6302	condition_007	f040	21	421	199721584	199721584	248.3040380047506	12.432508947292877
6302	condition_007	f040	27	421	199634536	199634536	219.95486935866984	11.01787665430143
6302	condition_007	f040	31	421	199576504	199576504	203.09501187648456	10.176298702801436
6302	condition_007	f041	15	421	199808632	199808632	216.90973871733968	10.855874270604067
6302	condition_007	f041	21	421	199721584	199721584	216.55344418052258	10.84276620700758
6302	condition_007	f041	27	421	199634536	199634536	216.22565320665083	10.83107449938676
6302	condition_007	f041	31	421	199576504	199576504	216.00712589073635	10.823274361531874
6302	condition_007	f042	15	421	199808632	199808632	346.19477434679334	17.326317230718708
6302	condition_007	f042	21	421	199721584	199721584	308.061757719715	15.424560107620366
6302	condition_007	f042	27	421	199634536	199634536	274.1543942992874	13.732813960570798
6302	condition_007	f042	31	421	199576504	199576504	252.9334916864608	12.673510489313951
6302	condition_007	f043	15	421	199808632	199808632	1573.6199524940619	78.75635485528282
6302	condition_007	f043	21	421	199721584	199721584	1572.171021377672	78.71813300748066
6302	condition_007	f043	27	421	199634536	199634536	1571.2019002375298	78.70391224479965
6302	condition_007	f043	31	421	199576504	199576504	1570.5558194774346	78.69442484459165
6302	condition_007	f044	15	421	199808632	199808632	1414.477434679335	70.79160797614263
6302	condition_007	f044	21	421	199721584	199721584	1262.8266033254156	63.22935048048766
6302	condition_007	f044	27	421	199634536	199634536	1126.8646080760095	56.44637599558473
6302	condition_007	f044	31	421	199576504	199576504	1044.6080760095012	52.34123531943927
6302	condition_007	f045	15	421	199808632	199808632	1418.0261282660333	70.96921259468077
6302	condition_007	f045	21	421	199721584	199721584	1416.7719714964371	70.937349039673
6302	condition_007	f045	27	421	199634536	199634536	1415.9026128266032	70.92473282411432
6302	condition_007	f045	31	421	199576504	199576504	1415.3230403800476	70.91631589959346
6302	condition_007	f046	15	421	199808632	199808632	1239.3657957244657	62.02764031358093
6302	condition_007	f046	21	421	199721584	199721584	1089.5035629453682	54.5511176671505
6302	condition_007	f046	27	421	199634536	199634536	956.0570071258908	47.89036137143579
6302	condition_007	f046	31	421	199576504	199576504	876.7600950118765	43.93102782338929
6302	condition_007	f047	15	421	199808632	199808632	821.3230403800475	41.105483389729
6302	condition_007	f047	21	421	199721584	199721584	820.2660332541568	41.070475049614906
6302	condition_007	f047	27	421	199634536	199634536	819.7387173396675	41.06196922458684
6302	condition_007	f047	31	421	199576504	199576504	819.3871733966746	41.05629455242259
6302	condition_007	f048	15	421	199808632	199808632	1260.6175771971496	63.09124708872184
6302	condition_007	f048	21	421	199721584	199721584	1111.7149643705463	55.663235895953356
6302	condition_007	f048	27	421	199634536	199634536	981.5106888361045	49.16537531542661
6302	condition_007	f048	31	421	199576504	199576504	903.6080760095011	45.27627540812625
6302	condition_007	f049	15	420	199808632	199808632	3993.9095238095238	199.8867358147732
6302	condition_007	f049	21	421	199721584	199721584	3991.4204275534444	199.8492274902769
6302	condition_007	f049	27	421	199634536	199634536	3989.439429928741	199.8371378952558
6302	condition_007	f049	31	421	199576504	199576504	3988.1187648456057	199.82907230630744
6302	condition_007	f050	15	421	199808632	199808632	3082.53919239905	154.27457570497006
6302	condition_007	f050	21	421	199721584	199721584	2736.1520190023753	136.9983135624628
6302	condition_007	f050	27	421	199634536	199634536	2429.4560570071258	121.69517888463577
6302	condition_007	f050	31	421	199576504	199576504	2241.684085510689	112.32204395717288
6302	condition_007	f051	15	421	199808632	199808632	4410.676959619953	220.74506568965214
6302	condition_007	f051	21	421	199721584	199721584	4408.175771971496	220.7160429876971
6302	condition_007	f051	27	421	199634536	199634536	4405.90973871734	220.6987742199746
6302	condition_007	f051	31	421	199576504	199576504	4404.399049881235	220.6872533392626
6302	condition_007	f052	15	421	199808632	199808632	2796.394299287411	139.95362819397167
6302	condition_007	f052	21	421	199721584	199721584	2492.4251781472685	124.79498350800526
6302	condition_007	f052	27	421	199634536	199634536	2221.7529691211403	111.29101274947439
6302	condition_007	f052	31	421	199576504	199576504	2056.605700712589	103.04848814831375
6302	condition_007	f053	15	417	199808632	199808632	3972.148681055156	198.79765159771256
6302	condition_007	f053	21	421	199721584	199721584	3970.085510688836	198.78099458137865
6302	condition_007	f053	27	421	199634536	199634536	3968.0902612826603	198.7677253039354
6302	condition_007	f053	31	421	199576504	199576504	3966.7600950118763	198.7588726883339
6302	condition_007	f054	15	420	199808632	199808632	3162.4119047619047	158.2720362532638
6302	condition_007	f054	21	421	199721584	199721584	2791.102137767221	139.74964958054915
6302	condition_007	f054	27	421	199634536	199634536	2458.5700712589073	123.15354449787722
6302	condition_007	f054	31	421	199576504	199576504	2258.50593824228	113.16492136981617
6302	condition_007	megabase_171	15	171	199808632	199808632	100910.0350877193	5050.334116081596
6302	condition_007	megabase_171	21	171	199721584	199721584	94885.98830409357	4750.913066265965
6302	condition_007	megabase_171	27	171	199634536	199634536	89222.9649122807	4469.31511450908
6302	condition_007	megabase_171	31	171	199576504	199576504	85631.61403508772	4290.666101410801
6302	condition_008	f001	15	61	199809936	199809936	345.59016393442624	17.29594487905878
6302	condition_008	f001	21	61	199722888	199722888	335.8360655737705	16.81510161087649
6302	condition_008	f001	27	61	199635840	199635840	326.57377049180326	16.358474034111474
6302	condition_008	f001	31	61	199577808	199577808	320.42622950819674	16.055203367510515
6302	condition_008	f002	15	61	199809936	199809936	224.44262295081967	11.232805907651143
6302	condition_008	f002	21	61	199722888	199722888	195.85245901639345	9.80621004320714
6302	condition_008	f002	27	61	199635840	199635840	171.9672131147541	8.614045109072302
6302	condition_008	f002	31	61	199577808	199577808	157.0983606557377	7.871534527312662
6302	condition_008	f003	15	61	199809936	199809936	219.85245901639345	11.003079397232451
6302	condition_008	f003	21	61	199722888	199722888	213.59016393442624	10.694325826813913
6302	condition_008	f003	27	61	199635840	199635840	208.19672131147541	10.428824869896879
6302	condition_008	f003	31	61	199577808	199577808	204.72131147540983	10.257719208711313
6302	condition_008	f004	15	61	199809936	199809936	263.57377049180326	13.191224408970497
6302	condition_008	f004	21	61	199722888	199722888	226.40983606557376	11.336198786869822
6302	condition_008	f004	27	61	199635840	199635840	197.27868852459017	9.881927439711735
6302	condition_008	f004	31	61	199577808	199577808	179.34426229508196	8.986182586747418
6302	condition_008	f005	15	61	199809936	199809936	445.0655737704918	22.274446540561016
6302	condition_008	f005	21	61	199722888	199722888	434.7049180327869	21.765403173660644
6302	condition_008	f005	27	61	199635840	199635840	424.44262295081967	21.260842890275597
6302	condition_008	f005	31	61	199577808	199577808	417.88524590163934	20.938462551990717
6302	condition_008	f006	15	61	199809936	199809936	222.7704918032787	11.149119821712905
6302	condition_008	f006	21	61	199722888	199722888	199.62295081967213	9.994996207929466
6302	condition_008	f006	27	61	199635840	199635840	179.62295081967213	8.997530244051976
6302	condition_008	f006	31	61	199577808	199577808	166.75409836065575	8.355342712284711
6302	condition_008	f007	15	61	199809936	199809936	1461.2459016393443	73.13179368814492
6302	condition_008	f007	21	61	199722888	199722888	1434.295081967213	71.81425706037322
6302	condition_008	f007	27	61	199635840	199635840	1407.8524590163934	70.52102763794284
6302	condition_008	f007	31	61	199577808	199577808	1390.4098360655737	69.66755722988869
6302	condition_008	f008	15	61	199809936	199809936	1186.8032786885246	59.39660972057589
6302	condition_008	f008	21	61	199722888	199722888	1023.8360655737705	51.26283100681833
6302	condition_008	f008	27	61	199635840	199635840	884.8360655737705	44.322505697061736
6302	condition_008	f008	31	61	199577808	199577808	804.1147540983607	40.29078995087273
6302	condition_008	f009	15	61	199809936	199809936	1572.622950819672	78.70594337308991
6302	condition_008	f009	21	61	199722888	199722888	1538.9180327868853	77.05266272671189
6302	condition_008	f009	27	61	199635840	199635840	1506.1803278688524	75.44638917885949
6302	condition_008	f009	31	61	199577808	199577808	1484.8688524590164	74.40049910053207
6302	condition_008	f010	15	61	199809936	199809936	1416.4590163934427	70.89031930791684
6302	condition_008	f010	21	61	199722888	199722888	1249.049180327869	62.53911070662412
6302	condition_008	f010	27	61	199635840	199635840	1108.7868852459017	55.540472354357895
6302	condition_008	f010	31	61	199577808	199577808	1025.2131147540983	51.36909384003748
6302	condition_008	f011	15	61	199809936	199809936	1648.639344262295	82.51037847598805
6302	condition_008	f011	21	61	199722888	199722888	1617.0	80.96217795528773
6302	condition_008	f011	27	61	199635840	199635840	1585.8688524590164	79.43808348536096
6302	condition_008	f011	31	61	199577808	199577808	1565.5245901639344	78.4418170463088
6302	condition_008	f012	15	61	199809936	199809936	1007.1311475409836	50.40445774132992
6302	condition_008	f012	21	61	199722888	199722888	889.8688524590164	44.55517649329287
6302	condition_008	f012	27	61	199635840	199635840	786.3934426229508	39.39139598495695
6302	condition_008	f012	31	61	199577808	199577808	726.9508196721312	36.42443150152903
6302	condition_008	f013	15	61	199809936	199809936	3724.245901639344	186.38942468002912
6302	condition_008	f013	21	61	199722888	199722888	3654.0163934426228	182.95431385123086
6302	condition_008	f013	27	61	199635840	199635840	3585.4754098360654	179.60078760587606
6302	condition_008	f013	31	61	199577808	199577808	3540.6721311475408	177.40810797699217
6302	condition_008	f014	15	61	199809936	199809936	3419.1967213114754	171.12245715906116
6302	condition_008	f014	21	61	199722888	199722888	2962.622950819672	148.3366769070389
6302	condition_008	f014	27	61	199635840	199635840	2575.3606557377047	129.0029213059992
6302	condition_008	f014	31	61	199577808	199577808	2348.3278688524592	117.66477908467957
6302	condition_008	f015	15	61	199809936	199809936	3612.8360655737706	180.81363409143833
6302	condition_008	f015	21	61	199722888	199722888	3547.0	177.59607001076412
6302	condition_008	f015	27	61	199635840	199635840	3482.0	174.41757952880604
6302	condition_008	f015	31	61	199577808	199577808	3439.5737704918033	172.34249664130007
6302	condition_008	f016	15	60	199809936	199809936	2895.5833333333335	144.91688407994553
6302	condition_008	f016	21	61	199722888	199722888	2480.1147540983607	124.17779348846392
6302	condition_008	f016	27	61	199635840	199635840	2112.377049180328	105.81151406382381
6302	condition_008	f016	31	61	199577808	199577808	1889.704918032787	94.68512240763697
6302	condition_008	f017	15	61	199809936	199809936	4666.44262295082	233.54407275075752
6302	condition_008	f017	21	61	199722888	199722888	4580.459016393443	229.3407161423303
6302	condition_008	f017	27	61	199635840	199635840	4496.475409836065	225.23387633383192
6302	condition_008	f017	31	61	199577808	199577808	4441.131147540984	222.52630149846036
6302	condition_008	f018	15	61	199809936	199809936	2660.72131147541	133.16261266784102
6302	condition_008	f018	21	61	199722888	199722888	2335.8688524590166	116.95549147371715
6302	condition_008	f018	27	61	199635840	199635840	2052.8360655737706	102.82903438449581
6302	condition_008	f018	31	61	199577808	199577808	1888.4262295081967	94.62105273288685
6302	condition_008	f019	15	171	199809936	199809936	212.22222222222223	10.621204654318204
6302	condition_008	f019	21	171	199722888	199722888	207.6549707602339	10.397154419288885
6302	condition_008	f019	27	171	199635840	199635840	203.53216374269005	10.195171555502762
6302	condition_008	f019	31	171	199577808	199577808	200.83040935672514	10.062762557083758
6302	condition_008	f020	15	171	199809936	199809936	237.23391812865498	11.872979035870117
6302	condition_008	f020	21	171	199722888	199722888	199.98830409356725	10.01328921768682
6302	condition_008	f020	27	171	199635840	199635840	170.76023391812865	8.55358606541434
6302	condition_008	f020	31	171	199577808	199577808	153.46783625730995	7.689624302182433
6302	condition_008	f021	15	171	199809936	199809936	398.44444444444446	19.9411727174791
6302	condition_008	f021	21	171	199722888	199722888	390.6374269005848	19.558971473544123
6302	condition_008	f021	27	171	199635840	199635840	383.2163742690058	19.19577037214389
6302	condition_008	f021	31	171	199577808	199577808	378.41520467836256	18.96078569408692
6302	condition_008	f022	15	171	199809936	199809936	338.7368421052632	16.9529528354017
6302	condition_008	f022	21	171	199722888	199722888	293.32163742690057	14.686430802407612
6302	condition_008	f022	27	171	199635840	199635840	251.78362573099415	12.612145481041587
6302	condition_008	f022	31	171	199577808	199577808	226.8654970760234	11.36727070757403
6302	condition_008	f023	15	171	199809936	199809936	392.00584795321635	19.618936665552827
6302	condition_008	f023	21	171	199722888	199722888	383.16959064327483	19.18506158609497
6302	condition_008	f023	27	171	199635840	199635840	374.41520467836256	18.754909172539488
6302	condition_008	f023	31	171	199577808	199577808	368.6608187134503	18.47203466196253
6302	condition_008	f024	15	171	199809936	199809936	333.7602339181287	16.703885732595836
6302	condition_008	f024	21	171	199722888	199722888	282.9298245614035	14.166119236239139
6302	condition_008	f024	27	171	199635840	199635840	240.08771929824562	12.026283421766633
6302	condition_008	f024	31	171	199577808	199577808	215.9298245614035	10.819330401775106
6302	condition_008	f025	15	171	199809936	199809936	1753.7076023391812	87.76878855209588
6302	condition_008	f025	21	171	199722888	199722888	1721.5497076023391	86.19691637957584
6302	condition_008	f025	27	171	199635840	199635840	1690.3040935672514	84.66937066847574
6302	condition_008	f025	31	171	199577808	199577808	1669.7719298245613	83.66521040378203
6302	condition_008	f026	15	171	199809936	199809936	1226.2397660818713	61.37030973684268
6302	condition_008	f026	21	171	199722888	199722888	1078.076023391813	53.978591747171855
6302	condition_008	f026	27	171	199635840	199635840	947.2222222222222	47.447503525530394
6302	condition_008	f026	31	171	199577808	199577808	869.6432748538011	43.574147024092035
6302	condition_008	f027	15	171	199809936	199809936	1067.46783625731	53.42416186236654
6302	condition_008	f027	21	171	199722888	199722888	1047.2748538011697	52.436396463542515
6302	condition_008	f027	27	171	199635840	199635840	1027.8479532163742	51.4861436311423
6302	condition_008	f027	31	171	199577808	199577808	1015.0760233918129	50.8611670588051
6302	condition_008	f028	15	171	199809936	199809936	1223.5087719298247	61.23363013988577
6302	condition_008	f028	21	171	199722888	199722888	1057.3040935672514	52.93855422154978
6302	condition_008	f028	27	171	199635840	199635840	916.187134502924	45.89291855124431
6302	condition_008	f028	31	171	199577808	199577808	835.3508771929825	41.855899990292635
6302	condition_008	f029	15	171	199809936	199809936	1245.748538011696	62.34667619390539
6302	condition_008	f029	21	171	199722888	199722888	1221.46783625731	61.158130071567456
6302	condition_008	f029	27	171	199635840	199635840	1197.6491228070176	59.991689007696095
6302	condition_008	f029	31	171	199577808	199577808	1182.017543859649	59.225900700324814
6302	condition_008	f030	15	171	199809936	199809936	1141.6198830409357	57.13529096175356
6302	condition_008	f030	21	171	199722888	199722888	989.6315789473684	49.550233769269774
6302	condition_008	f030	27	171	199635840	199635840	858.9590643274854	43.02629549521195
6302	condition_008	f030	31	171	199577808	199577808	781.812865497076	39.173336621528385
6302	condition_008	f031	15	169	199809936	199809936	3508.390532544379	175.58638988525468
6302	condition_008	f031	21	171	199722888	199722888	3440.812865497076	172.27934664639315
6302	condition_008	f031	27	171	199635840	199635840	3374.7719298245615	169.04639616937328
6302	condition_008	f031	31	171	199577808	199577808	3331.4853801169593	166.92664447526948
6302	condition_008	f032	15	171	199809936	199809936	2838.7309941520466	142.07156315550026
6302	condition_008	f032	21	171	199722888	199722888	2458.1812865497077	123.07959849597748
6302	condition_008	f032	27	171	199635840	199635840	2131.2397660818715	106.75637030314154
6302	condition_008	f032	31	171	199577808	199577808	1938.046783625731	97.10732886823423
6302	condition_008	f033	15	171	199809936	199809936	3950.029239766082	197.6893301124966
6302	condition_008	f033	21	171	199722888	199722888	3877.87134502924	194.16259117128527
6302	condition_008	f033	27	171	199635840	199635840	3807.3333333333335	190.7139185695982
6302	condition_008	f033	31	171	199577808	199577808	3761.0467836257308	188.45014990974002
6302	condition_008	f034	15	171	199809936	199809936	3053.53216374269	152.82183783606686
6302	condition_008	f034	21	171	199722888	199722888	2661.2631578947367	133.2477806897493
6302	condition_008	f034	27	171	199635840	199635840	2319.3508771929824	116.17908273349026
6302	condition_008	f034	31	171	199577808	199577808	2118.2690058479534	106.13750231428303
6302	condition_008	f035	15	171	199809936	199809936	4290.730994152047	214.74062201551612
6302	condition_008	f035	21	171	199722888	199722888	4211.994152046784	210.8919109985423
6302	condition_008	f035	27	171	199635840	199635840	4134.74269005848	207.11424812591162
6302	condition_008	f035	31	171	199577808	199577808	4083.842105263158	204.62405846561646
6302	condition_008	f036	15	171	199809936	199809936	2064.1988304093566	103.30811729049134
6302	condition_008	f036	21	171	199722888	199722888	1810.2397660818713	90.63757209849035
6302	condition_008	f036	27	171	199635840	199635840	1589.6432748538011	79.62714885532583
6302	condition_008	f036	31	171	199577808	199577808	1458.3976608187133	73.0741396267221
6302	condition_008	f037	15	419	199809936	199809936	453.8496420047733	22.714067733086768
6302	condition_008	f037	21	421	199722888	199722888	443.80522565320666	22.221049880532803
6302	condition_008	f037	27	421	199635840	199635840	434.99287410926365	21.78931769512246
6302	condition_008	f037	31	421	199577808	199577808	429.21140142517817	21.505968310122846
6302	condition_008	f038	15	410	199809936	199809936	256.82682926829267	12.853556455185124
6302	condition_008	f038	21	421	199722888	199722888	224.92161520190024	11.261684499670375
6302	condition_008	f038	27	421	199635840	199635840	197.74109263657957	9.90508981937209
6302	condition_008	f038	31	421	199577808	199577808	182.3230403800475	9.135436560163418
6302	condition_008	f039	15	421	199809936	199809936	365.78859857482183	18.30682727283501
6302	condition_008	f039	21	421	199722888	199722888	358.14489311163896	17.932090643093392
6302	condition_008	f039	27	421	199635840	199635840	351.09501187648453	17.586772589354926
6302	condition_008	f039	31	421	199577808	199577808	346.4560570071259	17.359447950602096
6302	condition_008	f040	15	421	199809936	199809936	269.0332541567696	13.464458251804334
6302	condition_008	f040	21	421	199722888	199722888	234.6579572446556	11.749177051988934
6302	condition_008	f040	27	421	199635840	199635840	204.55581947743468	10.246447705854553
6302	condition_008	f040	31	421	199577808	199577808	186.90023752969122	9.364780553642078
6302	condition_008	f041	15	421	199809936	199809936	207.92874109263659	10.40632639473127
6302	condition_008	f041	21	421	199722888	199722888	203.8812351543943	10.208205839402558
6302	condition_008	f041	27	421	199635840	199635840	199.9619952494062	10.016337509808169
6302	condition_008	f041	31	421	199577808	199577808	197.38242280285036	9.889998531442451
6302	condition_008	f042	15	421	199809936	199809936	331.38004750593825	16.584763207468235
6302	condition_008	f042	21	421	199722888	199722888	289.66745843230404	14.503468347218375
6302	condition_008	f042	27	421	199635840	199635840	253.2351543942993	12.684854302428827
6302	condition_008	f042	31	421	199577808	199577808	230.83135391923992	11.565983023485252
6302	condition_008	f043	15	421	199809936	199809936	1508.7410926365797	75.50881216620678
6302	condition_008	f043	21	421	199722888	199722888	1480.8479809976247	74.14513157839099
6302	condition_008	f043	27	421	199635840	199635840	1453.957244655582	72.8304719561168
6302	condition_008	f043	31	421	199577808	199577808	1436.249406175772	71.96438424535518
6302	condition_008	f044	15	421	199809936	199809936	1356.833729216152	67.9062190989417
6302	condition_008	f044	21	421	199722888	199722888	1190.3705463182898	59.60110822743009
6302	condition_008	f044	27	421	199635840	199635840	1043.8147268408552	52.285938579007414
6302	condition_008	f044	31	421	199577808	199577808	956.2969121140143	47.91599435314042
6302	condition_008	f045	15	421	199809936	199809936	1358.5059382422803	67.98990908251331
6302	condition_008	f045	21	421	199722888	199722888	1332.8598574821854	66.73545885648245
6302	condition_008	f045	27	421	199635840	199635840	1307.933491686461	65.51596605531657
6302	condition_008	f045	31	421	199577808	199577808	1291.6579572446556	64.71951817632227
6302	condition_008	f046	15	421	199809936	199809936	1188.1543942992873	59.4642297617916
6302	condition_008	f046	21	421	199722888	199722888	1026.3444180522565	51.38842264549352
6302	condition_008	f046	27	421	199635840	199635840	885.1282660332541	44.337142370490895
6302	condition_008	f046	31	421	199577808	199577808	802.5890736342043	40.214344554490964
6302	condition_008	f047	15	421	199809936	199809936	785.41567695962	39.308139158786375
6302	condition_008	f047	21	421	199722888	199722888	769.6555819477435	38.536173277633736
6302	condition_008	f047	27	421	199635840	199635840	754.8028503562946	37.80898511791744
6302	condition_008	f047	31	421	199577808	199577808	744.9881235154394	37.32820452239056
6302	condition_008	f048	15	421	199809936	199809936	1210.0356294536816	60.559332217276804
6302	condition_008	f048	21	421	199722888	199722888	1048.7339667458432	52.50945333545563
6302	condition_008	f048	27	421	199635840	199635840	909.9287410926365	45.579428077274926
6302	condition_008	f048	31	421	199577808	199577808	827.9287410926365	41.48400813644754
6302	condition_008	f049	15	420	199809936	199809936	3825.6714285714284	191.46552494623833
6302	condition_008	f049	21	421	199722888	199722888	3754.254156769596	187.97315592440242
6302	condition_008	f049	27	421	199635840	199635840	3684.826603325416	184.5774087120537
6302	condition_008	f049	31	421	199577808	199577808	3639.2779097387174	182.34882656586336
6302	condition_008	f050	15	421	199809936	199809936	2957.2185273159143	148.0015752227614
6302	condition_008	f050	21	421	199722888	199722888	2578.6104513064133	129.10941140138198
6302	condition_008	f050	27	421	199635840	199635840	2249.163895486936	112.66333216956113
6302	condition_008	f050	31	421	199577808	199577808	2050.6389548693587	102.74884644836659
6302	condition_008	f051	15	421	199809936	199809936	4224.79809976247	211.4408414485689
6302	condition_008	f051	21	421	199722888	199722888	4146.769596199525	207.6261583098841
6302	condition_008	f051	27	421	199635840	199635840	4070.536817102138	203.89809851287913
6302	condition_008	f051	31	421	199577808	199577808	4020.4513064133016	201.44781359725636
6302	condition_008	f052	15	421	199809936	199809936	2680.66270783848	134.16063092270247
6302	condition_008	f052	21	421	199722888	199722888	2346.769596199525	117.50128489026882
6302	condition_008	f052	27	421	199635840	199635840	2054.163895486936	102.89554698629945
6302	condition_008	f052	31	421	199577808	199577808	1878.3230403800476	94.11482464924394
6302	condition_008	f053	15	417	199809936	199809936	3809.4172661870502	190.6520437595781
6302	condition_008	f053	21	421	199722888	199722888	3740.6389548693587	187.29145128671277
6302	condition_008	f053	27	421	199635840	199635840	3672.878859857482	183.97893183195373
6302	condition_008	f053	31	421	199577808	199577808	3628.434679334917	181.80551814332566
6302	condition_008	f054	15	420	199809936	199809936	3030.138095238095	151.65102176090457
6302	condition_008	f054	21	421	199722888	199722888	2626.230403800475	131.4937126184794
6302	condition_008	f054	27	421	199635840	199635840	2272.066508313539	113.81055166815433
6302	condition_008	f054	31	421	199577808	199577808	2062.33729216152	103.33500066107149
6302	condition_008	megabase_171	15	171	199809936	199809936	96663.51461988305	4837.773163586972
6302	condition_008	megabase_171	21	171	199722888	199722888	89264.32748538011	4469.409008614983
6302	condition_008	megabase_171	27	171	199635840	199635840	82432.71929824562	4129.154329114733
6302	condition_008	megabase_171	31	171	199577808	199577808	78168.16374269006	3916.6761337858793
6302	condition_009	f001	15	61	199809038	199809038	272.5409836065574	13.640072858293697
6302	condition_009	f001	21	61	199721990	199721990	239.54098360655738	11.993721052276586
6302	condition_009	f001	27	61	199634942	199634942	210.95081967213116	10.566828510017608
6302	condition_009	f001	31	61	199576910	199576910	194.0983606557377	9.725491824466953
6302	condition_009	f002	15	61	199809038	199809038	179.21311475409837	8.969219638307772
6302	condition_009	f002	21	61	199721990	199721990	143.60655737704917	7.190322777028666
6302	condition_009	f002	27	61	199634942	199634942	115.62295081967213	5.791719107954164
6302	condition_009	f002	31	61	199576910	199576910	99.95081967213115	5.008135443730998
6302	condition_009	f003	15	61	199809038	199809038	173.2295081967213	8.669753377058013
6302	condition_009	f003	21	61	199721990	199721990	154.0983606557377	7.715643162565009
6302	condition_009	f003	27	61	199634942	199634942	137.672131147541	6.896194111526879
6302	condition_009	f003	31	61	199576910	199576910	127.18032786885246	6.372497092416776
6302	condition_009	f004	15	61	199809038	199809038	208.4262295081967	10.4312713576148
6302	condition_009	f004	21	61	199721990	199721990	162.50819672131146	8.136720284096482
6302	condition_009	f004	27	61	199634942	199634942	128.37704918032787	6.430590150912954
6302	condition_009	f004	31	61	199576910	199576910	109.40983606557377	5.482088888217268
6302	condition_009	f005	15	61	199809038	199809038	352.4590163934426	17.639793470876057
6302	condition_009	f005	21	61	199721990	199721990	312.91803278688525	15.667680498621372
6302	condition_009	f005	27	61	199634942	199634942	278.44262295081967	13.947589543258399
6302	condition_009	f005	31	61	199576910	199576910	257.40983606557376	12.89777640437332
6302	condition_009	f006	15	61	199809038	199809038	171.86885245901638	8.60165556970533
6302	condition_009	f006	21	61	199721990	199721990	139.13114754098362	6.966240800073323
6302	condition_009	f006	27	61	199634942	199634942	112.78688524590164	5.649656523851503
6302	condition_009	f006	31	61	199576910	199576910	97.32786885245902	4.8767098785354985
6302	condition_009	f007	15	61	199809038	199809038	1135.4590163934427	56.82721000805993
6302	condition_009	f007	21	61	199721990	199721990	1004.0491803278688	50.272340082725435
6302	condition_009	f007	27	61	199634942	199634942	888.7540983606557	44.518964939547296
6302	condition_009	f007	31	61	199576910	199576910	819.3770491803278	41.055703747509064
6302	condition_009	f008	15	61	199809038	199809038	932.8524590163935	46.68720035659215
6302	condition_009	f008	21	61	199721990	199721990	725.7213114754098	36.33657523016919
6302	condition_009	f008	27	61	199634942	199634942	565.344262295082	28.31890332580566
6302	condition_009	f008	31	61	199576910	199576910	478.8032786885246	23.990915516655942
6302	condition_009	f009	15	61	199809038	199809038	1236.8524590163934	61.90172733910031
6302	condition_009	f009	21	61	199721990	199721990	1096.1803278688524	54.885309718216426
6302	condition_009	f009	27	61	199634942	199634942	972.0983606557377	48.69379833595151
6302	condition_009	f009	31	61	199576910	199576910	897.8852459016393	44.98943519576685
6302	condition_009	f010	15	61	199809038	199809038	1097.5901639344263	54.9319577793286
6302	condition_009	f010	21	61	199721990	199721990	870.9672131147541	43.60897931743791
6302	condition_009	f010	27	61	199634942	199634942	696.1311475409836	34.87020561465556
6302	condition_009	f010	31	61	199576910	199576910	597.7049180327868	29.948600668924417
6302	condition_009	f011	15	61	199809038	199809038	1297.4426229508197	64.93413090507045
6302	condition_009	f011	21	61	199721990	199721990	1151.8688524590164	57.67361182707104
6302	condition_009	f011	27	61	199634942	199634942	1020.8360655737705	51.13513973790072
6302	condition_009	f011	31	61	199576910	199576910	942.0819672131148	47.20395596931102
6302	condition_009	f012	15	61	199809038	199809038	787.4918032786885	39.412221346998756
6302	condition_009	f012	21	61	199721990	199721990	630.5245901639345	31.5701135445293
6302	condition_009	f012	27	61	199634942	199634942	505.0655737704918	25.299457535369324
6302	condition_009	f012	31	61	199576910	199576910	436.5245901639344	21.872499687660984
6302	condition_009	f013	15	61	199809038	199809038	2930.9180327868853	146.68595885972312
6302	condition_009	f013	21	61	199721990	199721990	2600.8852459016393	130.22528194825412
6302	condition_009	f013	27	61	199634942	199634942	2309.3934426229507	115.68082318089138
6302	condition_009	f013	31	61	199576910	199576910	2131.901639344262	106.82105657133692
6302	condition_009	f014	15	61	199809038	199809038	2696.409836065574	134.9493427852635
6302	condition_009	f014	21	61	199721990	199721990	2113.1803278688526	105.8060921518383
6302	condition_009	f014	27	61	199634942	199634942	1664.2459016393443	83.36445939605824
6302	condition_009	f014	31	61	199576910	199576910	1420.9016393442623	71.19569289574943
6302	condition_009	f015	15	61	199809038	199809038	2826.1803278688526	141.444068604587
6302	condition_009	f015	21	61	199721990	199721990	2508.6393442622953	125.60656662104634
6302	condition_009	f015	27	61	199634942	199634942	2225.1475409836066	111.46082537913662
6302	condition_009	f015	31	61	199576910	199576910	2053.2950819672133	102.88239666438434
6302	condition_009	f016	15	60	199809038	199809038	2286.2	114.41924864279663
6302	condition_009	f016	21	61	199721990	199721990	1776.2131147540983	88.93427883199534
6302	condition_009	f016	27	61	199634942	199634942	1374.016393442623	68.82644789921711
6302	condition_009	f016	31	61	199576910	199576910	1153.5573770491803	57.80014216319816
6302	condition_009	f017	15	61	199809038	199809038	3620.098360655738	181.17790851161288
6302	condition_009	f017	21	61	199721990	199721990	3194.8852459016393	159.96662390063503
6302	condition_009	f017	27	61	199634942	199634942	2822.1147540983607	141.36376757623728
6302	condition_009	f017	31	61	199576910	199576910	2598.1311475409834	130.18195078483697
