seed	condition_id	family_id	monomer_length	extrapolated_copy_number	uncorrected_mean_k21	log_slope_per_base	effective_word_loss_probability	max_absolute_log_residual	leave_one_k_out_log_range	status	warning
6301	condition_007	f046	421	83.79169165994031	56.04693691907224	-0.019122499131147233	0.018940824015061957	0.0005718770043557919	0.0025572972102025915	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_007	f047	421	79.22517545570084	79.16391529343535	-3.582435248433449e-05	3.5823710799881694e-05	2.122880858923537e-05	0.0001119236495528142	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_007	f048	421	94.7616563184822	61.72833001240059	-0.020437066800868046	0.020229645382843893	0.0006471964911936023	0.004746398947567343	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_007	f049	421	215.65291040300139	215.57134477016686	-1.625431677512591e-05	1.625418467443473e-05	3.6957334575760115e-05	0.0001950922568507707	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_007	f050	421	211.00647620066195	138.87111082335693	-0.019916345405967165	0.01971932514130225	0.0001863479061061657	0.0011335901693563244	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_007	f051	421	188.2748750474155	188.20230095990937	-1.731670781361198e-05	1.731655788029268e-05	2.1892234036702263e-05	0.00011552985702856233	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_007	f052	421	208.8887055184718	138.17143245684971	-0.019670967465103283	0.019478756373909438	0.00021610551755507634	0.0008299803837648057	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_007	f053	421	236.7343119767086	236.6724216806004	-1.2452399313156146e-05	1.2452321782353634e-05	3.263676497312256e-08	2.290488474443464e-07	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_007	f054	421	219.80977722216232	143.71319910069997	-0.020233377534188156	0.02003005635141557	0.0007506949921710637	0.0028263317070038596	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_007	megabase_171	171	5848.858585332532	4722.070465133762	-0.010183817283712763	0.010132137796741967	0.00013900434773841952	0.00099363929447982	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f001	61	19.249519485473943	17.554245200201308	-0.0043065643029958165	0.004297304352574384	0.0017524358556242764	0.009175988098975907	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f002	61	26.70172923184682	15.612985034743712	-0.025390552501504557	0.025070923324611534	0.003423783968755534	0.015521607018441408	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f003	61	23.49667486649913	21.64279356559	-0.003915163670443281	0.003907509409646305	3.2059309451187845e-05	0.0001820182294034467	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f004	61	15.851400190789207	8.78122674421367	-0.02858609400579622	0.028181377213756065	0.009666255772043386	0.06949478473641246	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f005	61	21.05727889597818	19.273060754733315	-0.0042132682781715275	0.004204404915656948	5.93522621699788e-05	0.0003306576872676992	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f006	61	20.608046680079497	12.069467007563826	-0.025683503984111736	0.025356488412660194	0.005396173017794048	0.03867394636111454	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f007	61	99.64380477061049	92.6469492072721	-0.0034584182693043457	0.0034524448290440867	0.00017906713906563898	0.001082961994466558	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f008	61	79.4044481234307	44.76389984068915	-0.02731430890605683	0.026944646508500127	0.001137273365002578	0.0022973841427651465	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f009	61	84.59181220516639	78.87836653691876	-0.0033330910164428877	0.0033275424349352295	6.971989391940658e-05	0.0005252555467434306	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f010	61	57.25132532642778	34.60696398979179	-0.02388058949976604	0.023597704516475852	0.0019034792853312998	0.008495037544626882	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f011	61	52.46028353916766	49.468069823030575	-0.0027831061976788815	0.002779236947968397	0.0002837417793473754	0.0014395432974398936	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f012	61	81.34082138967723	47.492334847023635	-0.025758062870840873	0.025429154038874167	0.0028396480110650657	0.01322364789950381	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f013	61	152.87914439762724	142.79548612424108	-0.0032429496802876723	0.0032376969985682077	0.00013232043682233352	0.0007685413051090606	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f014	61	174.85486108637664	108.40440011479406	-0.022863750393813647	0.02260435552682766	0.002051173327513589	0.014811246419544233	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f015	61	215.8502984178662	201.6218253537757	-0.0032463279797068996	0.0032410643543895738	5.217495189202559e-05	0.0002717924265747129	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f016	61	174.01085018873616	103.8717833563768	-0.024503918927375676	0.024206135154375752	0.001378070990827207	0.008038948291104298	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f017	61	222.93698298826268	209.52476525780352	-0.0029552564741748034	0.00295089400222667	1.5770498685035994e-05	0.00011448870276176137	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f018	61	150.8942402093843	96.84548863488968	-0.02106220382789375	0.020841944704068166	0.0011561072559554963	0.00610467487644506	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f019	171	18.988471316035508	17.56041821696077	-0.0036995789595890773	0.003692743948835255	0.0004934596347057063	0.002628038057137516	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f020	171	20.11134012226269	11.385342185187847	-0.0268316369700046	0.02647486663148349	0.005492709933825779	0.028678920926297202	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f021	171	24.539589322266465	22.799965398550444	-0.0034970841972838088	0.0034909765201038404	8.991761399972098e-05	0.0004097413711203757	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f022	171	21.183569783224307	13.815960333973804	-0.020372776499501533	0.02016665362661778	0.00042690533176814593	0.001717411643878286	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f023	171	21.71877338292545	20.29526624848237	-0.00322337147012378	0.0032181819856827117	9.854939093556503e-05	0.0005560740753933757	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f024	171	14.826200767730958	9.622624289067927	-0.020569699116905916	0.020359585976810562	0.000862827794344545	0.0017669448345598582	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f025	171	105.86776943498536	99.22608422718235	-0.0030811653329919694	0.0030764234145491632	8.545966994422116e-05	0.00041024708654457953	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f026	171	85.24803597507999	54.69871749212255	-0.021164234032671387	0.020941843304535687	0.0012518281671592968	0.007891241528402482	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f027	171	70.91718671427867	66.3227000569346	-0.003188992902704289	0.0031839134657016465	1.1738465383270835e-05	4.423192433566925e-05	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f028	171	53.27077796315663	33.26207676538844	-0.022490232778199965	0.0222392128468265	0.001352237035267767	0.010421381178731703	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f029	171	87.45605702595978	81.78249731263884	-0.003196925685155728	0.003191820959495963	6.222902054554835e-05	0.0002911585813487605	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f030	171	82.33404870761991	52.054055027379164	-0.021834669102506876	0.021598018242269413	0.00022067275073622827	0.0006445178564336018	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f031	171	206.3958449005916	193.8468483430401	-0.002980044989846975	0.0029756090632905158	0.00014655156285377224	0.0007686949965242107	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f032	171	267.97539488546533	160.605268297374	-0.02439663839700011	0.02410144585555655	0.0004729951877983085	0.0033976267932596116	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f033	171	205.00851257821654	192.60269745589503	-0.0029723656283232613	0.00296795252314592	7.1972878890602665e-06	3.641550932886872e-05	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f034	171	193.35432884203436	120.04548087999275	-0.022669244925469168	0.022414228239442426	0.0005995846898420032	0.0037798282665653105	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f035	171	205.32293803968193	192.5212961975692	-0.0030634966548877996	0.00305880893716821	4.3840194486985395e-05	0.0002106522207299122	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f036	171	211.8628560986073	129.8341285988115	-0.023341663019433898	0.02307135364451079	0.000782451259361272	0.00513095819467857	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f037	421	24.23983251439411	22.898419899864766	-0.0026964841830496022	0.0026928519350747724	0.00030317568733259637	0.0016966493744776656	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f038	421	28.82072939402036	18.967226954395002	-0.019939365459655977	0.01974189099533302	0.0010432374039347492	0.005317599880878099	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f039	421	14.956903577037568	14.042591318978214	-0.00300119334038845	0.0029966942616490772	6.901823980939858e-05	0.00048629027308866313	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f040	421	10.003336620808964	6.216360890476602	-0.022693122372617894	0.022437570213366502	0.0008612452950841343	0.002609994134978866	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f041	421	17.587961038523147	16.453232990537682	-0.0031674230052230533	0.0031624120130162242	0.00017676069554564688	0.0008504584130610837	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f042	421	24.047134789166535	14.471461705659523	-0.02414621081977533	0.023857023341233338	0.0007668748260223346	0.005287064124964935	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f043	421	73.9877519230692	69.31097295301892	-0.0030997053849233886	0.003094906258093745	0.00020251833678816555	0.001128202755604768	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f044	421	70.76385785100489	43.72289587212314	-0.022937130376166525	0.022676074170582292	0.00020324776782820742	0.0008425954540083325	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f045	421	94.44227080811591	88.68578138693604	-0.0029912261536569843	0.002986756894005177	7.343125203984613e-05	0.0004742354459565945	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f046	421	84.10297221955439	52.68183888042308	-0.022248128722892693	0.02200246433740558	0.0005604217867652972	0.00245636418414108	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f047	421	79.40709733212726	74.71657138481373	-0.002898237492447701	0.0028940416566547353	2.285728116557806e-05	0.00015947506805513711	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f048	421	95.13292990063526	57.941031475832816	-0.023645043153219598	0.023367689434472518	0.0007777996377319463	0.005790385362287154	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f049	421	216.20492947626832	202.9896108302098	-0.00300040425381141	0.0029959075394128585	6.341659708825054e-05	0.0003483977097813451	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f050	421	211.56555625877303	130.75028328460434	-0.022914605982840643	0.02265406029414644	0.00019598116959662626	0.0008737101421658622	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f051	421	188.69725095322923	177.1333410920855	-0.003011228014039077	0.0030066988142544637	5.307168832915932e-06	1.7518158787588334e-05	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f052	421	209.3888151852943	130.08449947300093	-0.02265653504747584	0.022401803164594912	0.00022141213422377515	0.0009105653021528326	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f053	421	237.35169820145035	222.55708982053952	-0.00306477845755107	0.0030600868182230428	4.983875603034593e-06	1.255244883502371e-05	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	f054	421	220.38218144083152	135.27423552214833	-0.023241775809523652	0.022973766093952012	0.0007169002237268352	0.00241621918522128	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_008	megabase_171	171	5864.004445074384	4442.64760243809	-0.013211938566915814	0.013125044009379073	0.0001315071272494639	0.0009627423431588511	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f001	61	19.288328849743166	12.732648052627896	-0.01965822065040139	0.01946625777164715	0.0025081488828505583	0.013137620058422339	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f002	61	26.672846561155797	10.86773209236677	-0.04255642162758867	0.04166360690354179	0.004163170812535477	0.02590919898257349	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f003	61	23.721968843475935	15.635908506608356	-0.01982679420429247	0.01963153589813273	0.00046879945805350376	0.003535136475405931	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f004	61	16.15558163832721	6.384382191422111	-0.04473815301011277	0.043752160327649475	0.01109033640649093	0.08125624787616115	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f005	61	21.325626042509455	13.767709243600292	-0.020875968142433473	0.020659573550984932	0.0008118212459901075	0.00420526042403635	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f006	61	21.23252467365297	8.3100392525016	-0.044935373806214575	0.043940733691954545	0.005775551860888628	0.04424418866284929	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f007	61	100.52640051265655	66.34816108444852	-0.019774828706868173	0.01958058923951382	0.0002329368129030951	0.001330637963953052	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f008	61	80.30872126206656	31.779087287618726	-0.044158806321617845	0.04319800079861082	0.0005983985487578725	0.0011803608383393893	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f009	61	84.72258848036759	55.12665312109912	-0.020420398270189224	0.020213313914519346	0.0009205686002627944	0.004906260267569351	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f010	61	57.820112446291404	24.259503171442592	-0.0411946201492389	0.04035765396416939	0.0034412342412095676	0.020831902662464152	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f011	61	52.75040737814137	34.99015737412467	-0.01951898982940896	0.019329727749332924	0.0006059046590362049	0.004546997482642645	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f012	61	82.92618232919945	33.212248936657424	-0.04375971354415117	0.042816071823785495	0.003921893636629981	0.02127599242960354	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f013	61	154.2696750033729	100.54786332224774	-0.020355259326773806	0.020149489566312507	0.0006078953953674304	0.0032957175314782816	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f014	61	177.73181282767504	76.2473188664684	-0.040399318162241904	0.039594144929678145	0.002218983891301596	0.016846355996976925	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f015	61	217.65923153751305	143.70687793075567	-0.019766480067943758	0.019572404037691293	0.00022037664890417474	0.00048348002565212767	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f016	61	176.02822346433388	73.67649281561549	-0.041391041591932326	0.04054612978729494	0.001748678752242605	0.011642841834541784	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f017	61	226.11751849778847	148.31581416177073	-0.020083823158412763	0.01988348659841379	5.253679846461967e-05	0.00015533617871010819	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f018	61	152.87656303165932	67.69349438500662	-0.03872983159856038	0.0379894210992424	0.0013142740869896974	0.005558165549747862	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f019	171	19.19126019989254	12.661361021787567	-0.019762208595247657	0.019568216159040436	0.0008936803691134143	0.0037181370309595785	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f020	171	20.48091905806931	8.161762612365733	-0.04359060852269516	0.04265419352824336	0.004630744002749543	0.025964461110616455	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6301	condition_009	f021	171	24.868234965673924	15.939945221065	-0.021203826838100077	0.02098060619626622	0.0005173155081174552	0.003310943056740623	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
