length_bp	read_count
123	1
201	2
440	1
515	1
1267	1
1330	1
1374	1
1440	1
1485	1
1550	1
1563	1
1574	1
1617	1
1644	1
1668	1
1671	1
1676	1
1699	1
1749	1
1762	1
1766	1
1768	1
1769	1
1789	1
1821	1
1823	1
1864	1
1879	1
1903	1
1917	1
1918	1
1920	1
1939	1
1958	1
1980	2
2014	1
2023	1
2038	1
2085	1
2097	1
2113	1
2134	1
2140	1
2151	1
2169	1
2216	1
2225	1
2232	2
2237	1
2250	1
2307	1
2320	2
2350	1
2359	1
2364	1
2365	1
2367	1
2395	1
2406	1
2421	1
2429	1
2446	1
2447	1
2457	1
2478	1
2489	1
2498	1
2501	1
2542	1
2560	2
2566	1
2578	1
2580	2
2587	1
2588	1
2589	1
2598	1
2610	1
2633	1
2645	1
2650	1
2651	1
2655	1
2709	1
2713	1
2716	1
2719	1
2744	1
2745	1
2747	1
2760	1
2774	1
2796	1
2798	1
2799	1
2809	2
2830	1
2848	1
2851	1
2852	1
2882	1
2895	1
2898	1
2941	1
2946	1
2974	2
2979	1
2980	1
2982	2
3028	1
3042	1
3047	1
3079	1
3089	1
3095	1
3097	1
3099	1
3109	1
3122	1
3138	1
3146	1
3151	1
3160	1
3165	1
3171	1
3172	1
3200	1
3221	1
3223	1
3225	1
3231	1
3233	1
3240	1
3250	1
3277	1
3278	1
3279	1
3280	1
3281	1
3284	1
3294	1
3295	1
3296	1
3301	1
3309	1
3310	1
3311	1
3312	1
3313	1
3339	1
3351	1
3367	1
3371	1
3373	1
3375	1
3381	1
3382	1
3396	1
3401	1
3406	1
3432	1
3442	1
3451	1
3470	1
3499	1
3507	1
3526	1
3530	1
3540	1
3544	1
3550	1
3553	1
3559	1
3563	1
3572	1
3574	1
3586	1
3596	1
3597	1
3599	1
3600	1
3604	1
3608	1
3615	1
3625	1
3634	1
3635	1
3638	1
3639	1
3651	1
3652	1
3683	1
3686	1
3689	1
3690	1
3693	1
3717	1
3718	1
3725	1
3731	1
3737	2
3755	1
3759	1
3769	1
3770	1
3773	1
3774	2
3786	1
3790	1
3813	1
3814	1
3819	1
3820	1
3822	1
3826	1
3842	2
3843	1
3845	1
3858	1
3861	1
3868	1
3869	1
3872	1
3875	2
3878	2
3886	1
3887	1
3893	1
3897	1
3900	1
3909	1
3915	1
3916	1
3917	1
3924	1
3933	1
3935	1
3943	1
3945	2
3956	1
3960	1
3962	1
3963	1
3967	1
3975	1
3978	1
3986	1
3990	1
3992	1
3999	2
4003	1
4004	1
4005	1
4024	1
4030	1
4034	1
4035	1
4036	1
4038	1
4043	1
4046	2
4050	1
4053	1
4055	1
4058	1
4060	1
4066	1
4067	2
4072	2
4075	1
4080	1
4091	1
4102	1
4104	1
4105	1
4106	1
4112	1
4117	1
4118	1
4124	1
4126	1
4127	1
4142	1
4143	2
4145	1
4149	1
4154	1
4156	2
4158	1
4171	1
4174	1
4180	1
4182	1
4186	1
4190	1
4193	3
4200	1
4206	1
4209	1
4212	1
4213	3
