length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	43	25	1
1	35	90	1
2	28	80	1
2	31	90	1
2	32	35	1
2	34	25	1
2	36	90	1
2	37	90	3
2	41	70	1
2	41	90	1
2	42	20	1
2	43	90	1
2	44	70	1
2	49	60	1
2	51	25	1
2	67	75	1
3	27	25	1
3	28	70	1
3	30	25	1
3	30	70	1
3	35	25	1
3	36	90	1
3	37	90	2
3	38	75	1
3	38	90	3
3	39	90	1
3	43	45	1
3	45	30	1
4	31	90	1
4	32	25	1
4	32	80	1
4	33	30	1
4	33	65	1
4	34	45	1
4	34	65	1
4	35	45	1
4	35	80	1
4	35	90	1
4	36	25	1
4	36	35	1
4	36	70	1
4	36	90	1
4	37	20	1
4	37	25	1
4	37	30	1
4	37	35	1
4	37	40	1
4	37	45	1
4	37	50	2
4	38	25	1
4	38	40	1
4	39	25	1
4	39	30	1
4	39	45	1
4	39	55	1
4	39	65	1
4	39	85	1
4	40	20	1
4	40	90	1
4	46	65	1
4	49	50	1
4	50	65	1
4	59	40	1
4	67	25	1
5	28	30	1
5	30	25	1
5	30	40	1
5	31	35	1
5	33	40	1
5	33	60	1
5	33	90	1
5	34	30	1
5	36	40	1
5	36	90	1
5	37	55	1
5	37	70	2
5	37	80	1
5	37	90	3
5	38	50	1
5	38	55	1
5	39	25	1
5	39	50	1
5	41	55	1
5	42	40	1
5	43	30	1
5	43	85	1
5	44	35	1
5	44	90	1
5	49	20	1
5	49	45	1
5	50	35	1
6	30	40	1
6	33	40	1
6	34	30	1
6	34	45	1
6	34	65	1
6	35	40	1
6	36	65	1
6	37	35	1
6	37	40	1
6	37	45	1
6	37	65	1
6	38	35	1
6	63	80	1
7	30	30	1
7	31	40	1
7	31	45	1
7	32	55	1
7	33	50	1
7	33	85	1
7	34	45	1
7	35	55	2
7	36	30	1
7	37	25	1
7	37	40	1
7	38	30	1
7	38	50	1
7	38	90	1
7	39	25	1
7	39	35	2
7	43	70	1
7	46	30	1
7	52	40	1
7	64	45	1
8	29	35	1
8	30	40	1
8	32	40	1
8	33	40	1
8	34	20	1
8	34	35	1
8	34	50	1
8	35	25	1
8	35	30	1
8	35	35	1
8	35	40	1
8	36	30	1
8	37	20	1
8	37	45	1
8	38	20	1
8	38	35	1
8	38	45	1
8	38	60	1
8	39	55	1
8	40	40	1
8	41	35	1
8	43	50	1
8	44	55	1
8	47	20	1
8	47	25	1
9	27	40	1
9	29	40	2
9	31	30	1
9	33	35	1
9	33	75	1
9	34	20	1
9	34	30	1
9	34	40	3
9	35	35	1
9	35	50	1
9	36	25	1
9	36	35	1
9	36	60	2
9	37	20	2
9	37	25	1
9	37	30	1
9	37	35	1
9	37	45	1
9	37	50	1
9	38	30	1
9	38	50	1
9	40	35	1
9	42	40	1
9	52	20	1
9	52	40	1
9	61	20	1
10	30	45	1
10	31	20	1
10	31	30	1
10	31	45	1
10	32	25	1
10	32	40	3
10	33	25	1
10	33	35	2
10	34	30	1
10	34	40	2
10	34	45	1
10	34	75	1
10	35	20	1
10	35	30	1
10	35	40	2
10	36	20	1
10	36	25	1
10	36	30	1
10	36	35	1
10	36	40	1
10	37	20	1
10	37	35	1
10	37	40	1
10	37	50	1
10	37	65	1
10	37	75	1
10	38	20	1
10	38	25	2
10	38	35	2
10	38	55	1
10	38	90	1
10	39	20	1
10	39	25	1
10	39	40	2
10	40	35	1
10	41	20	2
10	41	30	1
10	42	20	1
10	43	30	1
10	43	35	1
10	43	50	1
10	46	45	1
10	48	35	1
10	49	20	1
10	52	20	1
10	52	25	1
10	52	35	1
10	66	25	1
11	26	30	1
11	27	20	1
11	27	25	1
11	27	60	1
11	28	20	1
11	28	25	1
11	28	30	1
11	28	60	1
11	29	25	3
11	29	30	2
11	29	35	3
11	29	40	2
11	29	50	1
11	29	65	1
11	30	20	2
11	30	25	7
11	30	30	2
11	30	35	7
11	30	40	3
11	30	45	1
11	30	50	1
11	30	55	1
11	30	60	1
11	31	20	3
11	31	25	9
11	31	30	13
11	31	35	13
11	31	40	11
11	31	45	4
11	31	50	1
11	31	55	1
11	32	20	9
11	32	25	10
11	32	30	9
11	32	35	14
11	32	40	15
11	32	45	5
11	32	50	1
11	32	55	1
11	33	20	11
11	33	25	10
11	33	30	15
11	33	35	17
11	33	40	18
11	33	45	5
11	33	50	4
11	33	55	2
11	34	20	13
11	34	25	14
11	34	30	16
11	34	35	14
11	34	40	26
11	34	45	7
11	34	50	4
11	34	55	4
11	34	60	2
11	35	20	15
11	35	25	11
11	35	30	14
11	35	35	19
11	35	40	28
11	35	45	7
11	35	50	6
11	35	55	5
11	35	60	2
11	35	65	1
11	35	80	1
11	36	20	10
11	36	25	11
11	36	30	20
11	36	35	16
11	36	40	25
11	36	45	13
11	36	50	5
11	36	55	4
11	36	60	1
11	36	65	2
11	36	70	1
11	36	90	1
11	37	20	21
11	37	25	21
11	37	30	12
11	37	35	27
11	37	40	25
11	37	45	17
11	37	50	6
11	37	55	5
11	37	60	6
11	37	65	4
11	37	70	2
11	37	90	1
11	38	20	13
11	38	25	16
11	38	30	16
11	38	35	11
11	38	40	15
11	38	45	15
11	38	50	5
11	38	55	1
11	38	60	3
11	38	80	1
11	39	20	5
11	39	25	5
11	39	30	3
11	39	35	10
11	39	40	11
11	39	45	8
11	39	50	4
11	39	60	1
11	39	70	1
11	39	85	1
11	40	20	3
11	40	25	1
11	40	30	5
11	40	35	1
11	40	40	6
11	40	45	1
11	41	25	2
11	41	30	1
11	41	35	3
11	41	40	3
11	41	60	1
11	42	20	1
11	42	25	3
11	42	30	3
11	42	35	6
11	42	40	2
11	42	50	2
11	43	25	1
11	43	30	2
11	43	35	1
11	43	40	4
11	43	50	1
11	43	55	1
11	44	25	1
11	44	35	2
11	44	40	1
11	44	45	2
11	44	50	1
11	45	25	3
11	45	55	1
11	46	20	1
11	46	30	1
11	46	40	1
11	47	30	2
11	47	50	2
11	47	60	1
11	48	35	1
11	48	50	1
11	49	40	1
11	50	25	1
11	50	40	1
11	51	25	4
11	51	30	2
11	51	35	4
11	51	40	4
11	51	45	1
11	52	20	1
11	52	25	5
11	52	30	2
11	52	35	6
11	52	40	2
11	52	45	2
11	52	50	1
11	53	20	1
11	57	40	1
11	57	60	1
11	58	25	1
11	63	20	1
11	69	25	1
12	26	25	1
12	26	35	1
12	26	40	1
12	26	45	1
12	27	20	2
12	27	30	1
12	27	35	5
12	27	40	1
12	27	45	1
12	28	20	1
12	28	25	1
12	28	30	4
12	28	35	4
12	28	40	8
12	28	45	2
12	28	50	1
12	29	20	1
12	29	25	8
12	29	30	12
12	29	35	16
12	29	40	11
12	29	45	5
12	29	50	1
12	29	55	1
12	30	20	18
12	30	25	23
12	30	30	16
12	30	35	22
12	30	40	27
12	30	45	9
12	30	50	2
12	30	55	1
12	31	20	24
12	31	25	29
12	31	30	32
12	31	35	42
12	31	40	54
12	31	45	11
12	31	50	2
12	31	55	4
12	32	20	30
12	32	25	39
12	32	30	61
12	32	35	73
12	32	40	66
12	32	45	27
12	32	50	8
12	32	55	6
12	32	75	1
12	33	20	47
12	33	25	61
12	33	30	69
12	33	35	88
12	33	40	83
12	33	45	32
12	33	50	15
12	33	55	1
12	33	60	1
12	33	65	1
12	34	20	63
12	34	25	79
12	34	30	88
12	34	35	109
12	34	40	109
12	34	45	44
12	34	50	12
12	34	55	10
12	34	60	2
12	34	65	1
12	35	20	90
12	35	25	95
12	35	30	95
12	35	35	116
12	35	40	131
12	35	45	60
12	35	50	25
12	35	55	14
12	35	60	8
12	35	65	3
12	36	20	70
12	36	25	94
12	36	30	92
12	36	35	114
12	36	40	155
12	36	45	57
12	36	50	19
12	36	55	9
12	36	60	4
12	36	65	6
12	36	70	3
12	36	75	1
12	36	80	1
12	36	85	1
12	37	20	92
12	37	25	101
12	37	30	125
12	37	35	105
12	37	40	119
12	37	45	61
12	37	50	31
12	37	55	30
12	37	60	12
12	37	65	7
12	37	70	5
12	37	75	4
12	37	80	3
12	37	85	1
12	37	90	2
12	38	20	63
12	38	25	75
12	38	30	66
12	38	35	85
12	38	40	84
12	38	45	53
12	38	50	25
12	38	55	10
12	38	60	16
12	38	65	4
12	38	70	5
12	38	75	1
12	38	80	2
12	39	20	33
12	39	25	35
12	39	30	38
12	39	35	38
12	39	40	50
12	39	45	22
12	39	50	9
12	39	55	8
12	39	60	8
12	39	65	2
12	39	70	2
12	40	20	15
12	40	25	16
12	40	30	14
12	40	35	13
12	40	40	25
12	40	45	15
12	40	50	7
12	40	55	3
12	40	60	2
12	40	65	2
12	41	20	9
12	41	25	11
12	41	30	15
12	41	35	20
12	41	40	12
12	41	45	4
12	41	50	3
12	41	55	3
12	42	20	7
12	42	25	6
12	42	30	4
12	42	35	17
12	42	40	13
12	42	50	4
12	42	55	1
12	43	20	6
12	43	25	5
12	43	30	10
12	43	35	8
12	43	40	11
