length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
8	32	40	1
9	38	50	1
11	28	25	1
11	34	40	1
11	35	35	1
11	35	40	2
11	37	25	1
11	38	25	1
12	30	20	1
12	31	20	1
12	31	30	1
12	31	35	1
12	32	25	1
12	32	30	1
12	32	40	1
12	33	25	2
12	33	30	1
12	33	35	1
12	33	65	1
12	35	20	1
12	35	25	3
12	35	30	1
12	35	40	2
12	35	50	1
12	36	25	2
12	36	30	2
12	36	35	2
12	36	40	2
12	36	50	1
12	36	65	1
12	37	20	2
12	37	25	1
12	37	35	2
12	37	50	1
12	38	30	1
12	38	35	1
12	38	40	1
12	38	45	1
12	39	25	1
12	39	40	1
12	40	25	1
12	40	40	1
12	40	65	1
12	41	50	1
12	42	35	1
12	51	35	1
12	52	20	1
12	52	25	1
13	28	35	2
13	30	30	3
13	31	35	1
13	31	40	1
13	32	20	2
13	32	25	1
13	32	30	1
13	32	40	1
13	33	20	1
13	33	35	1
13	33	55	1
13	34	20	1
13	34	30	4
13	34	35	2
13	34	40	1
13	34	45	1
13	35	20	6
13	35	25	2
13	35	30	1
13	35	35	1
13	35	40	3
13	36	20	1
13	36	25	2
13	36	30	4
13	36	35	3
13	36	40	4
13	36	60	1
13	37	20	1
13	37	25	1
13	37	30	1
13	37	35	2
13	37	40	5
13	37	45	3
13	37	50	1
13	38	20	3
13	38	30	1
13	38	40	4
13	38	45	2
13	39	25	1
13	39	40	1
13	40	30	1
13	40	60	1
13	41	35	1
13	44	25	1
13	44	45	1
13	44	50	1
13	51	35	1
13	52	30	1
13	52	35	1
14	29	25	1
14	30	35	1
14	31	25	1
14	31	35	2
14	32	20	2
14	32	25	2
14	32	30	1
14	32	35	2
14	32	40	1
14	33	20	4
14	33	25	3
14	33	30	1
14	34	20	2
14	34	25	1
14	34	30	2
14	34	40	1
14	35	20	2
14	35	25	3
14	35	30	1
14	35	35	4
14	35	40	4
14	35	45	2
14	35	50	1
14	36	20	4
14	36	25	2
14	36	30	2
14	36	35	2
14	36	40	4
14	36	50	1
14	36	55	1
14	37	20	1
14	37	25	2
14	37	35	1
14	37	40	2
14	37	45	1
14	37	50	1
14	38	20	1
14	38	25	4
14	38	30	1
14	38	35	3
14	38	40	2
14	38	45	1
14	39	35	2
14	40	25	1
14	42	35	3
14	42	40	1
14	44	30	1
14	45	45	1
14	51	20	1
14	51	25	1
14	52	20	2
14	53	35	1
15	31	25	1
15	31	45	1
15	32	20	2
15	32	35	1
15	32	45	1
15	33	20	3
15	33	35	1
15	33	40	2
15	34	20	3
15	34	25	1
15	34	30	6
15	34	35	2
15	34	40	1
15	35	20	4
15	35	35	4
15	35	40	1
15	36	20	2
15	36	25	2
15	36	35	3
15	36	40	5
15	37	20	1
15	37	25	2
15	37	30	2
15	37	35	1
15	37	40	2
15	37	50	1
15	38	35	2
15	39	30	1
15	39	40	1
15	41	35	1
15	43	35	1
15	44	35	1
15	45	40	1
15	46	40	1
15	51	30	1
15	51	35	2
15	52	35	1
15	53	30	1
15	63	25	1
16	29	35	1
16	31	20	1
16	31	30	1
16	31	35	1
16	32	25	1
16	32	30	1
16	32	35	1
16	33	20	1
16	33	25	1
16	33	40	2
16	34	40	1
16	35	25	1
16	35	30	1
16	35	40	1
16	36	25	2
16	36	30	2
16	36	35	2
16	36	40	1
16	36	45	1
16	37	20	1
16	37	25	2
16	38	20	2
16	38	25	1
16	38	30	1
16	38	35	1
16	38	40	1
16	38	55	1
16	39	20	1
16	39	35	1
16	40	20	1
16	40	25	1
16	40	30	1
16	40	40	1
16	44	20	1
16	44	25	1
16	44	30	1
16	51	30	1
16	51	35	1
17	32	20	1
17	33	20	1
17	33	35	1
17	33	40	2
17	34	20	2
17	34	25	1
17	34	30	3
17	34	35	3
17	35	20	1
17	35	30	1
17	35	35	1
17	36	35	1
17	36	40	1
17	37	20	3
17	37	35	3
17	37	40	1
17	38	20	1
17	38	25	1
17	38	40	1
17	39	25	2
17	39	40	2
17	41	40	1
17	42	30	1
17	44	20	1
17	52	25	1
17	52	30	1
18	28	35	1
18	31	25	1
18	32	20	1
18	33	25	1
18	33	35	2
18	34	35	4
18	35	20	2
18	35	30	1
18	35	35	2
18	36	30	3
18	36	35	4
18	37	25	2
18	37	30	2
18	37	35	2
18	37	40	1
18	38	20	1
18	38	25	2
18	38	30	2
18	38	40	1
18	39	25	1
18	39	35	2
18	40	40	1
18	41	35	2
18	42	20	1
18	46	25	1
18	50	35	1
18	52	30	1
18	64	20	2
19	30	30	1
19	31	20	1
19	33	20	1
19	33	25	1
19	33	35	1
19	34	20	1
19	34	35	5
19	34	40	1
19	35	20	3
19	35	25	1
19	36	25	1
19	36	30	3
19	36	35	1
19	37	20	2
19	37	30	3
19	37	50	1
19	38	25	1
19	38	30	2
19	38	40	1
19	39	25	1
19	39	30	1
19	39	35	2
19	41	30	1
19	43	30	1
20	30	30	1
20	32	20	1
20	32	35	2
20	33	25	2
20	33	30	1
20	33	35	2
20	34	25	2
20	34	30	2
20	35	20	1
20	35	25	1
20	36	25	1
20	36	30	1
20	37	25	1
20	37	35	2
20	38	20	1
20	38	30	1
20	38	35	2
20	39	20	1
20	40	20	1
20	42	20	1
20	51	20	1
20	52	25	2
21	31	35	1
21	33	20	2
21	33	30	1
21	34	25	1
21	34	30	2
21	34	35	1
21	35	25	2
21	35	30	1
21	36	20	1
21	36	25	1
21	36	30	2
21	36	35	1
21	37	20	1
21	37	35	1
21	38	20	1
21	38	35	1
21	41	35	1
21	51	20	1
21	52	20	1
21	52	25	2
22	32	25	2
22	34	25	2
22	34	30	1
22	35	20	1
22	35	25	1
22	35	35	1
22	36	25	2
22	36	30	1
22	37	30	2
22	37	35	1
22	38	20	1
22	39	30	1
22	41	20	1
22	52	30	1
22	59	25	1
23	31	30	1
23	32	25	1
23	33	20	1
23	34	25	1
23	35	20	1
23	35	25	1
23	35	30	1
23	36	20	1
23	36	25	3
23	36	30	1
23	37	20	2
23	37	25	1
23	37	30	2
23	50	20	1
24	32	20	1
24	33	20	1
24	33	30	1
24	34	30	1
24	35	20	1
24	35	30	1
24	36	20	1
24	36	25	1
24	36	30	1
24	37	30	1
24	37	40	1
24	39	25	1
24	52	20	1
25	34	25	1
25	34	30	3
25	35	25	1
25	36	30	2
25	37	20	1
25	37	25	2
25	37	35	1
25	38	25	1
25	39	25	1
25	42	30	1
26	32	30	1
26	34	25	1
26	34	30	3
26	37	30	1
26	39	25	1
26	42	30	1
27	33	20	2
27	34	25	1
27	34	30	1
27	35	20	1
27	35	30	1
27	37	25	1
27	37	35	1
27	40	30	1
