length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	29	25	1
0	31	90	1
0	32	90	1
0	33	90	1
0	35	90	2
0	36	90	1
0	37	25	3
0	37	90	2
0	38	90	1
0	39	50	1
0	39	90	1
0	40	40	1
0	40	70	1
0	41	90	1
0	42	25	1
0	43	75	1
0	43	90	1
0	44	70	1
0	44	90	2
0	45	30	1
0	45	90	1
0	47	55	1
0	47	90	1
0	48	90	1
0	49	35	1
0	49	90	3
0	50	90	1
0	52	85	1
0	53	90	1
0	55	90	2
0	56	45	1
0	60	35	1
0	60	85	1
1	27	90	1
1	31	30	1
1	33	90	1
1	34	60	1
1	35	25	1
1	35	80	1
1	35	90	1
1	36	65	1
1	36	85	1
1	37	20	1
1	37	35	1
1	37	55	1
1	37	60	1
1	37	80	1
1	37	90	2
1	38	30	3
1	38	70	1
1	38	90	1
1	39	30	1
1	39	65	1
1	39	90	2
1	40	20	3
1	40	40	2
1	40	90	1
1	41	30	2
1	41	35	2
1	41	90	2
1	42	25	1
1	42	70	1
1	42	80	1
1	42	90	3
1	43	55	1
1	43	75	1
1	43	90	4
1	44	75	1
1	44	90	2
1	45	20	1
1	45	40	1
1	45	70	1
1	45	75	1
1	45	90	1
1	46	20	1
1	46	45	1
1	46	90	1
1	47	90	1
1	48	85	1
1	48	90	2
1	49	25	1
1	49	40	1
1	49	90	1
1	50	30	1
1	50	70	1
1	51	25	1
1	51	40	1
1	52	30	1
1	52	60	1
1	52	80	1
1	57	65	1
1	57	75	1
1	60	20	1
1	62	25	1
1	67	55	1
2	31	30	1
2	32	60	1
2	34	35	1
2	34	80	1
2	34	85	1
2	35	35	1
2	35	45	2
2	35	50	1
2	35	90	1
2	36	25	1
2	36	30	1
2	36	55	1
2	36	90	1
2	37	25	2
2	37	35	1
2	37	45	1
2	37	50	2
2	37	60	2
2	37	70	1
2	37	85	1
2	37	90	2
2	38	20	1
2	38	35	1
2	38	40	1
2	38	60	1
2	38	70	1
2	38	80	1
2	39	25	2
2	39	35	1
2	39	45	1
2	39	90	4
2	40	25	2
2	40	30	1
2	40	45	1
2	40	85	1
2	40	90	1
2	41	25	1
2	41	55	1
2	41	75	1
2	41	90	1
2	42	35	1
2	42	40	1
2	42	60	1
2	42	70	1
2	42	85	1
2	42	90	1
2	43	30	1
2	43	65	2
2	43	90	1
2	44	20	1
2	44	25	1
2	44	35	2
2	45	20	1
2	45	90	1
2	46	25	1
2	46	90	1
2	47	20	2
2	47	30	1
2	47	40	1
2	47	50	1
2	47	90	1
2	48	40	1
2	48	45	1
2	48	65	1
2	48	70	1
2	49	30	1
2	49	50	1
2	49	90	1
2	50	45	1
2	50	55	1
2	51	70	1
2	52	50	1
2	52	70	1
2	52	90	1
2	53	35	1
2	53	40	1
2	54	90	1
2	55	40	1
2	55	70	1
2	55	75	1
2	58	75	1
2	62	35	1
2	62	80	1
3	29	35	1
3	32	20	1
3	32	90	3
3	34	25	1
3	34	40	1
3	35	25	1
3	35	40	1
3	36	20	2
3	36	30	1
3	36	35	1
3	36	40	2
3	36	65	1
3	37	25	2
3	37	30	2
3	37	40	1
3	37	45	1
3	37	50	1
3	37	90	1
3	38	25	1
3	38	35	3
3	38	45	1
3	38	65	1
3	38	90	2
3	39	30	1
3	39	40	2
3	39	80	1
3	39	90	3
3	40	25	2
3	40	35	1
3	40	40	1
3	40	45	1
3	40	65	1
3	40	70	1
3	40	80	1
3	40	90	4
3	41	20	1
3	41	25	1
3	41	30	1
3	41	40	2
3	41	45	2
3	41	60	1
3	41	80	1
3	41	90	1
3	42	25	1
3	42	50	1
3	42	55	2
3	42	85	2
3	42	90	2
3	43	25	1
3	43	30	1
3	43	40	1
3	43	70	1
3	44	20	1
3	44	35	1
3	44	40	1
3	44	55	1
3	44	65	1
3	45	20	1
3	45	25	1
3	45	35	1
3	45	40	4
3	45	65	1
3	45	75	1
3	45	80	1
3	45	85	1
3	45	90	1
3	46	25	1
3	46	40	3
3	47	35	1
3	47	70	1
3	48	30	1
3	48	90	1
3	49	20	1
3	49	40	2
3	50	20	1
3	50	35	2
3	50	40	1
3	50	90	1
3	51	30	2
3	51	35	1
3	51	40	1
3	51	45	1
3	51	55	1
3	52	30	3
3	52	45	2
3	52	90	1
3	53	40	1
3	56	35	1
3	60	55	1
3	61	85	1
3	64	80	1
4	30	90	1
4	32	80	1
4	33	20	1
4	33	30	1
4	34	40	1
4	34	70	1
4	35	20	1
4	35	30	1
4	35	45	1
4	35	50	1
4	36	30	1
4	36	35	2
4	36	40	1
4	36	70	1
4	36	80	1
4	36	90	2
4	37	25	1
4	37	30	1
4	37	35	1
4	37	85	1
4	38	20	1
4	38	25	1
4	38	30	1
4	38	35	2
4	38	45	1
4	38	55	1
4	38	60	1
4	38	90	1
4	39	25	1
4	39	45	2
4	39	90	1
4	40	20	2
4	40	30	1
4	40	40	1
4	40	60	2
4	40	65	1
4	40	80	1
4	40	90	1
4	41	20	2
4	41	35	1
4	41	55	1
4	41	70	1
