length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
2	37	90	1
3	34	25	1
3	50	40	1
4	44	60	1
4	49	55	1
5	43	55	1
5	48	40	1
5	49	35	1
7	36	40	1
7	38	25	1
7	38	35	1
8	40	25	1
9	45	30	1
10	38	40	1
10	40	35	1
10	40	65	1
10	41	35	1
10	44	30	1
10	48	30	1
10	49	35	1
10	51	20	1
11	36	45	1
11	37	20	1
11	38	40	1
11	39	35	1
11	39	40	1
11	40	35	1
11	40	40	1
11	40	55	1
11	40	60	1
11	41	20	1
11	41	30	1
11	41	40	1
11	41	45	1
11	42	25	1
11	42	35	1
11	42	40	1
11	43	35	1
11	44	30	2
11	44	40	1
11	45	35	2
11	46	25	1
11	46	45	1
11	50	30	1
12	35	35	1
12	36	30	1
12	37	60	1
12	38	20	2
12	38	25	1
12	38	35	1
12	39	20	3
12	39	25	1
12	39	30	1
12	39	35	1
12	39	40	3
12	40	20	1
12	40	25	2
12	40	35	3
12	40	40	1
12	41	20	1
12	41	25	1
12	41	30	1
12	41	40	1
12	42	20	1
12	42	25	1
12	42	30	1
12	42	35	1
12	42	40	1
12	43	20	1
12	43	30	1
12	43	40	1
12	43	45	1
12	44	30	2
12	44	35	2
12	44	40	1
12	44	50	1
12	45	25	1
12	45	35	3
12	45	60	1
12	46	20	2
12	46	35	2
12	46	40	1
12	47	20	2
12	47	35	1
12	47	40	1
12	50	35	2
12	52	40	2
12	52	45	1
12	62	35	1
13	38	50	2
13	39	20	1
13	39	25	1
13	39	30	1
13	39	40	1
13	40	25	1
13	40	30	1
13	40	35	2
13	40	40	2
13	40	45	1
13	41	30	1
13	41	35	1
13	41	40	3
13	41	45	1
13	42	25	2
13	42	30	2
13	42	40	1
13	43	20	1
13	43	25	1
13	43	30	1
13	43	35	1
13	43	45	1
13	44	30	2
13	45	40	1
13	46	20	1
13	46	25	1
13	46	30	1
13	46	35	1
13	47	20	1
13	47	30	1
13	47	35	1
13	48	20	1
13	50	40	1
13	51	25	1
13	51	35	1
13	54	30	1
14	37	25	1
14	37	30	1
14	38	20	2
14	38	30	1
14	39	25	1
14	39	30	1
14	39	35	1
14	39	40	1
14	40	25	2
14	40	30	1
14	41	20	2
14	41	30	1
14	41	35	1
14	42	20	2
14	42	25	1
14	42	35	1
14	43	20	1
14	43	30	2
14	43	35	2
14	44	20	1
14	44	35	1
14	44	40	3
14	45	25	1
14	45	35	3
14	45	40	1
14	46	30	1
14	46	35	2
14	47	25	1
14	47	40	1
14	48	20	1
14	50	30	2
14	50	35	1
14	54	20	1
15	35	35	1
15	36	25	1
15	37	25	1
15	37	35	2
15	38	20	1
15	38	25	1
15	38	30	1
15	38	35	1
15	38	40	1
15	39	25	1
15	39	45	1
15	40	20	1
15	40	25	1
15	40	30	1
15	40	35	1
15	40	45	1
15	41	20	2
15	41	25	1
15	41	30	2
15	41	35	2
15	41	40	1
15	41	50	1
15	42	30	1
15	42	35	2
15	42	45	1
15	43	25	2
15	43	30	1
15	43	35	1
15	44	20	1
15	44	25	1
15	44	30	1
15	44	35	2
15	45	20	1
15	45	30	1
15	45	40	3
15	46	30	1
15	46	35	1
15	47	20	1
15	48	20	1
15	48	30	1
15	48	40	1
15	50	25	1
16	34	25	1
16	36	20	1
16	38	35	1
16	38	40	2
16	39	35	1
16	40	20	1
16	40	25	2
16	40	35	4
16	40	40	2
16	41	20	3
16	41	30	2
16	41	35	1
16	42	25	1
16	42	30	2
16	42	35	2
16	42	40	2
16	43	20	1
16	43	25	3
16	43	30	1
16	44	30	3
16	45	25	1
16	45	30	2
16	45	35	2
16	45	40	2
16	46	35	1
16	48	25	1
16	48	30	1
16	49	30	1
16	49	35	2
16	50	35	1
16	52	20	1
16	52	35	1
16	57	20	1
16	61	30	1
17	37	40	2
17	38	20	1
17	38	40	1
17	39	20	1
17	39	25	1
17	39	30	3
17	40	25	3
17	40	30	1
17	40	35	2
