length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	24	40	1
0	24	90	1
0	25	90	1
0	26	90	1
0	28	30	1
0	28	90	1
0	29	25	1
0	29	65	1
0	29	70	1
0	29	80	1
0	30	90	5
0	31	70	1
0	31	80	1
0	31	90	5
0	32	20	1
0	32	25	1
0	32	30	1
0	32	50	1
0	32	70	1
0	32	75	1
0	32	90	4
0	33	45	2
0	33	60	1
0	33	65	1
0	33	90	6
0	34	20	1
0	34	30	1
0	34	60	1
0	34	75	1
0	34	90	9
0	35	20	1
0	35	25	1
0	35	35	3
0	35	60	1
0	35	70	1
0	35	85	1
0	35	90	8
0	36	30	1
0	36	35	1
0	36	40	1
0	36	55	1
0	36	65	1
0	36	75	1
0	36	85	1
0	36	90	9
0	37	25	3
0	37	30	2
0	37	40	2
0	37	45	2
0	37	65	1
0	37	70	2
0	37	80	1
0	37	90	7
0	38	30	3
0	38	35	1
0	38	40	1
0	38	55	1
0	38	65	1
0	38	80	1
0	38	90	15
0	39	20	1
0	39	25	1
0	39	35	2
0	39	45	1
0	39	50	2
0	39	65	3
0	39	70	1
0	39	90	9
0	40	40	1
0	40	45	1
0	40	55	1
0	40	70	1
0	40	90	11
0	41	35	1
0	41	55	1
0	41	65	2
0	41	90	12
0	42	20	1
0	42	25	2
0	42	50	1
0	42	55	2
0	42	65	1
0	42	85	1
0	42	90	13
0	43	25	1
0	43	30	3
0	43	35	1
0	43	75	1
0	43	85	1
0	43	90	6
0	44	20	1
0	44	35	1
0	44	40	1
0	44	45	1
0	44	70	1
0	44	85	1
0	44	90	7
0	45	20	2
0	45	25	1
0	45	30	2
0	45	50	1
0	45	55	1
0	45	75	2
0	45	90	5
0	46	20	1
0	46	25	1
0	46	35	1
0	46	60	1
0	46	70	1
0	46	80	1
0	46	90	1
0	47	25	1
0	47	55	1
0	47	90	6
0	48	35	1
0	48	40	1
0	48	90	3
0	49	30	2
0	49	35	1
0	49	80	1
0	49	90	7
0	50	30	1
0	50	55	1
0	50	90	2
0	51	40	1
0	51	55	1
0	51	60	1
0	51	90	5
0	52	65	1
0	52	85	1
0	52	90	5
0	53	30	1
0	53	85	1
0	53	90	4
0	54	50	1
0	54	85	1
0	55	90	4
0	56	45	1
0	56	90	1
0	57	75	1
0	57	90	3
0	58	30	1
0	58	90	1
0	59	90	1
0	60	20	1
0	60	30	1
0	60	35	1
0	60	85	1
0	60	90	1
0	61	25	1
0	61	45	1
0	61	90	1
0	62	90	1
