length_bp	read_count
53	1
584	1
1697	1
2776	1
2796	1
2819	1
2975	1
3599	1
3819	1
4015	1
4176	1
4432	1
4776	1
4904	1
4963	1
4977	1
5007	1
5018	1
5062	1
5067	1
5107	1
5171	1
5262	1
5309	1
5374	1
5410	1
5521	1
5526	1
5579	1
5608	1
5643	1
5675	1
5854	1
5880	1
5968	1
5999	1
6070	1
6102	1
6119	1
6148	1
6177	1
6370	1
6375	1
6429	1
6509	1
6512	1
6517	1
6550	1
6573	1
6577	1
6641	1
6684	1
6696	1
6792	1
6833	1
6872	1
6957	1
6975	1
7052	1
7062	1
7096	1
7236	1
7241	1
7257	1
7312	1
7344	1
7389	1
7429	1
7447	1
7502	1
7515	2
7529	1
7533	1
7549	1
7551	1
7576	2
7597	1
7642	1
7759	1
7770	1
7839	1
7880	1
7948	1
8001	1
8034	1
8049	1
8064	1
8072	1
8203	1
8264	1
8301	1
8305	1
8393	1
8394	1
8494	1
8519	1
8572	1
8602	1
8681	1
8717	1
8827	1
8839	1
8845	1
8904	1
8940	1
9040	1
9063	1
9150	1
9169	1
9240	1
9276	1
9382	1
9470	1
9481	1
9564	1
9602	1
9663	1
9789	1
9799	1
9925	1
10024	1
10060	1
10536	1
10613	1
10622	1
10686	1
10763	1
10935	1
11134	1
11350	1
11424	1
11474	1
11582	1
11636	1
11750	1
11826	1
11882	1
11889	1
12015	1
12024	1
12034	1
12046	1
12108	1
12330	1
12366	1
12392	1
12433	1
12586	1
12588	1
12598	1
12722	1
12768	1
12905	1
12938	1
13050	1
13055	1
13068	2
13116	1
13125	1
13143	1
13209	1
13219	1
13242	1
13265	1
13291	1
13296	1
13308	1
13312	1
13315	1
13320	1
13324	1
13328	1
13350	1
13354	1
13361	1
13372	1
13384	1
13385	1
13400	1
13404	1
13405	1
13407	1
13418	1
13420	1
13435	1
13436	2
13440	1
13449	1
13460	1
13464	1
13465	1
13477	1
13481	2
13482	1
13492	1
13513	1
13515	1
13523	1
13530	1
13536	1
13543	1
13544	1
13546	1
13549	1
13558	1
13562	1
13565	2
13567	1
13568	1
13573	1
13579	1
13582	1
13587	1
13589	1
13594	1
13596	1
13598	1
13603	1
13604	1
13605	1
13608	1
13615	1
13616	1
13618	1
13622	3
13626	1
13635	1
13639	1
13641	1
13642	1
13644	1
13645	1
13649	1
13651	1
13654	1
13662	1
13665	1
13667	1
13675	1
13677	1
13678	1
13679	1
13682	1
13684	1
13685	3
13687	1
13689	1
13693	2
13695	1
13696	1
13697	1
13698	1
13702	1
13707	2
13708	1
13709	1
13716	1
13717	1
13725	1
13729	1
13730	2
13734	1
13742	1
13746	2
13747	1
13751	2
13752	1
13753	3
13754	1
13755	1
13756	1
13757	1
13759	2
13760	2
13762	1
13764	1
13765	1
13766	2
13772	2
13776	1
13777	1
13779	1
13780	1
13781	1
13783	1
13784	1
13786	1
13787	1
13789	1
13791	1
13792	2
13793	3
13794	1
13796	1
13798	1
13799	1
13800	2
13803	1
13805	1
13806	1
13808	1
13809	2
13810	1
13813	1
13815	1
13817	1
13819	3
13821	1
13823	4
13826	1
13828	3
13833	2
13837	1
13839	1
13841	1
13844	2
13845	1
13846	2
13847	1
13850	2
13855	1
13856	1
13859	1
13860	3
13864	1
13865	1
13866	2
13868	1
13869	2
13870	2
13874	1
13875	1
13876	1
13879	1
13882	4
13885	1
13887	1
13888	1
13890	1
13898	3
13899	2
13900	2
13902	1
13903	2
13904	1
13906	2
13908	2
13910	2
13914	2
13915	1
13916	3
13917	2
13918	1
13920	2
13923	3
13924	2
13925	1
13926	2
13928	1
13929	1
13930	1
13932	1
13934	1
13936	2
13937	2
13938	1
13939	1
13940	1
13941	2
13942	3
13943	1
13944	1
13945	1
13946	1
13951	1
13955	1
13957	3
13958	2
13960	3
13961	2
13962	1
13963	2
13964	1
13965	1
13967	1
13968	1
13969	1
13971	2
13973	1
13976	1
13978	1
13979	2
13983	1
13985	1
13986	1
13988	1
13989	1
13990	1
13991	1
13993	2
13995	1
13996	1
13997	3
13998	2
13999	1
14000	1
14001	1
14002	4
14003	2
14007	2
14008	1
14009	1
14010	1
14013	1
14015	1
14016	1
14017	2
14019	2
14020	1
14021	1
14023	1
14024	3
14025	1
14026	2
14027	1
14029	2
14030	1
14031	1
14032	2
14033	2
14034	1
14035	2
14036	1
14037	2
14038	2
14039	2
14040	1
14041	1
14043	2
14044	1
14045	2
14046	2
14047	2
14048	1
14050	1
14051	3
14052	1
14055	2
14057	2
14058	1
14060	1
14061	1
14063	3
14064	3
14066	1
14067	1
14071	1
14073	2
14074	1
14075	2
14076	1
14077	1
14078	2
14079	2
14081	1
14082	1
14084	1
14086	2
14087	2
14088	1
14089	3
14090	1
14091	1
14092	1
14093	3
14094	3
14095	1
14096	2
14097	1
14099	1
14100	4
14101	2
14102	3
14103	1
14104	1
14105	1
14106	1
14107	1
14109	1
14110	2
14111	2
14112	2
14114	1
14115	2
14117	2
14119	1
14120	2
14121	1
14122	3
14123	1
14124	3
14128	2
14129	2
14130	1
14131	2
14132	1
14133	2
14134	2
14135	2
14136	2
14137	2
14138	1
14139	3
14140	2
14141	2
14143	2
14144	1
14145	1
14147	1
14148	2
14149	1
14150	2
14153	1
14154	1
14155	1
14156	1
14157	3
14158	1
14160	5
14161	2
14162	3
14163	3
14164	3
14165	2
14166	3
14167	1
14168	1
14169	2
14170	4
14171	1
14172	1
14173	3
14174	3
14175	1
14176	3
14177	2
14178	1
14179	1
14180	3
14183	1
14184	1
14185	2
14186	1
14188	2
14190	4
14191	1
14192	2
14193	2
14195	3
14198	3
14199	2
14200	2
14201	2
14202	1
14203	5
14204	5
14205	1
14208	5
14210	1
14211	1
14212	3
14213	1
14214	2
14216	1
14217	3
14218	1
14219	3
14220	1
14222	4
14224	2
14227	1
14228	2
14230	1
14231	3
14232	1
14233	4
14234	1
14235	2
14236	4
14237	2
14238	2
14239	1
14241	1
14242	2
14243	1
14244	1
14245	1
14246	4
14248	1
14250	3
14251	2
14252	2
14253	1
14254	2
14255	2
14256	2
14257	1
14258	2
14259	1
14260	3
14261	2
14262	3
14263	3
14264	1
14265	4
14266	4
14268	2
14269	1
14270	2
14271	2
14272	1
14273	2
14274	3
14275	2
14276	4
14277	2
14278	1
14279	1
14280	3
14281	1
14282	1
14283	1
14284	2
14285	4
14286	2
14287	1
14288	1
14290	3
14291	3
14292	1
14293	3
14294	3
14296	3
14298	1
14300	2
14301	2
14302	2
14303	3
14304	3
14305	1
14306	1
14307	1
14308	1
14309	2
14310	1
14311	1
14312	2
14313	4
14314	3
14315	2
14316	4
14317	1
14319	2
14320	5
14321	2
14322	3
14323	4
14325	4
14326	4
14327	1
14328	1
14329	1
14330	1
14332	1
14333	3
14334	1
14335	5
14336	4
14337	1
14338	4
14340	3
14341	3
14342	1
14343	4
14344	2
14345	4
14346	6
14347	1
14349	3
14350	2
14351	2
14352	5
14354	4
14355	2
14356	4
14357	1
14358	2
14360	3
14362	1
14363	1
14365	2
14366	4
14367	3
14368	2
14369	3
14370	1
14371	2
14372	1
14373	1
14374	1
14375	2
14376	3
14377	6
14378	2
14379	3
14380	6
14381	2
14382	1
14383	1
14384	3
14386	2
14387	4
14389	3
14390	2
14391	4
14392	4
14393	1
14395	1
14396	2
14397	1
14398	3
14399	3
14401	4
14402	2
14403	4
14404	1
14405	5
14406	1
14407	4
14409	3
14410	2
14411	2
14412	6
14413	3
14414	3
14415	2
14416	1
14417	2
14418	1
14419	3
14420	3
14421	4
14422	1
14423	3
14424	1
14425	2
14426	2
14427	1
14429	2
14430	2
14431	1
14432	1
14433	3
14434	4
14435	2
14436	5
14437	1
14438	1
14439	2
14440	3
14441	1
14442	1
14443	3
14444	1
14446	1
14447	7
14448	1
14449	3
14450	4
14452	1
14453	5
14454	4
14455	3
14456	3
14457	4
14459	3
14460	2
14461	2
14462	6
14464	1
14465	3
14466	3
14467	1
14468	3
14469	3
14470	1
14471	4
14472	2
14473	1
14474	4
14475	2
14476	1
14477	5
14480	1
14481	5
14482	3
14483	6
14484	1
14485	3
14486	1
14487	1
14488	4
14489	1
14490	2
14491	1
14492	3
14493	2
14494	3
14495	1
14496	3
14497	4
14498	2
14499	2
14500	1
14501	4
14502	2
14503	1
14504	3
14506	3
14507	4
14508	1
14510	1
14511	1
14514	2
14515	2
14516	1
14517	1
14518	4
14519	1
14520	5
14521	2
14522	2
14523	1
14524	1
14525	1
14526	3
14527	3
14528	1
14529	4
14530	2
14532	2
14533	5
14534	1
14536	2
14537	4
14538	2
14539	7
14540	2
14541	5
14542	4
14543	3
14544	2
14545	2
14547	5
14548	3
14549	3
14550	4
14551	1
14552	2
14553	2
14554	3
14555	2
14556	4
14557	2
14558	1
14559	1
14560	3
14561	5
14562	3
14563	2
14564	8
14565	2
14566	2
14567	6
14568	2
14569	3
14570	6
14571	4
14572	3
14573	7
14575	2
14576	4
14577	1
14578	1
14579	3
14581	3
14582	1
14583	1
14584	1
14585	5
14586	2
14587	1
14588	4
14589	2
14590	2
14591	1
14592	3
14593	2
14594	5
14595	1
14596	1
14597	2
14598	1
14599	2
14600	1
14601	1
14602	2
14603	4
14604	1
14605	4
14607	4
14608	1
14609	3
14610	1
14611	3
14612	2
14613	1
14614	5
14615	3
14616	1
14617	4
14618	1
14620	3
14621	6
14622	1
14623	3
14624	1
14625	3
14626	2
14627	3
14629	3
14630	2
14631	3
14632	6
14633	1
14634	2
14635	1
14636	3
14637	1
14638	1
14639	2
14640	3
14641	2
14642	2
14643	3
14644	3
14645	1
14646	3
14647	7
14648	2
14649	3
14650	4
14651	1
14652	1
14654	1
14655	2
14656	5
14657	5
14658	1
14660	4
14661	2
14662	3
14663	2
14664	4
14665	2
14666	3
14667	1
14668	3
14669	1
14670	3
14671	3
14673	2
14674	1
14675	5
14676	1
14677	4
14678	3
14679	1
14680	3
14681	2
14682	2
14683	4
14684	3
14685	2
14686	4
14688	2
14689	2
14690	2
14691	1
14692	5
14694	2
14695	5
14696	3
14697	2
14698	1
14699	4
14700	2
14701	3
14702	2
14703	2
14705	2
14706	3
14707	3
14708	3
14709	3
14710	2
14711	3
14712	2
14713	2
14714	2
14715	5
14716	1
14717	1
14719	3
14720	3
14721	3
14722	3
14723	1
14724	1
14725	6
14726	6
14727	4
14728	6
14729	4
14731	3
14732	1
14733	2
14734	5
14735	4
14736	2
14738	1
14739	5
14740	4
14741	2
14742	2
14743	1
14744	5
14745	3
14746	1
14747	4
14748	6
14749	4
14750	1
14751	1
14752	2
14753	2
14754	1
14755	2
14756	1
14757	1
14758	3
14760	1
14761	1
14762	2
14763	3
14764	4
14765	3
14766	4
14767	4
14768	4
14769	1
14770	2
14771	4
14772	1
14773	2
14774	2
14775	1
14776	1
14777	1
14778	3
14779	2
14780	1
14781	2
14782	3
14783	5
14784	3
14785	1
14786	2
