length_bp	read_count
47	2
48	4
49	1
50	3
51	2
52	3
53	4
54	3
55	1
57	2
58	1
60	3
62	1
63	1
64	1
71	1
83	1
85	1
87	2
88	5
89	10
90	36
91	14
92	7
93	1
103	1
112	1
157	1
163	1
166	2
169	1
181	1
184	1
188	1
193	1
204	1
209	1
220	1
223	2
224	1
225	1
226	1
238	1
239	1
245	1
247	1
251	1
256	2
260	1
264	1
270	1
271	1
276	1
281	1
286	1
292	1
294	1
298	1
303	1
305	1
318	1
320	1
323	2
325	1
327	1
330	1
337	1
338	1
342	1
345	1
347	1
350	1
358	1
362	1
363	2
372	1
382	2
394	3
415	1
416	1
420	1
423	1
424	1
426	1
443	1
444	2
448	1
451	1
456	1
465	1
469	1
472	1
475	1
483	1
485	1
488	3
506	1
515	1
517	1
519	1
523	1
534	1
537	1
538	1
539	2
540	4
541	1
543	1
548	1
569	1
584	1
602	1
609	1
613	1
621	1
622	1
628	3
629	1
630	2
631	1
638	1
641	1
649	1
665	1
666	1
675	1
676	1
689	1
692	1
719	2
721	1
750	1
758	1
767	1
771	1
781	1
783	1
798	1
809	1
810	1
811	1
833	1
852	1
867	1
901	1
902	1
912	1
920	1
944	1
955	1
981	1
1021	1
1032	1
1035	1
1063	1
1066	1
1083	1
1113	1
1118	1
1133	1
1154	1
1183	1
1186	1
1192	1
1205	1
1209	1
1235	1
1244	2
1251	1
1260	1
1265	1
1277	1
1283	1
1295	1
1302	1
1332	1
1334	1
1335	1
1352	1
1353	1
1356	1
1369	1
1389	1
1392	1
1393	1
1401	1
1403	1
1408	1
1419	1
1438	1
1444	1
1445	1
1452	1
1492	1
1494	1
1499	1
1500	1
1505	2
1506	1
1510	1
1532	1
1547	1
1552	1
1560	2
1564	1
1565	1
1576	1
1577	1
1580	1
1590	1
1607	1
1616	1
1621	1
1631	1
1635	1
1649	1
1657	1
1680	1
1681	1
1695	1
1696	1
1697	1
1714	1
1726	1
1727	1
1731	1
1743	1
1757	1
1762	1
1777	1
1783	1
1786	1
1792	1
1800	1
1819	1
1839	1
1846	1
1867	1
1869	1
1873	1
1878	1
1883	1
1893	1
1906	1
1909	1
1914	1
1920	1
1922	1
1924	1
1930	1
1932	1
1934	1
1935	1
1946	1
1948	1
1973	1
1978	1
1990	1
1994	1
1997	1
2039	1
2067	1
2079	1
2088	1
2089	1
2092	1
2100	1
2112	1
2126	1
2130	1
2133	1
2140	1
2163	1
2173	1
2178	1
2183	1
2200	1
2203	1
2207	1
2231	1
2234	1
2247	1
2250	1
2253	1
2258	1
2292	2
2294	1
2295	1
2300	1
2310	1
2315	1
2328	1
2333	1
2340	1
2345	1
2379	1
2382	1
2390	1
2391	1
2401	1
2411	1
2430	1
2444	1
2449	1
2478	1
2487	1
2495	1
2565	1
2566	1
2593	1
2595	2
2597	1
2604	1
2613	1
2627	1
2628	1
2651	1
2653	1
2660	1
2666	1
2684	1
2701	1
2718	1
2739	1
2745	1
2760	1
2773	1
2774	1
2775	1
2776	1
2789	1
2796	1
2819	1
2824	2
2847	1
2884	1
2893	1
2911	1
2915	1
2935	1
2966	1
2975	1
3015	1
3033	1
3045	1
3055	1
3060	1
3065	1
3070	1
3072	1
3088	1
3089	1
3094	1
3099	1
3105	1
3124	1
3139	1
3144	1
3157	1
3176	1
3184	1
3221	1
3222	1
3248	1
3271	1
3292	1
3297	1
3298	1
3301	1
3323	1
3342	1
3346	1
3361	1
3367	1
3369	1
3376	1
3383	1
3385	1
3389	1
3391	1
3411	1
3415	1
3416	1
3417	1
3428	1
3441	1
3447	1
3449	1
3452	1
3457	1
3460	1
3469	1
3471	1
3499	2
3509	1
3518	1
3527	1
3533	1
3536	1
3537	1
3551	1
3564	1
3576	1
3599	1
3602	1
3613	1
3619	1
3620	1
3656	1
3660	1
3668	1
3670	1
3677	1
3681	1
3686	1
3708	2
3710	1
3712	1
3740	1
3743	1
3759	1
3764	1
3765	1
3797	1
3799	1
3818	1
3819	1
3823	1
3860	1
3861	1
3864	1
3865	1
3875	2
3885	1
3898	1
3899	1
3900	2
3903	1
3924	1
3932	1
3964	1
3982	1
3987	1
3990	1
3995	1
3999	1
4013	1
4014	1
4015	1
4016	1
4018	1
4025	1
4030	1
4031	1
4043	2
4045	1
4050	1
4054	1
4058	1
4083	1
4086	1
4087	1
4091	1
4095	1
4114	1
4118	1
4133	2
4134	2
4150	1
4154	1
4165	1
4176	1
4181	1
4206	1
4209	1
4212	1
4213	1
4215	1
4220	1
4227	1
4230	1
4235	1
4242	1
4246	1
4248	1
4255	1
4267	1
4281	1
4282	1
4283	1
4286	1
4287	1
4294	1
4302	1
4303	1
4319	1
4322	1
4324	1
4327	2
4330	1
4335	1
4336	1
4338	1
4350	1
4351	2
4361	2
4363	1
4367	1
4368	1
4371	1
4373	1
4374	2
4381	1
4384	1
4386	1
4391	1
4399	2
4413	1
4416	1
4421	1
4425	1
4431	1
4432	1
4435	1
4436	1
4441	1
4442	1
4452	1
4453	1
4460	1
4465	1
4468	1
4473	1
