length_bp	read_count
5521	1
5608	1
6872	1
7529	1
7597	1
7759	1
7770	1
8064	1
8072	1
8681	1
8839	1
9150	1
9169	1
9382	1
9789	1
10622	1
11350	1
12046	1
12768	1
13068	2
13116	1
13143	1
13420	1
13436	1
13649	1
13678	1
13682	1
13685	1
13708	1
13730	1
13754	1
13789	1
13798	1
13809	2
13828	1
13833	1
13850	1
13865	1
13882	1
13917	1
13920	2
13924	1
13926	1
13937	1
13941	1
13944	1
13951	1
13957	1
13962	1
13983	1
13988	1
13993	1
13995	1
14048	1
14050	1
14051	1
14061	1
14063	1
14064	1
14086	1
14088	1
14094	1
14096	1
14102	1
14117	1
14124	1
14130	1
14133	1
14149	1
14154	1
14166	2
14170	1
14172	1
14177	1
14190	1
14195	1
14201	1
14203	1
14204	1
14222	1
14233	1
14245	1
14256	1
14264	1
14266	1
14269	1
14280	1
14284	1
14296	1
14300	1
14311	1
14314	1
14316	1
14319	1
14321	1
14325	1
14327	1
14340	2
14343	1
14345	1
14346	1
14351	1
14354	1
14365	1
14366	3
14367	1
14375	1
14376	2
14392	1
14396	1
14399	1
14401	1
14407	1
14409	1
14410	1
14412	1
14415	1
14417	1
14421	2
14423	1
14427	1
14435	2
14441	1
14453	1
14456	1
14460	1
14462	1
14474	1
14475	1
14477	1
14481	1
14491	1
14501	1
14510	1
14514	1
14520	1
14527	1
14539	2
14541	1
14545	1
14547	2
14548	1
14550	1
14560	1
14561	1
14563	1
14564	1
14570	1
14573	1
14576	2
14585	1
14586	1
14590	1
14602	1
14603	2
14607	1
14611	1
14613	1
14614	2
14615	2
14617	1
14627	1
14631	1
14637	1
14642	1
14643	1
14647	1
14648	1
14649	1
14660	1
14675	1
14678	1
14689	1
14690	1
14692	1
14694	1
14695	4
14700	1
14705	1
14707	1
14709	1
14710	1
14714	1
14720	2
14726	1
14734	1
14735	1
14740	1
14741	1
14744	2
14748	1
14765	1
14767	1
14771	1
14778	1
14784	1
14788	1
14800	1
14803	1
14812	2
14818	1
14821	1
14823	1
14827	1
14831	2
14837	2
14844	1
14855	1
14856	1
14857	1
14859	1
14860	2
14867	1
14868	1
14870	2
14875	1
14880	1
14883	1
14885	1
14888	1
14896	2
14899	1
14912	1
14919	1
14930	1
14936	1
14937	1
14938	1
14940	1
14941	1
14948	2
14955	1
14964	1
14971	1
14986	1
14989	1
14999	1
15003	1
15012	1
15032	1
15033	2
15035	1
15037	2
15044	1
15049	1
15053	1
15061	1
15063	1
15069	1
15071	1
15072	1
15078	1
15079	2
15082	1
15083	1
15100	2
15101	2
15109	1
15115	1
15124	1
15131	1
15132	1
15137	1
15141	1
15145	1
15159	1
15163	1
15172	1
15178	1
15181	2
15182	1
15185	1
15190	2
15194	1
15197	2
15199	1
15205	1
15207	1
15212	1
15220	1
15222	1
15234	1
15238	1
15241	1
15244	1
15248	1
15250	1
15259	1
15260	1
15261	2
15265	1
15267	2
15269	2
15272	1
15276	1
15278	1
15288	1
15294	1
15301	1
15302	1
15306	1
15311	1
15320	2
15324	1
15325	1
15328	2
15330	1
15339	1
15341	1
15358	1
15361	1
15366	1
15385	1
15386	1
15387	1
15393	1
15395	1
15396	2
15397	1
15398	2
15414	1
15416	1
15431	1
15434	1
15436	1
15453	2
15461	1
15465	1
15480	1
15499	1
15507	1
15515	1
15530	1
15538	1
15541	1
15545	1
15556	1
15563	1
15568	1
15569	1
15570	1
15573	1
15575	1
15585	1
15588	1
15592	1
15593	1
15604	1
15609	1
15610	1
15616	1
15618	1
15619	1
15634	1
15637	1
15643	2
15650	1
15662	2
15666	1
15673	1
15674	1
15680	1
15689	1
15690	2
15697	1
15703	2
15714	2
15717	2
15719	1
15734	1
15739	1
15752	1
15758	1
15759	1
15763	1
15769	1
15771	1
15773	1
15776	1
15782	1
15786	2
15790	1
15794	2
15796	1
15804	1
15805	1
15813	2
15819	1
15821	1
15822	1
15823	1
15829	1
15841	1
15842	1
15845	1
15851	1
15864	1
15868	1
15880	1
15881	1
15883	1
15892	1
15914	1
15920	1
15922	1
15923	1
15928	1
15929	1
15934	1
15946	1
15955	1
15959	1
15962	1
15976	1
15977	1
15979	1
15982	1
16011	1
16012	1
16015	1
16022	1
16033	1
16037	1
16049	2
16054	1
16062	1
16065	1
16067	1
16078	1
16082	1
16085	1
16090	1
16102	1
16105	1
16106	1
16115	1
16119	1
16134	1
16135	1
16146	1
16151	1
16158	1
16159	1
16162	1
16166	1
16168	1
16170	1
16175	1
16182	1
16185	1
16189	1
16191	1
16218	1
16222	1
16223	1
16226	1
16231	1
16234	2
16240	1
16243	1
16249	1
16250	1
16254	1
16289	1
16293	1
16312	1
16313	1
16315	1
16316	1
16319	2
16321	2
16322	1
16333	1
16352	1
16377	1
16379	1
16383	1
16385	1
16391	2
16411	1
16421	1
16423	1
16424	1
16431	1
16439	1
16450	1
16462	1
16466	1
16485	1
16490	1
16498	1
16507	1
16513	1
16519	1
16532	1
16533	1
16535	1
16544	1
16556	1
16558	1
16559	1
16563	1
16564	1
16581	1
16627	1
16628	1
16637	1
16640	1
16651	1
16653	1
16660	1
16662	1
16676	1
16678	2
16685	1
16688	1
16708	1
16710	1
16713	2
16719	1
16722	1
16731	1
16732	1
16735	1
16755	1
16767	1
16775	1
16780	1
16782	1
16786	1
16792	1
16800	2
16801	1
16816	1
16818	1
16836	1
16838	1
16842	1
16850	1
16852	1
16860	1
16865	1
16874	1
16900	1
16949	1
16970	1
16975	1
16988	1
16992	1
17000	1
17012	1
17013	1
17049	1
17054	1
17085	1
17095	1
17107	1
17108	1
17128	1
17133	1
17176	1
17178	2
17184	1
17187	1
17195	1
17202	1
17208	1
17227	1
17251	1
17261	1
17262	1
17270	1
17281	1
17288	1
17292	1
17301	1
17315	1
17332	1
17363	1
17370	1
17371	1
17383	1
17393	1
17408	1
17411	1
17412	1
17427	1
17449	1
17481	1
17486	1
17500	1
17523	1
17538	1
17542	1
17546	1
17548	1
17557	1
17568	1
17590	1
17592	1
17664	1
17669	1
17671	1
17672	1
17681	1
17697	2
17716	1
17736	1
17739	1
17742	1
17744	1
17759	1
17770	1
17773	1
17780	1
17781	1
17788	1
17839	1
17848	1
17867	1
17872	1
17952	1
17966	1
17973	1
17983	1
17991	1
18005	1
18020	1
18049	1
18068	1
18070	1
18081	1
18105	1
18113	1
18176	1
18180	1
18209	1
18235	1
18270	1
18341	1
18356	1
18364	1
18390	1
18473	1
18482	1
18505	1
18518	1
18549	1
18602	1
18608	1
18611	1
18612	1
18652	1
18718	1
18810	1
18879	1
18901	2
18912	1
19004	1
19015	2
19025	1
19038	1
19099	1
19101	1
19133	1
19161	1
19209	1
19231	1
19280	1
19300	1
19328	1
19350	1
19357	1
19369	1
19389	1
19399	1
19465	1
19482	1
19611	1
19718	1
19859	1
20095	1
20387	1
20424	1
20431	1
20656	1
21056	1
