length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	22	90	3
0	23	90	1
0	24	70	1
0	24	90	4
0	25	25	1
0	25	90	1
0	26	20	1
0	27	75	1
0	28	40	2
0	28	45	1
0	28	90	2
0	29	90	1
0	30	90	3
0	31	90	4
0	32	40	1
0	32	90	7
0	33	20	1
0	33	30	1
0	33	35	1
0	33	90	4
0	34	25	1
0	34	80	1
0	34	90	7
0	35	30	1
0	35	90	5
0	36	65	1
0	36	90	3
0	37	25	1
0	37	30	1
0	37	35	1
0	37	50	1
0	37	85	1
0	37	90	7
0	38	25	1
0	38	40	1
0	38	80	1
0	38	90	4
0	39	25	1
0	39	90	2
0	40	20	1
0	40	85	1
0	40	90	3
0	41	30	1
0	41	90	2
0	42	90	5
0	43	30	2
0	43	35	1
0	43	90	13
0	44	20	2
0	44	25	3
0	44	30	2
0	44	35	6
0	44	40	2
0	44	45	1
0	44	50	1
0	44	60	1
0	44	65	1
0	44	80	2
0	44	85	1
0	44	90	59
0	45	35	1
0	45	40	1
0	45	65	1
0	45	70	1
0	45	90	19
0	46	20	1
0	46	90	12
0	47	20	1
0	47	25	1
0	47	30	1
0	47	60	1
0	47	70	1
0	47	90	3
0	48	75	1
0	48	90	5
0	49	90	1
0	50	35	1
0	50	50	1
0	50	90	1
0	51	90	1
0	52	25	1
0	52	90	1
0	56	90	1
0	57	90	2
0	59	90	1
0	60	90	1
0	64	50	1
1	25	90	1
1	26	90	1
1	27	25	1
1	28	40	1
1	28	65	1
1	28	80	1
1	28	90	1
1	29	55	1
1	29	70	1
1	29	90	1
1	30	30	1
1	30	35	2
1	30	45	1
1	30	50	1
1	30	75	1
1	30	80	1
1	31	25	1
1	31	35	2
1	31	55	1
1	31	70	1
1	31	75	1
1	31	80	1
1	32	35	3
1	32	40	1
1	32	55	1
1	32	90	1
1	33	35	1
1	33	40	1
1	33	90	1
1	34	20	1
1	34	35	1
1	34	75	1
1	34	90	1
1	35	30	1
1	35	90	3
1	36	30	1
1	36	35	3
1	36	40	1
1	36	55	2
1	36	90	3
1	37	20	1
1	37	25	1
1	37	30	2
1	37	35	1
1	37	60	2
1	37	70	1
1	37	80	1
1	37	90	9
1	38	20	1
1	38	25	1
1	38	35	1
1	38	40	1
1	38	45	1
1	38	55	1
1	38	90	4
1	39	20	1
1	39	25	1
1	39	30	1
1	39	35	2
1	39	45	1
1	39	85	1
1	39	90	3
1	40	35	1
1	40	55	1
1	40	90	1
1	41	90	2
1	43	25	2
1	43	40	1
1	43	60	1
1	43	90	1
1	44	25	2
1	44	30	1
1	44	90	2
1	45	30	1
1	45	40	1
1	45	60	1
1	49	90	1
1	50	90	1
1	51	25	1
1	51	35	1
1	54	75	1
2	24	45	1
2	26	50	1
2	27	30	1
2	27	35	1
2	28	40	1
2	29	45	2
2	30	25	1
2	30	40	1
2	31	30	2
2	31	40	1
2	31	85	1
2	31	90	1
2	32	55	1
2	32	90	1
2	33	20	1
2	33	30	1
2	33	45	1
2	33	65	1
2	33	90	2
2	34	25	2
2	34	35	1
2	34	45	1
2	34	90	2
2	35	25	3
2	35	35	4
2	35	40	1
2	35	50	1
2	36	20	2
2	36	25	2
2	36	35	2
2	36	90	1
2	37	25	1
2	37	35	2
2	37	55	1
2	37	70	1
2	37	80	1
2	37	90	5
2	38	35	1
2	38	40	1
2	38	65	2
2	38	70	1
2	38	90	3
2	39	40	1
2	39	70	1
2	39	80	1
2	39	85	1
