length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	45	90	1
0	60	90	1
1	27	25	1
2	34	25	1
2	38	65	1
2	40	90	1
2	52	90	1
3	30	90	1
3	35	80	1
4	32	50	1
4	32	60	1
4	32	65	1
4	33	30	1
4	35	40	1
4	37	30	1
4	40	90	1
5	29	45	1
5	30	25	1
5	31	20	1
5	31	90	1
5	32	40	1
5	32	50	1
5	33	25	1
5	33	40	1
5	34	20	1
5	34	50	1
5	35	35	1
5	36	90	1
5	37	25	1
5	37	90	1
5	39	90	1
5	42	20	1
5	42	50	1
5	43	65	1
5	52	70	1
5	53	40	1
6	28	30	1
6	29	30	1
6	30	40	1
6	32	45	1
6	32	60	1
6	32	75	1
6	34	30	4
6	34	35	1
6	34	45	1
6	34	65	1
6	35	40	1
6	35	75	1
6	36	30	1
6	37	35	1
6	37	40	1
6	38	75	1
6	40	40	1
6	44	70	1
6	50	35	1
7	28	20	1
7	29	30	1
7	29	50	1
7	30	55	1
7	32	25	1
7	33	35	1
7	33	65	1
7	34	35	1
7	34	55	1
7	35	45	2
7	36	20	1
7	36	40	1
7	37	65	2
7	38	30	1
7	38	40	1
7	38	55	1
7	38	90	2
7	39	20	1
7	39	50	1
7	43	40	1
7	50	35	1
7	52	25	1
7	52	45	1
7	52	70	1
8	30	65	1
8	31	35	1
8	33	45	1
8	34	25	1
8	34	40	1
8	34	60	1
8	35	30	1
8	35	40	1
8	36	25	2
8	36	60	1
8	37	35	1
8	37	40	1
8	37	45	1
8	37	50	2
8	39	25	1
8	44	40	1
8	46	45	1
8	49	20	1
8	52	45	1
8	53	40	1
9	33	30	1
9	33	45	1
9	34	20	2
9	35	30	1
9	35	40	1
9	35	45	2
9	36	35	1
9	37	30	1
9	37	40	2
9	38	45	1
9	43	25	1
9	46	30	1
10	31	40	1
10	33	45	1
10	34	40	1
10	37	30	1
10	38	45	2
10	38	50	1
10	42	40	1
11	28	35	1
11	30	45	1
11	31	20	1
11	31	40	1
11	33	20	2
11	34	20	1
11	37	30	1
11	37	35	1
11	52	40	1
12	30	30	1
12	31	20	3
12	32	20	1
12	33	20	2
12	33	35	1
12	35	40	1
12	36	25	1
12	37	20	3
12	38	20	1
12	38	30	2
13	29	20	1
13	29	25	1
13	29	35	1
13	30	30	2
13	30	35	1
13	30	40	1
13	31	20	3
13	31	25	2
13	31	30	5
13	31	35	4
13	31	40	2
13	32	20	5
13	32	25	4
13	32	35	6
13	32	40	1
13	33	20	3
13	33	25	2
13	33	30	5
13	33	35	9
13	34	20	7
13	34	25	9
13	34	30	15
13	34	35	7
13	34	40	6
13	34	45	1
13	35	20	6
13	35	25	2
13	35	30	10
13	35	35	11
13	35	40	2
13	35	45	1
13	36	20	5
13	36	25	7
13	36	30	7
13	36	35	15
13	36	40	6
13	36	50	2
13	37	20	7
13	37	25	2
13	37	30	6
13	37	35	10
13	37	40	6
13	37	45	2
13	37	55	1
13	37	60	1
13	38	20	8
13	38	25	7
13	38	30	2
13	38	35	6
13	38	40	8
13	38	45	1
13	39	20	1
13	39	25	2
13	39	30	2
13	39	35	3
13	39	40	2
13	40	20	1
13	40	25	1
13	40	30	1
13	40	35	4
13	41	20	2
13	41	30	1
13	41	35	2
13	41	40	1
13	42	20	3
13	42	25	2
13	42	30	2
13	42	35	2
13	42	40	2
13	43	20	2
13	43	25	3
13	43	30	2
13	43	35	1
13	43	40	1
13	43	45	1
13	44	20	2
13	44	25	2
13	44	30	3
13	44	35	5
13	44	40	1
13	45	20	1
13	45	30	1
13	45	35	1
13	46	20	1
13	46	25	2
13	46	30	2
13	46	40	3
13	47	20	1
13	47	30	1
13	51	20	2
13	51	25	2
13	51	30	1
13	51	35	2
13	51	40	1
13	52	20	2
13	52	25	1
13	52	30	3
13	53	35	1
14	26	20	1
14	27	20	1
14	28	35	3
14	29	20	6
