srf#circ1-171	54060	0.8943207879485174	0.10812475748932954	0.10812475748932954
srf#circ2-171	50605	0.9522738646739063	0.10121445343595119	0.10121445343595119
srf#circ3-171	30721	0.8460243472536089	0.06144470356695694	0.06144470356695694
