length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	27	45	1
0	43	90	1
0	44	20	1
0	44	90	8
0	45	90	1
1	40	35	1
1	44	40	1
1	48	25	1
2	33	90	1
2	38	90	1
2	41	90	1
3	35	35	1
3	35	45	1
3	36	30	1
3	37	35	1
3	51	40	1
4	33	25	1
4	35	35	1
5	31	60	1
5	37	20	1
5	37	90	1
5	38	25	1
5	50	20	1
7	39	60	1
8	34	35	3
8	34	40	1
8	38	30	1
8	40	30	1
9	36	20	1
10	29	25	1
10	32	20	2
10	32	40	1
10	34	20	1
10	34	35	1
10	34	45	1
10	35	20	1
10	35	30	1
10	36	20	1
10	37	40	1
10	42	30	1
11	30	40	1
11	31	20	1
11	33	30	1
11	33	40	1
11	34	20	1
11	34	25	1
11	34	30	1
11	34	40	2
11	35	25	2
11	35	30	1
11	35	35	2
11	36	20	1
11	36	30	1
11	36	40	3
11	37	30	1
11	37	40	1
11	38	30	2
11	38	40	1
11	38	45	1
11	39	35	1
11	42	35	1
11	44	20	1
12	29	20	2
12	30	25	1
12	30	35	1
12	31	20	1
12	32	20	1
12	32	25	1
12	32	30	1
12	32	35	2
12	33	20	1
12	33	25	1
12	33	30	6
12	33	35	1
12	33	40	2
12	33	45	1
12	34	20	2
12	34	25	2
12	34	30	4
12	34	40	3
12	34	50	1
12	35	20	3
12	35	25	4
12	35	30	2
12	35	35	3
12	35	40	1
12	36	25	2
12	36	30	1
12	36	35	2
12	36	40	1
12	37	20	1
12	37	25	2
12	37	30	4
12	37	35	3
12	37	40	1
12	37	45	2
12	37	50	2
12	38	20	1
12	38	25	4
12	38	35	1
12	38	45	4
12	38	55	1
12	39	20	3
12	39	30	1
12	39	35	2
12	40	20	1
12	41	20	1
12	41	30	1
12	42	20	1
12	43	25	1
12	44	20	1
12	44	30	1
12	44	35	1
12	46	30	1
12	46	35	1
12	51	30	1
12	51	35	1
12	52	20	1
12	52	25	2
12	52	35	1
12	53	20	2
13	28	30	1
13	29	20	1
13	29	25	1
13	30	20	4
13	30	25	1
13	30	30	2
13	30	35	1
13	30	40	1
13	31	20	3
13	31	25	4
13	31	30	1
13	31	35	1
13	31	40	1
13	32	20	1
13	32	25	3
13	32	30	1
13	32	35	5
13	32	40	1
13	33	20	1
13	33	25	3
13	33	30	6
13	33	35	6
13	33	40	2
13	33	45	1
13	34	20	1
13	34	25	10
13	34	30	6
13	34	35	5
13	34	40	5
13	34	45	1
13	35	20	5
13	35	25	4
13	35	30	8
13	35	35	8
13	35	40	9
13	35	45	1
13	35	55	2
13	36	20	4
13	36	25	10
13	36	30	6
13	36	35	7
13	36	40	4
13	36	50	1
13	37	20	11
13	37	25	20
13	37	30	13
13	37	35	20
13	37	40	11
13	37	45	3
13	38	20	12
13	38	25	7
13	38	30	9
13	38	35	10
13	38	40	6
13	38	45	2
13	38	70	1
13	39	20	1
13	39	25	2
13	39	30	3
13	39	35	3
13	39	40	4
13	39	50	1
13	40	20	2
13	40	25	1
13	40	35	2
13	40	40	1
13	41	20	2
13	41	30	1
13	41	35	2
13	41	40	1
13	42	20	2
13	42	35	1
13	43	20	1
13	43	25	2
13	43	35	2
13	44	20	1
13	44	25	2
13	44	40	1
13	45	30	2
13	45	35	1
13	46	30	1
13	47	35	1
13	51	20	2
13	51	25	5
13	51	30	3
13	51	35	2
13	52	25	2
13	52	30	1
13	52	35	2
13	52	40	1
13	53	20	1
13	53	25	1
13	53	35	2
14	28	20	1
14	29	25	1
14	29	30	1
14	29	35	1
14	30	20	2
14	30	25	3
14	30	30	1
14	30	35	4
14	30	40	2
14	31	20	5
14	31	25	1
14	31	30	11
14	31	35	8
14	31	40	2
14	32	20	4
14	32	25	11
14	32	30	6
14	32	35	10
14	32	40	5
14	33	20	12
14	33	25	13
14	33	30	14
14	33	35	19
14	33	40	8
14	33	45	1
14	34	20	20
14	34	25	12
14	34	30	18
14	34	35	24
14	34	40	9
14	34	45	1
14	34	50	1
14	35	20	17
14	35	25	22
14	35	30	24
14	35	35	27
14	35	40	12
14	35	45	2
14	35	50	1
14	36	20	17
14	36	25	18
14	36	30	23
14	36	35	18
14	36	40	15
14	36	55	1
14	37	20	28
14	37	25	24
14	37	30	26
14	37	35	46
14	37	40	25
14	37	45	8
14	37	50	5
14	37	55	3
14	37	60	1
14	38	20	18
14	38	25	18
14	38	30	20
14	38	35	31
14	38	40	13
14	38	45	3
14	38	50	2
14	38	60	1
14	39	20	6
14	39	25	6
14	39	30	3
14	39	35	8
14	39	40	8
14	39	45	2
14	40	20	2
14	40	25	3
14	40	30	8
14	40	35	5
14	40	40	4
14	41	20	3
14	41	30	6
14	41	35	2
14	41	40	5
14	41	50	1
14	42	20	1
14	42	25	2
14	42	30	5
14	42	35	3
14	42	40	2
14	42	45	1
14	43	20	5
14	43	25	3
14	43	30	3
14	43	35	1
14	43	40	1
14	44	20	6
14	44	25	1
14	44	30	4
14	44	35	2
14	44	40	3
14	45	25	2
14	45	30	2
14	45	35	1
14	45	40	2
14	46	20	4
14	46	25	2
14	46	35	1
14	47	20	1
14	50	30	1
14	51	20	3
14	51	25	6
14	51	30	7
14	52	20	4
14	52	25	4
14	52	30	6
14	52	35	5
14	52	40	1
14	53	25	1
14	53	35	1
14	53	40	1
14	58	20	1
14	61	20	1
15	26	25	1
15	26	35	1
15	27	20	1
15	28	20	1
15	28	30	3
15	28	35	1
15	29	20	5
15	29	25	3
15	29	30	5
15	29	35	4
15	30	20	4
15	30	25	7
15	30	30	4
15	30	35	6
15	30	40	3
15	31	20	5
15	31	25	4
15	31	30	12
15	31	35	8
15	32	20	15
15	32	25	8
15	32	30	17
15	32	35	18
15	32	40	1
15	32	45	1
15	33	20	19
15	33	25	28
15	33	30	37
15	33	35	34
15	33	40	7
15	34	20	34
15	34	25	30
15	34	30	41
15	34	35	39
15	34	40	13
15	34	45	4
15	35	20	28
15	35	25	41
15	35	30	56
15	35	35	64
15	35	40	24
15	35	45	7
15	35	55	2
15	36	20	28
15	36	25	41
15	36	30	46
15	36	35	57
15	36	40	26
15	36	45	2
15	36	50	1
15	37	20	50
15	37	25	62
15	37	30	63
15	37	35	87
15	37	40	42
15	37	45	13
15	37	50	6
15	37	55	3
15	37	60	1
15	38	20	39
15	38	25	46
15	38	30	47
15	38	35	50
15	38	40	32
15	38	45	8
15	38	50	4
15	38	55	1
15	39	20	15
15	39	25	12
15	39	30	19
15	39	35	17
15	39	40	13
15	39	45	4
15	39	50	1
15	40	20	6
15	40	25	7
15	40	30	12
15	40	35	11
15	40	40	6
15	41	20	6
15	41	25	7
15	41	30	5
15	41	35	8
15	41	40	3
15	42	20	5
15	42	25	5
15	42	30	4
15	42	35	8
15	42	45	1
15	43	20	5
15	43	25	6
15	43	30	5
15	43	35	10
15	43	40	3
15	44	20	6
15	44	25	2
15	44	30	8
15	44	35	8
15	44	40	3
15	45	20	7
15	45	25	2
15	45	30	5
15	45	35	8
15	45	40	1
15	46	20	1
15	46	30	2
15	46	35	1
15	47	25	2
15	47	35	1
15	51	20	9
15	51	25	12
15	51	30	16
15	51	35	10
15	51	40	2
15	52	20	8
15	52	25	15
15	52	30	16
15	52	35	6
15	52	40	3
15	53	20	6
15	53	30	1
15	53	35	2
15	61	25	1
15	65	25	1
15	71	20	1
15	73	25	1
16	27	20	1
16	27	30	1
16	28	20	2
16	28	35	2
16	29	20	3
16	29	25	9
16	29	30	9
16	29	35	3
16	29	40	1
16	30	20	7
16	30	25	10
16	30	30	8
16	30	35	8
16	31	20	9
16	31	25	18
16	31	30	24
16	31	35	15
16	31	40	1
16	32	20	29
16	32	25	29
16	32	30	45
16	32	35	39
16	32	40	5
16	33	20	40
16	33	25	41
16	33	30	58
16	33	35	50
16	33	40	4
16	33	45	1
16	34	20	46
16	34	25	63
16	34	30	83
16	34	35	58
16	34	40	13
16	34	45	2
16	35	20	52
16	35	25	88
16	35	30	106
16	35	35	88
16	35	40	21
16	35	45	4
16	36	20	35
16	36	25	84
16	36	30	92
16	36	35	84
16	36	40	21
16	36	45	3
16	37	20	71
16	37	25	117
16	37	30	108
16	37	35	134
16	37	40	62
16	37	45	13
16	37	50	6
16	37	55	4
16	38	20	58
16	38	25	61
16	38	30	82
16	38	35	82
16	38	40	41
16	38	45	11
16	38	50	1
16	38	55	1
16	39	20	22
16	39	25	23
16	39	30	32
16	39	35	39
16	39	40	12
16	39	45	2
16	39	55	1
16	40	20	18
16	40	25	16
16	40	30	20
16	40	35	18
16	40	40	3
16	41	20	16
16	41	25	19
16	41	30	17
16	41	35	8
16	41	40	4
16	42	20	8
16	42	25	11
16	42	30	12
16	42	35	3
16	42	40	1
16	43	20	8
16	43	25	5
16	43	30	14
16	43	35	9
16	43	40	1
16	44	20	6
16	44	25	14
16	44	30	24
16	44	35	8
16	44	40	2
16	45	20	6
16	45	25	10
16	45	30	8
16	45	35	7
16	45	40	4
16	45	45	1
16	46	20	2
16	46	25	1
16	46	30	4
16	46	35	5
16	49	25	1
16	50	20	1
16	50	35	1
16	50	40	1
16	51	20	14
16	51	25	19
16	51	30	14
16	51	35	7
16	52	20	22
16	52	25	24
16	52	30	33
16	52	35	15
16	59	30	1
16	60	20	1
16	62	30	1
16	63	30	1
16	64	35	1
16	72	25	1
16	73	25	1
17	27	20	2
17	27	25	1
17	27	30	2
17	28	25	1
17	28	30	1
17	28	35	2
17	29	20	4
17	29	25	10
17	29	30	8
17	29	35	7
17	30	20	6
17	30	25	8
17	30	30	16
17	30	35	11
17	30	40	2
17	31	20	14
17	31	25	12
17	31	30	38
17	31	35	15
17	31	45	1
17	32	20	22
17	32	25	46
17	32	30	48
17	32	35	31
17	32	40	1
17	32	45	1
17	33	20	54
17	33	25	75
17	33	30	76
17	33	35	50
17	33	40	6
17	34	20	55
17	34	25	76
17	34	30	116
17	34	35	80
17	34	40	16
17	35	20	83
17	35	25	122
17	35	30	155
17	35	35	121
17	35	40	19
17	35	45	2
17	36	20	72
17	36	25	85
17	36	30	114
17	36	35	108
17	36	40	20
17	36	45	1
17	37	20	111
17	37	25	136
17	37	30	195
17	37	35	149
17	37	40	69
17	37	45	17
17	37	50	7
17	37	55	1
17	38	20	73
17	38	25	98
17	38	30	125
17	38	35	102
17	38	40	38
17	38	45	9
17	38	50	2
17	39	20	37
17	39	25	39
17	39	30	46
17	39	35	36
17	39	40	11
17	40	20	21
17	40	25	19
17	40	30	32
17	40	35	16
17	40	40	5
17	40	45	1
17	41	20	14
17	41	25	23
17	41	30	24
17	41	35	20
17	41	40	4
17	42	20	15
17	42	25	9
17	42	30	17
