length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
13	38	45	1
14	34	30	1
14	36	30	1
14	39	35	1
15	33	25	1
15	35	25	1
15	35	35	1
15	36	30	2
15	36	35	1
15	37	20	1
15	37	35	2
15	38	20	1
15	38	45	1
16	30	30	1
16	32	30	1
16	33	30	1
16	33	35	1
16	34	25	1
16	34	35	1
16	35	35	1
16	36	30	4
16	36	35	1
16	37	20	1
16	37	40	1
16	38	25	1
16	38	30	2
16	38	35	1
16	38	45	1
16	39	25	1
16	39	30	2
16	39	35	1
16	42	20	1
16	44	20	1
16	52	30	1
17	32	20	1
17	32	35	1
17	33	35	3
17	34	30	1
17	35	25	2
17	35	30	1
17	35	35	1
17	36	20	2
17	36	25	1
17	36	30	2
17	36	35	3
17	37	20	2
17	37	25	3
17	37	35	2
17	38	20	3
17	38	25	2
17	38	30	2
17	38	35	2
17	38	40	1
17	39	20	1
17	39	30	1
17	41	35	1
17	42	20	1
17	42	30	1
17	51	25	1
17	52	25	1
17	52	30	1
18	29	20	1
18	30	25	1
18	30	30	1
18	32	25	2
18	32	30	1
18	33	20	2
18	33	30	2
18	33	35	1
18	34	20	2
18	34	25	1
18	34	30	2
18	35	20	1
18	35	25	2
18	35	30	3
18	35	35	1
18	36	25	4
18	36	30	2
18	37	20	2
18	37	25	1
18	37	30	1
18	37	35	2
18	38	20	2
18	38	30	1
18	38	35	1
18	40	25	1
18	42	30	1
18	44	30	3
18	52	20	1
19	30	20	1
19	32	20	1
19	32	30	2
19	33	25	2
19	33	30	1
19	33	35	1
19	34	20	1
19	34	25	1
19	34	30	2
19	34	35	2
19	35	20	1
19	35	25	3
19	35	30	2
19	36	20	4
19	36	25	3
19	36	30	1
19	36	35	2
19	37	20	2
19	37	25	2
19	37	30	2
19	37	35	1
19	38	20	2
19	38	25	1
19	38	30	3
19	38	35	1
19	39	20	1
19	39	25	1
19	39	35	1
19	41	30	1
19	42	25	1
19	42	35	1
19	44	35	2
19	51	25	1
19	52	25	2
19	52	30	1
20	31	20	1
20	31	25	1
20	31	35	2
20	32	35	1
20	33	20	2
20	33	25	1
20	33	30	1
20	33	35	1
20	34	25	1
20	34	35	1
20	35	30	3
20	36	20	1
20	36	30	9
20	36	35	2
20	37	20	2
20	37	30	1
20	38	20	1
20	38	25	1
20	38	30	1
20	38	35	1
20	39	20	1
20	39	30	1
20	52	20	1
20	52	25	1
20	52	30	2
21	29	30	1
21	32	20	1
21	32	30	1
21	33	25	5
21	33	30	1
21	34	20	2
21	34	25	2
21	34	30	3
21	35	20	1
21	35	25	2
21	35	35	2
21	36	20	1
21	36	25	1
21	36	30	2
21	36	35	1
21	37	20	1
21	37	25	3
21	37	30	2
21	37	40	1
21	38	20	1
21	38	25	2
21	38	30	4
21	38	35	4
21	39	30	1
21	40	25	1
21	40	35	1
21	41	20	1
21	52	30	2
22	30	20	2
22	31	20	1
22	31	25	1
22	31	30	1
22	32	25	1
22	33	30	2
22	33	35	1
22	34	20	3
22	34	25	2
22	34	30	1
22	35	20	2
22	35	25	4
22	35	30	1
22	35	35	1
22	36	25	3
22	36	30	1
22	37	20	1
22	37	25	3
22	37	30	4
22	37	35	2
22	38	20	1
22	38	25	1
22	38	30	1
22	38	35	1
22	39	25	1
22	39	30	1
22	43	20	1
22	52	25	1
23	33	20	2
23	33	25	1
23	33	30	1
23	34	20	1
23	34	25	3
23	34	30	3
23	35	25	2
23	35	30	1
23	36	25	2
23	37	20	2
23	37	25	1
23	38	25	1
23	38	30	1
23	38	35	1
23	39	20	1
23	39	30	1
23	41	30	1
23	52	30	1
24	32	25	1
24	33	20	1
24	33	35	1
24	34	20	2
24	34	25	1
24	34	30	1
24	35	20	2
24	35	25	1
24	35	30	1
24	36	25	1
24	36	30	1
24	37	25	5
24	37	30	1
24	38	20	1
24	38	30	3
24	38	35	1
24	39	35	1
24	51	25	1
24	52	20	1
25	30	25	1
25	32	20	1
25	32	25	2
25	33	20	1
25	33	25	4
25	34	20	2
25	34	25	1
25	34	30	1
25	35	20	2
25	35	25	4
25	35	30	1
25	36	20	1
25	36	25	2
25	36	30	1
25	37	25	2
25	37	30	1
25	38	20	1
25	38	25	2
25	39	30	1
26	31	30	1
26	33	25	2
26	34	20	1
26	34	25	3
26	34	30	1
26	35	30	1
26	36	20	2
26	36	25	1
26	37	20	2
26	37	25	1
26	38	25	3
26	39	25	1
26	52	25	2
27	32	30	1
27	33	25	2
27	34	25	2
27	35	25	1
27	36	20	2
27	36	30	1
27	37	20	2
27	38	20	2
27	38	25	2
27	41	25	1
27	52	20	1
28	31	25	1
28	33	25	2
28	34	25	2
28	35	20	1
28	35	25	3
28	36	20	2
28	36	25	1
28	36	30	1
28	37	20	1
28	37	25	2
28	37	30	1
28	38	20	2
28	38	30	1
28	40	20	1
29	33	20	1
29	33	25	1
29	34	20	1
29	34	25	1
29	35	20	1
29	36	20	2
29	37	20	1
29	37	25	3
29	40	20	1
30	33	20	1
30	36	20	2
30	36	25	1
30	37	25	1
30	38	25	3
31	32	20	1
31	33	20	1
31	33	25	1
31	34	20	1
31	36	25	1
31	37	20	1
31	37	25	3
31	39	30	1
32	32	20	2
32	34	20	2
32	35	20	1
32	37	25	1
32	38	20	1
33	36	20	2
34	34	20	1
34	37	25	2
34	38	20	1
35	32	20	1
35	36	20	1
35	39	20	1
36	33	20	1
36	38	25	1
36	39	25	1
38	52	20	1
39	38	20	1
39	41	20	1
43	35	25	1
46	34	20	1
