length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	44	90	1
0	45	90	1
1	40	35	1
8	34	35	2
11	33	40	1
11	34	20	1
11	34	40	1
11	39	35	1
12	29	20	1
12	33	45	1
12	34	30	1
12	34	40	1
12	35	25	1
12	36	35	2
12	37	25	1
12	37	40	1
12	37	50	1
12	38	20	1
12	39	20	1
12	39	30	1
12	41	20	1
12	44	35	1
13	33	30	1
13	33	35	1
13	33	45	1
13	34	30	1
13	34	40	1
13	35	25	1
13	35	30	2
13	35	35	1
13	35	55	1
13	37	20	1
13	37	25	3
13	37	30	1
13	37	35	1
13	37	40	1
13	38	20	1
13	38	30	1
13	38	35	1
13	38	40	1
13	38	45	1
13	39	40	1
13	40	25	1
13	44	20	1
13	46	30	1
13	51	25	1
14	30	20	1
14	30	35	1
14	30	40	1
14	31	20	1
14	31	35	1
14	32	25	1
14	32	30	1
14	32	35	2
14	32	40	1
14	33	20	1
14	33	25	2
14	33	30	2
14	33	35	3
14	34	20	6
14	34	25	2
14	34	30	3
14	34	35	4
14	34	40	1
14	35	20	3
14	35	30	1
14	35	35	2
14	35	40	1
14	36	20	3
14	36	25	5
14	36	30	3
14	36	40	2
14	37	20	3
14	37	25	3
14	37	30	3
14	37	35	7
14	37	40	4
14	37	45	1
14	38	20	2
14	38	25	3
14	38	30	1
14	38	35	3
14	39	25	2
14	39	35	2
14	39	45	1
14	40	35	2
14	43	20	1
14	43	35	1
14	43	40	1
14	45	30	1
14	51	25	2
14	51	30	1
14	52	20	1
14	53	40	1
15	28	20	1
15	29	25	1
15	29	35	1
15	30	25	2
15	30	30	2
15	31	20	1
15	31	30	1
15	31	35	1
15	32	20	1
15	32	35	2
15	32	45	1
15	33	25	4
15	33	30	1
15	33	35	3
15	34	20	5
15	34	25	2
15	34	30	5
15	34	35	1
15	35	20	1
15	35	25	6
15	35	30	3
15	35	35	4
15	35	40	1
15	35	45	1
15	36	20	4
15	36	25	3
15	36	30	8
15	36	35	5
15	36	40	3
15	36	45	1
15	37	20	7
15	37	25	7
15	37	30	8
15	37	35	9
15	37	40	2
15	37	55	1
15	37	60	1
15	38	20	2
15	38	25	5
15	38	30	9
15	38	35	5
15	38	40	6
15	38	45	1
15	39	20	3
15	39	25	2
15	39	30	1
15	39	35	1
15	39	40	3
15	39	45	1
15	40	25	1
15	40	30	2
15	40	40	1
15	41	30	1
15	41	35	1
15	42	20	1
15	42	35	1
15	43	25	1
15	43	35	2
15	44	30	1
15	44	35	1
15	45	20	3
15	51	25	2
15	51	30	4
15	52	25	2
15	52	30	2
15	52	35	2
16	28	35	1
16	29	20	1
16	29	25	1
16	29	30	2
16	30	25	1
16	30	30	2
16	31	20	1
16	31	25	2
16	31	35	2
16	32	20	8
16	32	25	3
16	32	30	6
16	32	35	6
16	33	20	2
16	33	25	1
16	33	30	6
16	33	35	4
16	34	20	5
16	34	25	9
16	34	30	8
16	34	35	6
16	35	20	3
16	35	25	11
16	35	30	7
16	35	35	13
16	35	40	2
16	35	45	2
16	36	20	2
16	36	25	3
16	36	30	12
16	36	35	8
16	36	40	2
16	37	20	8
16	37	25	10
16	37	30	6
16	37	35	15
16	37	40	7
16	37	50	1
16	38	20	5
16	38	25	8
16	38	30	8
16	38	35	11
16	38	40	1
16	38	45	2
16	39	20	3
16	39	25	4
16	39	30	4
16	39	35	4
16	39	40	1
16	39	45	1
16	40	20	1
16	40	25	1
16	40	30	2
16	40	35	2
16	40	40	1
16	41	20	2
16	41	25	3
16	41	30	3
16	41	40	1
16	42	20	2
16	42	25	3
16	42	30	1
16	43	30	1
16	44	20	1
16	44	25	1
16	44	30	5
16	44	35	1
16	45	20	1
16	45	25	1
16	45	30	2
16	45	40	1
16	46	35	1
16	51	20	1
16	51	25	1
16	51	30	1
16	52	25	2
16	52	30	3
16	63	30	1
16	73	25	1
17	28	30	1
17	29	25	1
17	29	35	1
17	30	20	2
17	30	25	2
17	30	30	1
17	31	20	1
17	31	25	1
17	31	30	7
17	31	35	3
17	32	20	2
17	32	25	8
17	32	30	2
17	32	35	3
17	32	40	1
17	32	45	1
17	33	20	4
17	33	25	6
17	33	30	2
17	33	35	4
17	34	20	6
17	34	25	6
17	34	30	11
17	34	35	8
17	34	40	1
17	35	20	7
17	35	25	15
17	35	30	15
17	35	35	12
17	35	40	2
17	36	20	7
17	36	25	6
17	36	30	13
17	36	35	15
17	36	40	3
17	37	20	12
17	37	25	16
17	37	30	25
17	37	35	13
17	37	40	4
17	37	45	2
17	37	50	1
17	38	20	8
17	38	25	13
17	38	30	8
17	38	35	11
17	38	40	4
17	38	50	1
17	39	20	2
17	39	25	5
17	39	30	3
17	39	35	5
17	39	40	3
17	40	20	3
17	40	25	1
17	40	30	3
17	40	35	2
17	40	40	1
17	41	20	3
17	41	25	2
17	41	30	1
17	41	35	4
17	41	40	1
17	42	20	1
17	42	30	2
17	43	25	3
17	43	30	1
17	43	35	2
17	43	40	1
17	44	20	1
17	44	25	1
17	44	40	1
17	45	20	1
17	51	25	3
17	51	30	1
17	52	20	4
17	52	25	6
17	52	30	5
17	52	35	2
18	29	20	2
18	30	25	4
18	30	30	2
18	31	25	5
18	31	30	1
18	31	35	2
18	32	20	7
18	32	25	6
18	32	30	11
18	32	35	3
18	33	20	10
18	33	25	4
18	33	30	6
18	33	35	8
18	34	20	11
18	34	25	10
18	34	30	20
18	34	35	4
18	34	40	2
18	35	20	10
18	35	25	11
18	35	30	18
18	35	35	7
18	35	40	4
18	36	20	9
18	36	25	16
18	36	30	14
18	36	35	5
18	36	40	1
18	37	20	11
18	37	25	14
18	37	30	21
18	37	35	18
18	37	40	7
18	38	20	13
18	38	25	13
18	38	30	19
18	38	35	14
18	38	40	3
18	39	20	3
18	39	25	2
18	39	30	5
18	39	35	4
18	39	40	1
18	40	20	4
18	40	25	3
18	40	30	1
18	40	35	3
18	40	40	1
18	41	20	2
18	41	25	2
18	41	30	2
18	41	35	1
18	41	40	1
18	42	20	1
18	42	30	1
18	43	25	2
18	43	30	1
18	43	35	1
18	44	25	2
18	44	30	4
18	45	25	1
18	45	35	1
18	45	40	1
18	47	35	1
18	50	30	1
18	51	20	2
18	51	25	2
18	51	30	2
18	52	20	6
18	52	25	4
18	52	30	5
18	52	35	2
18	60	30	1
