family_id	truth_bp	estimated_bp	absolute_relative_error	excess_bp
truth_f1	41040	33174.0	0.19166666666666668	0
truth_f2	59508	48051.0	0.1925287356321839	0
truth_f3	43092	34200.0	0.20634920634920634	0
