family_id	truth_bp	estimated_bp	absolute_relative_error	excess_bp
truth_f1	10260	10262.0	0.0001949317738791423	2.0
truth_f2	4104	4107.0	0.0007309941520467836	3.0
truth_f3	6156	6157.0	0.00016244314489928524	1.0
