length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
5	37	15	1
6	35	25	1
8	34	30	1
8	34	35	1
9	34	35	1
9	36	25	1
9	37	35	1
9	38	35	1
9	40	30	1
9	43	25	1
10	26	15	1
10	30	35	1
10	31	25	1
10	32	30	1
10	32	35	1
10	34	15	1
10	34	20	1
10	35	25	1
10	35	30	1
10	35	35	1
10	36	25	1
10	36	30	1
10	37	15	1
10	40	20	1
10	41	25	2
10	42	35	1
10	43	20	1
10	44	35	1
11	26	25	1
11	27	20	1
11	27	30	1
11	28	35	1
11	30	15	1
11	30	30	1
11	31	20	2
11	31	30	3
11	31	35	1
11	32	20	1
11	32	35	1
11	33	25	2
11	33	30	5
11	34	25	1
11	34	30	1
11	34	35	1
11	35	25	1
11	35	35	1
11	36	15	1
11	36	25	1
11	36	35	1
11	37	20	1
11	37	25	1
11	38	15	1
11	38	25	1
11	38	30	1
11	38	35	1
11	39	35	1
11	40	35	1
11	41	25	2
11	44	15	1
11	44	20	1
11	46	25	1
11	47	15	1
12	26	30	1
12	27	20	1
12	27	25	1
12	27	30	1
12	28	30	1
12	29	20	1
12	29	25	1
12	30	20	1
12	30	25	1
12	30	30	1
12	31	15	1
12	31	20	1
12	31	25	1
12	31	30	1
12	31	35	1
12	32	20	1
12	32	25	1
12	32	30	1
12	33	15	2
12	33	20	1
12	33	25	2
12	33	35	2
12	34	15	1
12	34	20	1
12	34	25	2
12	34	30	3
12	34	35	3
12	35	30	1
12	36	20	1
12	36	25	1
12	36	30	1
12	36	35	2
12	37	30	1
12	38	15	1
12	38	35	1
12	39	15	1
12	39	35	1
12	40	20	1
12	40	25	1
12	40	35	3
12	41	15	1
12	41	20	1
12	41	35	1
12	43	20	1
12	46	15	1
12	46	35	1
13	22	20	1
13	25	30	1
13	26	30	1
13	28	15	1
13	28	20	2
13	29	20	2
13	30	15	1
13	31	15	2
13	31	25	2
13	31	30	1
13	32	20	1
13	32	30	3
13	33	15	3
13	33	25	2
13	33	30	2
13	33	35	3
13	34	15	1
13	34	25	2
13	34	30	2
13	34	35	1
13	35	25	6
13	35	35	1
13	36	30	1
13	36	35	1
13	37	20	1
13	38	15	1
13	38	30	1
13	38	35	1
13	39	20	1
13	39	35	1
13	40	15	1
13	40	25	1
13	41	15	1
13	41	20	1
13	41	30	1
13	42	15	1
13	43	20	1
13	52	20	1
14	27	20	1
14	27	30	1
14	29	20	1
14	29	30	2
14	29	35	1
14	30	15	1
14	30	20	2
14	30	30	1
14	31	15	1
14	31	25	3
