length_bp	read_count
5624	1
6417	1
8456	1
8742	1
9505	1
9506	1
9661	1
9757	1
9851	1
9960	1
10138	1
10186	1
10224	1
10300	1
10332	1
10342	1
10554	1
10617	1
10641	1
10650	1
10850	1
10856	1
10865	1
10904	1
10908	1
10923	1
10968	1
10992	1
10994	1
11010	1
11047	1
11096	1
11126	1
11157	1
11205	1
11220	1
11303	1
11305	1
11326	1
11336	1
11340	1
11352	1
11367	1
11374	1
11384	1
11470	1
11552	1
11570	1
11618	1
11645	1
11654	1
11659	1
11679	1
11690	1
11728	1
11757	1
11758	1
11763	1
11769	1
11811	1
11853	1
11863	1
11867	1
11874	1
11927	1
11934	1
11946	1
11947	1
11971	1
11979	1
11991	1
11999	1
12014	1
12039	1
12084	1
12132	1
12139	1
12142	1
12146	1
12148	1
12164	1
12198	1
12229	1
12252	1
12258	1
12263	1
12272	1
12285	1
12286	1
12290	1
12335	1
12396	1
12399	1
12426	1
12458	1
12470	1
12485	1
12492	1
12494	1
12504	1
12519	1
12540	1
12546	1
12553	1
12580	1
12594	1
12600	1
12629	1
12633	1
12653	1
12690	1
12701	1
12713	1
12719	1
12727	1
12740	1
12753	1
12757	1
12811	1
12813	1
12824	1
12888	1
12898	1
12919	1
12966	1
12972	1
12976	1
12987	1
12998	1
13000	1
13004	1
13014	1
13044	1
13064	1
13129	1
13192	1
13210	1
13231	1
13239	1
13255	1
13265	1
13291	1
13319	1
13364	1
13375	1
13393	1
13404	2
13435	1
13458	1
13499	1
13539	1
13556	1
13558	1
13573	1
13592	1
13625	1
13633	1
13637	1
13649	1
13654	1
13668	1
13680	1
13690	1
13725	1
13737	1
13759	1
13768	1
13797	1
13803	1
13809	1
13818	1
13826	1
13831	1
13879	1
13882	1
13884	1
13892	1
13897	1
13898	1
13900	1
13905	1
13959	1
13963	1
13974	1
13997	1
14004	1
14040	1
14056	1
14078	1
14112	1
14122	1
14134	1
14162	1
14166	1
14176	1
14179	1
14220	1
14241	1
14246	1
14253	1
14264	1
14268	1
14269	1
14271	1
14275	1
14289	1
14300	1
14341	1
14374	1
14381	1
14390	1
14445	1
14449	1
14459	1
14460	1
14473	1
14477	1
14515	1
14532	1
14533	1
14542	1
14547	1
14585	2
14612	1
14615	1
14656	1
14657	1
14658	1
14673	1
14735	1
14743	1
14764	1
14795	2
14825	1
14844	1
14861	1
14884	1
14889	1
14893	1
14895	1
14921	1
14934	1
14942	1
14951	1
14956	1
14958	1
14987	1
15020	1
15036	1
15065	1
15152	1
15180	1
15183	1
15225	1
15226	1
15249	1
15252	1
15281	1
15296	1
15300	1
15340	1
15393	1
15395	2
15440	1
15453	1
15474	1
15480	1
15495	2
15504	1
15508	1
15558	1
15648	1
15651	1
15699	1
15705	1
15707	1
15716	1
15726	1
15742	1
15758	1
15804	1
15806	1
15824	1
15831	1
15852	1
15871	1
15881	1
15883	1
15915	1
15921	1
15927	1
15931	1
15945	1
15961	1
15972	1
15974	1
16001	1
16007	1
16023	1
16047	1
16114	1
16153	1
16206	1
16209	1
16274	1
16283	1
16288	1
16304	1
16328	1
16341	1
16350	1
16382	1
16392	1
16405	1
16407	1
16415	1
16418	1
16481	1
16524	2
16542	1
16561	1
16567	1
16605	1
16613	1
16625	1
16704	1
16706	1
16774	1
16783	1
16795	1
16804	1
16811	1
16817	1
16902	1
16906	1
16933	1
16935	1
16941	1
16960	1
16999	1
17032	2
17035	1
17040	1
17042	1
17055	1
17069	1
17072	1
17147	1
17172	1
17201	1
17203	1
17210	1
17235	1
17236	1
17249	1
17264	1
17272	1
17296	1
17336	1
17353	1
17392	1
17402	1
17415	1
17459	1
17467	1
17509	1
17512	1
17544	1
17587	1
17594	1
17595	1
17598	1
17599	1
17604	1
17629	1
17642	1
17672	1
17678	1
17711	1
17714	1
17759	1
17766	1
17769	1
17814	1
17839	1
17888	1
18013	1
18028	1
18049	1
18051	1
18057	1
18062	1
18072	1
18078	1
18082	1
18102	1
18118	1
18152	1
18155	1
18189	1
18229	1
18239	1
18245	1
18252	1
18259	1
18290	1
18297	1
18325	1
18339	1
18365	1
18409	1
18423	1
18433	1
18449	1
18452	1
18471	1
18476	1
18504	1
18505	1
18528	1
18591	1
18612	1
18768	1
18790	1
18791	1
18793	1
18796	1
18810	1
18845	1
18863	1
18889	1
18900	1
18931	1
18943	1
18972	1
18997	1
19005	1
19013	1
19039	1
19059	1
19072	2
19086	1
19094	1
19155	1
19163	2
19204	1
19236	2
19248	1
19260	1
19285	1
19346	1
19347	1
19348	1
19394	1
19398	1
19406	1
19460	1
19464	1
19466	1
19491	1
19515	1
19537	1
19570	1
19576	1
19583	1
19600	1
19647	1
19663	2
19675	1
19678	1
19689	1
19701	2
19719	1
19729	1
19733	1
19751	1
19753	1
19754	1
19778	1
19829	1
19844	1
19886	1
19890	1
19907	1
19937	1
19944	1
19956	1
20001	1
20029	1
20033	1
20040	1
20052	1
20098	1
20148	1
20158	1
20163	1
20180	2
20208	1
20224	1
20226	1
20298	1
20317	1
20358	1
20361	2
20369	1
20415	1
20422	1
20452	1
20464	1
20468	1
20504	1
20537	1
20538	1
20548	1
20553	1
20570	1
20598	1
20672	1
20695	1
20703	1
20705	1
20744	1
20751	1
20757	1
20775	1
20831	1
20841	1
20861	1
20876	1
20933	1
20946	1
20973	1
21026	1
21062	1
21100	2
21108	1
21112	1
21171	1
21176	1
21183	1
21194	1
21214	1
21320	1
21323	1
21336	1
21367	1
21406	1
21469	1
21528	1
21567	1
21666	1
21703	1
21733	1
21815	1
21831	1
21992	1
21996	1
22014	1
22126	1
22167	1
22183	1
22207	1
22215	1
22219	1
22244	1
22280	1
22315	1
22344	1
22435	1
22453	1
22530	1
22582	1
22726	1
22816	1
22821	1
22859	1
22868	1
22889	1
22934	1
23092	1
23113	1
23131	1
23172	1
23256	1
23325	1
23338	1
23341	1
23350	1
23373	1
23409	1
23444	1
23463	1
23485	1
23658	1
23846	1
23862	1
23887	1
24005	1
24036	1
24045	1
24065	1
24192	1
24194	1
24245	1
24259	1
24346	1
24509	1
24511	1
24825	1
24942	1
25101	1
25198	1
25374	1
25419	1
25439	1
25505	1
25574	1
25582	1
25668	1
