length_bp	read_count
72	1
117	1
203	1
220	1
227	1
270	1
280	1
318	1
324	1
419	1
424	1
498	1
522	1
523	1
545	1
601	1
614	1
625	1
672	1
696	1
707	1
710	1
741	1
772	1
806	1
837	1
844	1
871	1
898	1
911	1
942	1
957	1
972	1
979	1
982	1
985	1
1017	1
1021	1
1024	1
1029	1
1032	1
1039	1
1041	1
1057	1
1083	1
1096	1
1098	1
1110	1
1114	1
1120	1
1126	1
1128	1
1137	1
1150	2
1154	1
1176	1
1195	1
1220	1
1221	1
1228	1
1232	2
1233	1
1249	1
1253	1
1274	1
1285	1
1309	1
1315	1
1316	1
1317	1
1323	1
1325	1
1345	2
1364	1
1365	1
1373	1
1378	1
1381	1
1386	1
1390	1
1410	2
1420	1
1423	1
1424	1
1434	1
1435	1
1436	1
1442	1
1445	1
1446	1
1447	1
1452	1
1455	1
1463	1
1470	1
1480	1
1490	1
1498	1
1504	1
1506	1
1519	1
1520	1
1524	2
1525	1
1527	2
1528	1
1539	1
1543	1
1545	2
1548	1
1565	1
1574	1
1575	1
1576	1
1581	2
1582	1
1583	1
1589	1
1593	1
1595	1
1598	1
1609	1
1617	1
1618	1
1625	1
1640	1
1642	1
1650	1
1653	1
1658	1
1665	1
1668	1
1674	1
1675	2
1676	1
1688	1
1701	1
1708	1
1718	1
1735	1
1743	1
1745	1
1751	1
1754	1
1765	1
1775	2
1779	1
1780	1
1784	1
1790	1
1796	1
1801	1
1809	1
1822	1
1824	1
1830	2
1832	1
1836	2
1837	1
1838	1
1848	1
1849	1
1857	1
1860	1
1863	1
1870	1
1871	1
1874	1
1881	1
1882	1
1889	1
1890	2
1894	1
1898	1
1899	2
1902	1
1903	1
1905	1
1909	1
1915	1
1921	1
1923	1
1924	1
1925	1
1927	1
1928	1
1932	2
1959	1
1962	1
1964	1
1971	1
1976	1
1978	1
1983	1
1993	1
1994	1
1998	1
2001	1
2003	1
2015	1
2016	1
2018	1
2025	1
2028	1
2052	1
2054	1
2059	1
2070	1
2075	1
2081	3
2082	2
2087	1
2091	1
2101	1
2106	1
2113	1
2119	1
2121	1
2127	1
2130	1
2131	1
2132	1
2134	1
2139	1
2147	1
2148	1
2151	1
2154	1
2155	1
2160	1
2187	1
2198	1
2205	1
2206	1
2208	1
2209	1
2211	1
2213	1
2217	1
2219	1
2223	1
2224	1
2227	2
2229	1
2230	1
2248	1
2250	3
2257	1
2262	1
2266	2
2280	1
2281	1
2283	2
2284	1
2285	1
2289	1
2296	1
2297	1
2298	1
2299	1
2302	1
2306	1
2307	1
2309	1
2310	1
2311	1
2314	1
2318	1
2320	2
2322	1
2323	1
2327	1
2328	1
2329	3
2330	1
2334	1
2339	1
2342	1
2350	1
2352	2
2353	3
2360	1
2365	1
2369	1
2371	1
2376	1
2381	1
2382	1
2389	1
2390	1
2403	1
2416	1
2417	1
2420	1
2422	1
2430	1
2433	1
2438	1
2442	1
2450	2
2452	1
2453	2
2460	1
2461	1
2469	1
2473	1
2478	1
2487	1
2495	1
2497	1
2502	1
2513	1
2515	2
2520	1
2521	1
2524	1
2525	1
2527	1
2530	1
2534	1
2539	1
2544	1
2550	1
2551	1
2552	1
2554	1
2563	1
2564	1
2586	1
2587	2
2590	1
2591	1
2592	1
2596	1
2599	1
2601	2
2606	1
2620	1
2622	1
2624	1
2637	1
2639	1
2646	1
2656	1
2659	1
2666	1
2669	1
2670	1
2671	1
2672	2
2673	2
2675	1
2678	2
2681	2
2682	1
2685	1
2687	2
2693	1
2698	1
2699	1
2700	2
2708	1
2710	1
2714	2
2717	1
2722	1
2729	1
2730	1
2732	1
2734	1
2737	1
2740	1
2741	2
2745	1
2754	1
2755	1
2758	1
2768	1
2770	1
2776	1
2778	1
2784	1
2788	1
2791	1
2793	1
2803	2
2809	1
2813	1
2815	1
2823	1
2835	1
2836	1
2839	1
2843	1
2847	1
2850	1
2859	1
2861	1
2869	1
2871	1
2874	1
2877	1
2881	1
2886	1
2897	2
2898	1
2899	1
2901	1
2903	1
2907	1
2908	1
2909	1
2926	1
2931	1
2947	1
2949	1
2950	1
2956	1
2961	1
2973	1
2977	1
2983	1
2984	1
2988	1
3000	1
3010	1
3016	1
3022	1
3025	1
3029	1
3034	1
3036	1
3040	1
3043	2
3045	1
3053	1
3055	1
3058	1
3060	1
3070	1
3074	1
3076	1
3095	1
3100	1
3110	1
3112	1
3130	1
3133	1
3134	1
3139	1
3142	1
3143	2
3145	1
3150	1
3165	1
3167	1
3171	1
3177	1
3187	1
3188	1
3190	1
3193	2
3194	1
3197	1
3204	1
3212	1
3213	1
3216	3
3217	1
3218	1
3226	1
3227	1
3229	1
3234	1
3236	1
3241	1
3243	1
3257	1
3260	1
3269	1
3275	1
3283	1
3292	1
3313	1
3315	1
3319	1
3320	1
3328	1
3329	1
3334	1
3343	2
3346	1
3347	1
3369	1
3372	1
3374	2
3385	1
3393	1
3395	1
3398	1
3403	1
3405	1
3409	1
3410	1
3413	1
3423	1
3424	2
3428	1
3434	1
3438	1
3442	2
3444	1
3448	1
