length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	11	30	1
0	16	15	1
0	16	25	1
0	17	20	1
0	20	15	1
0	21	20	1
0	22	15	1
0	22	20	1
0	23	20	1
0	24	15	1
0	25	35	1
0	25	40	1
0	26	20	1
0	26	25	1
0	27	40	1
0	28	15	1
0	28	35	2
0	29	20	1
0	29	25	1
0	31	40	1
0	33	20	1
0	33	25	1
0	33	40	1
0	34	30	1
0	34	35	1
0	35	40	1
0	37	40	2
0	40	25	1
0	40	40	1
0	42	40	1
0	43	40	1
0	44	20	1
0	53	20	1
0	54	40	1
1	16	35	1
1	18	25	1
1	19	40	1
1	20	25	1
1	20	35	2
1	20	40	1
1	21	25	1
1	21	40	1
1	22	20	2
1	22	30	1
1	22	35	2
1	23	20	1
1	24	15	1
1	24	30	2
1	25	20	1
1	25	25	1
1	25	35	1
1	25	40	2
1	26	20	1
1	26	25	1
1	26	35	3
1	26	40	2
1	27	15	1
1	27	20	1
1	27	25	2
1	27	30	1
1	27	35	3
1	27	40	4
1	28	30	1
1	28	35	2
1	28	40	2
1	29	30	1
1	29	40	1
1	30	15	1
1	30	20	1
1	30	25	1
1	30	40	4
1	31	20	1
1	31	25	1
1	31	30	1
1	31	35	3
1	31	40	4
1	32	20	1
1	32	30	1
1	32	35	2
1	32	40	5
1	33	15	1
1	33	20	1
1	33	25	1
1	33	30	1
1	33	35	3
1	33	40	3
1	34	20	2
1	34	25	4
1	34	30	3
1	34	35	4
1	34	40	4
1	35	15	1
1	35	30	1
1	35	35	2
1	35	40	4
1	36	20	1
1	36	30	2
1	36	35	3
1	36	40	1
1	37	15	2
1	37	20	2
1	37	30	2
1	37	35	2
1	37	40	3
1	38	20	1
1	38	30	2
1	38	35	1
1	38	40	1
1	39	25	1
1	39	30	2
1	39	35	1
1	39	40	2
1	40	15	1
1	40	30	2
1	40	35	6
1	40	40	4
1	41	35	1
1	41	40	2
1	42	20	1
1	42	40	3
1	43	35	1
1	43	40	1
1	44	20	1
1	44	25	1
1	45	15	1
1	45	25	1
1	45	30	1
1	45	35	1
1	46	40	1
1	48	25	1
1	48	30	1
1	48	40	2
1	50	35	1
1	52	15	1
1	53	35	1
1	54	35	1
2	18	20	1
2	18	30	1
2	21	30	1
2	21	35	1
2	21	40	2
2	22	30	1
2	22	35	2
2	22	40	1
2	23	30	1
2	24	20	1
2	24	35	1
2	25	20	1
2	25	25	1
2	25	30	1
2	25	35	1
2	25	40	1
2	26	15	3
2	26	25	1
2	26	30	3
2	26	40	5
2	27	15	1
2	27	35	2
2	28	20	1
2	28	25	1
2	28	30	3
2	28	35	8
2	28	40	1
2	29	25	2
2	29	30	3
2	29	35	3
2	29	40	3
2	30	20	1
2	30	25	3
2	30	30	2
2	30	35	3
2	30	40	1
2	31	15	1
2	31	20	3
2	31	25	1
2	31	30	5
2	31	35	8
2	31	40	3
2	32	15	2
2	32	20	2
2	32	25	2
2	32	30	2
2	32	35	6
2	32	40	6
2	33	20	2
2	33	30	1
2	33	35	11
2	33	40	3
2	34	15	2
2	34	20	1
2	34	25	2
2	34	35	2
2	34	40	3
2	35	20	3
2	35	25	3
2	35	30	3
2	35	35	6
2	35	40	4
2	36	15	2
2	36	20	1
2	36	25	2
2	36	30	4
2	36	35	1
2	36	40	1
2	37	20	1
2	37	30	3
2	37	35	5
2	37	40	7
2	38	15	1
2	38	25	1
2	38	30	1
2	38	35	2
2	38	40	3
2	39	20	1
2	39	25	1
2	39	30	2
2	39	35	5
2	39	40	2
2	40	20	1
2	40	25	3
2	40	30	2
2	40	35	5
2	40	40	1
2	41	20	2
2	41	25	2
2	41	30	2
2	41	35	1
2	41	40	2
2	42	25	3
2	42	35	1
2	42	40	2
2	43	25	1
2	43	30	2
2	43	35	4
2	44	40	1
2	45	35	2
2	45	40	1
2	46	30	1
2	46	35	1
2	46	40	3
2	47	20	1
2	47	35	1
2	47	40	1
2	48	35	1
2	48	40	1
2	49	25	1
2	49	35	1
2	49	40	1
2	50	30	1
2	50	35	1
2	52	35	1
2	53	40	1
3	17	30	1
3	19	25	1
3	21	30	1
3	21	35	1
3	22	35	1
3	22	40	1
3	23	15	1
3	23	30	1
3	24	20	1
3	24	40	2
3	25	30	1
3	25	35	2
3	25	40	1
3	26	15	1
3	26	20	1
3	26	25	1
3	26	30	1
3	26	35	2
3	26	40	1
3	27	15	2
3	27	25	1
3	27	30	3
3	27	35	1
3	27	40	1
3	28	15	3
3	28	20	1
3	28	25	1
3	28	30	3
3	28	35	3
3	28	40	1
3	29	15	1
3	29	20	1
3	29	25	2
3	29	30	3
3	29	35	8
3	29	40	4
3	30	20	1
3	30	25	1
3	30	35	11
3	30	40	2
3	31	20	2
3	31	30	3
3	31	35	3
3	31	40	2
3	32	15	2
3	32	25	2
3	32	30	1
3	32	35	13
3	33	25	3
3	33	30	3
3	33	35	8
3	33	40	5
3	34	15	1
3	34	20	2
3	34	30	1
3	34	35	6
3	34	40	1
3	35	15	1
3	35	25	2
3	35	30	5
3	35	35	4
3	35	40	2
3	36	15	1
3	36	25	2
3	36	30	3
3	36	35	3
3	36	40	1
3	37	10	1
3	37	20	1
3	37	30	2
3	37	35	4
3	37	40	3
3	38	20	1
3	38	25	4
3	38	30	1
3	38	35	2
3	38	40	1
3	39	20	2
3	39	25	2
3	39	30	2
3	39	35	6
3	39	40	5
3	40	25	1
3	40	35	1
3	40	40	2
3	41	20	1
3	41	35	6
3	41	40	1
3	42	30	1
3	42	35	2
3	43	30	1
3	43	35	1
3	43	40	1
3	44	30	1
3	44	35	2
3	44	40	1
3	45	35	1
3	45	40	1
3	46	35	1
3	47	20	1
3	47	30	1
3	47	35	1
3	48	30	2
3	50	35	1
3	50	40	1
4	22	25	1
4	23	30	1
4	23	35	1
4	24	20	2
4	24	25	1
4	24	35	1
4	25	25	4
4	25	30	1
