length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
1	34	35	1
2	37	20	1
2	40	40	1
2	43	25	1
2	48	35	1
3	39	35	1
4	32	35	1
4	33	20	1
4	38	40	1
5	28	40	1
5	36	25	1
5	37	15	1
6	32	20	1
6	33	25	1
6	33	30	1
6	35	15	1
6	35	25	1
6	35	35	1
7	28	15	1
7	37	25	1
7	40	20	1
7	44	20	1
8	28	15	1
8	29	15	1
8	29	25	1
8	30	20	1
8	30	30	1
8	32	15	1
8	32	30	2
8	33	15	1
8	33	30	1
8	34	25	1
8	34	30	2
8	34	35	1
8	35	30	1
8	36	30	1
8	38	10	1
8	41	10	1
8	41	20	1
8	44	35	1
8	46	15	1
9	21	25	1
9	26	30	1
9	28	20	1
9	28	25	1
9	28	30	1
9	28	35	2
9	29	25	1
9	30	15	1
9	30	30	1
9	30	35	1
9	31	10	1
9	31	15	4
9	31	20	2
9	31	25	1
9	32	20	1
9	32	25	1
9	32	30	3
9	32	35	4
9	33	20	4
9	33	25	2
9	33	30	2
9	33	35	5
9	34	15	1
9	34	20	2
9	34	25	1
9	34	30	2
9	34	35	5
9	35	15	1
9	35	25	2
9	35	30	1
9	35	35	3
9	36	25	2
9	36	30	1
9	36	35	2
9	37	20	3
9	37	25	1
9	37	35	2
9	38	20	1
9	38	35	1
9	39	30	2
9	40	30	1
9	40	35	1
9	41	15	1
9	41	30	1
9	42	10	1
9	42	20	1
9	42	25	1
9	42	30	1
9	42	35	2
9	43	25	2
9	44	25	1
9	46	35	1
9	51	35	1
9	52	15	1
10	23	30	1
10	24	15	1
10	24	35	1
10	25	10	1
10	25	20	1
10	25	35	1
10	26	15	1
10	26	25	2
10	26	30	1
10	26	35	2
10	27	35	2
10	28	20	3
10	28	25	2
10	28	30	5
10	28	35	2
10	29	15	3
10	29	20	4
10	29	25	1
10	29	30	1
10	29	35	5
10	30	15	3
10	30	20	3
10	30	25	4
10	30	30	2
10	30	35	4
10	31	15	4
10	31	20	4
10	31	25	6
10	31	30	7
10	31	35	8
10	32	15	2
10	32	20	1
10	32	25	5
10	32	30	5
10	32	35	7
10	33	15	2
10	33	20	4
10	33	25	2
10	33	30	4
10	33	35	6
10	34	15	4
10	34	20	5
10	34	25	6
10	34	30	2
10	34	35	4
10	35	15	2
10	35	20	1
10	35	25	3
10	35	30	5
10	35	35	4
10	36	15	3
10	36	20	1
10	36	25	3
10	36	30	3
10	36	35	5
10	37	15	2
10	37	20	4
10	37	25	1
10	37	30	2
10	37	35	3
10	38	15	1
10	38	20	4
10	38	25	2
10	38	30	1
10	38	35	3
10	39	25	1
10	39	30	3
10	39	35	2
10	40	15	1
10	40	20	3
10	40	25	3
10	40	30	3
10	40	35	5
10	41	15	3
10	41	25	2
10	41	30	2
10	41	35	2
10	42	30	2
10	42	35	3
10	43	20	2
10	43	30	1
10	44	15	1
10	44	35	5
10	45	15	1
10	45	20	1
10	46	35	1
10	47	15	1
10	47	25	1
10	47	35	2
10	53	25	1
11	23	20	1
11	25	15	1
11	25	25	1
11	26	15	1
11	26	20	1
11	26	25	1
11	26	30	1
11	26	35	2
11	27	15	2
11	27	20	1
11	27	25	4
11	27	30	3
11	27	35	1
11	28	15	5
11	28	20	2
11	28	25	1
11	28	30	6
11	28	35	3
11	29	15	6
11	29	20	8
11	29	25	4
11	29	30	7
11	29	35	7
11	30	15	8
11	30	20	8
11	30	25	7
11	30	30	8
11	30	35	9
11	31	10	1
11	31	15	3
11	31	20	8
11	31	25	6
11	31	30	13
11	31	35	8
11	32	15	6
11	32	20	11
11	32	25	7
11	32	30	8
11	32	35	7
11	33	15	6
11	33	20	8
11	33	25	8
11	33	30	14
11	33	35	7
11	34	15	4
11	34	20	7
11	34	25	7
11	34	30	6
11	34	35	11
11	35	15	2
11	35	20	7
11	35	25	6
11	35	30	5
11	35	35	8
11	36	15	6
11	36	20	3
11	36	25	5
11	36	30	6
11	36	35	4
11	37	15	2
11	37	20	3
11	37	25	5
11	37	30	2
11	37	35	6
11	38	15	1
11	38	20	1
11	38	25	3
11	38	30	1
11	38	35	4
11	39	15	6
11	39	20	2
11	39	25	4
11	39	30	2
11	39	35	2
11	40	15	2
11	40	25	5
11	40	30	3
11	40	35	2
11	41	15	2
11	41	20	1
11	41	25	5
11	41	30	2
11	41	35	3
11	42	10	1
11	42	20	4
11	42	30	1
11	42	35	1
11	43	30	3
11	43	35	1
11	44	15	1
11	44	20	2
11	44	30	2
11	44	35	1
11	45	20	1
11	45	30	2
11	45	35	1
11	46	20	1
11	46	25	2
11	47	15	3
11	47	20	1
11	47	30	1
11	53	20	1
11	53	25	1
11	53	30	1
11	54	20	1
12	22	20	1
12	25	20	1
12	25	25	1
12	25	35	1
12	26	20	2
12	26	30	4
12	26	35	1
12	27	15	2
12	27	20	2
12	27	25	3
12	27	30	2
12	28	15	4
12	28	20	2
12	28	25	3
12	28	30	6
12	28	35	1
12	29	15	3
12	29	20	6
12	29	25	11
12	29	30	4
12	29	35	2
12	30	15	3
12	30	20	7
12	30	25	10
12	30	30	11
12	30	35	5
12	31	10	1
12	31	15	9
12	31	20	11
12	31	25	7
12	31	30	13
12	31	35	9
12	32	15	7
12	32	20	12
12	32	25	17
12	32	30	9
12	32	35	10
12	33	15	9
12	33	20	13
12	33	25	15
12	33	30	18
12	33	35	14
12	34	10	1
12	34	15	7
12	34	20	14
12	34	25	11
12	34	30	10
12	34	35	10
12	35	15	5
12	35	20	7
12	35	25	6
12	35	30	8
12	35	35	7
12	36	15	7
12	36	20	6
12	36	25	8
12	36	30	11
12	36	35	5
12	37	15	1
12	37	20	2
12	37	25	6
12	37	30	4
12	37	35	2
12	38	15	6
12	38	20	2
12	38	25	4
12	38	30	4
12	38	35	4
12	39	15	3
12	39	20	4
12	39	25	1
12	39	30	5
12	39	35	3
12	40	15	1
12	40	20	3
12	40	25	7
12	40	30	2
12	40	35	7
12	41	15	2
12	41	20	5
12	41	25	2
12	41	30	4
12	41	35	1
12	42	15	2
12	42	20	3
12	42	25	1
12	42	30	5
12	42	35	2
12	43	20	1
12	43	25	1
12	43	30	3
12	43	35	1
12	44	15	2
12	44	30	2
12	45	15	3
12	45	20	2
12	45	25	1
12	45	30	2
12	46	15	1
12	46	25	2
12	46	30	4
12	46	35	3
12	47	20	2
12	48	25	1
12	48	30	1
12	52	15	1
13	22	20	1
13	24	30	1
13	25	30	2
13	26	25	1
13	26	30	3
13	26	35	1
13	27	15	2
13	27	20	1
13	27	25	4
13	27	30	5
13	27	35	2
13	28	15	3
13	28	20	4
13	28	25	3
13	28	30	5
13	28	35	5
13	29	10	1
13	29	15	6
13	29	20	8
13	29	25	8
13	29	30	10
13	30	15	3
13	30	20	12
13	30	25	14
13	30	30	14
13	30	35	2
13	31	15	10
13	31	20	8
13	31	25	14
13	31	30	12
13	31	35	5
13	32	15	9
13	32	20	15
13	32	25	19
13	32	30	19
13	32	35	14
13	33	15	8
13	33	20	12
13	33	25	11
13	33	30	17
13	33	35	12
13	34	15	16
13	34	20	11
13	34	25	8
13	34	30	13
13	34	35	13
13	35	10	1
13	35	15	5
13	35	20	8
13	35	25	14
13	35	30	10
13	35	35	7
13	36	15	3
13	36	20	6
13	36	25	7
13	36	30	9
13	36	35	5
13	37	15	2
13	37	20	8
13	37	25	7
13	37	30	2
13	37	35	1
13	38	10	1
13	38	15	7
13	38	20	3
13	38	25	5
13	38	30	3
13	38	35	5
13	39	15	1
13	39	20	5
13	39	25	4
13	39	30	4
13	39	35	4
13	40	15	3
13	40	20	4
13	40	25	6
13	40	30	5
13	41	15	4
13	41	20	5
13	41	25	1
13	41	30	4
13	41	35	2
13	42	15	2
13	42	25	2
13	42	30	1
13	43	15	1
13	43	20	2
13	43	25	3
13	43	35	2
13	44	15	2
13	44	20	1
13	44	25	3
13	44	30	2
13	45	15	1
13	45	25	2
13	46	15	2
13	46	25	2
13	46	30	1
13	46	35	1
13	47	15	1
13	47	30	1
13	50	30	1
13	51	20	1
13	52	20	2
14	25	15	1
14	25	25	1
14	26	15	5
14	26	20	2
14	26	25	1
14	26	35	1
14	27	15	1
14	27	20	2
14	27	25	3
14	27	30	3
14	27	35	2
14	28	15	4
14	28	20	7
14	28	25	4
14	28	30	1
14	28	35	1
14	29	15	8
14	29	20	9
14	29	25	13
14	29	30	11
14	29	35	2
14	30	15	12
14	30	20	12
14	30	25	9
14	30	30	14
14	30	35	4
14	31	15	14
14	31	20	9
14	31	25	19
14	31	30	14
14	31	35	5
14	32	10	1
14	32	15	12
14	32	20	17
14	32	25	15
14	32	30	14
14	32	35	7
14	33	10	1
14	33	15	6
14	33	20	16
14	33	25	17
14	33	30	14
14	33	35	4
14	34	10	1
14	34	15	6
14	34	20	15
14	34	25	15
14	34	30	17
14	34	35	3
14	35	10	1
14	35	15	12
14	35	20	10
