scenario	dataset_id	seed	split	tool	repetition	total_bases	exit_code	runtime_seconds	peak_rss_mib	cpu_user_seconds	cpu_system_seconds	timed_out	status	error	truth_array_count	predicted_array_count	matched_array_count	array_recall	array_precision	array_f1	read_detection_recall	read_detection_precision	negative_read_count	false_positive_read_count	negative_read_call_rate	matched_period_mae_bp	matched_boundary_mae_bp	warning	base_union_recall	base_union_precision	base_union_f1	predicted_union_bp	truth_union_bp	duplicated_prediction_bp	duplicate_bp_fraction	array_recall_ci_low	array_recall_ci_high	array_precision_ci_low	array_precision_ci_high	negative_read_call_rate_ci_low	negative_read_call_rate_ci_high	truth_family_count	recovered_family_count	sequence_family_recall	family_criterion	cyclic_monomer_recall	distinct_consensus_count	homologous_consensus_fraction	unmatched_distinct_consensus_count	mean_best_cyclic_edit_similarity	prediction_sha256	catalog_sha256
clean_729	clean_729_s1201	1201	development	tidehunter	2	500000	0	0.6878700419329107	114.109375	0.549709	0.126408	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	0.9859154929577465	30	1	0.03333333333333333	0.0	1.95	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999020184205369	0.9979529170931423	0.9989265169881134	306778	306180	0	0.0	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.005908590381612455	0.16670390991409173	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	0.75	1	1.0	dde64b4206e91d6b65a1c585c8e4a9a70ef8af9c2a53f41ab90c45376306d34c	6dd5c5585d244ccf09338b6048a0e7259ba06193ffac78da816cf83d2b00aa88
clean_729	clean_729_s1201	1201	development	tandemx	2	500000	0	0.6696636250708252	29.25	0.603336	0.020803	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.42857142857142855	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9998040752351097	0.9999020280199863	306240	306180	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	092546b9546c8fd84a673053290285c1562d17712b6e6cf0fa513b06db4c0710	1a74ad6edcef9b203713700b2dba1937a843422bffff258deabc99a535eb319f
clean_729	clean_729_s1201	1201	development	tandemx	3	500000	0	0.6594084999524057	30.046875	0.6030329999999999	0.021612	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.42857142857142855	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9998040752351097	0.9999020280199863	306240	306180	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	092546b9546c8fd84a673053290285c1562d17712b6e6cf0fa513b06db4c0710	1a74ad6edcef9b203713700b2dba1937a843422bffff258deabc99a535eb319f
clean_729	clean_729_s1201	1201	development	tidehunter	3	500000	0	0.695443875156343	99.84375	0.546783	0.131418	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	0.9859154929577465	30	1	0.03333333333333333	0.0	1.95	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999020184205369	0.9979529170931423	0.9989265169881134	306778	306180	0	0.0	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.005908590381612455	0.16670390991409173	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	0.75	1	1.0	dde64b4206e91d6b65a1c585c8e4a9a70ef8af9c2a53f41ab90c45376306d34c	6dd5c5585d244ccf09338b6048a0e7259ba06193ffac78da816cf83d2b00aa88
substitution_1pct	substitution_1pct_s1201	1201	development	tandemx	1	500000	0	0.45601704181171954	27.640625	0.387131	0.023006	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.5285714285714286	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999025341130604	0.999582422783013	0.999742452823622	143686	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	7b270de9f9d889d6d7431cb597dd162aa745dee0c6a873610154b3c145fbeece	c2f2b474421f0074cf94110f128dd03ce1e2731beb92cfafae04d91025a2f0aa
substitution_1pct	substitution_1pct_s1201	1201	development	tidehunter	1	500000	0	0.3005145420320332	54.171875	0.183481	0.08723199999999999	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	0.9859154929577465	30	1	0.03333333333333333	0.0	1.3	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9997841826789196	0.9939852434280652	0.9968762798575583	144478	143640	0	0.0	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.005908590381612455	0.16670390991409173	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	0.75	1	1.0	62b77192bd238b2a9cd8a9aac43620287a005d222f2258eb746a43b7d6f868ee	61b0dd7bb69f997038f464605bd5a93ae0a9560e52699036b94d3223f82ba4d1
substitution_1pct	substitution_1pct_s1201	1201	development	tidehunter	2	500000	0	0.2941127910744399	68.75	0.185053	0.08462599999999999	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	0.9859154929577465	30	1	0.03333333333333333	0.0	1.3	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9997841826789196	0.9939852434280652	0.9968762798575583	144478	143640	0	0.0	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.005908590381612455	0.16670390991409173	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	0.75	1	1.0	62b77192bd238b2a9cd8a9aac43620287a005d222f2258eb746a43b7d6f868ee	61b0dd7bb69f997038f464605bd5a93ae0a9560e52699036b94d3223f82ba4d1
substitution_1pct	substitution_1pct_s1201	1201	development	tandemx	2	500000	0	0.4646238328423351	27.328125	0.39130899999999996	0.022439	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.5285714285714286	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999025341130604	0.999582422783013	0.999742452823622	143686	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	7b270de9f9d889d6d7431cb597dd162aa745dee0c6a873610154b3c145fbeece	c2f2b474421f0074cf94110f128dd03ce1e2731beb92cfafae04d91025a2f0aa
substitution_1pct	substitution_1pct_s1201	1201	development	tandemx	3	500000	0	0.4389184999745339	27.265625	0.38662199999999997	0.019672	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.5285714285714286	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999025341130604	0.999582422783013	0.999742452823622	143686	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	7b270de9f9d889d6d7431cb597dd162aa745dee0c6a873610154b3c145fbeece	c2f2b474421f0074cf94110f128dd03ce1e2731beb92cfafae04d91025a2f0aa
substitution_1pct	substitution_1pct_s1201	1201	development	tidehunter	3	500000	0	0.29344770801253617	67.609375	0.1837	0.08488699999999999	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	0.9859154929577465	30	1	0.03333333333333333	0.0	1.3	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9997841826789196	0.9939852434280652	0.9968762798575583	144478	143640	0	0.0	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.005908590381612455	0.16670390991409173	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	0.75	1	1.0	62b77192bd238b2a9cd8a9aac43620287a005d222f2258eb746a43b7d6f868ee	61b0dd7bb69f997038f464605bd5a93ae0a9560e52699036b94d3223f82ba4d1
