family_id	truth_bp	estimated_bp	absolute_relative_error	excess_bp
truth_f1	41040	38247.0	0.06805555555555555	0
truth_f2	59508	56730.0	0.04668279895140149	0
truth_f3	43092	40443.0	0.06147312726260094	0
