scenario	dataset_id	seed	split	tool	repetition	total_bases	exit_code	runtime_seconds	peak_rss_mib	cpu_user_seconds	cpu_system_seconds	timed_out	status	error	truth_array_count	predicted_array_count	matched_array_count	array_recall	array_precision	array_f1	read_detection_recall	read_detection_precision	negative_read_count	false_positive_read_count	negative_read_call_rate	matched_period_mae_bp	matched_boundary_mae_bp	warning	base_union_recall	base_union_precision	base_union_f1	predicted_union_bp	truth_union_bp	duplicated_prediction_bp	duplicate_bp_fraction	array_recall_ci_low	array_recall_ci_high	array_precision_ci_low	array_precision_ci_high	negative_read_call_rate_ci_low	negative_read_call_rate_ci_high	truth_family_count	recovered_family_count	sequence_family_recall	family_criterion	cyclic_monomer_recall	distinct_consensus_count	homologous_consensus_fraction	unmatched_distinct_consensus_count	mean_best_cyclic_edit_similarity	prediction_sha256	catalog_sha256
low_complexity_control	low_complexity_control_s3101	3101	heldout	trf	1	500000	-9	180.0038771671243	38.765625	179.048626	0.228595	True	failed		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
low_complexity_control	low_complexity_control_s3101	3101	heldout	trf	2	500000	-9	180.05557737499475	38.671875	179.017093	0.243798	True	failed		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
low_complexity_control	low_complexity_control_s3101	3101	heldout	trf	3	500000	-9	180.0347951669246	38.671875	178.237064	0.44064699999999996	True	failed		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
low_complexity_control	low_complexity_control_s3102	3102	heldout	trf	1	500000	-9	180.04411308304407	39.625	178.046171	0.495554	True	failed		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
low_complexity_control	low_complexity_control_s3102	3102	heldout	trf	2	500000	-9	180.06692829099484	38.671875	178.295947	0.436378	True	failed		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
low_complexity_control	low_complexity_control_s3102	3102	heldout	trf	3	500000	-9	180.00443691713735	39.609375	178.616176	0.342499	True	failed		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
low_complexity_control	low_complexity_control_s3103	3103	heldout	trf	1	500000	-9	180.0217144167982	38.734375	179.143316	0.198202	True	failed		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
low_complexity_control	low_complexity_control_s3103	3103	heldout	trf	2	500000	-9	180.01071058306843	38.671875	179.166505	0.192387	True	failed		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
low_complexity_control	low_complexity_control_s3103	3103	heldout	trf	3	500000	-9	180.01498820912093	38.5625	179.150575	0.195351	True	failed		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
