length_bp	read_count
991	1
8997	1
12230	1
13426	1
13591	1
14794	1
15395	1
15437	1
15562	1
15573	1
15600	1
15706	1
15774	1
15788	1
15885	1
15915	1
15945	1
15975	1
15984	1
15993	1
16106	1
16126	1
16132	1
16184	1
16232	1
16260	1
16275	1
16315	1
16328	1
16381	1
16415	1
16432	1
16433	1
16439	1
16461	1
16468	1
16476	1
16479	2
16480	1
16482	1
16494	1
16505	1
16508	1
16510	1
16511	2
16525	1
16528	1
16542	1
16559	1
16582	1
16592	1
16603	2
16607	1
16617	1
16620	1
16624	1
16627	1
16630	1
16645	1
16653	1
16668	1
16672	2
16681	2
16696	1
16710	1
16723	1
16724	1
16726	2
16733	1
16750	1
16756	1
16773	2
16800	1
16809	1
16813	1
16816	1
16822	1
16838	1
16858	1
16860	1
16866	1
16878	1
16894	1
16897	1
16899	1
16900	1
16905	1
16921	1
16926	1
16929	1
16932	1
16938	1
16947	1
16953	1
16965	1
16968	1
16983	1
16990	1
16992	1
16998	1
16999	1
17005	1
17008	1
17017	1
17024	1
17028	2
17029	1
17041	1
17049	1
17050	1
17052	1
17058	1
17061	1
17064	1
17065	3
17069	1
17070	1
17080	1
17083	1
17101	1
17106	1
17110	2
17125	1
17134	2
17153	1
17163	1
17165	1
17176	2
17179	1
17180	1
17181	1
17193	1
17195	2
17197	1
17204	1
17210	1
17213	1
17216	1
17218	1
17222	1
17230	2
17231	1
17238	1
17239	2
17243	3
17246	1
17257	1
17260	1
17265	1
17267	1
17273	1
17278	1
17327	1
17329	1
17332	1
17333	1
17334	1
17351	1
17359	1
17371	1
17376	1
17378	1
17380	1
17385	1
17388	1
17389	1
17403	1
17404	3
17424	1
17438	1
17441	1
17449	1
17451	1
17460	1
17467	1
17476	2
17479	1
17481	1
17484	1
17503	1
17510	1
17515	1
17516	1
17518	1
17519	1
17527	1
17530	1
17533	1
17534	1
17535	1
17537	1
17539	1
17542	1
17543	1
17547	1
17551	1
17553	1
17560	1
17568	1
17570	1
17576	1
17577	1
17582	1
17594	1
17596	2
17598	1
17602	1
17603	1
17605	1
17611	1
17617	1
17618	1
17619	1
17624	1
17626	1
17628	1
17633	1
17637	1
17642	1
17643	1
17645	1
17653	1
17656	1
17660	1
17671	1
17676	1
17682	1
17688	1
17709	1
17717	1
17719	1
17720	1
17730	1
17732	1
17735	1
17742	1
17748	1
17758	1
17763	1
17773	2
17776	1
17779	2
17793	1
17797	1
17808	1
17821	1
17830	1
17836	2
17837	1
17856	1
17864	1
17895	2
17903	1
17906	1
17909	1
17915	1
17918	1
17929	1
17930	1
17941	1
17942	1
17951	1
17969	1
17982	1
17989	1
17995	1
17998	1
17999	1
18001	1
18016	1
18017	1
18026	1
18030	1
18035	1
18042	1
18044	1
18062	1
18073	1
18078	2
18083	1
18088	1
18089	1
18093	1
18100	2
18112	1
18128	1
18135	2
18140	1
18142	1
18145	1
18156	1
18157	1
18160	1
18183	1
18189	1
18212	1
18217	2
18223	1
18224	1
18227	1
18241	1
18242	1
18251	1
18254	1
18255	1
18258	1
18260	1
18267	1
18270	1
18291	1
18294	1
18296	1
18302	1
18309	1
18325	1
18335	1
18337	1
18339	1
18343	1
18356	1
18383	1
18391	1
18417	1
18422	1
18426	1
18435	1
18443	2
18453	1
18459	1
18461	1
18469	1
18471	1
18488	1
18496	1
18504	1
18507	2
18516	1
18531	1
18552	1
18554	1
18555	1
18562	1
18571	1
18593	1
18596	1
18602	1
18630	1
18633	1
18635	1
18649	1
18650	1
18687	1
18719	1
18738	1
18740	1
18752	1
18766	1
18772	1
18775	1
18777	1
18783	1
18784	1
18795	1
18840	1
18850	1
18851	1
18852	1
18858	1
18907	1
18915	1
18956	1
18958	1
18969	1
18972	1
18979	1
18988	1
19015	1
19021	1
19050	1
19052	1
19054	1
19088	1
19095	1
19115	1
19134	1
19145	1
19166	2
19173	1
19181	1
19210	1
19215	1
19218	1
19235	2
19238	1
19243	1
19246	1
19257	1
19260	1
19261	1
19279	1
19308	1
19327	1
19328	1
19345	1
19361	1
19363	1
19364	1
19371	1
19373	1
19408	1
19420	1
19438	1
19468	1
19471	1
19477	1
19500	1
19505	1
19507	1
19508	1
19547	1
19563	1
19607	1
19625	1
19637	1
19644	1
19660	1
19664	1
19673	1
19688	2
19703	1
19720	1
19755	1
19790	1
19808	1
19830	1
19863	1
19869	1
19885	1
19901	1
19925	1
19927	1
19928	1
19942	1
19950	1
19971	1
19974	1
19989	1
20000	1
20027	1
20031	1
20041	1
20061	1
20062	1
20084	1
20111	1
20114	1
20118	1
20153	1
20154	1
20168	1
20169	1
20178	1
20193	1
20205	1
20216	1
20218	1
20231	1
20235	1
20239	1
20256	1
20259	1
20290	1
20318	1
20324	1
20366	1
20368	1
20379	1
20382	1
20396	1
20404	1
20414	1
20421	1
20435	1
20491	1
20520	1
20523	1
20526	1
20568	1
20578	1
20598	1
20609	1
20615	1
20653	1
20672	1
20683	1
20717	1
20734	1
20752	1
20761	1
20764	1
20799	1
20816	1
20822	1
20853	1
20889	1
20898	1
20900	1
20903	1
20905	1
20915	1
20923	1
20936	1
20950	1
20955	1
20969	1
21046	1
21048	1
21057	1
21060	1
21077	2
21086	1
21089	1
21093	1
21136	1
21149	1
21160	1
21165	1
21223	1
21226	1
21245	1
21263	1
21265	1
21325	1
21346	1
21370	1
21382	1
21392	1
21419	1
21448	1
21464	1
21478	1
21536	1
21586	1
21588	1
21639	1
21711	1
21729	1
21763	1
21766	1
21801	1
