length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	44	65	1
8	38	20	1
12	40	40	1
13	40	25	1
13	41	50	1
14	43	20	1
15	38	30	1
15	40	35	2
15	42	20	1
15	42	25	1
15	42	35	1
15	44	30	1
15	45	35	1
15	46	25	1
15	46	30	1
15	49	20	2
15	50	25	1
15	50	35	1
16	38	30	2
16	38	35	1
16	39	25	1
16	39	30	3
16	39	35	3
16	40	20	3
16	40	25	1
16	40	30	4
16	40	35	3
16	41	20	5
16	41	25	4
16	41	30	3
16	41	35	1
16	41	40	1
16	42	20	2
16	42	25	1
16	42	30	1
16	42	35	2
16	43	25	2
16	43	30	3
16	43	35	2
16	44	25	5
16	44	30	2
16	44	40	1
16	45	20	3
16	45	25	1
16	45	30	6
16	45	35	2
16	46	20	3
16	46	25	2
16	46	30	4
16	47	20	2
16	47	30	3
16	48	30	1
16	49	20	1
16	50	35	1
16	51	30	1
16	53	30	1
16	54	20	1
17	36	30	2
17	37	25	1
17	37	30	1
17	37	35	1
17	38	25	2
17	38	35	1
17	38	40	1
17	39	20	1
17	39	25	3
17	39	30	3
17	40	20	7
17	40	25	5
17	40	30	7
17	40	35	1
17	41	20	9
17	41	25	6
17	41	30	5
17	41	35	2
17	41	40	1
17	42	20	4
17	42	25	7
17	42	30	8
17	42	35	2
17	43	20	2
17	43	25	5
17	43	30	8
17	43	35	1
17	44	20	6
17	44	25	4
17	44	30	10
17	44	35	4
17	45	20	3
17	45	25	4
17	45	30	2
17	45	35	2
17	46	20	5
17	46	25	3
17	46	30	1
17	46	35	3
17	47	20	3
17	47	25	2
17	47	30	5
17	47	35	1
17	48	20	3
17	48	25	4
17	48	30	3
17	48	35	1
17	49	20	2
17	49	25	2
17	49	30	2
17	49	35	1
17	50	20	2
17	50	25	2
17	50	30	1
17	50	35	1
17	51	25	1
17	52	25	1
17	53	20	1
17	53	25	1
17	54	20	1
17	54	25	1
17	55	25	1
17	58	20	1
18	38	20	1
18	38	25	3
18	39	25	6
18	40	20	5
18	40	25	3
18	40	30	5
18	40	35	1
18	41	20	1
18	41	25	3
18	41	30	2
18	41	35	2
18	42	20	5
18	42	25	4
18	42	30	4
18	42	40	1
18	43	20	4
18	43	25	4
18	43	30	7
18	43	35	3
18	44	20	5
18	44	25	7
18	44	30	3
18	44	40	1
18	45	20	1
18	45	25	4
18	45	30	4
18	45	35	1
18	46	20	1
18	46	25	3
18	46	30	1
18	47	20	3
18	47	25	2
18	47	30	1
18	48	20	2
18	48	30	3
18	49	20	2
18	49	25	1
18	50	30	1
18	51	20	1
18	51	35	1
18	52	20	2
19	36	30	2
19	38	35	1
19	39	20	2
19	39	25	1
19	40	20	1
19	40	25	2
19	40	30	2
19	40	35	1
19	40	40	1
19	41	20	4
19	41	25	3
19	41	35	1
19	42	20	2
19	42	25	2
19	42	30	3
19	43	20	2
19	43	25	2
19	43	30	3
19	43	35	2
19	44	20	2
19	44	25	6
19	44	30	2
19	45	20	1
19	45	25	1
19	45	30	2
19	46	20	3
19	46	25	4
19	46	30	2
19	46	35	1
19	47	20	1
19	47	30	1
19	48	20	1
19	48	25	1
19	48	30	2
19	49	20	2
19	49	30	1
19	50	25	2
19	51	20	1
19	55	20	1
20	35	30	1
20	36	20	1
20	36	30	1
20	37	30	1
20	39	20	1
20	40	20	1
20	40	25	4
20	40	30	1
20	41	20	1
20	41	25	5
20	41	30	2
20	42	20	3
20	42	30	2
20	43	20	2
20	43	25	4
20	43	30	3
20	44	20	2
20	44	25	2
20	44	30	3
20	44	35	1
20	45	20	3
20	45	25	6
20	45	30	1
20	46	20	2
20	46	25	1
20	46	30	1
20	47	20	1
20	47	25	4
20	47	30	1
20	48	20	2
20	48	25	2
20	49	20	1
20	49	30	1
20	50	30	1
21	38	25	1
21	39	30	1
21	39	35	1
21	40	20	2
21	40	25	3
21	40	35	1
21	41	25	4
21	41	30	1
21	42	20	1
21	42	25	1
21	43	20	4
21	43	25	4
21	44	25	2
21	44	30	1
21	45	25	1
21	46	20	3
21	46	25	2
21	47	20	1
21	48	25	1
21	49	25	1
21	49	30	1
21	55	25	1
22	40	20	2
22	40	25	2
22	42	20	1
22	42	25	1
22	43	20	2
22	45	25	3
22	45	30	1
22	46	25	1
22	47	25	1
22	48	20	2
22	49	25	1
22	52	25	1
23	40	25	1
23	43	25	1
23	45	20	2
23	46	20	1
23	47	20	1
23	47	30	1
23	51	20	1
24	36	25	1
