length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	44	65	1
2	48	40	1
4	52	80	1
5	48	20	1
8	38	20	1
9	43	20	1
10	38	30	1
10	38	35	1
11	38	25	1
11	42	35	1
11	51	35	1
12	40	40	1
12	44	50	1
12	48	30	1
13	40	25	2
13	41	50	1
13	42	20	1
13	42	30	1
13	45	20	1
13	45	25	1
13	46	30	1
13	47	35	1
14	40	20	1
14	40	35	2
14	41	35	1
14	42	20	2
14	42	30	1
14	42	35	2
14	43	20	1
14	43	30	1
14	43	35	3
14	44	20	1
14	44	30	1
14	45	20	2
14	45	25	1
14	46	20	1
14	47	25	1
14	48	20	1
14	48	25	1
14	49	30	1
14	50	25	1
14	50	35	1
14	51	20	1
14	54	20	1
14	54	30	1
14	57	20	1
14	58	35	1
15	37	20	3
15	37	25	1
15	38	30	1
15	38	40	1
15	39	20	2
15	39	25	3
15	39	35	1
15	40	20	2
15	40	25	1
15	40	30	2
15	40	35	2
15	40	40	1
15	41	20	3
15	41	25	2
15	41	30	2
15	41	35	2
15	41	40	1
15	42	20	2
15	42	25	4
15	42	30	3
15	42	35	1
15	43	20	2
15	43	25	2
15	43	30	3
15	44	20	2
15	44	25	6
15	44	30	4
15	44	35	2
15	45	20	5
15	45	25	1
15	45	30	3
15	45	35	1
15	46	20	3
15	46	25	4
15	46	30	2
15	47	25	1
15	48	20	2
15	48	25	2
15	48	30	3
15	48	35	1
15	49	20	6
15	49	25	1
15	49	30	2
15	50	20	1
15	50	25	1
15	50	35	2
15	51	25	1
15	52	20	2
15	53	40	1
16	35	25	1
16	35	30	1
16	36	20	1
16	36	35	2
16	37	20	4
16	37	25	6
16	37	30	7
16	37	35	3
16	38	20	5
16	38	25	4
16	38	30	13
16	38	35	6
16	38	40	1
16	39	20	9
16	39	25	11
16	39	30	23
16	39	35	8
16	39	40	3
16	40	20	24
16	40	25	19
16	40	30	24
16	40	35	17
16	40	40	3
16	41	20	26
16	41	25	30
16	41	30	30
16	41	35	22
16	41	40	3
16	42	20	24
16	42	25	32
16	42	30	29
16	42	35	28
16	42	40	3
16	43	20	18
16	43	25	31
16	43	30	44
16	43	35	19
16	43	40	4
16	44	20	22
16	44	25	30
16	44	30	40
16	44	35	13
16	44	40	6
16	45	20	25
16	45	25	26
16	45	30	33
16	45	35	12
16	45	40	4
16	46	20	15
16	46	25	21
16	46	30	19
16	46	35	14
16	46	40	1
16	47	20	18
16	47	25	11
16	47	30	18
16	47	35	4
16	48	20	9
16	48	25	12
16	48	30	15
16	48	35	6
16	49	20	13
16	49	25	8
16	49	30	3
16	49	35	5
16	49	40	1
16	50	20	5
16	50	25	6
16	50	30	1
16	50	35	4
16	51	20	2
16	51	25	8
16	51	30	6
16	51	35	3
16	52	20	3
16	52	25	9
16	52	30	3
16	52	35	1
16	52	40	1
16	53	20	4
16	53	25	2
16	53	30	6
16	53	35	1
16	54	20	2
16	54	25	6
16	54	30	2
16	55	20	1
16	55	25	1
16	55	30	1
16	56	25	1
16	56	30	2
16	57	25	1
16	57	30	1
17	31	25	1
17	35	20	1
17	35	30	1
17	35	35	2
17	36	20	1
17	36	30	5
17	36	35	3
17	37	20	4
17	37	25	4
17	37	30	4
17	37	35	3
17	38	20	7
17	38	25	15
17	38	30	14
17	38	35	9
17	38	40	1
17	39	20	19
17	39	25	23
17	39	30	24
17	39	35	8
17	39	40	2
17	40	20	36
17	40	25	26
17	40	30	45
17	40	35	20
17	40	40	6
17	40	45	1
17	41	20	40
17	41	25	54
17	41	30	65
17	41	35	24
17	41	40	2
17	42	20	48
17	42	25	55
17	42	30	54
17	42	35	27
17	42	40	2
17	43	20	40
17	43	25	62
17	43	30	58
17	43	35	20
17	43	40	3
17	44	20	53
17	44	25	60
17	44	30	57
17	44	35	24
17	44	40	1
17	45	20	35
17	45	25	45
17	45	30	45
17	45	35	13
17	46	20	28
17	46	25	39
17	46	30	21
17	46	35	13
17	46	40	1
17	47	20	22
17	47	25	31
17	47	30	30
17	47	35	4
17	47	40	1
17	48	20	19
17	48	25	34
17	48	30	19
17	48	35	6
17	48	40	1
17	49	20	17
17	49	25	17
17	49	30	12
17	49	35	6
17	49	40	1
17	50	20	4
17	50	25	12
17	50	30	9
17	50	35	5
17	51	20	10
17	51	25	7
17	51	30	8
17	51	35	2
17	52	20	4
17	52	25	9
17	52	30	6
17	52	35	2
17	53	20	3
17	53	25	7
17	53	30	5
17	54	20	2
17	54	25	2
17	54	30	2
17	55	20	2
17	55	25	5
17	55	30	3
17	56	20	1
17	56	30	1
17	57	25	1
17	58	20	2
17	58	25	3
17	60	25	1
17	61	20	1
18	35	30	1
18	36	25	2
18	36	35	1
18	37	20	2
18	37	30	5
18	37	35	1
18	38	20	7
18	38	25	15
18	38	30	8
18	38	35	3
18	39	20	13
18	39	25	19
18	39	30	20
18	39	35	6
