family_id	truth_bp	estimated_bp	absolute_relative_error	excess_bp
truth_f1	49248	46230.0	0.06128167641325536	0
truth_f2	43092	40750.0	0.054348835050589434	0
truth_f3	51300	49080.0	0.04327485380116959	0
