length_bp	read_count
46	2
48	1
49	2
50	1
51	2
53	3
54	1
55	3
56	2
67	1
70	1
71	1
73	1
84	3
88	5
89	3
90	21
91	8
92	5
93	2
283	1
585	1
630	2
633	1
688	1
716	1
760	1
771	1
846	2
867	1
901	1
964	1
981	1
1040	1
1060	2
1093	1
1098	1
1101	1
1115	1
1130	1
1137	1
1142	1
1143	1
1144	1
1170	1
1197	1
1201	1
1207	2
1216	1
1227	2
1246	1
1247	2
1249	2
1254	1
1281	1
1291	1
1299	2
1306	1
1307	1
1327	1
1334	2
1336	1
1344	1
1346	1
1347	1
1348	1
1353	1
1355	1
1361	1
1364	1
1366	1
1370	1
1373	1
1374	1
1375	2
1376	1
1383	1
1387	1
1391	2
1393	1
1399	1
1406	1
1408	1
1416	1
1425	1
1426	1
1430	1
1432	1
1435	1
1436	2
1437	1
1441	2
1443	1
1444	1
1447	1
1452	1
1455	1
1457	1
1458	2
1460	1
1465	1
1472	1
1473	1
1477	1
1478	1
1482	1
1488	1
1491	1
1492	3
1495	1
1496	1
1497	1
1498	1
1501	2
1507	1
1510	1
1511	1
1512	2
1517	2
1518	2
1520	1
1523	1
1527	1
1529	1
1531	1
1533	1
1534	1
1535	1
1536	1
1537	1
1539	1
1542	1
1548	4
1549	2
1550	1
1551	1
1556	2
1559	1
1560	1
1561	2
1562	1
1564	1
1565	1
1571	1
1573	1
1576	1
1580	3
1586	1
1587	1
1588	1
1589	1
1590	1
1591	1
1592	1
1594	2
1595	1
1597	5
1599	1
1600	2
1601	1
1612	1
1613	1
1614	1
1616	2
1617	1
1618	1
1619	1
1620	1
1623	3
1624	1
1625	1
1627	1
1630	2
1631	1
1635	1
1636	1
1641	2
1642	1
1643	2
1644	3
1645	3
1647	1
1649	1
1651	4
1654	2
1655	2
1656	1
1657	1
1658	1
1664	1
1665	1
1668	1
1670	1
1676	1
1677	2
1678	1
1683	1
1684	1
1685	1
1692	1
1694	1
1696	3
1698	1
1700	1
1701	1
1703	2
1704	1
1705	2
1706	1
1707	1
1708	1
1710	1
1711	1
1712	1
1715	2
1718	1
1721	3
1724	2
1725	3
1726	1
1727	1
1728	1
1730	1
1732	1
1733	1
1735	1
1736	1
1737	1
1739	1
1740	3
1741	2
1742	1
1744	3
1745	1
1747	1
1748	1
1749	1
1751	1
1752	1
1753	1
1755	1
1757	2
1758	3
1760	4
1761	2
1763	1
1764	1
1765	1
1767	3
1768	1
1774	2
1775	1
1776	2
1777	1
1779	1
1780	1
1781	3
1783	1
1784	1
1785	2
1786	1
1788	3
1789	1
1790	1
1792	1
1794	2
1796	3
1797	2
1803	3
1804	1
1806	1
1808	1
1810	1
1811	2
1812	1
1813	1
1814	1
1818	1
1819	2
1820	2
1823	1
1825	2
1827	2
1829	1
1831	3
1834	3
1835	1
1836	1
1839	1
1840	2
1841	2
1842	2
1843	1
1844	1
1847	1
1848	3
1849	1
1851	3
1852	1
1853	1
1856	1
1857	1
1860	1
1861	1
1862	1
1867	1
1868	1
1870	2
1871	1
1874	1
1876	1
1880	2
1881	2
1883	1
1885	1
1886	1
1888	3
1889	2
1891	2
1892	1
1893	3
1894	1
1895	2
1898	1
1899	1
1900	1
1901	3
1902	1
1903	1
1906	2
1907	2
1908	1
1909	1
1910	1
1911	1
1912	1
1913	2
1914	1
1916	2
1917	1
1920	1
1921	1
1922	1
1923	3
1924	2
1926	2
1927	1
1930	1
1931	1
1932	1
1933	1
1935	2
1936	2
1937	1
1938	1
1939	1
1940	1
1943	1
1946	2
1947	3
1951	1
1952	1
1953	1
1954	1
1956	1
1957	2
1960	2
1965	2
1966	2
1971	1
1972	1
1973	2
1975	1
1976	2
1978	1
1980	1
1981	1
1982	1
1985	1
1986	2
1988	4
1989	1
1992	2
1993	1
1994	1
1997	1
1998	1
1999	2
2000	5
2001	1
2002	1
2003	1
2004	3
2005	3
2006	1
2008	1
2009	3
2010	3
2011	1
2012	3
2014	1
2015	1
2016	1
2017	1
2018	1
2020	1
2021	1
2022	1
2023	1
2026	2
2027	1
2028	1
2030	2
2031	1
2034	1
2038	2
2039	3
2041	1
2042	1
2043	1
2048	1
2049	2
2050	3
2051	2
2054	2
2056	2
2057	2
2058	2
2059	2
2064	1
2066	3
2067	2
2070	3
2071	1
2072	2
2073	1
2074	2
2075	1
2076	1
2078	4
2079	1
2083	1
2085	2
2088	2
2091	2
2092	2
2093	1
2094	2
2095	2
2096	1
2097	2
2100	1
2101	1
