length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	28	90	1
0	40	90	1
0	41	20	3
0	41	25	1
0	41	35	1
0	42	25	2
0	42	35	1
0	42	50	1
0	43	20	3
0	43	25	1
0	43	30	1
0	43	90	6
0	44	20	2
0	44	25	2
0	44	30	3
0	44	40	1
0	44	50	1
0	44	60	1
0	44	65	1
0	44	70	1
0	44	85	1
0	44	90	29
0	45	25	1
0	45	35	1
0	45	40	1
0	45	65	2
0	45	70	1
0	45	85	1
0	45	90	4
0	46	20	1
0	46	30	1
0	46	90	1
0	47	35	1
0	47	90	1
0	48	70	1
0	53	30	1
0	60	90	1
1	32	30	1
1	32	50	1
1	32	60	1
1	32	90	1
1	33	30	1
1	33	90	2
1	34	20	2
1	34	45	1
1	34	65	1
1	34	80	1
1	34	90	8
1	35	30	1
1	35	50	1
1	35	55	1
1	35	90	3
1	36	25	2
1	36	30	1
1	36	35	1
1	36	85	1
1	36	90	3
1	37	25	1
1	37	35	4
1	37	40	2
1	37	60	1
1	37	90	9
1	38	25	2
1	38	30	2
1	38	35	1
1	38	45	1
1	38	50	2
1	38	90	5
1	39	30	4
1	39	40	2
1	39	50	1
1	39	55	1
1	39	90	9
1	40	20	1
1	40	25	1
1	40	30	2
1	40	55	2
1	40	90	9
1	41	25	2
1	41	30	1
1	41	50	2
1	41	75	1
1	41	90	8
1	42	25	2
1	42	30	2
1	42	35	3
1	42	40	2
1	42	45	1
1	42	50	1
1	42	55	1
1	42	75	1
1	42	85	1
1	42	90	14
1	43	25	3
1	43	30	2
1	43	35	1
1	43	40	1
1	43	85	2
1	43	90	14
1	44	20	6
1	44	25	5
1	44	30	3
1	44	35	1
1	44	45	1
1	44	50	2
1	44	70	1
1	44	80	1
1	44	90	12
1	45	20	1
1	45	25	1
1	45	30	2
1	45	35	1
1	45	40	1
1	45	45	1
1	45	50	1
1	45	90	8
1	46	20	3
1	46	35	1
1	46	40	1
1	46	55	1
1	46	65	1
1	46	75	2
1	46	90	6
1	47	20	1
1	47	25	2
1	47	30	2
1	47	35	3
1	47	40	1
1	47	45	1
1	47	50	2
1	47	55	3
1	47	90	17
1	48	20	5
1	48	25	2
1	48	30	3
1	48	35	2
1	48	40	1
1	48	55	1
1	48	60	1
1	48	75	2
1	48	80	1
1	48	85	1
1	48	90	7
1	49	20	1
1	49	35	1
1	49	45	1
1	49	50	2
1	49	55	2
1	49	80	1
1	49	90	6
1	50	20	2
1	50	25	1
1	50	30	2
1	50	35	1
1	50	40	1
1	50	65	1
1	50	90	4
1	51	20	1
1	51	25	2
1	51	30	2
1	51	35	2
1	51	40	1
1	51	70	2
1	51	80	1
1	51	90	5
1	52	25	1
1	52	90	6
1	53	25	1
1	53	30	1
1	53	35	2
1	53	40	1
1	53	45	1
1	53	90	4
1	54	35	3
1	54	40	1
1	54	45	1
1	54	50	1
1	54	70	1
1	54	90	5
