length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	44	25	1
0	44	30	1
0	44	70	1
0	44	90	1
0	45	35	1
0	48	70	1
1	33	90	1
1	35	90	1
1	36	25	1
1	36	90	1
1	37	90	1
1	39	90	3
1	40	90	1
1	41	50	1
1	41	90	1
1	42	25	1
1	42	90	1
1	43	40	1
1	43	90	1
1	44	20	1
1	44	25	2
1	44	30	1
1	44	90	1
1	45	25	1
1	45	45	1
1	45	90	1
1	46	20	1
1	46	90	1
1	47	40	1
1	48	20	2
1	48	85	1
1	49	90	1
1	50	20	1
1	51	25	1
1	51	30	1
1	51	35	1
1	52	90	1
1	53	30	1
1	53	40	1
1	54	35	1
1	55	25	1
1	56	50	1
1	56	90	1
1	57	25	1
1	57	40	1
1	57	75	1
1	58	60	1
1	58	90	1
2	33	35	1
2	33	90	1
2	37	20	1
2	37	40	1
2	37	90	1
2	38	20	1
2	38	25	1
2	38	90	2
2	39	25	1
2	40	30	1
2	40	90	2
2	41	25	1
2	41	50	1
2	42	30	1
2	42	40	1
2	42	45	1
2	42	55	2
2	42	90	3
2	43	20	1
2	43	25	1
2	43	30	1
2	43	35	1
2	43	40	2
2	43	85	1
2	43	90	1
2	44	55	1
2	44	70	1
2	44	90	2
2	45	20	1
2	45	30	1
2	45	35	1
2	45	90	4
2	46	30	1
2	46	65	1
2	47	35	2
2	47	40	1
2	47	90	3
2	48	30	3
2	48	35	1
2	48	50	1
2	48	70	1
2	48	90	3
2	49	90	1
2	50	30	2
2	50	40	1
2	52	90	1
2	53	40	1
2	56	25	2
2	56	30	1
2	56	50	1
2	56	80	1
2	56	90	4
2	57	35	1
2	57	45	1
2	57	90	5
2	58	25	2
2	58	45	1
2	58	90	1
2	59	35	1
2	59	40	1
2	59	50	1
2	59	85	1
2	59	90	2
3	32	45	1
3	33	20	1
3	33	35	1
3	34	90	1
3	35	45	2
3	35	90	1
3	37	70	1
3	38	60	1
3	39	30	1
3	39	60	1
3	39	75	1
3	39	90	2
3	40	20	1
3	40	35	1
3	40	70	1
3	40	90	1
3	41	25	1
3	41	30	2
3	41	85	1
3	41	90	4
3	42	20	1
3	42	45	1
3	42	80	1
3	43	30	1
3	43	90	2
3	44	90	2
3	45	20	1
3	45	35	2
3	45	85	1
3	45	90	1
3	46	80	1
3	46	90	2
3	47	30	3
3	47	35	1
3	47	60	1
3	47	80	1
3	47	90	3
3	48	20	1
3	48	25	2
3	48	90	2
3	49	55	1
3	50	20	1
3	50	25	1
3	53	35	1
3	53	90	1
3	55	35	1
3	55	70	1
3	55	90	1
3	56	20	1
3	56	35	2
3	56	45	1
3	57	40	1
3	57	50	1
3	57	70	1
3	58	25	1
3	58	45	1
3	58	50	1
3	58	90	2
4	33	35	1
4	34	55	1
4	36	30	1
4	36	60	1
4	37	50	1
4	37	60	1
4	38	35	1
4	39	25	1
4	39	35	1
4	40	20	1
4	40	30	1
4	40	35	1
4	40	55	1
4	40	70	1
4	40	80	1
4	41	25	1
4	41	55	1
4	42	20	1
4	42	25	1
4	42	30	1
4	42	40	2
4	42	50	1
4	42	65	1
4	42	75	1
4	42	80	2
4	42	90	2
4	43	20	1
4	43	25	2
4	43	30	2
4	43	45	2
4	43	70	1
4	43	85	1
4	43	90	1
4	44	25	3
4	44	30	2
4	44	35	3
4	44	55	1
4	44	65	2
4	44	70	1
4	45	40	1
4	45	70	1
4	45	90	4
4	46	20	2
4	46	25	1
4	46	35	2
4	46	40	2
4	46	45	2
4	46	55	2
4	46	60	1
4	46	65	1
4	46	80	1
4	47	30	1
4	47	35	3
4	47	40	1
4	47	45	1
4	47	70	1
4	48	25	1
4	48	30	1
4	48	40	1
4	48	45	1
4	48	75	1
4	48	90	1
4	49	90	1
4	50	35	1
4	50	45	1
4	50	50	1
4	52	80	1
4	53	20	1
4	53	55	1
4	54	70	1
4	54	90	1
4	56	90	1
4	58	35	1
5	32	50	1
5	33	45	1
5	34	20	1
5	34	40	1
5	35	55	1
5	36	35	3
5	36	40	1
5	37	35	2
5	37	40	2
5	37	50	1
5	37	80	1
5	37	90	1
5	38	25	1
5	38	30	1
5	38	60	2
5	38	80	1
5	38	90	1
5	39	25	2
5	39	35	1
5	39	40	1
5	39	45	1
5	39	50	1
5	39	55	1
5	39	60	2
5	39	90	1
5	40	20	1
5	40	25	1
5	40	30	2
5	40	35	2
5	40	40	1
5	40	45	1
5	40	55	1
5	40	60	1
5	40	80	1
5	41	20	1
5	41	25	2
5	41	35	2
5	41	40	4
5	41	45	2
5	41	50	1
5	41	65	3
5	41	70	1
5	41	90	4
5	42	25	3
5	42	35	3
5	42	40	2
5	42	45	3
5	42	50	1
5	42	60	1
5	42	65	1
5	42	90	3
5	43	20	1
5	43	25	2
5	43	30	1
5	43	35	4
5	43	40	3
5	43	50	3
5	43	55	1
5	43	65	1
5	43	90	2
5	44	20	1
5	44	25	2
5	44	30	1
5	44	35	2
5	44	40	2
5	44	50	1
5	44	55	2
5	44	90	2
5	45	20	4
5	45	25	1
5	45	30	1
5	45	40	1
5	45	45	3
5	45	50	1
5	45	85	1
5	46	30	1
5	46	40	2
5	46	45	2
5	46	50	1
5	46	70	1
5	46	75	1
5	46	80	1
5	47	20	2
5	47	25	1
5	47	40	4
5	47	50	2
5	47	75	1
5	47	90	4
5	48	30	1
5	48	40	2
5	48	65	1
5	49	20	1
5	49	30	2
5	49	40	1
5	49	55	1
5	49	65	1
5	50	35	1
5	50	50	1
5	50	65	1
5	51	25	1
5	51	30	1
5	51	50	1
5	51	70	1
5	52	25	1
5	52	35	1
5	52	45	1
5	52	50	1
5	54	35	1
5	56	25	1
5	57	30	1
5	62	35	1
6	31	60	1
6	31	65	1
6	32	30	1
6	32	45	1
6	32	55	1
6	32	85	1
6	33	25	1
6	33	60	1
6	34	35	1
6	34	40	1
6	34	60	1
6	35	50	2
6	36	20	3
6	36	25	1
6	36	30	1
6	36	50	1
6	37	25	2
6	37	30	1
6	37	35	1
6	37	40	1
6	37	55	1
6	37	90	1
6	38	20	2
6	38	30	3
6	38	40	1
6	38	50	1
6	38	60	1
6	38	90	1
6	39	20	1
6	39	30	1
6	39	40	1
6	39	45	1
6	39	50	2
6	39	60	2
6	39	85	1
6	39	90	3
6	40	20	1
6	40	25	3
6	40	35	1
6	40	40	1
6	40	75	1
6	40	90	1
6	41	20	1
6	41	25	2
6	41	30	4
6	41	35	3
6	41	40	1
6	41	50	2
6	41	60	1
6	41	80	1
6	41	85	1
6	41	90	2
6	42	20	2
6	42	25	1
6	42	30	2
6	42	35	3
6	42	40	2
6	42	45	2
6	42	55	2
6	42	60	1
6	42	75	1
6	42	90	2
6	43	20	3
6	43	25	4
6	43	30	3
6	43	35	3
6	43	40	5
6	43	45	2
6	43	55	1
6	43	60	1
6	43	65	2
6	43	75	1
6	43	80	1
6	44	25	1
6	44	30	3
6	44	35	3
6	44	50	1
6	44	55	1
6	44	70	2
6	44	85	1
6	44	90	1
6	45	20	1
6	45	25	4
6	45	30	2
6	45	35	3
6	45	40	1
6	45	45	1
6	45	60	1
6	46	20	2
6	46	25	3
6	46	30	2
6	46	50	1
6	46	55	1
6	46	60	1
6	46	65	1
6	46	70	2
6	46	80	1
6	47	30	2
6	47	45	2
6	47	70	1
6	48	20	1
6	48	35	2
6	48	40	2
6	48	45	1
6	48	60	1
6	49	25	1
6	49	30	2
6	49	35	1
6	49	40	2
6	49	45	2
6	49	55	1
6	49	80	1
6	50	40	1
6	50	45	1
6	50	50	1
6	51	20	1
6	51	25	1
6	53	40	1
6	54	20	1
6	54	70	1
6	55	50	1
6	58	25	1
7	32	35	1
7	34	30	1
7	34	50	1
7	35	20	1
7	35	25	1
7	35	40	1
7	35	45	1
7	35	80	1
7	36	20	1
7	36	35	1
7	36	40	1
7	37	35	1
7	38	20	1
7	38	30	1
7	38	40	2
7	38	45	1
7	39	30	3
7	39	45	2
7	39	55	1
7	40	20	1
7	40	25	1
7	40	30	2
7	40	35	1
7	40	40	2
7	40	45	1
7	40	50	2
7	40	55	1
7	40	60	1
7	40	65	1
7	40	85	1
7	41	20	1
7	41	25	1
7	41	35	1
7	41	40	1
7	41	45	1
7	41	50	1
7	41	70	1
7	42	20	4
7	42	25	3
7	42	30	3
7	42	35	2
7	42	40	1
7	42	45	3
7	42	50	1
7	42	55	1
7	42	60	1
7	42	90	1
7	43	20	1
7	43	25	2
7	43	35	5
7	43	40	2
7	43	45	1
7	43	50	1
7	43	55	2
7	43	75	1
7	43	80	1
7	44	20	2
7	44	25	3
7	44	30	1
7	44	35	4
7	44	40	3
7	44	45	3
7	44	50	1
7	44	60	2
7	44	65	2
7	45	25	2
7	45	30	6
7	45	35	1
7	45	40	8
7	45	45	2
7	45	55	2
7	45	65	1
7	45	70	1
7	45	75	1
7	46	20	2
7	46	30	1
7	46	40	1
7	46	45	1
7	46	50	4
7	46	55	1
7	47	25	1
7	47	30	1
7	47	35	3
7	47	40	3
7	47	50	1
7	48	20	1
7	48	35	1
7	48	40	1
7	49	20	2
7	49	35	1
7	49	40	1
7	50	20	1
7	50	25	1
7	50	35	1
7	50	45	2
7	50	65	1
7	51	25	1
7	51	50	1
7	52	30	1
7	52	40	1
7	52	55	1
7	53	25	1
7	55	30	2
7	56	30	1
7	58	50	1
8	32	25	1
8	35	30	1
8	35	40	1
8	36	30	1
8	36	50	1
8	37	40	2
8	38	25	1
8	38	55	1
8	38	60	1
8	39	35	1
8	39	50	1
8	39	55	1
8	40	20	1
8	40	25	1
8	40	45	1
8	40	55	1
8	41	20	1
8	41	30	1
8	41	35	2
8	41	40	2
8	41	70	1
8	42	20	1
8	42	25	1
8	42	30	3
8	42	40	3
8	42	50	1
8	42	60	2
8	43	20	3
8	43	30	3
8	43	35	2
8	43	40	1
8	43	45	2
8	43	50	2
8	43	60	1
8	44	20	1
8	44	25	2
8	44	35	1
8	44	40	2
8	44	45	2
8	44	55	1
8	44	80	1
8	45	20	1
8	45	25	3
8	45	30	1
8	45	35	1
8	45	40	3
8	46	20	1
8	46	35	1
8	46	40	1
8	46	45	2
8	46	60	1
8	47	30	1
8	47	35	1
8	47	40	3
8	48	30	2
8	48	35	1
8	49	35	2
8	49	40	1
8	49	65	1
8	51	25	1
8	53	55	1
9	35	40	1
9	36	25	1
9	36	40	2
9	37	20	1
9	37	35	1
9	39	30	1
9	39	35	2
9	40	20	1
9	40	30	1
9	40	35	1
9	40	40	1
9	40	55	1
9	41	25	1
9	41	45	1
9	41	60	1
9	42	25	1
9	42	30	1
9	42	35	2
9	42	40	1
9	43	25	1
9	43	30	2
9	43	40	1
9	43	45	2
9	44	20	1
9	44	30	1
9	44	35	1
9	44	40	4
9	45	30	1
9	45	35	3
9	45	40	1
9	45	55	2
9	46	20	3
9	46	25	1
9	46	35	1
9	47	20	1
9	47	25	2
9	47	35	1
9	47	40	1
9	47	50	1
9	48	30	1
9	49	35	1
9	49	45	1
9	50	35	1
9	50	40	1
9	53	35	1
9	55	40	1
10	36	25	1
10	36	30	1
10	37	25	1
10	39	20	2
10	39	45	1
10	39	50	1
10	40	20	1
10	40	35	1
10	41	20	1
10	41	25	1
10	41	30	1
10	41	50	1
10	42	25	1
10	42	30	1
10	42	35	1
10	42	40	1
10	42	60	1
10	43	20	1
10	43	25	2
10	43	40	1
10	43	45	1
10	44	25	1
10	44	30	1
10	44	35	1
10	44	40	1
10	44	45	1
10	44	60	1
10	45	20	2
10	45	30	1
10	45	40	2
10	45	45	1
10	46	20	1
10	46	25	2
10	47	35	1
10	47	40	1
10	47	45	1
10	47	55	1
10	48	20	1
10	48	35	1
10	49	25	2
10	49	40	1
10	50	20	1
10	50	40	1
10	51	25	1
