scenario	dataset_id	seed	split	tool	repetition	total_bases	exit_code	runtime_seconds	peak_rss_mib	cpu_user_seconds	cpu_system_seconds	timed_out	status	error	truth_array_count	predicted_array_count	matched_array_count	array_recall	array_precision	array_f1	read_detection_recall	read_detection_precision	negative_read_count	false_positive_read_count	negative_read_call_rate	matched_period_mae_bp	matched_boundary_mae_bp	warning	base_union_recall	base_union_precision	base_union_f1	predicted_union_bp	truth_union_bp	duplicated_prediction_bp	duplicate_bp_fraction	array_recall_ci_low	array_recall_ci_high	array_precision_ci_low	array_precision_ci_high	negative_read_call_rate_ci_low	negative_read_call_rate_ci_high	truth_family_count	recovered_family_count	sequence_family_recall	family_criterion	cyclic_monomer_recall	distinct_consensus_count	homologous_consensus_fraction	unmatched_distinct_consensus_count	mean_best_cyclic_edit_similarity	prediction_sha256	catalog_sha256
clean_729	clean_729_s1101	1101	development	tandemx	1	500000	0	0.6024584998376667	29.0625	0.520764	0.017178	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.5285714285714286	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9997583705029158	0.9998791706534909	306254	306180	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	e1bc6d987d3451c4020a493f04ae912e58431de61eff069fbc024b37c0b858d6	7329a4fccfae519c692cbf77b772e003df6254ca0b85ead6fc022577da23cdd2
clean_729	clean_729_s1101	1101	development	tandemx	2	500000	0	0.62725670915097	28.921875	0.5376679999999999	0.017432	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.5285714285714286	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9997583705029158	0.9998791706534909	306254	306180	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	e1bc6d987d3451c4020a493f04ae912e58431de61eff069fbc024b37c0b858d6	7329a4fccfae519c692cbf77b772e003df6254ca0b85ead6fc022577da23cdd2
clean_729	clean_729_s1101	1101	development	tandemx	3	500000	0	0.62763287499547	28.890625	0.538438	0.017532	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.5285714285714286	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9997583705029158	0.9998791706534909	306254	306180	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	e1bc6d987d3451c4020a493f04ae912e58431de61eff069fbc024b37c0b858d6	7329a4fccfae519c692cbf77b772e003df6254ca0b85ead6fc022577da23cdd2
substitution_1pct	substitution_1pct_s1101	1101	development	tandemx	1	500000	0	1.0068055000156164	29.0625	0.910153	0.018514	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.6	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999930381509329	0.9984499033796277	0.9992208749852175	143862	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	0a62b0f0d3ef75546a58e3c30af63255d14c7e17713e0f16c62cbf7aae41050f	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
substitution_1pct	substitution_1pct_s1101	1101	development	tandemx	2	500000	0	1.0271904580295086	28.796875	0.92458	0.022999	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.6	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999930381509329	0.9984499033796277	0.9992208749852175	143862	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	0a62b0f0d3ef75546a58e3c30af63255d14c7e17713e0f16c62cbf7aae41050f	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
substitution_1pct	substitution_1pct_s1101	1101	development	tandemx	3	500000	0	0.9889556251000613	28.96875	0.911114	0.019389	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.6	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999930381509329	0.9984499033796277	0.9992208749852175	143862	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	0a62b0f0d3ef75546a58e3c30af63255d14c7e17713e0f16c62cbf7aae41050f	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
substitution_5pct	substitution_5pct_s1101	1101	development	tandemx	1	500000	0	1.0934784160926938	28.671875	1.015798	0.017987	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.02857142857142857	1.9642857142857142	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9993943191311613	0.9986920920266312	0.9990430821801024	143741	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	fb756b33e696930f73ccbc63670fb13f1ee7edb9059acbe34b35f5a13a86d3fa	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
substitution_5pct	substitution_5pct_s1101	1101	development	tandemx	2	500000	0	1.080422000028193	28.875	1.013176	0.017048	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.02857142857142857	1.9642857142857142	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9993943191311613	0.9986920920266312	0.9990430821801024	143741	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	fb756b33e696930f73ccbc63670fb13f1ee7edb9059acbe34b35f5a13a86d3fa	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
substitution_5pct	substitution_5pct_s1101	1101	development	tandemx	3	500000	0	1.101076915860176	28.671875	1.024233	0.017712	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.02857142857142857	1.9642857142857142	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9993943191311613	0.9986920920266312	0.9990430821801024	143741	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	fb756b33e696930f73ccbc63670fb13f1ee7edb9059acbe34b35f5a13a86d3fa	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
indel_01pct	indel_01pct_s1101	1101	development	tandemx	1	500006	0	0.9835494158323854	29.515625	0.890409	0.01846	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.5642857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999721537668992	0.998505460283476	0.9992382688180645	143857	143646	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	1aa48e5f24301cb6ffa15147841024f16a9c036b22e779ae1ea9d8fd9549f267	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
indel_01pct	indel_01pct_s1101	1101	development	tandemx	2	500006	0	0.9581197500228882	29.34375	0.8847569999999999	0.018098	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.5642857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999721537668992	0.998505460283476	0.9992382688180645	143857	143646	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	1aa48e5f24301cb6ffa15147841024f16a9c036b22e779ae1ea9d8fd9549f267	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
indel_01pct	indel_01pct_s1101	1101	development	tandemx	3	500006	0	0.970074666896835	29.5	0.8867929999999999	0.018816	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.5642857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999721537668992	0.998505460283476	0.9992382688180645	143857	143646	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	1aa48e5f24301cb6ffa15147841024f16a9c036b22e779ae1ea9d8fd9549f267	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
indel_4pct	indel_4pct_s1101	1101	development	tandemx	1	499946	0	0.9634788748808205	29.234375	0.864726	0.023016	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.14285714285714285	1.7428571428571429	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9995682030281504	0.99873352539212	0.9991506898904251	143706	143586	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	e1a693b622c4ded332e36ef14b8b14fb2c2dc8618150cb65e421995bba81fe42	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
indel_4pct	indel_4pct_s1101	1101	development	tandemx	2	499946	0	0.9647254589945078	29.015625	0.878595	0.021707	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.14285714285714285	1.7428571428571429	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9995682030281504	0.99873352539212	0.9991506898904251	143706	143586	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	e1a693b622c4ded332e36ef14b8b14fb2c2dc8618150cb65e421995bba81fe42	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
indel_4pct	indel_4pct_s1101	1101	development	tandemx	3	499946	0	0.9485507078934461	28.78125	0.8756619999999999	0.019377	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.14285714285714285	1.7428571428571429	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9995682030281504	0.99873352539212	0.9991506898904251	143706	143586	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	e1a693b622c4ded332e36ef14b8b14fb2c2dc8618150cb65e421995bba81fe42	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
divergent_units	divergent_units_s1101	1101	development	tandemx	1	500000	0	1.097186499973759	29.5	1.031158	0.018116	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	3.1142857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9983987747145642	0.99856561942959	0.9984821901022085	143616	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	e006ea0deb550749c5f07963bad1214915ff9489cf70db4d3271839c667d7881	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
