seed	unit_substitution_rate	array_fragments	fragment_gap_bp	locate_identity_model	locate_min_identity	coverage	substitution_rate	read_length	assembly_fraction	family_id	truth_assembly_read_ratio	truth_underrepresented	predicted_assembly_read_ratio	native_status	predicted_underrepresented	outcome
5701	0.05	1	500	iid_base	0.9	5	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5701	0.05	1	500	iid_base	0.9	20	0	5000	1	f1	1.0	False	2.0433	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0	5000	1	f2	1.0	False	2.7284	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0	5000	1	f3	1.0	False	2.7815	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0	5000	0.75	f1	0.75	False	1.4747	consistent	False	TN
5701	0.05	1	500	iid_base	0.9	20	0	5000	0.75	f2	0.75	False	2.0468	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0	5000	0.75	f3	0.75	False	2.0871	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0	5000	0.5	f1	0.5	True	0.8058	consistent	False	FN
5701	0.05	1	500	iid_base	0.9	20	0	5000	0.5	f2	0.5	True	1.3587	consistent	False	FN
5701	0.05	1	500	iid_base	0.9	20	0	5000	0.5	f3	0.5	True	1.3898	consistent	False	FN
5701	0.05	1	500	iid_base	0.9	20	0	5000	0.25	f1	0.25	True	0.4472	possible_collapse	True	TP
5701	0.05	1	500	iid_base	0.9	20	0	5000	0.25	f2	0.25	True	0.6823	consistent	False	FN
5701	0.05	1	500	iid_base	0.9	20	0	5000	0.25	f3	0.25	True	0.6944	consistent	False	FN
5701	0.05	1	500	iid_base	0.9	20	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5701	0.05	1	500	iid_base	0.9	20	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5701	0.05	1	500	iid_base	0.9	20	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	1	f1	1.0	False	2.1053	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	1	f2	1.0	False	2.7806	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	1	f3	1.0	False	2.8449	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	0.75	f1	0.75	False	1.5194	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	0.75	f2	0.75	False	2.0859	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	0.75	f3	0.75	False	2.1347	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	0.5	f1	0.5	True	0.8302	consistent	False	FN
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	0.5	f2	0.5	True	1.3847	consistent	False	FN
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	0.5	f3	0.5	True	1.4215	consistent	False	FN
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	0.25	f1	0.25	True	0.4608	possible_collapse	True	TP
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	0.25	f2	0.25	True	0.6953	consistent	False	FN
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	0.25	f3	0.25	True	0.7102	consistent	False	FN
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5701	0.05	1	500	iid_base	0.9	20	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	1	f1	1.0	False	2.6118	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	1	f2	1.0	False	3.3802	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	1	f3	1.0	False	3.4462	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	0.75	f1	0.75	False	1.8849	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	0.75	f2	0.75	False	2.5357	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	0.75	f3	0.75	False	2.586	possible_overexpansion	False	TN
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	0.5	f1	0.5	True	1.0299	consistent	False	FN
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	0.5	f2	0.5	True	1.6833	possible_overexpansion	False	FN
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	0.5	f3	0.5	True	1.722	possible_overexpansion	False	FN
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	0.25	f1	0.25	True	0.5716	possible_collapse	True	TP
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	0.25	f2	0.25	True	0.8452	consistent	False	FN
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	0.25	f3	0.25	True	0.8604	consistent	False	FN
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5701	0.05	1	500	iid_base	0.9	20	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	1	0	5000	1	f1	1.0	False	2.0461	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	1	0	5000	1	f2	1.0	False	1.3521	consistent	False	TN
5701	0.05	3	500	iid_base	0.9	1	0	5000	1	f3	1.0	False	2.8647	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	1	0	5000	0.75	f1	0.75	False	1.4682	consistent	False	TN
5701	0.05	3	500	iid_base	0.9	1	0	5000	0.75	f2	0.75	False	1.0158	consistent	False	TN
5701	0.05	3	500	iid_base	0.9	1	0	5000	0.75	f3	0.75	False	2.1473	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	1	0	5000	0.5	f1	0.5	True	0.5556	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	1	0	5000	0.5	f2	0.5	True	0.6771	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	1	0	5000	0.5	f3	0.5	True	1.4293	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	1	0	5000	0.25	f1	0.25	True	0.2616	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	1	0	5000	0.25	f2	0.25	True	0.3368	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	1	0	5000	0.25	f3	0.25	True	0.7129	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	1	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	1	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	1	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	1	f1	1.0	False	2.3384	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	1	f2	1.0	False	1.3758	consistent	False	TN
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	1	f3	1.0	False	2.9068	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	0.75	f1	0.75	False	1.6779	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	0.75	f2	0.75	False	1.0336	consistent	False	TN
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	0.75	f3	0.75	False	2.1789	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	0.5	f1	0.5	True	0.635	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	0.5	f2	0.5	True	0.689	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	0.5	f3	0.5	True	1.4504	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	0.25	f1	0.25	True	0.299	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	0.25	f2	0.25	True	0.3427	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	0.25	f3	0.25	True	0.7234	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	1	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	1	f1	1.0	False	2.7282	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	1	f2	1.0	False	1.6005	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	1	f3	1.0	False	3.4677	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	0.75	f1	0.75	False	1.9576	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	0.75	f2	0.75	False	1.2023	consistent	False	TN
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	0.75	f3	0.75	False	2.5994	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	0.5	f1	0.5	True	0.7409	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	0.5	f2	0.5	True	0.8015	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	0.5	f3	0.5	True	1.7303	possible_overexpansion	False	FN
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	0.25	f1	0.25	True	0.3488	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	0.25	f2	0.25	True	0.3986	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	0.25	f3	0.25	True	0.863	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	1	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	5	0	5000	1	f1	1.0	False	2.2342	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0	5000	1	f2	1.0	False	2.9555	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0	5000	1	f3	1.0	False	2.7882	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0	5000	0.75	f1	0.75	False	1.6031	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0	5000	0.75	f2	0.75	False	2.2203	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0	5000	0.75	f3	0.75	False	2.09	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0	5000	0.5	f1	0.5	True	0.6067	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	5	0	5000	0.5	f2	0.5	True	1.48	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	5	0	5000	0.5	f3	0.5	True	1.3912	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	5	0	5000	0.25	f1	0.25	True	0.2856	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	5	0	5000	0.25	f2	0.25	True	0.7361	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	5	0	5000	0.25	f3	0.25	True	0.6939	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	5	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	5	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	5	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	1	f1	1.0	False	2.2962	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	1	f2	1.0	False	3.0002	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	1	f3	1.0	False	2.852	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	0.75	f1	0.75	False	1.6476	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	0.75	f2	0.75	False	2.2539	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	0.75	f3	0.75	False	2.1378	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	0.5	f1	0.5	True	0.6236	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	0.5	f2	0.5	True	1.5024	possible_overexpansion	False	FN
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	0.5	f3	0.5	True	1.423	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	0.25	f1	0.25	True	0.2936	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	0.25	f2	0.25	True	0.7472	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	0.25	f3	0.25	True	0.7098	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	5	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	1	f1	1.0	False	2.9523	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	1	f2	1.0	False	3.536	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	1	f3	1.0	False	3.4302	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	0.75	f1	0.75	False	2.1184	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	0.75	f2	0.75	False	2.6564	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	0.75	f3	0.75	False	2.5712	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	0.5	f1	0.5	True	0.8017	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	0.5	f2	0.5	True	1.7707	possible_overexpansion	False	FN
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	0.5	f3	0.5	True	1.7115	possible_overexpansion	False	FN
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	0.25	f1	0.25	True	0.3774	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	0.25	f2	0.25	True	0.8807	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	0.25	f3	0.25	True	0.8537	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	5	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	20	0	5000	1	f1	1.0	False	1.9919	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0	5000	1	f2	1.0	False	2.9777	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0	5000	1	f3	1.0	False	2.9208	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0	5000	0.75	f1	0.75	False	1.4293	consistent	False	TN
5701	0.05	3	500	iid_base	0.9	20	0	5000	0.75	f2	0.75	False	2.2369	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0	5000	0.75	f3	0.75	False	2.1894	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0	5000	0.5	f1	0.5	True	0.5409	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	20	0	5000	0.5	f2	0.5	True	1.4911	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	20	0	5000	0.5	f3	0.5	True	1.4574	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	20	0	5000	0.25	f1	0.25	True	0.2547	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	20	0	5000	0.25	f2	0.25	True	0.7416	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	20	0	5000	0.25	f3	0.25	True	0.7269	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	20	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	20	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	20	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	1	f1	1.0	False	2.0411	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	1	f2	1.0	False	3.0523	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	1	f3	1.0	False	2.9864	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	0.75	f1	0.75	False	1.4646	consistent	False	TN
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	0.75	f2	0.75	False	2.293	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	0.75	f3	0.75	False	2.2385	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	0.5	f1	0.5	True	0.5543	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	0.5	f2	0.5	True	1.5285	possible_overexpansion	False	FN
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	0.5	f3	0.5	True	1.4901	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	0.25	f1	0.25	True	0.261	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	0.25	f2	0.25	True	0.7602	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	0.25	f3	0.25	True	0.7432	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	20	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	1	f1	1.0	False	2.5435	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	1	f2	1.0	False	3.6585	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	1	f3	1.0	False	3.5874	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	0.75	f1	0.75	False	1.8251	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	0.75	f2	0.75	False	2.7484	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	0.75	f3	0.75	False	2.6891	possible_overexpansion	False	TN
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	0.5	f1	0.5	True	0.6907	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	0.5	f2	0.5	True	1.8321	possible_overexpansion	False	FN
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	0.5	f3	0.5	True	1.79	possible_overexpansion	False	FN
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	0.25	f1	0.25	True	0.3252	possible_collapse	True	TP
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	0.25	f2	0.25	True	0.9112	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	0.25	f3	0.25	True	0.8928	consistent	False	FN
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5701	0.05	3	500	iid_base	0.9	20	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5702	0.01	1	500	iid_base	0.9	1	0	5000	1	f1	1.0	False	1.3405	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0	5000	1	f2	1.0	False	0.8345	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0	5000	1	f3	1.0	False	1.004	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0	5000	0.75	f1	0.75	False	1.0056	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0	5000	0.75	f2	0.75	False	0.627	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0	5000	0.75	f3	0.75	False	0.7529	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0	5000	0.5	f1	0.5	True	0.6708	consistent	False	FN
5702	0.01	1	500	iid_base	0.9	1	0	5000	0.5	f2	0.5	True	0.4173	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0	5000	0.5	f3	0.5	True	0.5018	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0	5000	0.25	f1	0.25	True	0.3359	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0	5000	0.25	f2	0.25	True	0.2085	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0	5000	0.25	f3	0.25	True	0.2506	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5702	0.01	1	500	iid_base	0.9	1	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5702	0.01	1	500	iid_base	0.9	1	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	1	f1	1.0	False	1.3405	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	1	f2	1.0	False	0.8614	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	1	f3	1.0	False	1.0245	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	0.75	f1	0.75	False	1.0056	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	0.75	f2	0.75	False	0.6473	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	0.75	f3	0.75	False	0.7683	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	0.5	f1	0.5	True	0.6708	consistent	False	FN
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	0.5	f2	0.5	True	0.4308	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	0.5	f3	0.5	True	0.512	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	0.25	f1	0.25	True	0.3359	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	0.25	f2	0.25	True	0.2152	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	0.25	f3	0.25	True	0.2557	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	1	f1	1.0	False	2.0107	possible_overexpansion	False	TN
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	1	f2	1.0	False	1.014	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	1	f3	1.0	False	1.2319	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	0.75	f1	0.75	False	1.5084	possible_overexpansion	False	TN
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	0.75	f2	0.75	False	0.762	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	0.75	f3	0.75	False	0.9238	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	0.5	f1	0.5	True	1.0062	consistent	False	FN
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	0.5	f2	0.5	True	0.5071	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	0.5	f3	0.5	True	0.6157	consistent	False	FN
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	0.25	f1	0.25	True	0.5039	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	0.25	f2	0.25	True	0.2533	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	0.25	f3	0.25	True	0.3075	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5702	0.01	1	500	iid_base	0.9	1	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5702	0.01	1	500	iid_base	0.9	5	0	5000	1	f1	1.0	False	1.563	possible_overexpansion	False	TN
5702	0.01	1	500	iid_base	0.9	5	0	5000	1	f2	1.0	False	1.2454	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	5	0	5000	1	f3	1.0	False	1.2924	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	5	0	5000	0.75	f1	0.75	False	1.1726	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	5	0	5000	0.75	f2	0.75	False	0.9358	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	5	0	5000	0.75	f3	0.75	False	0.9691	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	5	0	5000	0.5	f1	0.5	True	0.7821	consistent	False	FN
5702	0.01	1	500	iid_base	0.9	5	0	5000	0.5	f2	0.5	True	0.6229	consistent	False	FN
5702	0.01	1	500	iid_base	0.9	5	0	5000	0.5	f3	0.5	True	0.6459	consistent	False	FN
5702	0.01	1	500	iid_base	0.9	5	0	5000	0.25	f1	0.25	True	0.3917	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	5	0	5000	0.25	f2	0.25	True	0.3112	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	5	0	5000	0.25	f3	0.25	True	0.3226	possible_collapse	True	TP
5702	0.01	1	500	iid_base	0.9	5	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5702	0.01	1	500	iid_base	0.9	5	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5702	0.01	1	500	iid_base	0.9	5	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5702	0.01	1	500	iid_base	0.9	5	0.001	5000	1	f1	1.0	False	1.5878	possible_overexpansion	False	TN
5702	0.01	1	500	iid_base	0.9	5	0.001	5000	1	f2	1.0	False	1.2733	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	5	0.001	5000	1	f3	1.0	False	1.3232	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	5	0.001	5000	0.75	f1	0.75	False	1.1912	consistent	False	TN
5702	0.01	1	500	iid_base	0.9	5	0.001	5000	0.75	f2	0.75	False	0.9568	consistent	False	TN
