seed	unit_substitution_rate	array_fragments	fragment_gap_bp	locate_identity_model	locate_min_identity	coverage	substitution_rate	read_length	family_id	truth_copies	estimate	signed_relative_error	absolute_relative_error	interval_low	interval_high	interval_contains_truth	interval_relative_width	sampling_oracle_copy_estimate	oracle_relative_error	estimator_minus_sampling_oracle	interval_kind
5701	0.01	3	500	iid_base	0.9	20	0.01	5000	f3	200	129.7142	-0.351429	0.351429	123.7612	136.3675	False	0.06303150000000002	199.5018022859293	-0.002490988570353494	-0.3489380114296465	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	1	0	5000	f1	20	9.955	-0.50225	0.50225	7.964	11.946	False	0.19909999999999997	19.91	-0.004499999999999993	-0.49775	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	1	0	5000	f2	80	111.496	0.39369999999999994	0.39369999999999994	98.5545	125.433	False	0.33598125	210.0330350877193	1.6254129385964913	-1.2317129385964913	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	1	0	5000	f3	200	101.541	-0.49229500000000004	0.49229500000000004	86.6085	115.478	False	0.14434749999999993	191.34881472684086	-0.04325592636579571	-0.4490390736342043	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	1	0.001	5000	f1	20	9.955	-0.50225	0.50225	7.964	11.946	False	0.19909999999999997	19.91	-0.004499999999999993	-0.49775	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	1	0.001	5000	f2	80	108.5095	0.35636875	0.35636875	96.5635	122.4465	False	0.3235374999999999	210.0330350877193	1.6254129385964913	-1.2690441885964912	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	1	0.001	5000	f3	200	99.55	-0.50225	0.50225	84.6175	112.4915	False	0.13936999999999997	191.34881472684086	-0.04325592636579571	-0.4589940736342043	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	1	0.01	5000	f1	20	8.9595	-0.552025	0.552025	6.9685	9.955	False	0.149325	19.91	-0.004499999999999993	-0.547525	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	1	0.01	5000	f2	80	86.6085	0.08260625000000008	0.08260625000000008	77.649	103.532	True	0.3235374999999999	210.0330350877193	1.6254129385964913	-1.542806688596491	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	1	0.01	5000	f3	200	83.622	-0.58189	0.58189	69.685	95.568	False	0.12941499999999997	191.34881472684086	-0.04325592636579571	-0.5386340736342042	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	5	0	5000	f1	20	11.6058	-0.41970999999999997	0.41970999999999997	9.4047	13.8069	False	0.22011000000000003	22.87706400856743	0.14385320042837152	-0.5635632004283715	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	5	0	5000	f2	80	46.4233	-0.41970875	0.41970875	41.821	52.6264	False	0.13506749999999998	87.85114167327868	0.09813927091598344	-0.5178480209159835	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	5	0	5000	f3	200	116.0583	-0.4197085	0.4197085	105.2529	128.0643	False	0.11405700000000003	218.6751524845128	0.09337576242256404	-0.513084262422564	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	5	0.001	5000	f1	20	11.4057	-0.429715	0.429715	9.0045	13.2066	False	0.210105	22.87706400856743	0.14385320042837152	-0.5735682004283715	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	5	0.001	5000	f2	80	45.4228	-0.43221499999999996	0.43221499999999996	40.6204	51.6259	False	0.13756875000000007	87.85114167327868	0.09813927091598344	-0.5303542709159834	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	5	0.001	5000	f3	200	113.6571	-0.4317145	0.4317145	103.0518	124.6626	False	0.10805399999999998	218.6751524845128	0.09337576242256404	-0.5250902624225641	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	5	0.01	5000	f1	20	9.4047	-0.529765	0.529765	8.004	12.006	False	0.20010000000000003	22.87706400856743	0.14385320042837152	-0.6736182004283715	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	5	0.01	5000	f2	80	37.0186	-0.5372675	0.5372675	33.2167	43.0216	False	0.12256124999999995	87.85114167327868	0.09813927091598344	-0.6354067709159834	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	5	0.01	5000	f3	200	94.4474	-0.527763	0.527763	84.6425	103.0518	False	0.0920465	218.6751524845128	0.09337576242256404	-0.621138762422564	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	20	0	5000	f1	20	10.9055	-0.454725	0.454725	8.8044	12.9565	False	0.20760500000000004	21.685481917785648	0.08427409588928239	-0.5389990958892824	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	20	0	5000	f2	80	43.822	-0.452225	0.452225	38.5193	48.9746	False	0.13069125	80.37516456551765	0.004689557068970629	-0.4569145570689706	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	20	0	5000	f3	200	112.3064	-0.438468	0.438468	100.5505	120.5105	False	0.09979999999999997	209.31653278267825	0.046582663913391255	-0.4850506639133913	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	20	0.001	5000	f1	20	10.7554	-0.46223000000000003	0.46223000000000003	8.7044	12.7064	False	0.20010000000000003	21.685481917785648	0.08427409588928239	-0.5465040958892824	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	20	0.001	5000	f2	80	42.7715	-0.46535624999999997	0.46535624999999997	37.5689	47.9741	False	0.13006500000000001	80.37516456551765	0.004689557068970629	-0.4700458070689706	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	20	0.001	5000	f3	200	110.1053	-0.4494735	0.4494735	98.2994	118.0093	False	0.09854949999999996	209.31653278267825	0.046582663913391255	-0.49605616391339125	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	20	0.01	5000	f1	20	8.7544	-0.56228	0.56228	7.3037	10.3552	False	0.152575	21.685481917785648	0.08427409588928239	-0.6465540958892824	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	20	0.01	5000	f2	80	34.8675	-0.56415625	0.56415625	30.9155	39.87	False	0.11193124999999995	80.37516456551765	0.004689557068970629	-0.5688458070689706	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	1	500	iid_base	0.9	20	0.01	5000	f3	200	90.6956	-0.546522	0.546522	80.9407	97.499	False	0.08279149999999995	209.31653278267825	0.046582663913391255	-0.5931046639133912	diagnostic_kmer_10_90_spread_not_sampling_CI
