family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f018	61	61	164.0000	1.0007	163.8803	9996.6954	5.0000	156.8854	172.8737	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f019	171	171	18.0000	1.0007	17.9869	3075.7525	1.0000	16.9876	19.9854	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f020	171	171	9.0000	1.0007	8.9934	1537.8763	2.0000	6.9949	11.9912	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f021	171	171	14.0000	1.0007	13.9898	2392.2520	1.0000	11.9912	14.9890	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f022	171	171	14.0000	1.0007	13.9898	2392.2520	1.0000	9.9927	15.9883	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f023	171	171	20.0000	1.0007	19.9854	3417.5028	1.0000	17.9869	20.9847	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f024	171	171	24.0000	1.0007	23.9825	4101.0034	3.0000	18.9861	29.9781	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f025	171	171	35.0000	1.0007	34.9744	5980.6300	1.0000	32.9759	36.9730	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f026	171	171	87.0000	1.0007	86.9365	14866.1373	4.0000	80.9409	94.9306	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f027	171	171	125.0000	1.0007	124.9087	21359.3927	1.0000	121.9109	126.9073	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f028	171	171	23.0000	1.0007	22.9832	3930.1283	2.0000	18.9861	25.9810	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f029	171	171	18.0000	1.0007	17.9869	3075.7525	2.0000	15.9883	19.9854	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f030	171	171	92.0000	1.0007	91.9328	15720.5130	3.0000	84.9379	98.9277	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f031	171	171	82.0000	1.0007	81.9401	14011.7616	1.0000	78.9423	84.9379	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	167	181.0000	1.0007	180.8678	30928.4006	5.0000	153.8876	189.2617	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	207.0000	1.0007	206.8489	35371.1543	2.0000	204.8503	210.8459	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	132.0000	1.0007	131.9036	22555.5187	4.0000	123.9095	138.8985	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	122.0000	1.0007	121.9109	20846.7673	2.0000	116.9146	125.9080	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	67.0000	1.0007	66.9511	11448.6345	3.0000	62.9540	71.9474	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	35.0000	1.0007	34.9744	14724.2410	1.0000	31.9766	35.9737	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	6.0000	1.0007	5.9956	2524.1556	1.0000	3.9971	8.9934	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	11.0000	1.0007	10.9920	4627.6186	1.0000	9.9927	12.9905	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	35.0000	1.0007	34.9744	14724.2410	1.0000	33.9752	37.9723	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	7.0000	1.0007	6.9949	2944.8482	1.0000	4.9963	9.9927	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	107.0000	1.0007	106.9219	45014.1082	2.0000	103.9241	109.9197	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	56.0000	1.0007	55.9591	23558.7856	4.0000	49.9635	63.9533	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	72.0000	1.0007	71.9474	30289.8672	2.0000	68.9496	74.9452	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	38.0000	1.0007	37.9723	15986.3188	2.0000	32.9759	41.9693	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	418	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	23.0000	1.0007	22.9832	9675.9298	2.0000	19.9854	26.9803	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	182.0000	1.0007	181.8671	76566.0532	2.0000	177.8700	186.8635	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	159.0000	1.0007	158.8839	66890.1234	8.0000	143.8949	170.8751	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	176.0000	1.0007	175.8715	74041.8976	2.0000	172.8737	178.8693	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	104.0000	1.0007	103.9241	43752.0304	4.0000	94.9306	112.9175	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	357.0000	1.0007	356.7393	150187.2582	3.0000	350.7437	361.7357	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	65.0000	1.0007	64.9525	27345.0190	4.0000	57.9577	74.9452	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	4362.0000	1.0007	4358.8150	745357.3674	28.0000	4320.8428	4424.7668	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
