coordinate_policy	period_source	truth_array_count	predicted_array_count	matched_array_count	array_recall	array_precision	array_f1	matched_period_mae_bp	matched_boundary_mae_bp	warning	base_union_recall	base_union_precision	base_union_f1	predicted_union_bp	truth_union_bp	duplicated_prediction_bp	duplicate_bp_fraction	array_recall_ci_low	array_recall_ci_high	array_precision_ci_low	array_precision_ci_high	truth_family_count	recovered_family_count	cyclic_monomer_recall	distinct_consensus_count	homologous_consensus_fraction	unmatched_distinct_consensus_count	raw_region_count	excluded_scope_count
one_based	native_peak	55	55	49	0.8909090909090909	0.8909090909090909	0.8909090909090909	0.0	858.6734693877551	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9983315163078041	0.9593366223140257	0.9784456986449204	2290882	2201400	0	0.0	0.7817445091344648	0.9490327499921767	0.7817445091344648	0.9490327499921767	55	55	1.0	55	1.0	0	55	0
one_based	consensus_length	55	55	49	0.8909090909090909	0.8909090909090909	0.8909090909090909	0.0	858.6734693877551	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9983315163078041	0.9593366223140257	0.9784456986449204	2290882	2201400	0	0.0	0.7817445091344648	0.9490327499921767	0.7817445091344648	0.9490327499921767	55	55	1.0	55	1.0	0	55	0
unit_extent	native_peak	55	55	55	1.0	1.0	1.0	0.0	3.1545454545454548	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999436722085945	0.9998987053821056	0.9999211882898064	2201499	2201400	0	0.0	0.9347150988829137	1.0	0.9347150988829137	1.0	55	55	1.0	55	1.0	0	55	0
unit_extent	consensus_length	55	55	55	1.0	1.0	1.0	0.0	3.1545454545454548	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999436722085945	0.9998987053821056	0.9999211882898064	2201499	2201400	0	0.0	0.9347150988829137	1.0	0.9347150988829137	1.0	55	55	1.0	55	1.0	0	55	0
