family_id	truth_bp	estimated_bp	absolute_relative_error	excess_bp
truth_f1	57448	53884.0	0.062038713271132154	0
truth_f2	43103	41035.0	0.04797809897222931	0
truth_f3	43087	41060.0	0.04704435212477081	0
