family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f014	61	61	1077.0000	5.0004	215.3808	13138.2286	21.0000	209.7813	232.1793	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f015	61	61	1446.0000	5.0004	289.1742	17639.6273	1.0000	287.9743	289.3742	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f016	61	61	489.0000	5.0004	97.7913	5965.2681	11.0000	93.9916	100.5910	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f017	61	61	1263.0000	5.0004	252.5775	15407.2263	3.0000	251.7776	253.1774	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f018	61	61	412.0000	5.0004	82.3927	5025.9519	10.0000	78.1930	86.7923	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f019	171	171	155.0000	5.0004	30.9972	5300.5274	0.0000	29.5974	31.1972	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f020	171	171	95.0000	5.0004	18.9983	3248.7103	9.0000	13.3988	22.1980	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f021	171	171	147.0000	5.0004	29.3974	5026.9518	0.0000	27.9975	29.3974	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f022	171	171	77.0000	5.0004	15.3986	2633.1652	6.0000	12.3989	17.3984	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f023	171	171	102.0000	5.0004	20.3982	3488.0890	1.0000	19.7982	20.5982	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f024	171	171	69.0000	5.0004	13.7988	2359.5896	9.0000	10.7990	16.9985	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f025	171	171	283.0000	5.0004	56.5950	9677.7371	1.0000	55.1951	56.7949	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f026	171	171	352.0000	5.0004	70.3937	12037.3268	14.0000	65.3942	78.5930	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f027	171	171	437.0000	5.0004	87.3922	14944.0676	1.0000	86.1923	87.5922	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f028	171	171	263.0000	5.0004	52.5953	8993.7981	12.0000	46.9958	56.1950	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f029	171	171	123.0000	5.0004	24.5978	4206.2250	0.0000	24.1978	24.5978	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f030	171	171	339.0000	5.0004	67.7940	11592.7664	12.0000	62.7944	71.5936	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f031	171	171	810.0000	5.0004	161.9856	27699.5303	1.0000	161.7856	162.1855	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	167	872.0000	5.0004	174.3845	29819.7413	32.0000	163.7054	184.4636	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	954.0000	5.0004	190.7830	32623.8913	1.0000	189.9831	191.1830	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	610.0000	5.0004	121.9891	20860.1401	15.0000	115.7897	127.7886	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	914.0000	5.0004	182.7837	31256.0132	1.0000	182.1838	182.9837	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	735.0000	5.0004	146.9869	25134.7590	25.0000	133.3881	154.1863	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	117.0000	5.0004	23.3979	9850.5217	1.0000	23.1979	23.5979	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	45.0000	5.0004	8.9992	3788.6622	6.0000	7.1994	10.9990	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	47.0000	5.0004	9.3992	3957.0472	0.0000	9.3992	9.5991	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	32.0000	5.0004	6.3994	2694.1598	3.0000	4.5996	7.5993	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	161.0000	5.0004	32.1971	13554.9914	2.0000	31.7972	33.1970	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	38.0000	5.0004	7.5993	3199.3147	4.0000	5.7995	10.1991	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	659.0000	5.0004	131.7882	55482.8531	2.0000	130.5884	131.9882	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	351.0000	5.0004	70.1937	29551.5652	17.0000	63.3943	76.1932	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	422.0000	5.0004	84.3925	35529.2322	1.0000	83.9925	84.7924	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	296.0000	5.0004	59.1947	24920.9780	15.0000	53.1953	65.5942	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	418	347.0000	5.0004	69.3938	29214.7952	1.0000	68.7939	69.5938	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	206.0000	5.0004	41.1963	17343.6536	13.0000	37.3967	46.1959	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	1005.0000	5.0004	200.9821	84613.4559	3.0000	199.9822	201.7820	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	666.0000	5.0004	133.1881	56072.2006	22.0000	122.5891	141.1874	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	992.0000	5.0004	198.3823	83518.9535	1.0000	197.9823	198.5823	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	773.0000	5.0004	154.5862	65080.7974	26.0000	145.1871	163.1855	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	1261.0000	5.0004	252.1775	106166.7342	2.0000	251.3776	252.7775	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	559.0000	5.0004	111.7900	47063.6038	22.0000	103.9907	120.5892	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	23135.0000	5.0004	4626.5875	791146.4614	138.0000	4590.3907	4679.3828	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
