family_id	read_estimated_bp	old_assembly_bp	new_assembly_bp	sensitivity_assembly_bp	old_read_ratio	new_read_ratio	old_new_ratio	predicted_missing_bp	observed_gain_bp	reference_state	prediction_state	eligibility	fate	outcome
TXF000001	64205.4391	0.0	0.0	0.0	0.0	0.0	NA	64205.4391	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000002	377823.1547	3317.0	49758.0	48509.0	0.008779239595926226	0.13169653416162108	0.06666264721250854	374506.1547	46441.0	reference_collapse	predicted_collapse	eligible	evaluated	TP
TXF000003	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000004	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000005	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000006	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000007	3.4188	0.0	0.0	0.0	0.0	0.0	NA	3.4188	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000008	12599.927	0.0	0.0	0.0	0.0	0.0	NA	12599.927	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000009	13352.7496	0.0	0.0	0.0	0.0	0.0	NA	13352.7496	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000010	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000011	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000012	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000013	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000014	51.5773	0.0	0.0	0.0	0.0	0.0	NA	51.5773	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000015	0.4814	0.0	0.0	0.0	0.0	0.0	NA	0.4814	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000016	73665.7367	446.0	10172.0	9940.0	0.0060543750728552755	0.13808319112350642	0.043845851356665355	73219.7367	9726.0	reference_collapse	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000017	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000018	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000019	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000020	321132.0942	46823.0	714580.0	714580.0	0.14580604320052418	2.225190234505063	0.06552520361611017	274309.0942	667757.0	reference_collapse	predicted_collapse	eligible	evaluated	TP
TXF000021	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000022	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000023	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000024	4020.9975	1128.0	1128.0	1128.0	0.28052740644578866	0.28052740644578866	1.0	2892.9975	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000025	312994.077	0.0	0.0	0.0	0.0	0.0	NA	312994.077	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000026	44.4056	0.0	0.0	0.0	0.0	0.0	NA	44.4056	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000027	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000028	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000029	3776.9139	7920.0	7920.0	7920.0	2.0969501052168544	2.0969501052168544	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000030	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000031	9290.0285	0.0	0.0	0.0	0.0	0.0	NA	9290.0285	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000032	532.8674	147.0	147.0	147.0	0.27586600343725287	0.27586600343725287	1.0	385.8674	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000033	3547.2278	7192.0	7192.0	7192.0	2.0274987696025613	2.0274987696025613	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000034	1194.6388	0.0	0.0	0.0	0.0	0.0	NA	1194.6388	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000035	14655.0328	0.0	0.0	0.0	0.0	0.0	NA	14655.0328	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000036	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000037	3055.8531	4380.0	4380.0	4380.0	1.4333149718486142	1.4333149718486142	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000038	21367.5706	397.0	397.0	397.0	0.018579557191213868	0.018579557191213868	1.0	20970.5706	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000039	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000040	2007.6841	2590.0	2590.0	2590.0	1.2900435880325993	1.2900435880325993	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000041	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000042	48.8265	0.0	0.0	0.0	0.0	0.0	NA	48.8265	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000043	550.109	70.0	70.0	70.0	0.12724750913000876	0.12724750913000876	1.0	480.10900000000004	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000044	225.6729	711.0	711.0	711.0	3.1505776723744856	3.1505776723744856	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000045	731.8822	2037.0	2037.0	2037.0	2.7832347883306903	2.7832347883306903	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000046	3917.5579	4129.0	4561.0	4561.0	1.0539729355372132	1.164245715423887	0.9052839289629467	0.0	432.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000047	12714.3108	0.0	0.0	0.0	0.0	0.0	NA	12714.3108	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000048	61617.5888	0.0	523.0	523.0	0.0	0.008487836187449126	0.0	61617.5888	523.0	reference_collapse	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000049	112047.0741	0.0	0.0	0.0	0.0	0.0	NA	112047.0741	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000050	1152.5959	617.0	617.0	617.0	0.5353133739240266	0.5353133739240266	1.0	535.5959	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000051	716.8069	913.0	913.0	913.0	1.273704257032124	1.273704257032124	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000052	921.8734	2032.0	2032.0	2032.0	2.204207215437608	2.204207215437608	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000053	513.7101	1146.0	1146.0	1146.0	2.230830190023517	2.230830190023517	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000054	10749.3032	1287.0	1455.0	1455.0	0.11972869087923764	0.13535761090076984	0.8845360824742268	9462.3032	168.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000055	679.9365	70.0	70.0	70.0	0.10295079025761965	0.10295079025761965	1.0	609.9365	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000056	1473.4904	2227.0	2773.0	2773.0	1.5113773391397733	1.881926071591644	0.8031013342949874	0.0	546.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000057	2381.32	6611.0	6611.0	6611.0	2.776191356054625	2.776191356054625	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000058	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000059	0.6877	0.0	0.0	0.0	0.0	0.0	NA	0.6877	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000060	548.8711	1050.0	1050.0	1050.0	1.913017464391913	1.913017464391913	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000061	60689.2167	3896.0	6425.0	6425.0	0.06419591835002214	0.10586724214550623	0.6063813229571985	56793.2167	2529.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000062	52086.9447	358.0	3841.0	3798.0	0.006873123429718081	0.07374208685348366	0.09320489455870867	51728.9447	3483.0	reference_collapse	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000063	540.324	999.0	999.0	999.0	1.8488906656006399	1.8488906656006399	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000064	2323.7696	4076.0	4076.0	4076.0	1.7540465285370803	1.7540465285370803	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000065	178.1628	0.0	0.0	0.0	0.0	0.0	NA	178.1628	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000066	1199.1727	2906.0	3053.0	3053.0	2.4233373558287306	2.5459218676342448	0.951850638716017	0.0	147.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000067	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000068	955.9783	489.0	489.0	489.0	0.5115178869645891	0.5115178869645891	1.0	466.9783	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000069	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000070	477.5372	364.0	364.0	364.0	0.7622442817020328	0.7622442817020328	1.0	113.53719999999998	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000071	6224.3315	7112.0	7930.0	7930.0	1.1426126645086303	1.274032400105939	0.8968474148802018	0.0	818.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000072	487.9116	634.0	634.0	634.0	1.299415713830128	1.299415713830128	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000073	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000074	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000075	223763.6162	0.0	10139.0	10139.0	0.0	0.04531120908833435	0.0	223763.6162	10139.0	reference_collapse	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000076	4208.5915	0.0	0.0	0.0	0.0	0.0	NA	4208.5915	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000077	7264.1696	213.0	213.0	213.0	0.029322002614035884	0.029322002614035884	1.0	7051.1696	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000078	21012.0702	6715.0	25707.0	25707.0	0.31957822033166444	1.2234396589822931	0.2612128992103318	14297.070199999998	18992.0	reference_collapse	predicted_collapse	eligible	evaluated	TP
TXF000079	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000080	13094.3914	615.0	615.0	615.0	0.04696667307500828	0.04696667307500828	1.0	12479.3914	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000081	323.434	0.0	0.0	0.0	0.0	0.0	NA	323.434	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000082	651.6426	797.0	797.0	797.0	1.223063071689911	1.223063071689911	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000083	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000084	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000085	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000086	317.2546	536.0	536.0	536.0	1.6894948095315245	1.6894948095315245	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000087	61.5391	122.0	122.0	122.0	1.9824794317758954	1.9824794317758954	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000088	26821.3762	35252.0	35252.0	35252.0	1.3143248033633712	1.3143248033633712	1.0	0.0	0.0	reference_retained	predicted_retained	eligible	evaluated	TN
TXF000089	648.0961	1370.0	1461.0	1461.0	2.113884036642097	2.2542953120686886	0.9377138945927447	0.0	91.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000090	2187.5661	2934.0	3589.0	3589.0	1.3412166151230813	1.640636138949127	0.8174979102814154	0.0	655.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000091	561.677	0.0	0.0	0.0	0.0	0.0	NA	561.677	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000092	744.7765	709.0	709.0	709.0	0.9519634413814076	0.9519634413814076	1.0	35.776500000000055	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000093	345.3421	459.0	459.0	459.0	1.3291168380571032	1.3291168380571032	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000094	1470.8084	1328.0	1328.0	1328.0	0.9029048243129425	0.9029048243129425	1.0	142.8083999999999	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000095	436.7862	656.0	656.0	656.0	1.5018789513038644	1.5018789513038644	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000096	1001.1502	0.0	0.0	0.0	0.0	0.0	NA	1001.1502	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000097	117.891	416.0	416.0	416.0	3.528683275228813	3.528683275228813	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000098	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000099	442.3271	1046.0	1046.0	1046.0	2.364765803406574	2.364765803406574	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000100	375.6008	187.0	187.0	187.0	0.4978690141235056	0.4978690141235056	1.0	188.6008	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000101	1984.5922	200.0	1160.0	1160.0	0.10077637108520329	0.5845029522941791	0.1724137931034483	1784.5922	960.0	reference_collapse	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000102	7201.4811	0.0	0.0	0.0	0.0	0.0	NA	7201.4811	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000103	394.6402	525.0	525.0	525.0	1.3303256992065178	1.3303256992065178	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000104	442.5334	1916.0	1916.0	1916.0	4.329616702377719	4.329616702377719	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000105	284.9131	267.0	267.0	267.0	0.9371278470523118	0.9371278470523118	1.0	17.913099999999986	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000106	2696.2659	0.0	711.0	711.0	0.0	0.26369802770565026	0.0	2696.2659	711.0	reference_collapse	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000107	873.5725	572.0	2121.0	2121.0	0.6547825166199714	2.4279610450191598	0.2696841112682697	301.5725	1549.0	reference_collapse	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000108	4.2981	0.0	0.0	0.0	0.0	0.0	NA	4.2981	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000109	1693.1214	0.0	0.0	0.0	0.0	0.0	NA	1693.1214	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000110	581.3501	551.0	597.0	597.0	0.9477937648931342	1.026919923123777	0.9229480737018425	30.350099999999998	46.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000111	411.4691	0.0	0.0	0.0	0.0	0.0	NA	411.4691	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000112	728.4879	0.0	0.0	0.0	0.0	0.0	NA	728.4879	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000113	28813.037	57131.0	57131.0	57131.0	1.9828177085254846	1.9828177085254846	1.0	0.0	0.0	reference_retained	predicted_old_excess	eligible	evaluated	TN
TXF000114	635.4326	1944.0	1944.0	1944.0	3.059333122033714	3.059333122033714	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000115	96.2875	0.0	0.0	0.0	0.0	0.0	NA	96.2875	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000116	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000117	80.4606	115.0	115.0	115.0	1.429270972376542	1.429270972376542	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000118	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000119	945.3288	0.0	353.0	353.0	0.0	0.37341504881687726	0.0	945.3288	353.0	reference_collapse	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000120	1337.8469	0.0	1119.0	1119.0	0.0	0.8364185767444691	0.0	1337.8469	1119.0	reference_collapse	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000121	220.692	380.0	380.0	380.0	1.7218567052725064	1.7218567052725064	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000122	614.4087	1295.0	1295.0	1295.0	2.1077175502234913	2.1077175502234913	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000123	1607.4244	5551.0	5551.0	5551.0	3.4533505899251	3.4533505899251	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000124	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000125	1098.8229	485.0	485.0	485.0	0.44138140914245605	0.44138140914245605	1.0	613.8228999999999	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000126	90.8743	358.0	358.0	358.0	3.939507649577493	3.939507649577493	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000127	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000128	106.1805	318.0	318.0	318.0	2.9949001935383617	2.9949001935383617	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000129	514.4764	764.0	764.0	764.0	1.4850049487206798	1.4850049487206798	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000130	8434.9551	0.0	0.0	0.0	0.0	0.0	NA	8434.9551	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000131	9.4509	0.0	0.0	0.0	0.0	0.0	NA	9.4509	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000132	1517.1101	6516.0	6516.0	6516.0	4.295007989202629	4.295007989202629	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000133	611.9232	1212.0	1212.0	1212.0	1.9806407078535346	1.9806407078535346	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000134	432.4243	1024.0	1024.0	1024.0	2.368044534037518	2.368044534037518	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000135	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000136	356.6695	598.0	598.0	598.0	1.6766221950573288	1.6766221950573288	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000137	10978.9942	40584.0	40584.0	40584.0	3.696513474795351	3.696513474795351	1.0	0.0	0.0	reference_retained	predicted_old_excess	eligible	evaluated	TN
TXF000138	30711.7111	0.0	0.0	0.0	0.0	0.0	NA	30711.7111	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000139	890.873	377.0	377.0	377.0	0.4231804084308313	0.4231804084308313	1.0	513.873	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000140	547.4073	2147.0	2147.0	2147.0	3.922125262122007	3.922125262122007	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000141	281.6122	988.0	988.0	988.0	3.5083707310975876	3.5083707310975876	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000142	520.8622	882.0	882.0	882.0	1.693346147983094	1.693346147983094	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000143	460.3644	1256.0	1256.0	1256.0	2.7282735155020674	2.7282735155020674	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000144	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000145	70.6265	144.0	144.0	144.0	2.0388947491380716	2.0388947491380716	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000146	230.2117	1212.0	1212.0	1212.0	5.2647193865472515	5.2647193865472515	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000147	968.7007	2350.0	2545.0	2545.0	2.4259299079684777	2.6272304747999047	0.9233791748526523	0.0	195.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000148	437.6704	596.0	596.0	596.0	1.361755330038312	1.361755330038312	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000149	169.7631	259.0	259.0	259.0	1.525655457516975	1.525655457516975	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000150	751.8598	0.0	0.0	0.0	0.0	0.0	NA	751.8598	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000151	46.8617	374.0	374.0	374.0	7.980931122857259	7.980931122857259	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000152	160.9212	0.0	0.0	0.0	0.0	0.0	NA	160.9212	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000153	14131.6556	59043.0	59042.0	59042.0	4.178066722769553	4.177995959652455	1.000016937095627	0.0	0.0	reference_retained	predicted_old_excess	eligible	evaluated	TN
TXF000154	82080.4539	0.0	18297.0	18297.0	0.0	0.22291543395083493	0.0	82080.4539	18297.0	reference_collapse	predicted_collapse	eligible	evaluated	TP
TXF000155	3906.319	460.0	4164.0	4164.0	0.11775791992410246	1.0659651707912232	0.11047070124879924	3446.319	3704.0	reference_collapse	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000156	0.0	55.0	55.0	55.0	NA	NA	1.0	0.0	0.0	reference_retained	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000157	100940.178	0.0	0.0	0.0	0.0	0.0	NA	100940.178	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF000158	977.6113	1673.0	1673.0	1673.0	1.7113140979446535	1.7113140979446535	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
