length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	26	20	1
0	28	20	1
0	28	25	1
0	29	25	1
0	30	25	1
0	30	35	1
0	31	15	1
0	31	25	1
0	31	30	1
0	32	25	1
0	32	35	2
0	33	15	1
0	33	20	1
0	34	15	1
0	34	20	1
0	34	25	1
0	36	20	2
0	36	25	1
0	37	25	3
0	37	30	1
0	38	25	2
0	39	30	2
0	40	35	1
0	41	15	1
0	41	20	1
0	41	35	1
0	42	35	1
0	43	35	1
0	43	40	1
0	44	15	1
0	44	20	1
0	44	35	1
0	45	20	1
0	45	30	2
0	46	20	1
0	46	35	1
0	47	20	2
0	47	25	1
0	47	30	1
0	47	40	1
0	48	15	2
0	48	20	1
0	48	30	2
0	49	25	1
0	49	30	1
0	52	30	1
0	52	35	1
0	53	15	1
0	56	30	1
0	56	40	1
0	60	30	1
0	60	40	1
0	64	40	1
1	32	25	1
1	33	20	2
1	34	15	1
1	34	40	1
1	36	20	1
1	38	15	1
1	38	35	1
1	39	20	1
1	39	35	1
1	40	15	1
1	40	20	1
1	40	35	2
1	40	40	3
1	41	35	2
1	41	40	3
1	42	15	1
1	42	40	1
1	43	20	1
1	43	25	3
1	43	40	2
1	44	15	1
1	44	20	2
1	44	25	2
1	44	30	3
1	45	15	3
1	45	20	2
1	45	25	1
1	45	35	1
1	45	40	1
1	46	15	1
1	46	30	4
1	46	35	1
1	46	40	1
1	47	15	4
1	47	25	3
1	47	30	2
1	47	35	1
1	48	20	1
1	48	25	1
1	48	30	2
1	48	35	1
1	49	15	1
1	49	25	2
1	49	40	1
1	50	20	1
1	50	35	1
1	50	40	1
1	51	30	1
1	51	40	1
1	52	35	1
1	54	20	2
1	54	40	1
1	58	20	1
1	60	15	1
1	61	20	1
1	62	35	1
1	63	40	1
2	30	35	1
2	32	15	1
2	34	35	1
2	35	40	1
2	36	25	2
2	36	35	1
2	36	40	2
2	37	25	1
2	37	35	2
2	38	25	2
2	38	30	1
2	38	35	2
2	38	40	3
2	39	15	1
2	39	35	1
2	39	40	2
2	40	20	1
2	40	35	3
2	40	40	3
2	41	25	2
2	41	30	3
2	41	35	3
2	41	40	7
2	42	15	1
2	42	25	1
2	42	35	4
2	42	40	1
2	43	15	1
2	43	25	2
2	43	30	2
2	43	35	4
2	43	40	5
2	44	20	2
2	44	25	2
2	44	30	2
2	44	35	1
2	44	40	6
2	45	20	1
2	45	30	1
2	45	35	4
2	45	40	1
2	46	20	1
2	46	30	3
2	46	35	1
2	46	40	3
2	47	30	2
2	47	35	4
2	47	40	3
2	48	20	2
2	48	30	1
2	48	35	3
2	48	40	3
2	49	30	1
2	49	35	1
2	49	40	4
2	50	35	2
2	50	40	5
2	51	15	1
2	51	20	1
2	51	25	1
2	51	35	4
2	51	40	1
2	52	35	2
2	52	40	1
2	53	15	1
2	53	25	2
2	53	35	3
2	53	40	1
2	54	15	1
2	55	30	1
2	55	35	1
2	55	40	2
2	56	30	1
2	59	30	1
2	60	25	1
2	60	30	1
2	60	35	1
2	61	40	1
2	62	25	1
2	62	35	1
2	62	40	1
2	63	25	1
3	29	20	1
3	31	35	1
3	34	25	1
3	35	30	2
3	35	35	2
3	35	40	2
3	36	30	1
3	36	40	1
3	37	20	1
3	38	25	1
3	38	35	3
3	38	40	2
3	39	25	5
3	39	30	3
3	39	35	1
3	39	40	5
3	40	15	1
3	40	20	1
3	40	25	3
3	40	30	1
3	40	35	6
3	40	40	3
3	41	25	2
3	41	35	4
3	41	40	2
3	42	30	4
3	42	35	7
3	42	40	6
3	43	20	2
3	43	25	1
3	43	30	4
3	43	35	11
3	43	40	5
3	44	20	4
3	44	25	2
3	44	35	6
3	44	40	8
3	45	20	3
3	45	25	2
3	45	35	4
3	45	40	3
3	46	15	1
3	46	20	1
3	46	30	1
3	46	35	5
3	46	40	7
3	47	20	2
3	47	30	2
3	47	35	9
3	47	40	5
3	48	25	1
3	48	30	2
3	48	35	5
3	48	40	5
3	49	25	1
3	49	30	5
3	49	35	6
3	49	40	2
3	50	15	2
3	50	25	1
3	50	30	1
3	50	35	3
3	50	40	2
3	51	15	1
3	51	30	1
3	51	40	3
3	52	40	2
3	53	20	1
3	53	30	1
3	53	40	2
3	54	15	1
3	54	40	1
3	55	30	1
3	55	35	1
3	56	35	1
3	57	35	1
3	59	40	2
3	60	35	1
3	60	40	1
3	62	30	1
3	63	40	1
4	33	30	1
4	34	40	1
4	35	35	1
4	36	25	1
4	36	30	2
4	36	35	2
4	37	25	1
4	37	30	1
4	37	35	1
4	37	40	3
4	38	15	1
4	38	35	4
4	38	40	5
4	39	20	1
4	39	25	2
4	39	30	5
4	39	35	6
4	39	40	5
4	40	20	1
4	40	30	1
4	40	35	6
4	41	20	2
4	41	25	1
4	41	35	8
4	41	40	2
4	42	15	2
4	42	20	3
4	42	25	2
4	42	30	4
4	42	35	9
4	42	40	6
4	43	15	2
4	43	20	1
4	43	25	2
4	43	30	2
4	43	35	11
4	43	40	5
4	44	15	2
4	44	20	2
4	44	25	1
4	44	30	2
4	44	35	7
4	44	40	7
4	45	15	1
4	45	25	3
4	45	30	3
4	45	35	8
4	45	40	13
4	46	15	2
4	46	20	3
4	46	25	2
4	46	30	3
4	46	35	2
4	46	40	6
4	47	20	1
4	47	25	2
4	47	30	2
4	47	35	9
4	47	40	4
4	48	20	3
4	48	25	1
4	48	30	3
4	48	35	4
4	48	40	1
4	49	15	1
4	49	20	2
4	49	25	1
4	49	35	1
4	49	40	4
4	50	15	1
4	50	20	2
4	50	35	4
4	51	35	4
4	51	40	3
4	52	15	1
4	52	30	1
4	52	40	1
4	53	15	1
4	53	30	1
4	53	35	1
4	53	40	1
4	54	25	2
4	54	35	1
4	54	40	1
4	55	35	1
4	55	40	2
4	56	35	2
4	56	40	1
4	57	35	1
4	57	40	1
4	58	35	1
4	58	40	1
4	59	35	1
4	59	40	1
4	61	30	1
4	62	35	1
4	62	40	2
4	63	20	1
5	30	35	1
5	31	35	1
5	31	40	1
5	32	35	2
5	32	40	1
5	33	30	1
5	34	30	1
5	34	35	2
5	35	35	1
5	36	15	1
5	36	30	1
5	36	35	1
5	36	40	1
5	37	15	2
5	37	35	3
5	37	40	3
5	38	15	1
5	38	25	3
5	38	35	2
5	38	40	2
5	39	35	5
5	39	40	1
5	40	15	2
5	40	30	1
5	40	35	7
5	41	15	1
5	41	20	1
5	41	25	3
5	41	30	1
5	41	35	10
5	41	40	2
