length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
6	42	25	1
8	41	20	1
10	49	35	1
10	50	25	1
12	42	15	1
12	43	35	1
12	44	25	1
12	44	35	1
12	45	35	1
12	46	35	1
13	40	20	1
13	42	30	1
13	43	20	1
13	43	35	2
13	45	35	1
13	46	30	1
13	47	30	1
13	47	35	1
13	48	15	1
13	48	30	1
13	48	35	1
13	53	35	1
14	37	30	1
14	39	25	1
14	40	20	1
14	40	25	1
14	41	20	2
14	41	35	3
14	42	20	2
14	42	30	1
14	42	35	2
14	43	20	1
14	43	30	1
14	43	35	2
14	44	20	2
14	44	25	1
14	44	30	2
14	44	35	2
14	45	25	2
14	45	30	1
14	45	35	3
14	46	10	1
14	46	35	5
14	47	20	1
14	47	25	1
14	47	30	2
14	47	35	1
14	48	20	1
14	48	25	1
14	48	30	1
14	50	15	1
14	50	30	1
14	51	35	1
14	52	25	1
14	53	25	2
15	32	35	1
15	36	20	1
15	38	30	1
15	39	15	1
15	39	35	1
15	40	30	1
15	40	35	1
15	41	20	1
15	41	25	3
15	41	30	3
15	41	35	2
15	42	15	2
15	42	30	1
15	42	35	5
15	43	20	5
15	43	25	2
15	43	30	6
15	43	35	4
15	44	15	2
15	44	20	4
15	44	25	2
15	44	30	1
15	44	35	8
15	45	15	1
15	45	20	4
15	45	30	3
15	45	35	7
15	46	15	2
15	46	20	1
15	46	25	3
15	46	30	3
15	46	35	5
15	47	15	1
15	47	20	1
15	47	25	2
15	47	30	2
15	47	35	5
15	48	20	1
15	48	25	1
15	48	30	2
15	48	35	3
15	49	25	1
15	49	30	1
15	49	35	1
15	50	20	2
15	50	35	3
15	51	30	3
15	52	20	1
15	52	25	1
15	52	30	2
15	53	30	1
15	54	15	1
15	54	20	1
15	54	25	1
15	55	25	1
15	55	30	1
15	57	35	1
16	35	20	1
16	35	25	1
16	35	30	2
16	36	25	1
16	36	35	1
16	37	25	2
16	37	30	1
16	38	20	1
16	39	20	1
16	39	35	2
16	40	15	1
16	40	20	1
16	40	35	2
16	41	15	1
16	41	20	3
16	41	25	3
16	41	35	2
16	42	20	2
16	42	25	2
16	42	30	5
16	42	35	4
16	43	20	6
16	43	25	5
16	43	30	8
16	43	35	9
16	44	10	1
16	44	15	2
16	44	20	5
16	44	25	2
16	44	30	6
16	44	35	11
16	45	15	1
16	45	20	7
16	45	25	4
16	45	30	4
16	45	35	6
16	46	20	2
16	46	25	4
16	46	30	3
16	46	35	7
16	47	20	1
16	47	25	6
16	47	30	9
16	47	35	5
16	48	15	3
16	48	20	1
16	48	25	5
16	48	30	5
16	48	35	2
16	49	15	2
16	49	25	2
16	49	30	2
16	50	20	1
16	50	30	3
16	50	35	3
16	51	35	1
16	52	20	1
16	52	25	1
16	54	25	2
16	54	35	1
16	55	25	1
16	55	30	2
16	55	35	1
16	56	35	1
17	39	25	1
17	39	30	2
17	40	15	1
17	40	35	2
17	41	30	2
17	41	35	3
17	42	20	3
17	42	25	2
17	42	30	6
17	42	35	7
17	43	15	5
17	43	20	4
17	43	25	4
17	43	30	6
17	43	35	5
17	44	15	1
17	44	20	2
17	44	25	6
17	44	30	5
17	44	35	11
17	45	15	2
17	45	20	5
17	45	25	3
17	45	30	2
17	45	35	2
17	46	15	1
17	46	20	4
17	46	25	2
17	46	30	5
17	46	35	5
17	47	15	1
17	47	20	2
17	47	25	1
17	47	30	3
17	47	35	4
17	48	15	1
17	48	20	1
17	48	25	2
17	48	30	2
17	48	35	2
17	49	20	1
17	49	30	1
17	49	35	1
17	50	15	1
17	50	25	1
17	50	30	1
17	51	25	1
17	51	30	2
17	51	35	2
17	52	30	2
17	52	35	1
17	53	25	1
17	53	30	2
17	53	35	1
17	55	20	1
17	57	15	1
17	60	20	1
18	35	35	1
18	41	15	1
18	41	20	2
18	41	25	3
18	41	35	1
18	42	15	1
18	42	20	2
18	42	25	1
18	42	30	3
18	42	35	4
18	43	20	4
18	43	25	1
18	43	30	4
18	43	35	4
18	44	15	1
18	44	25	4
18	44	30	3
18	44	35	3
18	45	15	2
18	45	20	5
18	45	25	2
18	45	30	3
18	45	35	3
18	46	20	3
18	46	25	3
18	46	30	3
18	46	35	2
18	47	20	3
18	47	25	1
18	47	30	3
18	47	35	2
18	48	15	1
18	48	25	1
18	48	30	1
18	48	35	2
18	49	20	1
18	49	25	1
18	49	30	1
18	49	35	2
18	50	20	1
18	50	25	1
18	51	15	1
18	52	30	1
18	55	25	1
19	37	20	1
19	38	20	1
19	39	20	1
19	40	25	1
19	41	20	1
19	41	35	1
19	42	25	1
19	42	30	2
19	42	35	1
19	43	15	2
19	43	20	1
19	43	25	1
19	43	30	2
19	43	35	2
19	44	30	1
19	44	35	1
19	45	15	2
19	45	20	1
19	45	25	2
19	45	35	1
19	46	15	1
19	46	30	1
19	46	35	1
19	47	35	1
19	48	20	1
19	48	25	1
19	48	30	1
19	49	25	1
19	49	30	1
19	50	25	1
19	51	20	2
19	51	30	1
19	52	30	2
19	54	20	1
19	56	30	1
20	42	15	1
20	42	35	1
20	43	30	2
20	44	15	1
20	44	30	1
20	45	25	1
20	46	15	1
20	46	30	3
20	46	35	1
20	54	35	1
21	44	20	1
