length_bp	read_count
6915	1
8102	1
10741	1
10798	1
12159	1
12625	2
12708	1
12739	1
12894	1
13070	1
13093	1
13122	1
13169	1
13233	1
13457	1
13625	1
13671	1
13673	1
13720	1
13842	1
13900	1
13913	1
14002	1
14013	1
14060	1
14063	1
14104	1
14167	1
14211	1
14236	1
14245	1
14247	1
14262	1
14266	1
14270	1
14276	1
14323	1
14329	1
14375	1
14515	1
14552	1
14566	1
14573	1
14589	1
14628	1
14629	1
14657	1
14679	1
14681	1
14723	1
14743	1
14764	1
14782	1
14801	1
14805	1
14807	1
14833	2
14835	1
14842	1
14845	1
14865	1
14867	2
14890	1
14893	1
14900	1
14914	1
14926	1
14931	1
14945	1
14954	1
14995	1
15030	1
15083	1
15094	1
15113	1
15127	1
15135	1
15148	1
15149	1
15155	1
15172	1
15180	1
15208	1
15210	1
15244	1
15262	1
15263	1
15266	1
15271	1
15272	1
15273	1
15297	1
15299	1
15307	2
15310	1
15316	1
15320	1
15333	1
15341	1
15357	1
15361	1
15368	1
15379	1
15387	1
15390	1
15398	1
15428	1
15430	1
15438	1
15448	1
15453	1
15457	1
15510	1
15511	1
15518	1
15520	1
15527	1
15533	2
15537	1
15538	2
15541	1
15543	1
15551	1
15553	1
15556	1
15557	1
15561	1
15563	1
15570	1
15579	1
15596	1
15611	1
15615	1
15619	1
15623	1
15640	1
15646	1
15653	1
15657	1
15666	1
15675	1
15680	1
15682	1
15684	1
15686	1
15699	1
15706	1
15718	1
15719	1
15725	1
15736	1
15753	1
15755	1
15766	1
15771	1
15775	2
15781	1
15789	1
15802	1
15804	1
15806	1
15816	1
15827	1
15828	1
15831	1
15840	1
15844	1
15856	1
15865	1
15866	1
15869	1
15873	1
15877	1
15886	1
15887	1
15896	1
15897	1
15898	1
15908	1
15911	1
15921	1
15927	1
15929	1
15933	1
15938	1
15947	1
15967	1
15972	1
15973	1
15981	1
15987	1
15989	1
15999	2
16004	1
16019	1
16020	1
16035	1
16038	1
16039	1
16046	2
16050	1
16051	1
16054	2
16061	1
16070	1
16079	1
16082	1
16098	1
16103	1
16104	1
16115	2
16119	3
16125	1
16129	1
16132	1
16134	1
16139	1
16163	1
16169	2
16179	2
16180	1
16181	1
16182	1
16189	1
16190	1
16194	1
16199	1
16200	1
16202	1
16213	1
16223	1
16229	2
16236	1
16244	1
16246	2
16247	1
16248	1
16261	1
16266	1
16272	1
16274	1
16275	2
16296	1
16303	2
16308	1
16312	1
16318	1
16322	1
16324	1
16333	1
16340	1
16342	1
16368	1
16376	1
16379	1
16383	1
16385	1
16392	1
16394	1
16398	1
16405	1
16413	1
16415	1
16416	1
16418	1
16428	1
16437	1
16438	1
16442	2
16443	1
16449	1
16451	1
16468	1
16471	1
16478	1
16479	2
16480	1
16483	1
16487	2
16498	1
16507	1
16530	1
16537	1
16543	1
16547	1
16549	1
16555	1
16558	2
16572	1
16573	1
16579	1
16584	1
16587	1
16594	1
16595	1
16596	1
16603	1
16606	1
16611	1
16615	1
16640	1
16642	1
16649	1
16653	1
16656	1
16673	1
16675	1
16686	1
16691	1
16693	1
16697	1
16702	1
16718	1
16731	1
16737	1
16745	1
16753	1
16761	1
16766	1
16775	1
16778	1
16784	1
16786	1
16790	1
16794	1
16795	1
16797	2
16799	1
16802	1
16804	1
16807	2
16820	1
16827	1
16829	1
16843	2
16844	1
16846	1
16853	1
16856	2
16859	1
16864	1
16866	1
16871	3
16876	1
16880	1
16889	1
16896	1
16906	1
16911	1
16919	1
16922	1
16930	1
16932	1
16936	2
16957	1
16959	1
16964	1
16967	1
16974	1
16975	1
16980	1
16987	1
16994	1
16995	1
17014	1
17015	1
17031	1
17033	1
17043	1
17048	1
17053	2
17058	1
17060	1
17062	1
17075	1
17078	1
17086	1
17110	1
17111	1
17117	1
17124	1
17132	1
17145	1
17153	1
17155	1
17178	1
17185	1
17190	1
17197	1
17201	1
17212	1
17218	1
17221	1
17222	1
17229	1
17234	1
17263	1
17265	1
17269	1
17270	1
17272	1
17282	1
17289	2
17293	1
17297	1
17304	1
17305	1
17310	1
17318	1
17323	3
17326	1
17327	1
17336	2
17340	1
17347	1
17348	1
17349	1
17360	1
17365	1
17367	1
17374	1
17376	1
17381	1
17389	1
17392	1
17393	1
17406	1
17416	1
17419	1
17425	1
17433	1
17438	2
17446	1
17452	1
17461	1
17462	1
17473	1
17474	1
17475	1
17479	1
17485	1
17493	1
17497	1
17498	1
17500	1
17505	1
17527	1
17528	1
17531	1
17540	2
17541	1
17546	1
17548	1
17555	1
17560	1
17571	1
17588	1
17591	1
17594	1
17601	1
17605	1
17609	1
17612	1
17628	1
17633	1
17639	1
17661	1
17662	1
17665	1
17666	1
17669	1
17672	1
17679	2
17685	2
17687	1
17699	1
17733	1
17760	1
17763	1
17793	1
17808	1
17810	1
17811	1
17814	1
17823	1
17836	1
17840	1
17853	2
17857	1
17858	1
17872	1
17885	1
17889	1
17911	1
17934	2
17947	1
17953	1
17964	1
17969	1
17976	1
17978	1
17981	1
18007	1
18029	1
18033	1
18050	1
18052	1
18062	1
18067	1
18078	1
18080	1
18083	1
18100	1
18105	1
18112	1
18124	1
18126	1
18144	1
18150	1
18158	1
18166	1
18177	1
18178	1
18183	1
18203	1
18205	1
18206	2
18224	1
18229	1
18257	1
18268	1
18270	2
18284	1
18290	1
18293	1
18304	1
18310	1
18347	1
18352	1
18359	1
18367	1
18369	1
18385	1
18401	1
18416	1
18434	1
18470	1
18489	1
18517	1
18534	1
18564	2
18595	1
18607	1
18632	1
18635	1
18639	1
18641	1
18651	1
18653	1
18656	2
18673	1
18677	1
18684	1
18694	1
18701	1
18720	1
18729	1
18732	1
18757	1
18778	1
18781	1
18800	1
18809	1
18816	1
18820	2
18824	1
18832	2
18838	1
18841	1
18847	1
18866	1
18907	1
18925	1
18931	1
18940	1
18966	1
18980	1
18989	1
18996	1
19014	1
19036	1
19084	1
19092	1
19094	1
19102	1
19133	1
19138	1
19183	1
19188	1
19221	1
19222	1
19225	1
19236	1
19244	1
19249	1
19259	1
19275	1
19353	1
19375	1
19377	1
19399	1
19400	1
19407	1
19440	1
19457	1
19522	1
19549	1
19574	1
19585	1
19593	1
19662	1
19671	1
19686	1
19689	1
19794	1
19806	1
19812	1
19830	1
19875	1
19937	1
19956	1
19996	1
20007	1
20046	1
20160	1
20288	1
20312	1
20322	1
20332	1
20357	1
20360	1
20505	1
20699	1
20826	1
20989	1
21524	1
