length_bin_kb	gc_bin_percent	mean_quality_bin_phred	read_count
0	30	35	1
0	31	30	1
0	36	20	1
0	37	30	1
0	41	20	1
0	43	35	1
0	44	20	1
0	48	30	1
0	52	30	1
0	53	15	1
0	56	30	1
0	56	40	1
1	39	35	1
1	40	35	1
1	40	40	1
1	41	35	2
1	44	20	1
1	44	30	2
1	45	15	1
1	45	20	1
1	46	30	1
1	46	40	1
1	47	15	2
1	48	25	1
1	48	30	1
1	49	25	2
1	49	40	1
1	51	30	1
1	51	40	1
1	63	40	1
2	35	40	1
2	36	25	1
2	36	40	1
2	39	35	1
2	40	40	3
2	41	35	1
2	42	15	1
2	42	40	1
2	43	30	2
2	43	35	3
2	43	40	2
2	44	20	1
2	44	25	1
2	44	40	1
2	46	40	1
2	47	35	1
2	48	30	1
2	48	40	1
2	49	40	2
2	50	40	1
2	51	35	1
2	51	40	1
2	52	35	1
2	53	15	1
2	53	25	1
2	53	35	2
3	29	20	1
3	31	35	1
3	34	25	1
3	35	40	1
3	38	25	1
3	38	40	1
3	39	25	1
3	39	30	1
3	39	35	1
3	40	35	2
3	40	40	2
3	41	25	1
3	41	35	1
3	42	30	1
3	42	35	1
3	42	40	1
3	43	35	4
3	44	20	1
3	44	35	1
3	44	40	2
3	45	20	2
3	45	25	1
3	45	40	1
3	46	35	2
3	46	40	1
3	47	30	1
3	47	35	4
3	47	40	2
3	48	35	1
3	48	40	2
3	49	30	1
3	49	35	1
3	50	40	1
3	53	30	1
3	54	15	1
3	59	40	1
4	36	25	1
4	37	30	1
4	38	40	2
4	39	20	1
4	39	35	2
4	39	40	2
4	40	35	4
4	41	20	1
4	41	35	1
4	41	40	1
4	42	15	1
4	42	20	1
4	42	25	1
4	42	35	1
4	42	40	1
4	43	15	1
4	43	20	1
4	43	25	2
4	43	35	1
4	44	15	1
4	44	40	2
4	45	35	2
4	45	40	2
4	46	20	1
4	46	35	1
4	46	40	1
4	47	25	1
4	47	35	1
4	47	40	1
4	48	25	1
4	48	30	1
4	48	40	1
4	49	40	1
4	50	35	1
4	51	35	1
4	52	15	1
4	52	30	1
4	55	35	1
4	55	40	2
4	56	35	1
4	56	40	1
4	59	35	1
4	59	40	1
5	31	35	1
5	32	40	1
5	37	15	2
5	38	25	1
5	38	40	1
5	39	35	1
5	39	40	1
5	40	15	2
5	40	30	1
5	41	35	2
5	41	40	1
5	42	20	1
5	42	35	2
5	43	15	1
5	43	30	2
5	43	40	1
5	44	15	1
5	44	20	1
5	44	30	1
5	44	35	3
5	44	40	4
5	45	20	1
5	45	35	2
5	46	25	1
5	46	30	2
5	46	35	3
5	46	40	2
5	47	30	1
5	47	35	3
5	48	25	1
5	48	35	2
5	49	25	1
5	49	30	1
5	49	35	1
5	49	40	1
5	50	40	1
5	52	20	1
5	54	25	1
5	54	35	1
5	56	20	1
5	58	15	1
5	59	15	1
5	59	35	1
5	60	35	1
6	33	15	1
6	36	20	1
6	36	35	1
6	37	35	1
6	39	15	1
6	39	35	1
6	40	15	2
6	40	20	2
6	40	25	1
6	40	30	1
6	40	35	4
6	40	40	1
6	41	15	1
6	41	20	2
6	41	25	1
6	41	30	1
6	41	35	2
6	42	15	2
6	42	20	1
6	42	25	2
6	42	30	1
6	42	35	2
6	42	40	1
6	43	30	1
6	43	35	5
6	43	40	4
6	44	15	1
6	44	20	1
6	44	30	2
6	44	35	3
6	45	20	1
6	45	25	1
6	45	35	3
6	46	25	3
6	46	30	1
6	46	35	2
6	46	40	2
6	47	30	2
6	47	35	3
6	47	40	2
6	48	15	1
6	48	20	2
6	48	35	3
6	49	20	1
6	49	30	1
6	49	35	4
6	49	40	1
6	50	15	1
6	51	35	2
6	52	15	1
6	52	35	2
6	54	20	2
6	54	35	1
6	55	25	1
6	55	40	1
6	58	25	3
6	58	35	1
7	31	15	1
7	31	20	4
7	31	30	1
7	31	35	3
7	32	15	2
7	32	20	4
7	32	25	1
7	32	30	1
7	32	35	2
7	33	15	1
7	33	25	1
7	35	35	2
7	36	35	1
7	38	25	2
7	38	35	1
7	39	15	1
7	39	20	2
7	39	25	4
7	39	30	4
7	39	35	2
7	40	15	3
7	40	20	1
7	40	25	5
7	40	30	1
7	40	35	4
7	41	15	1
7	41	20	5
7	41	25	4
7	41	30	2
7	41	35	2
7	42	15	1
7	42	20	3
7	42	25	15
7	42	30	5
7	42	35	6
7	43	15	2
7	43	20	4
7	43	25	12
7	43	30	7
7	43	35	5
7	43	40	4
7	44	15	2
7	44	20	2
7	44	25	8
7	44	30	3
7	44	35	9
7	44	40	1
7	45	15	4
7	45	20	4
7	45	25	5
7	45	30	7
7	45	35	5
7	45	40	1
7	46	15	1
7	46	20	3
7	46	25	6
7	46	30	2
7	46	35	3
7	47	15	3
7	47	20	8
7	47	25	8
7	47	30	7
7	47	35	2
7	48	15	1
7	48	20	6
7	48	25	8
7	48	30	2
7	48	35	3
7	49	20	4
7	49	25	3
7	49	30	1
7	49	35	4
7	50	15	1
7	50	25	1
7	50	30	2
7	50	35	2
7	51	25	1
7	51	30	1
7	52	15	1
7	52	30	1
7	54	20	1
7	54	30	1
7	55	25	1
7	55	30	2
7	57	15	1
7	57	20	1
7	57	30	1
7	57	35	1
7	57	40	1
7	58	15	1
7	58	35	1
7	59	25	1
7	59	30	1
7	61	30	1
7	63	20	1
8	31	15	1
8	31	20	1
8	31	25	3
8	31	30	6
8	31	35	6
8	32	15	2
8	32	20	3
8	32	25	1
8	32	30	6
8	32	35	3
8	33	15	2
8	33	20	7
8	33	25	8
8	33	30	7
8	33	35	15
8	34	30	1
8	34	35	2
8	36	35	1
8	37	25	1
8	38	15	1
8	38	20	1
8	38	25	1
8	38	35	1
8	39	20	2
8	39	25	1
8	39	30	2
8	39	35	2
8	40	15	1
8	40	20	2
8	40	25	8
8	40	30	5
8	40	35	3
8	41	15	3
8	41	20	9
8	41	25	11
8	41	30	8
8	41	35	4
8	42	15	3
8	42	20	10
8	42	25	13
8	42	30	11
8	42	35	14
8	43	15	10
8	43	20	9
8	43	25	15
8	43	30	13
8	43	35	6
8	43	40	1
8	44	15	5
8	44	20	13
8	44	25	14
8	44	30	19
8	44	35	9
8	45	15	1
8	45	20	10
8	45	25	10
8	45	30	10
8	45	35	8
8	45	40	2
8	46	15	6
8	46	20	6
8	46	25	13
8	46	30	10
8	46	35	9
8	47	15	2
8	47	20	5
8	47	25	16
8	47	30	6
8	47	35	3
8	48	15	1
8	48	20	7
8	48	25	12
8	48	30	6
8	48	35	4
8	49	15	3
8	49	20	3
8	49	25	9
8	49	30	4
8	49	35	2
8	50	15	2
8	50	20	3
8	50	25	5
8	50	30	1
8	51	15	1
8	51	20	4
8	51	25	4
8	51	35	5
8	52	25	1
8	53	25	2
8	53	30	2
8	54	15	1
8	54	20	1
8	54	30	1
8	55	15	1
8	55	25	3
8	55	30	2
8	55	35	1
8	56	20	2
8	56	25	4
8	56	30	4
8	57	25	2
8	57	30	2
8	57	35	1
8	58	20	2
8	58	25	1
8	58	30	2
8	59	25	1
8	59	30	3
8	60	30	1
8	62	25	1
9	32	25	1
9	32	30	2
9	32	35	4
9	33	15	2
9	33	20	2
9	33	25	4
9	33	30	3
9	33	35	3
9	34	15	1
9	34	20	3
9	34	25	4
9	34	30	8
9	34	35	13
9	35	25	2
9	38	20	1
9	38	25	1
9	38	35	2
9	39	15	1
9	39	20	1
9	39	25	4
9	39	30	2
9	39	35	1
9	40	15	2
9	40	20	3
9	40	25	2
9	40	30	3
9	40	35	2
9	41	20	1
9	41	25	10
9	41	30	6
9	41	35	4
9	42	15	2
9	42	20	8
9	42	25	17
9	42	30	8
9	42	35	4
9	43	15	2
9	43	20	5
9	43	25	13
9	43	30	5
9	43	35	6
9	43	40	2
9	44	15	3
9	44	20	9
9	44	25	11
9	44	30	4
9	44	35	4
9	45	15	1
9	45	20	8
9	45	25	7
9	45	30	7
9	45	35	5
9	46	15	2
9	46	20	7
9	46	25	4
9	46	30	10
9	46	35	5
9	47	15	3
9	47	20	2
9	47	25	8
9	47	30	3
9	47	35	4
9	48	15	2
9	48	20	5
9	48	25	5
9	48	30	4
9	48	35	1
9	49	15	2
9	49	20	4
9	49	25	9
9	49	30	8
9	49	35	1
9	50	15	1
9	50	20	2
9	50	25	2
9	50	30	1
9	50	35	3
9	51	15	1
9	51	25	1
9	51	30	1
9	51	35	1
9	52	25	2
9	52	30	2
9	52	35	2
9	53	15	1
9	53	20	1
9	53	25	1
9	53	35	1
9	55	15	1
9	55	25	3
9	55	35	1
9	56	20	2
9	56	25	1
9	57	20	2
9	57	25	2
9	57	30	1
9	57	35	2
9	58	20	1
9	58	25	3
9	58	35	1
9	59	35	1
9	60	30	2
9	61	20	1
9	61	35	1
10	33	20	1
10	35	20	1
10	35	25	1
10	35	30	1
10	36	20	1
10	36	25	1
10	36	30	2
10	36	35	2
10	38	15	1
10	38	20	1
10	38	35	1
10	39	25	1
10	39	35	1
10	40	15	1
10	40	20	2
10	40	35	1
10	41	15	1
10	41	20	2
10	41	25	2
10	41	30	3
10	41	35	2
10	42	15	3
10	42	20	4
10	42	25	3
10	42	30	5
10	42	35	3
10	43	15	2
10	43	20	5
10	43	25	6
10	43	30	4
10	43	35	5
10	44	10	1
10	44	15	3
10	44	20	3
10	44	25	10
10	44	30	4
10	44	35	6
10	45	15	6
10	45	20	7
10	45	25	4
10	45	30	3
10	45	35	4
10	46	15	2
10	46	20	4
10	46	25	8
10	46	30	2
10	46	35	5
10	47	10	1
10	47	15	2
10	47	20	7
10	47	25	5
10	47	30	5
10	47	35	5
10	48	20	2
10	48	25	4
10	48	30	5
10	48	35	1
10	49	15	1
10	49	20	4
10	49	25	2
10	49	35	3
10	50	20	1
