family_id	truth_bp	estimated_bp	absolute_relative_error	excess_bp
truth_f1	47196	44780.0	0.051190778879566065	0
truth_f2	43092	41071.0	0.04689965654877935	0
truth_f3	53352	50090.0	0.061141100614784824	0
