scenario	dataset_id	seed	split	tool	repetition	total_bases	exit_code	runtime_seconds	peak_rss_mib	timed_out	status	error	truth_array_count	predicted_array_count	matched_array_count	array_recall	array_precision	array_f1	read_detection_recall	read_detection_precision	negative_read_count	false_positive_read_count	negative_read_call_rate	matched_period_mae_bp	matched_boundary_mae_bp	warning	array_recall_ci_low	array_recall_ci_high	array_precision_ci_low	array_precision_ci_high	negative_read_call_rate_ci_low	negative_read_call_rate_ci_high	truth_family_count	recovered_family_count	sequence_family_recall	family_criterion	prediction_sha256	catalog_sha256
clean_421	clean_421_s1101	1101	development	trf	1	500000	0	0.6349208750762045	38.359375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.45	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	e731a34922819ead2ddb8a60e8de261ce524ac859ca2caa8376c6870243303de	8688e1f4ee067c9f439a557989061f70ca904e132d2f0e3bf889a144a899c444
clean_421	clean_421_s1101	1101	development	tandemx	2	500000	0	0.29751895903609693	26.203125	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.39285714285714285	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	90ea82f92cf1eb2864b400aa13e48de8b4ff8d18a7bbc8d21028af7e01b5653e	9debba242d10d42450b353fadb67f828943aed1eaa3c5d59b772acc11ca3987d
clean_421	clean_421_s1101	1101	development	trf	2	500000	0	0.6434867498464882	38.375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.45	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	e731a34922819ead2ddb8a60e8de261ce524ac859ca2caa8376c6870243303de	8688e1f4ee067c9f439a557989061f70ca904e132d2f0e3bf889a144a899c444
clean_421	clean_421_s1101	1101	development	tidehunter	2	500000	0	0.39357824996113777	62.078125	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	6.414285714285715	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1c1cc148ff0da3a554258a3ef243e49e28680aa4b1d9ab04ba0aadff18f43ef9	31f1855f10fd258d65d2983a21630ef3388f5afb0a935f6ed60bb6a83a1caa18
clean_421	clean_421_s1101	1101	development	tandemx	3	500000	0	0.32475416688248515	26.0	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.39285714285714285	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	90ea82f92cf1eb2864b400aa13e48de8b4ff8d18a7bbc8d21028af7e01b5653e	9debba242d10d42450b353fadb67f828943aed1eaa3c5d59b772acc11ca3987d
clean_421	clean_421_s1101	1101	development	trf	3	500000	0	0.6340630420017987	38.34375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.45	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	e731a34922819ead2ddb8a60e8de261ce524ac859ca2caa8376c6870243303de	8688e1f4ee067c9f439a557989061f70ca904e132d2f0e3bf889a144a899c444
clean_421	clean_421_s1101	1101	development	tidehunter	3	500000	0	0.3946106662042439	61.046875	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	6.414285714285715	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1c1cc148ff0da3a554258a3ef243e49e28680aa4b1d9ab04ba0aadff18f43ef9	31f1855f10fd258d65d2983a21630ef3388f5afb0a935f6ed60bb6a83a1caa18
clean_729	clean_729_s1101	1101	development	tandemx	1	500000	0	0.48804054083302617	25.96875	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.5285714285714286	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	e1bc6d987d3451c4020a493f04ae912e58431de61eff069fbc024b37c0b858d6	7329a4fccfae519c692cbf77b772e003df6254ca0b85ead6fc022577da23cdd2
clean_729	clean_729_s1101	1101	development	tidehunter	1	500000	0	0.5696085828822106	86.71875	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.5642857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	35cb5a2349f9be06b91c6e37a0348f3a16a25bb168795469942b89ea1d52bce4	dd01cfd98bb1e741a706865115b35233a06c20a4afded230c2685b69f2738d85
clean_729	clean_729_s1101	1101	development	trf	1	500000	0	0.4277652909513563	38.609375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.45714285714285713	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	9498807169e4ef7ed3ae8c4e7fd95f951691d68ebd4a1b14dda9c0061c8d3e1c	bc24f49535b602b61c738d62bc0453d2231068c76885e801bb51f9f8eadf47ca
