seed	coverage	substitution_rate	assembly_fraction	family_id	truth_assembly_read_ratio	truth_underrepresented	assembly_predicted_bp	period	estimated_haploid_depth	method	read_estimated_copies	read_estimated_bp	predicted_assembly_read_ratio	native_status	predicted_underrepresented	outcome	fit_status	decision_threshold
5202	1	0.001	0	f1	0.0	True	0.0	61	1.0045	multik_loglinear	60.11658155195179	3667.111474669059	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	1	0.001	0	f2	0.0	True	0.0	171	1.0045	single_k21	138.3745	23662.039500000003	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	1	0.001	0	f2	0.0	True	0.0	171	1.0045	multik_loglinear	141.61326095184887	24215.867622766156	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	1	0.001	0	f3	0.0	True	0.0	421	1.0045	single_k21	203.082	85497.522	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	1	0.001	0	f3	0.0	True	0.0	421	1.0045	multik_loglinear	207.09576840658374	87187.31849917176	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	1	0.01	1	f1	1.0	False	1226.0	61	1.0045	single_k21	46.7885	2854.0985	0.42955770447305863	possible_collapse	True	FP	single_k_baseline	0.6
5202	1	0.01	1	f1	1.0	False	1226.0	61	1.0045	multik_loglinear	59.33832730161609	3619.6379653985814	0.3387079071773957	possible_collapse	True	FP	experimental_log_linear_extrapolation	0.6
5202	1	0.01	1	f2	1.0	False	13680.0	171	1.0045	single_k21	112.4915	19236.0465	0.7111648435659583	consistent	False	TN	single_k_baseline	0.6
5202	1	0.01	1	f2	1.0	False	13680.0	171	1.0045	multik_loglinear	141.29774123934263	24161.91375192759	0.5661803175217707	possible_collapse	True	FP	experimental_log_linear_extrapolation	0.6
5202	1	0.01	1	f3	1.0	False	84200.0	421	1.0045	single_k21	167.244	70409.724	1.1958575494487096	consistent	False	TN	single_k_baseline	0.6
5202	1	0.01	1	f3	1.0	False	84200.0	421	1.0045	multik_loglinear	206.6958926621019	87018.9708107449	0.9676051005374932	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	1	0.01	0.75	f1	0.75	False	921.0	61	1.0045	single_k21	46.7885	2854.0985	0.32269383835211013	possible_collapse	True	FP	single_k_baseline	0.6
5202	1	0.01	0.75	f1	0.75	False	921.0	61	1.0045	multik_loglinear	59.33832730161609	3619.6379653985814	0.2544453364685003	possible_collapse	True	FP	experimental_log_linear_extrapolation	0.6
5202	1	0.01	0.75	f2	0.75	False	10260.0	171	1.0045	single_k21	112.4915	19236.0465	0.5333736326744687	possible_collapse	True	FP	single_k_baseline	0.6
5202	1	0.01	0.75	f2	0.75	False	10260.0	171	1.0045	multik_loglinear	141.29774123934263	24161.91375192759	0.424635238141328	possible_collapse	True	FP	experimental_log_linear_extrapolation	0.6
5202	1	0.01	0.75	f3	0.75	False	63150.0	421	1.0045	single_k21	167.244	70409.724	0.8968931620865322	consistent	False	TN	single_k_baseline	0.6
5202	1	0.01	0.75	f3	0.75	False	63150.0	421	1.0045	multik_loglinear	206.6958926621019	87018.9708107449	0.7257038254031198	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	1	0.01	0.5	f1	0.5	True	616.0	61	1.0045	single_k21	46.7885	2854.0985	0.2158299722311616	possible_collapse	True	TP	single_k_baseline	0.6
5202	1	0.01	0.5	f1	0.5	True	616.0	61	1.0045	multik_loglinear	59.33832730161609	3619.6379653985814	0.170182765759605	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	1	0.01	0.5	f2	0.5	True	6840.0	171	1.0045	single_k21	112.4915	19236.0465	0.35558242178297916	possible_collapse	True	TP	single_k_baseline	0.6
5202	1	0.01	0.5	f2	0.5	True	6840.0	171	1.0045	multik_loglinear	141.29774123934263	24161.91375192759	0.28309015876088534	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	1	0.01	0.5	f3	0.5	True	42100.0	421	1.0045	single_k21	167.244	70409.724	0.5979287747243548	possible_collapse	True	TP	single_k_baseline	0.6
5202	1	0.01	0.5	f3	0.5	True	42100.0	421	1.0045	multik_loglinear	206.6958926621019	87018.9708107449	0.4838025502687466	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	1	0.01	0.25	f1	0.25	True	311.0	61	1.0045	single_k21	46.7885	2854.0985	0.10896610611021308	possible_collapse	True	TP	single_k_baseline	0.6
5202	1	0.01	0.25	f1	0.25	True	311.0	61	1.0045	multik_loglinear	59.33832730161609	3619.6379653985814	0.08592019505070966	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	1	0.01	0.25	f2	0.25	True	3420.0	171	1.0045	single_k21	112.4915	19236.0465	0.17779121089148958	possible_collapse	True	TP	single_k_baseline	0.6
5202	1	0.01	0.25	f2	0.25	True	3420.0	171	1.0045	multik_loglinear	141.29774123934263	24161.91375192759	0.14154507938044267	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	1	0.01	0.25	f3	0.25	True	21050.0	421	1.0045	single_k21	167.244	70409.724	0.2989643873621774	possible_collapse	True	TP	single_k_baseline	0.6
5202	1	0.01	0.25	f3	0.25	True	21050.0	421	1.0045	multik_loglinear	206.6958926621019	87018.9708107449	0.2419012751343733	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	1	0.01	0	f1	0.0	True	0.0	61	1.0045	single_k21	46.7885	2854.0985	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	1	0.01	0	f1	0.0	True	0.0	61	1.0045	multik_loglinear	59.33832730161609	3619.6379653985814	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	1	0.01	0	f2	0.0	True	0.0	171	1.0045	single_k21	112.4915	19236.0465	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	1	0.01	0	f2	0.0	True	0.0	171	1.0045	multik_loglinear	141.29774123934263	24161.91375192759	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	1	0.01	0	f3	0.0	True	0.0	421	1.0045	single_k21	167.244	70409.724	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	1	0.01	0	f3	0.0	True	0.0	421	1.0045	multik_loglinear	206.6958926621019	87018.9708107449	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0	1	f1	1.0	False	1226.0	61	4.9975	single_k21	32.0161	1952.9821000000002	0.627757929783381	consistent	False	TN	single_k_baseline	0.6
5202	5	0	1	f1	1.0	False	1226.0	61	4.9975	multik_loglinear	32.347389640734136	1973.1907680847823	0.621328672234758	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0	1	f2	1.0	False	13680.0	171	4.9975	single_k21	75.4379	12899.8809	1.0604749071753057	consistent	False	TN	single_k_baseline	0.6
5202	5	0	1	f2	1.0	False	13680.0	171	4.9975	multik_loglinear	75.91457213924215	12981.391835810407	1.0538161218015478	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0	1	f3	1.0	False	84200.0	421	4.9975	single_k21	188.6948	79440.51079999999	1.0599126208035412	consistent	False	TN	single_k_baseline	0.6
5202	5	0	1	f3	1.0	False	84200.0	421	4.9975	multik_loglinear	189.68363343878394	79856.80967772804	1.054387225582883	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0	0.75	f1	0.75	False	921.0	61	4.9975	single_k21	32.0161	1952.9821000000002	0.4715865035322136	possible_collapse	True	FP	single_k_baseline	0.6
5202	5	0	0.75	f1	0.75	False	921.0	61	4.9975	multik_loglinear	32.347389640734136	1973.1907680847823	0.4667566942318206	possible_collapse	True	FP	experimental_log_linear_extrapolation	0.6
5202	5	0	0.75	f2	0.75	False	10260.0	171	4.9975	single_k21	75.4379	12899.8809	0.7953561803814794	consistent	False	TN	single_k_baseline	0.6
5202	5	0	0.75	f2	0.75	False	10260.0	171	4.9975	multik_loglinear	75.91457213924215	12981.391835810407	0.790362091351161	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0	0.75	f3	0.75	False	63150.0	421	4.9975	single_k21	188.6948	79440.51079999999	0.7949344656026558	consistent	False	TN	single_k_baseline	0.6
5202	5	0	0.75	f3	0.75	False	63150.0	421	4.9975	multik_loglinear	189.68363343878394	79856.80967772804	0.7907904191871623	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0	0.5	f1	0.5	True	616.0	61	4.9975	single_k21	32.0161	1952.9821000000002	0.31541507728104623	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0	0.5	f1	0.5	True	616.0	61	4.9975	multik_loglinear	32.347389640734136	1973.1907680847823	0.3121847162288833	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0	0.5	f2	0.5	True	6840.0	171	4.9975	single_k21	75.4379	12899.8809	0.5302374535876528	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0	0.5	f2	0.5	True	6840.0	171	4.9975	multik_loglinear	75.91457213924215	12981.391835810407	0.5269080609007739	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0	0.5	f3	0.5	True	42100.0	421	4.9975	single_k21	188.6948	79440.51079999999	0.5299563104017706	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0	0.5	f3	0.5	True	42100.0	421	4.9975	multik_loglinear	189.68363343878394	79856.80967772804	0.5271936127914415	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0	0.25	f1	0.25	True	311.0	61	4.9975	single_k21	32.0161	1952.9821000000002	0.15924365102987886	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0	0.25	f1	0.25	True	311.0	61	4.9975	multik_loglinear	32.347389640734136	1973.1907680847823	0.15761273822594593	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0	0.25	f2	0.25	True	3420.0	171	4.9975	single_k21	75.4379	12899.8809	0.2651187267938264	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0	0.25	f2	0.25	True	3420.0	171	4.9975	multik_loglinear	75.91457213924215	12981.391835810407	0.26345403045038696	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0	0.25	f3	0.25	True	21050.0	421	4.9975	single_k21	188.6948	79440.51079999999	0.2649781552008853	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0	0.25	f3	0.25	True	21050.0	421	4.9975	multik_loglinear	189.68363343878394	79856.80967772804	0.26359680639572075	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0	0	f1	0.0	True	0.0	61	4.9975	single_k21	32.0161	1952.9821000000002	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	5	0	0	f1	0.0	True	0.0	61	4.9975	multik_loglinear	32.347389640734136	1973.1907680847823	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0	0	f2	0.0	True	0.0	171	4.9975	single_k21	75.4379	12899.8809	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	5	0	0	f2	0.0	True	0.0	171	4.9975	multik_loglinear	75.91457213924215	12981.391835810407	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0	0	f3	0.0	True	0.0	421	4.9975	single_k21	188.6948	79440.51079999999	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	5	0	0	f3	0.0	True	0.0	421	4.9975	multik_loglinear	189.68363343878394	79856.80967772804	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.001	1	f1	1.0	False	1226.0	61	4.9975	single_k21	31.4158	1916.3638	0.639753266055224	consistent	False	TN	single_k_baseline	0.6
5202	5	0.001	1	f1	1.0	False	1226.0	61	4.9975	multik_loglinear	32.36254202398785	1974.1150634632588	0.6210377615219579	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0.001	1	f2	1.0	False	13680.0	171	4.9975	single_k21	74.0372	12660.3612	1.0805378917625195	consistent	False	TN	single_k_baseline	0.6
5202	5	0.001	1	f2	1.0	False	13680.0	171	4.9975	multik_loglinear	75.89322036308833	12977.740682088104	1.0541126021173435	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0.001	1	f3	1.0	False	84200.0	421	4.9975	single_k21	185.093	77924.15299999999	1.0805378917625195	consistent	False	TN	single_k_baseline	0.6
5202	5	0.001	1	f3	1.0	False	84200.0	421	4.9975	multik_loglinear	189.70174782322343	79864.43583357707	1.0542865434554307	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0.001	0.75	f1	0.75	False	921.0	61	4.9975	single_k21	31.4158	1916.3638	0.48059768192239904	possible_collapse	True	FP	single_k_baseline	0.6
5202	5	0.001	0.75	f1	0.75	False	921.0	61	4.9975	multik_loglinear	32.36254202398785	1974.1150634632588	0.4665381552705736	possible_collapse	True	FP	experimental_log_linear_extrapolation	0.6
5202	5	0.001	0.75	f2	0.75	False	10260.0	171	4.9975	single_k21	74.0372	12660.3612	0.8104034188218896	consistent	False	TN	single_k_baseline	0.6
5202	5	0.001	0.75	f2	0.75	False	10260.0	171	4.9975	multik_loglinear	75.89322036308833	12977.740682088104	0.7905844515880076	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0.001	0.75	f3	0.75	False	63150.0	421	4.9975	single_k21	185.093	77924.15299999999	0.8104034188218896	consistent	False	TN	single_k_baseline	0.6
5202	5	0.001	0.75	f3	0.75	False	63150.0	421	4.9975	multik_loglinear	189.70174782322343	79864.43583357707	0.7907149075915729	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0.001	0.5	f1	0.5	True	616.0	61	4.9975	single_k21	31.4158	1916.3638	0.32144209778957417	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0.001	0.5	f1	0.5	True	616.0	61	4.9975	multik_loglinear	32.36254202398785	1974.1150634632588	0.31203854901918926	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.001	0.5	f2	0.5	True	6840.0	171	4.9975	single_k21	74.0372	12660.3612	0.5402689458812597	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0.001	0.5	f2	0.5	True	6840.0	171	4.9975	multik_loglinear	75.89322036308833	12977.740682088104	0.5270563010586717	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.001	0.5	f3	0.5	True	42100.0	421	4.9975	single_k21	185.093	77924.15299999999	0.5402689458812597	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0.001	0.5	f3	0.5	True	42100.0	421	4.9975	multik_loglinear	189.70174782322343	79864.43583357707	0.5271432717277154	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.001	0.25	f1	0.25	True	311.0	61	4.9975	single_k21	31.4158	1916.3638	0.16228651365674931	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0.001	0.25	f1	0.25	True	311.0	61	4.9975	multik_loglinear	32.36254202398785	1974.1150634632588	0.15753894276780497	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.001	0.25	f2	0.25	True	3420.0	171	4.9975	single_k21	74.0372	12660.3612	0.27013447294062987	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0.001	0.25	f2	0.25	True	3420.0	171	4.9975	multik_loglinear	75.89322036308833	12977.740682088104	0.26352815052933587	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.001	0.25	f3	0.25	True	21050.0	421	4.9975	single_k21	185.093	77924.15299999999	0.27013447294062987	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0.001	0.25	f3	0.25	True	21050.0	421	4.9975	multik_loglinear	189.70174782322343	79864.43583357707	0.2635716358638577	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.001	0	f1	0.0	True	0.0	61	4.9975	single_k21	31.4158	1916.3638	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	5	0.001	0	f1	0.0	True	0.0	61	4.9975	multik_loglinear	32.36254202398785	1974.1150634632588	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.001	0	f2	0.0	True	0.0	171	4.9975	single_k21	74.0372	12660.3612	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	5	0.001	0	f2	0.0	True	0.0	171	4.9975	multik_loglinear	75.89322036308833	12977.740682088104	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.001	0	f3	0.0	True	0.0	421	4.9975	single_k21	185.093	77924.15299999999	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	5	0.001	0	f3	0.0	True	0.0	421	4.9975	multik_loglinear	189.70174782322343	79864.43583357707	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.01	1	f1	1.0	False	1226.0	61	4.9975	single_k21	25.4128	1550.1808	0.7908754901363763	consistent	False	TN	single_k_baseline	0.6
5202	5	0.01	1	f1	1.0	False	1226.0	61	4.9975	multik_loglinear	32.14585725884582	1960.8972927895952	0.6252239750180277	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0.01	1	f2	1.0	False	13680.0	171	4.9975	single_k21	60.8306	10402.032599999999	1.315127583814725	consistent	False	TN	single_k_baseline	0.6
5202	5	0.01	1	f2	1.0	False	13680.0	171	4.9975	multik_loglinear	75.698677730337	12944.473891887626	1.0568216301609084	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0.01	1	f3	1.0	False	84200.0	421	4.9975	single_k21	153.0769	64445.374899999995	1.3065328602813358	consistent	False	TN	single_k_baseline	0.6
5202	5	0.01	1	f3	1.0	False	84200.0	421	4.9975	multik_loglinear	189.53186551698408	79792.9153826503	1.0552315277141502	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0.01	0.75	f1	0.75	False	921.0	61	4.9975	single_k21	25.4128	1550.1808	0.5941242466685176	possible_collapse	True	FP	single_k_baseline	0.6
5202	5	0.01	0.75	f1	0.75	False	921.0	61	4.9975	multik_loglinear	32.14585725884582	1960.8972927895952	0.46968293718727855	possible_collapse	True	FP	experimental_log_linear_extrapolation	0.6
5202	5	0.01	0.75	f2	0.75	False	10260.0	171	4.9975	single_k21	60.8306	10402.032599999999	0.9863456878610437	consistent	False	TN	single_k_baseline	0.6
5202	5	0.01	0.75	f2	0.75	False	10260.0	171	4.9975	multik_loglinear	75.698677730337	12944.473891887626	0.7926162226206813	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0.01	0.75	f3	0.75	False	63150.0	421	4.9975	single_k21	153.0769	64445.374899999995	0.9798996452110018	consistent	False	TN	single_k_baseline	0.6
5202	5	0.01	0.75	f3	0.75	False	63150.0	421	4.9975	multik_loglinear	189.53186551698408	79792.9153826503	0.7914236457856128	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	5	0.01	0.5	f1	0.5	True	616.0	61	4.9975	single_k21	25.4128	1550.1808	0.3973730032006589	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0.01	0.5	f1	0.5	True	616.0	61	4.9975	multik_loglinear	32.14585725884582	1960.8972927895952	0.3141418993565294	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.01	0.5	f2	0.5	True	6840.0	171	4.9975	single_k21	60.8306	10402.032599999999	0.6575637919073625	consistent	False	FN	single_k_baseline	0.6
5202	5	0.01	0.5	f2	0.5	True	6840.0	171	4.9975	multik_loglinear	75.698677730337	12944.473891887626	0.5284108150804542	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.01	0.5	f3	0.5	True	42100.0	421	4.9975	single_k21	153.0769	64445.374899999995	0.6532664301406679	consistent	False	FN	single_k_baseline	0.6
5202	5	0.01	0.5	f3	0.5	True	42100.0	421	4.9975	multik_loglinear	189.53186551698408	79792.9153826503	0.5276157638570751	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.01	0.25	f1	0.25	True	311.0	61	4.9975	single_k21	25.4128	1550.1808	0.2006217597328002	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0.01	0.25	f1	0.25	True	311.0	61	4.9975	multik_loglinear	32.14585725884582	1960.8972927895952	0.15860086152578026	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.01	0.25	f2	0.25	True	3420.0	171	4.9975	single_k21	60.8306	10402.032599999999	0.32878189595368124	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0.01	0.25	f2	0.25	True	3420.0	171	4.9975	multik_loglinear	75.698677730337	12944.473891887626	0.2642054075402271	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.01	0.25	f3	0.25	True	21050.0	421	4.9975	single_k21	153.0769	64445.374899999995	0.32663321507033394	possible_collapse	True	TP	single_k_baseline	0.6
5202	5	0.01	0.25	f3	0.25	True	21050.0	421	4.9975	multik_loglinear	189.53186551698408	79792.9153826503	0.26380788192853755	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.01	0	f1	0.0	True	0.0	61	4.9975	single_k21	25.4128	1550.1808	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	5	0.01	0	f1	0.0	True	0.0	61	4.9975	multik_loglinear	32.14585725884582	1960.8972927895952	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.01	0	f2	0.0	True	0.0	171	4.9975	single_k21	60.8306	10402.032599999999	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	5	0.01	0	f2	0.0	True	0.0	171	4.9975	multik_loglinear	75.698677730337	12944.473891887626	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	5	0.01	0	f3	0.0	True	0.0	421	4.9975	single_k21	153.0769	64445.374899999995	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	5	0.01	0	f3	0.0	True	0.0	421	4.9975	multik_loglinear	189.53186551698408	79792.9153826503	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	20	0	1	f1	1.0	False	1226.0	61	19.99	single_k21	23.0616	1406.7576	0.8715076428234687	consistent	False	TN	single_k_baseline	0.6
5202	20	0	1	f1	1.0	False	1226.0	61	19.99	multik_loglinear	23.311306135766028	1421.9896742817277	0.8621722240137042	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	20	0	1	f2	1.0	False	13680.0	171	19.99	single_k21	90.8456	15534.597600000001	0.8806150215310372	consistent	False	TN	single_k_baseline	0.6
5202	20	0	1	f2	1.0	False	13680.0	171	19.99	multik_loglinear	91.25544123742455	15604.680451599597	0.8766600535288562	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	20	0	1	f3	1.0	False	84200.0	421	19.99	single_k21	194.1475	81736.0975	1.0301446065491442	consistent	False	TN	single_k_baseline	0.6
5202	20	0	1	f3	1.0	False	84200.0	421	19.99	multik_loglinear	194.85439537897454	82033.70045454828	1.0264074341819065	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	20	0	0.75	f1	0.75	False	921.0	61	19.99	single_k21	23.0616	1406.7576	0.6546970138991963	consistent	False	TN	single_k_baseline	0.6
5202	20	0	0.75	f1	0.75	False	921.0	61	19.99	multik_loglinear	23.311306135766028	1421.9896742817277	0.647684027990719	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	20	0	0.75	f2	0.75	False	10260.0	171	19.99	single_k21	90.8456	15534.597600000001	0.6604612661482779	consistent	False	TN	single_k_baseline	0.6
5202	20	0	0.75	f2	0.75	False	10260.0	171	19.99	multik_loglinear	91.25544123742455	15604.680451599597	0.6574950401466422	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	20	0	0.75	f3	0.75	False	63150.0	421	19.99	single_k21	194.1475	81736.0975	0.7726084549118583	consistent	False	TN	single_k_baseline	0.6
5202	20	0	0.75	f3	0.75	False	63150.0	421	19.99	multik_loglinear	194.85439537897454	82033.70045454828	0.7698055756364299	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	20	0	0.5	f1	0.5	True	616.0	61	19.99	single_k21	23.0616	1406.7576	0.43788638497492394	possible_collapse	True	TP	single_k_baseline	0.6
5202	20	0	0.5	f1	0.5	True	616.0	61	19.99	multik_loglinear	23.311306135766028	1421.9896742817277	0.4331958319677339	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	20	0	0.5	f2	0.5	True	6840.0	171	19.99	single_k21	90.8456	15534.597600000001	0.4403075107655186	possible_collapse	True	TP	single_k_baseline	0.6
5202	20	0	0.5	f2	0.5	True	6840.0	171	19.99	multik_loglinear	91.25544123742455	15604.680451599597	0.4383300267644281	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	20	0	0.5	f3	0.5	True	42100.0	421	19.99	single_k21	194.1475	81736.0975	0.5150723032745721	possible_collapse	True	TP	single_k_baseline	0.6
5202	20	0	0.5	f3	0.5	True	42100.0	421	19.99	multik_loglinear	194.85439537897454	82033.70045454828	0.5132037170909532	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	20	0	0.25	f1	0.25	True	311.0	61	19.99	single_k21	23.0616	1406.7576	0.22107575605065152	possible_collapse	True	TP	single_k_baseline	0.6
5202	20	0	0.25	f1	0.25	True	311.0	61	19.99	multik_loglinear	23.311306135766028	1421.9896742817277	0.21870763594474876	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	20	0	0.25	f2	0.25	True	3420.0	171	19.99	single_k21	90.8456	15534.597600000001	0.2201537553827593	possible_collapse	True	TP	single_k_baseline	0.6
5202	20	0	0.25	f2	0.25	True	3420.0	171	19.99	multik_loglinear	91.25544123742455	15604.680451599597	0.21916501338221406	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	20	0	0.25	f3	0.25	True	21050.0	421	19.99	single_k21	194.1475	81736.0975	0.25753615163728605	possible_collapse	True	TP	single_k_baseline	0.6
5202	20	0	0.25	f3	0.25	True	21050.0	421	19.99	multik_loglinear	194.85439537897454	82033.70045454828	0.2566018585454766	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5202	20	0	0	f1	0.0	True	0.0	61	19.99	single_k21	23.0616	1406.7576	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	20	0	0	f1	0.0	True	0.0	61	19.99	multik_loglinear	23.311306135766028	1421.9896742817277	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	20	0	0	f2	0.0	True	0.0	171	19.99	single_k21	90.8456	15534.597600000001	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	20	0	0	f2	0.0	True	0.0	171	19.99	multik_loglinear	91.25544123742455	15604.680451599597	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	20	0	0	f3	0.0	True	0.0	421	19.99	single_k21	194.1475	81736.0975	0.0	reads_only	True	TP	single_k_baseline	0.6
5202	20	0	0	f3	0.0	True	0.0	421	19.99	multik_loglinear	194.85439537897454	82033.70045454828	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5202	20	0.001	1	f1	1.0	False	1226.0	61	19.99	single_k21	22.4113	1367.0893	0.8967958420858095	consistent	False	TN	single_k_baseline	0.6
5202	20	0.001	1	f1	1.0	False	1226.0	61	19.99	multik_loglinear	23.31316911460874	1422.103315991133	0.8621033269622473	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	20	0.001	1	f2	1.0	False	13680.0	171	19.99	single_k21	89.0947	15235.1937	0.8979209762196854	consistent	False	TN	single_k_baseline	0.6
5202	20	0.001	1	f2	1.0	False	13680.0	171	19.99	multik_loglinear	91.25711825549006	15604.9672216888	0.8766439432815114	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5202	20	0.001	1	f3	1.0	False	84200.0	421	19.99	single_k21	190.1955	80072.3055	1.0515495897642162	consistent	False	TN	single_k_baseline	0.6
