family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f017	61	61	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f018	61	61	162.0000	1.0007	161.8843	9874.9414	3.0000	154.8893	166.8807	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f019	171	171	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f020	171	171	24.0000	1.0007	23.9829	4101.0686	2.0000	17.9871	27.9800	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f021	171	171	39.0000	1.0007	38.9721	6664.2364	0.0000	36.9736	38.9721	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f022	171	171	37.0000	1.0007	36.9736	6322.4807	4.0000	31.9771	42.9693	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f023	171	171	40.0000	1.0007	39.9714	6835.1143	0.0000	37.9729	39.9714	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f024	171	171	13.0000	1.0007	12.9907	2221.4121	1.0000	10.9921	15.9886	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f025	171	171	93.0000	1.0007	92.9336	15891.6407	0.0000	91.9343	92.9336	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f026	171	171	34.0000	1.0007	33.9757	5809.8471	1.0000	31.9771	36.9736	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f027	171	171	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f028	171	171	23.0000	1.0007	22.9836	3930.1907	2.0000	19.9857	27.9800	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f029	171	171	68.0000	1.0007	67.9514	11619.6942	0.0000	67.9514	68.9507	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f030	171	171	114.0000	1.0007	113.9186	19480.0756	8.0000	96.9307	124.9107	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f031	171	171	89.0000	1.0007	88.9364	15208.1292	0.0000	88.9364	88.9364	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	171	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	130.0000	1.0007	129.9071	22214.1213	0.0000	129.9071	130.9064	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	121.0000	1.0007	120.9136	20676.2206	5.0000	111.9200	129.9071	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	266.0000	1.0007	265.8100	45453.5098	1.0000	264.8107	266.8093	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	117.0000	1.0007	116.9164	19992.7092	7.0000	106.9236	128.9079	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	38.0000	1.0007	37.9729	15986.5728	0.0000	36.9736	37.9729	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	34.0000	1.0007	33.9757	14303.7757	3.0000	28.9793	39.9714	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	4.0000	1.0007	3.9971	1682.7971	1.0000	2.9979	5.9957	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	20.0000	1.0007	19.9857	8413.9857	0.0000	19.9857	21.9843	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	18.0000	1.0007	17.9871	7572.5871	3.0000	13.9900	21.9843	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	23.0000	1.0007	22.9836	9676.0835	0.0000	21.9843	22.9836	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	62.0000	1.0007	61.9557	26083.3556	4.0000	52.9621	70.9493	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	63.0000	1.0007	62.9550	26504.0549	1.0000	61.9557	63.9543	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	36.0000	1.0007	35.9743	15145.1742	3.0000	29.9786	41.9700	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	421	120.0000	1.0007	119.9143	50483.9141	1.0000	117.9157	120.9136	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	32.0000	1.0007	31.9771	13462.3771	3.0000	26.9807	36.9736	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	318.0000	1.0007	317.7729	133782.3724	1.0000	315.7743	319.7714	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	110.0000	1.0007	109.9214	46276.9213	5.0000	101.9271	118.9150	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	42.0000	1.0007	41.9700	17669.3699	0.0000	40.9707	41.9700	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	157.0000	1.0007	156.8879	66049.7876	7.0000	140.8993	172.8764	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	230.0000	1.0007	229.8357	96760.8354	1.0000	228.8364	231.8343	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	177.0000	1.0007	176.8736	74463.7733	7.0000	166.8807	188.8650	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	3890.0000	1.0007	3887.2214	664714.8618	21.0000	3856.2436	3928.1921	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
