family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f001	61	61	38.0000	1.0008	37.9712	2316.2450	1.0000	36.9720	38.9705	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f002	61	61	0.0000	1.0008	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f003	61	61	18.0000	1.0008	17.9864	1097.1687	1.0000	16.9871	18.9856	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f004	61	61	22.0000	1.0008	21.9833	1340.9839	1.0000	20.9841	23.9818	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f005	61	61	0.0000	1.0008	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f006	61	61	14.0000	1.0008	13.9894	853.3534	1.0000	11.9909	15.9879	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f007	61	61	54.0000	1.0008	53.9591	3291.5060	1.0000	52.9599	55.9576	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f008	61	61	38.0000	1.0008	37.9712	2316.2450	1.0000	35.9727	40.9690	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f009	61	61	249.0000	1.0008	248.8115	15177.5000	2.0000	242.8160	251.8092	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f010	61	61	30.0000	1.0008	29.9773	1828.6145	2.0000	27.9788	35.9727	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f011	61	61	112.0000	1.0008	111.9152	6826.8273	1.0000	110.9160	115.9122	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f012	61	61	74.0000	1.0008	73.9440	4510.5823	5.0000	67.9485	83.9364	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f013	61	61	270.0000	1.0008	269.7956	16457.5301	4.0000	260.8024	274.7918	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f014	61	61	27.0000	1.0008	26.9796	1645.7530	2.0000	23.9818	33.9743	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f015	61	61	17.0000	1.0008	16.9871	1036.2149	1.0000	15.9879	19.9849	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f016	61	61	300.0000	1.0008	299.7729	18286.1446	10.0000	286.7827	324.7539	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f017	61	61	56.0000	1.0008	55.9576	3413.4137	1.0000	52.9599	56.9568	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f018	61	61	70.0000	1.0008	69.9470	4266.7671	5.0000	60.9538	75.9425	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f019	171	171	18.0000	1.0008	17.9864	3075.6696	1.0000	15.9879	18.9856	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f020	171	171	44.0000	1.0008	43.9667	7518.3034	4.0000	36.9720	50.9614	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f021	171	171	17.0000	1.0008	16.9871	2904.7990	1.0000	14.9886	17.9864	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f022	171	171	37.0000	1.0008	36.9720	6322.2097	3.0000	30.9765	43.9667	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f023	171	171	39.0000	1.0008	38.9705	6663.9507	1.0000	36.9720	39.9697	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
