stage	elapsed_seconds	rss_mib	process_count	scratch_bytes
smoke	1979.247301	21.843750	1	2607880
smoke	1979.473817	21.843750	1	2607880
smoke	1979.705227	21.843750	1	2607880
smoke	1979.937109	21.843750	1	2607880
smoke	1980.166551	21.843750	1	2607880
smoke	1980.400998	21.843750	1	2607880
smoke	1980.635864	21.843750	1	2607880
smoke	1980.871892	21.843750	1	2607880
smoke	1981.100496	21.843750	1	2607880
smoke	1981.335718	21.843750	1	2607880
smoke	1981.567200	21.843750	1	2607880
smoke	1981.801607	21.843750	1	2607880
smoke	1982.036326	21.843750	1	2607880
smoke	1982.271102	21.843750	1	2607880
smoke	1982.499899	21.843750	1	2607880
smoke	1982.725129	21.843750	1	2607880
smoke	1982.959694	21.843750	1	2607880
smoke	1983.193964	21.843750	1	2607880
smoke	1983.430823	21.843750	1	2607880
smoke	1983.657725	21.843750	1	2607880
smoke	1983.883620	21.843750	1	2607880
smoke	1984.118396	21.843750	1	2607880
smoke	1984.350298	21.843750	1	2607880
smoke	1984.584862	21.843750	1	2607880
smoke	1984.817488	21.843750	1	2607880
smoke	1985.049048	21.843750	1	2607880
smoke	1985.285846	21.843750	1	2607880
smoke	1985.520233	21.843750	1	2607880
smoke	1985.751684	21.843750	1	2607880
smoke	1985.986367	21.843750	1	2607880
smoke	1986.216922	21.843750	1	2607880
smoke	1986.450724	21.843750	1	2607880
smoke	1986.683646	21.843750	1	2607880
smoke	1986.916299	21.843750	1	2607880
smoke	1987.151175	21.843750	1	2607880
smoke	1987.385488	21.843750	1	2607880
smoke	1987.616433	21.843750	1	2607880
smoke	1987.843137	21.843750	1	2607880
smoke	1988.077964	21.843750	1	2607880
smoke	1988.313517	21.843750	1	2607880
smoke	1988.545965	21.843750	1	2607880
smoke	1988.780327	21.843750	1	2607880
smoke	1989.014941	21.843750	1	2607880
smoke	1989.249223	21.843750	1	2607880
smoke	1989.483424	21.843750	1	2607880
smoke	1989.717834	21.843750	1	2607880
smoke	1989.951239	21.843750	1	2607880
smoke	1990.185341	21.843750	1	2607880
smoke	1990.416676	21.843750	1	2607880
smoke	1990.650131	21.843750	1	2607880
smoke	1990.882224	21.843750	1	2607880
smoke	1991.117429	21.843750	1	2607880
smoke	1991.349950	21.843750	1	2607880
smoke	1991.583267	21.843750	1	2607880
smoke	1991.816650	21.843750	1	2607880
smoke	1992.050186	21.843750	1	2607880
smoke	1992.283771	21.843750	1	2607880
smoke	1992.517002	21.843750	1	2607880
smoke	1992.751397	21.843750	1	2607880
smoke	1992.986015	21.843750	1	2607880
smoke	1993.220442	21.843750	1	2607880
smoke	1993.447947	21.843750	1	2607880
smoke	1993.682214	21.843750	1	2607880
smoke	1993.908644	21.843750	1	2607880
smoke	1994.133211	21.843750	1	2607880
smoke	1994.367911	21.843750	1	2607880
smoke	1994.594113	21.843750	1	2607880
smoke	1994.828440	21.843750	1	2607880
smoke	1995.062919	21.843750	1	2607880
smoke	1995.295403	21.843750	1	2607880
smoke	1995.529724	21.843750	1	2607880
smoke	1995.757846	21.843750	1	2607880
smoke	1995.992690	21.843750	1	2607880
smoke	1996.227129	21.843750	1	2607880
smoke	1996.461281	21.843750	1	2607880
smoke	1996.692240	21.843750	1	2607880
smoke	1996.917849	21.843750	1	2607880
smoke	1997.150589	21.843750	1	2607880
smoke	1997.384727	21.843750	1	2607880
smoke	1997.618489	21.843750	1	2607880
smoke	1997.852519	21.843750	1	2607880
smoke	1998.086880	21.843750	1	2607880
smoke	1998.317178	21.843750	1	2607880
smoke	1998.550328	21.843750	1	2607880
smoke	1998.783959	21.843750	1	2607880
smoke	1999.017559	21.843750	1	2607880
smoke	1999.250429	21.843750	1	2607880
smoke	1999.485760	21.843750	1	2607880
smoke	1999.717343	21.843750	1	2607880
smoke	1999.952125	21.843750	1	2607880
smoke	2000.183247	21.843750	1	2607880
smoke	2000.416979	21.843750	1	2607880
smoke	2000.651443	21.843750	1	2607880
smoke	2000.876755	21.843750	1	2607880
smoke	2001.102937	21.843750	1	2607880
smoke	2001.338587	21.843750	1	2607880
smoke	2001.566648	21.843750	1	2607880
smoke	2001.802334	21.843750	1	2607880
smoke	2002.033684	21.843750	1	2607880
smoke	2002.268068	21.843750	1	2607880
smoke	2002.503153	21.843750	1	2607880
smoke	2002.732577	21.843750	1	2607880
smoke	2002.958215	21.843750	1	2607880
smoke	2003.192335	21.843750	1	2607880
smoke	2003.427132	21.843750	1	2607880
smoke	2003.652421	21.843750	1	2607880
smoke	2003.884411	21.843750	1	2607880
smoke	2004.118688	21.843750	1	2607880
smoke	2004.350098	21.843750	1	2607880
smoke	2004.584340	21.843750	1	2607880
smoke	2004.819298	21.843750	1	2607880
smoke	2005.049179	21.843750	1	2607880
smoke	2005.275257	21.843750	1	2607880
smoke	2005.500830	21.843750	1	2607880
smoke	2005.733312	21.843750	1	2607880
smoke	2005.967288	21.843750	1	2607880
smoke	2006.201600	21.843750	1	2607880
smoke	2006.433283	21.843750	1	2607880
smoke	2006.667655	21.843750	1	2607880
smoke	2006.900470	21.843750	1	2607880
smoke	2007.134730	21.843750	1	2607880
smoke	2007.363073	21.843750	1	2607880
smoke	2007.597253	21.843750	1	2607880
smoke	2007.826364	21.843750	1	2607880
smoke	2008.051511	21.843750	1	2607880
smoke	2008.283417	21.843750	1	2607880
smoke	2008.517419	21.843750	1	2607880
smoke	2008.751768	21.843750	1	2607880
smoke	2008.983411	21.843750	1	2607880
smoke	2009.216677	21.843750	1	2607880
smoke	2009.451259	21.843750	1	2607880
smoke	2009.677061	21.843750	1	2607880
smoke	2009.911436	21.843750	1	2607880
smoke	2010.142859	21.843750	1	2607880
smoke	2010.376876	21.843750	1	2607880
smoke	2010.610796	21.843750	1	2607880
smoke	2010.846849	21.843750	1	2607880
smoke	2011.073118	21.843750	1	2607880
smoke	2011.300060	21.843750	1	2607880
smoke	2011.533638	21.843750	1	2607880
smoke	2011.767594	21.843750	1	2607880
smoke	2012.002779	21.843750	1	2607880
smoke	2012.233211	21.843750	1	2607880
smoke	2012.467535	21.843750	1	2607880
smoke	2012.696261	21.843750	1	2607880
smoke	2012.930628	21.843750	1	2607880
smoke	2013.166315	21.843750	1	2607880
smoke	2013.400613	21.843750	1	2607880
smoke	2013.633989	21.843750	1	2607880
smoke	2013.868399	21.843750	1	2607880
smoke	2014.102314	21.843750	1	2607880
smoke	2014.333760	21.843750	1	2607880
smoke	2014.567860	21.843750	1	2607880
smoke	2014.798837	21.843750	1	2607880
smoke	2015.031012	21.843750	1	2607880
smoke	2015.265427	21.843750	1	2607880
smoke	2015.499629	21.843750	1	2607880
smoke	2015.733401	21.843750	1	2607880
smoke	2015.965092	21.843750	1	2607880
smoke	2016.199631	21.843750	1	2607880
smoke	2016.435640	21.843750	1	2607880
smoke	2016.666758	21.843750	1	2607880
smoke	2016.899877	21.843750	1	2607880
smoke	2017.133371	21.843750	1	2607880
smoke	2017.367589	21.843750	1	2607880
smoke	2017.596804	21.843750	1	2607880
smoke	2017.826244	21.843750	1	2607880
smoke	2018.060120	21.843750	1	2607880
smoke	2018.285234	21.843750	1	2607880
smoke	2018.519911	21.843750	1	2607880
smoke	2018.748433	21.843750	1	2607880
smoke	2018.973927	21.843750	1	2607880
smoke	2019.207980	21.843750	1	2607880
smoke	2019.433599	21.843750	1	2607880
smoke	2019.667716	21.843750	1	2607880
smoke	2019.900120	21.843750	1	2607880
smoke	2020.133015	21.843750	1	2607880
smoke	2020.367053	21.843750	1	2607880
smoke	2020.598847	21.843750	1	2607880
smoke	2020.828144	21.843750	1	2607880
smoke	2021.065902	21.843750	1	2607880
smoke	2021.299976	21.843750	1	2607880
smoke	2021.533606	21.843750	1	2607880
smoke	2021.761181	21.843750	1	2607880
smoke	2021.996127	21.843750	1	2607880
smoke	2022.230772	21.843750	1	2607880
smoke	2022.466904	21.843750	1	2607880
smoke	2022.694862	21.843750	1	2607880
smoke	2022.920620	21.843750	1	2607880
smoke	2023.150483	21.843750	1	2607880
smoke	2023.384259	21.843750	1	2607880
smoke	2023.618742	21.843750	1	2607880
smoke	2023.853558	21.843750	1	2607880
smoke	2024.083787	21.843750	1	2607880
smoke	2024.317373	21.843750	1	2607880
smoke	2024.552709	21.843750	1	2607880
smoke	2024.783205	21.843750	1	2607880
smoke	2025.017728	21.843750	1	2607880
smoke	2025.250808	21.843750	1	2607880
smoke	2025.483393	21.843750	1	2607880
smoke	2025.713447	21.843750	1	2607880
smoke	2025.947548	21.843750	1	2607880
smoke	2026.181947	21.843750	1	2607880
smoke	2026.412889	21.843750	1	2607880
smoke	2026.647390	21.843750	1	2607880
smoke	2026.874752	21.843750	1	2607880
smoke	2027.108931	21.843750	1	2607880
smoke	2027.342762	21.843750	1	2607880
smoke	2027.576881	21.843750	1	2607880
smoke	2027.807327	21.843750	1	2607880
smoke	2028.033363	21.843750	1	2607880
smoke	2028.267917	21.843750	1	2607880
smoke	2028.500237	21.843750	1	2607880
smoke	2028.733704	21.843750	1	2607880
smoke	2028.960989	21.843750	1	2607880
smoke	2029.187432	21.843750	1	2607880
smoke	2029.416432	21.843750	1	2607880
smoke	2029.650161	21.843750	1	2607880
smoke	2029.883379	21.843750	1	2607880
smoke	2030.117770	21.843750	1	2607880
smoke	2030.346807	21.843750	1	2607880
smoke	2030.573007	21.843750	1	2607880
smoke	2030.807488	21.843750	1	2607880
smoke	2031.041399	21.843750	1	2607880
smoke	2031.277472	21.843750	1	2607880
smoke	2031.512347	21.843750	1	2607880
smoke	2031.746966	21.843750	1	2607880
smoke	2031.983086	21.843750	1	2607880
smoke	2032.217006	21.843750	1	2607880
smoke	2032.451246	21.843750	1	2607880
smoke	2032.686620	21.843750	1	2607880
smoke	2032.918065	21.843750	1	2607880
smoke	2033.150123	21.843750	1	2607880
smoke	2033.384018	21.843750	1	2607880
smoke	2033.618313	21.843750	1	2607880
smoke	2033.850059	21.843750	1	2607880
smoke	2034.083489	21.843750	1	2607880
smoke	2034.316160	21.843750	1	2607880
smoke	2034.549883	21.843750	1	2607880
smoke	2034.783241	21.843750	1	2607880
smoke	2035.017439	21.843750	1	2607880
smoke	2035.250327	21.843750	1	2607880
smoke	2035.482683	21.843750	1	2607880
smoke	2035.716855	21.843750	1	2607880
smoke	2035.950360	21.843750	1	2607880
smoke	2036.184694	21.843750	1	2607880
smoke	2036.419417	21.843750	1	2607880
smoke	2036.650299	21.843750	1	2607880
smoke	2036.881753	21.843750	1	2607880
smoke	2037.118873	21.843750	1	2607880
smoke	2037.355056	21.843750	1	2607880
smoke	2037.587095	21.843750	1	2607880
smoke	2037.821889	21.843750	1	2607880
smoke	2038.056447	21.843750	1	2607880
smoke	2038.291536	21.843750	1	2607880
smoke	2038.524389	21.843750	1	2607880
smoke	2038.756772	21.843750	1	2607880
smoke	2038.989792	21.843750	1	2607880
smoke	2039.217322	21.843750	1	2607880
smoke	2039.448863	21.843750	1	2607880
smoke	2039.677822	21.843750	1	2607880
smoke	2039.903211	21.843750	1	2607880
smoke	2040.135336	21.843750	1	2607880
smoke	2040.368648	21.843750	1	2607880
smoke	2040.603069	21.843750	1	2607880
smoke	2040.835439	21.843750	1	2607880
smoke	2041.061692	21.843750	1	2607880
smoke	2041.297714	21.843750	1	2607880
smoke	2041.531971	21.843750	1	2607880
smoke	2041.767534	21.843750	1	2607880
smoke	2042.003140	21.843750	1	2607880
smoke	2042.237800	21.843750	1	2607880
smoke	2042.466924	21.843750	1	2607880
smoke	2042.700477	21.843750	1	2607880
smoke	2042.934395	21.843750	1	2607880
smoke	2043.167754	21.843750	1	2607880
smoke	2043.393485	21.875000	1	2607880
smoke	2043.628325	21.875000	1	2607880
smoke	2043.862778	21.875000	1	2607880
smoke	2044.097603	21.875000	1	2607880
smoke	2044.326436	21.875000	1	2607880
smoke	2044.560884	21.875000	1	2607880
smoke	2044.795224	21.875000	1	2607880
smoke	2045.020802	21.875000	1	2607880
smoke	2045.250050	21.875000	1	2607880
smoke	2045.484691	21.875000	1	2607880
smoke	2045.718946	21.875000	1	2607880
smoke	2045.953537	21.875000	1	2607880
smoke	2046.187810	21.875000	1	2607880
smoke	2046.415296	21.875000	1	2607880
smoke	2046.642219	21.875000	1	2607880
smoke	2046.876348	21.875000	1	2607880
smoke	2047.110353	21.875000	1	2607880
smoke	2047.336054	21.875000	1	2607880
smoke	2047.564225	21.875000	1	2607880
smoke	2047.798478	21.875000	1	2607880
smoke	2048.028934	21.875000	1	2607880
smoke	2048.263537	21.875000	1	2607880
smoke	2048.497970	21.875000	1	2607880
smoke	2048.724747	21.875000	1	2607880
smoke	2048.950645	21.875000	1	2607880
smoke	2049.177146	21.875000	1	2607880
smoke	2049.411757	21.875000	1	2607880
smoke	2049.646873	21.875000	1	2607880
smoke	2049.881517	21.875000	1	2607880
smoke	2050.115907	21.875000	1	2607880
smoke	2050.350278	21.875000	1	2607880
smoke	2050.583581	21.875000	1	2607880
smoke	2050.817756	21.875000	1	2607880
smoke	2051.053519	21.875000	1	2607880
smoke	2051.283545	21.875000	1	2607880
smoke	2051.519300	21.875000	1	2607880
smoke	2051.753660	21.875000	1	2607880
smoke	2051.988521	21.875000	1	2607880
smoke	2052.224984	21.875000	1	2607880
smoke	2052.450469	21.875000	1	2607880
smoke	2052.685061	21.875000	1	2607880
smoke	2052.917770	21.875000	1	2607880
smoke	2053.152415	21.875000	1	2607880
smoke	2053.387629	21.875000	1	2607880
smoke	2053.622342	21.875000	1	2607880
smoke	2053.856772	21.875000	1	2607880
smoke	2054.083982	21.875000	1	2607880
smoke	2054.316599	21.875000	1	2607880
smoke	2054.550817	21.875000	1	2607880
smoke	2054.784384	21.875000	1	2607880
smoke	2055.016936	21.875000	1	2607880
smoke	2055.251001	21.875000	1	2607880
smoke	2055.483168	21.921875	1	2607880
smoke	2055.717571	21.921875	1	2607880
smoke	2055.949985	21.921875	1	2607880
smoke	2056.184042	21.921875	1	2607880
smoke	2056.418491	21.921875	1	2607880
smoke	2056.650678	21.921875	1	2607880
smoke	2056.883627	21.921875	1	2607880
smoke	2057.117810	21.921875	1	2607880
smoke	2057.350499	21.921875	1	2607880
smoke	2057.584627	21.921875	1	2607880
smoke	2057.820062	21.921875	1	2607880
smoke	2058.050752	21.921875	1	2607880
smoke	2058.284853	21.921875	1	2607880
smoke	2058.517564	21.921875	1	2607880
smoke	2058.750157	21.921875	1	2607880
smoke	2058.984374	21.921875	1	2607880
smoke	2059.216950	21.921875	1	2607880
smoke	2059.451313	21.921875	1	2607880
smoke	2059.685487	21.921875	1	2607880
smoke	2059.916942	21.921875	1	2607880
smoke	2060.150227	21.921875	1	2607880
smoke	2060.378001	21.921875	1	2607880
smoke	2060.609998	21.921875	1	2607880
smoke	2060.838194	21.921875	1	2607880
smoke	2061.071167	21.921875	1	2607880
smoke	2061.305847	21.921875	1	2607880
smoke	2061.541277	21.921875	1	2607880
smoke	2061.772775	21.921875	1	2607880
smoke	2062.001762	21.921875	1	2607880
smoke	2062.239107	21.921875	1	2607880
smoke	2062.473270	21.921875	1	2607880
smoke	2062.707964	21.921875	1	2607880
smoke	2062.938673	21.921875	1	2607880
smoke	2063.167021	21.921875	1	2607880
smoke	2063.401475	21.921875	1	2607880
smoke	2063.633607	21.921875	1	2607880
smoke	2063.867687	21.921875	1	2607880
smoke	2064.102110	21.921875	1	2607880
smoke	2064.336162	21.921875	1	2607880
smoke	2064.570555	21.921875	1	2607880
smoke	2064.804700	21.921875	1	2607880
smoke	2065.033661	21.921875	1	2607880
smoke	2065.268061	21.921875	1	2607880
smoke	2065.502373	21.921875	1	2607880
smoke	2065.733887	21.921875	1	2607880
smoke	2065.961172	21.921875	1	2607880
smoke	2066.195468	21.921875	1	2607880
smoke	2066.430128	21.921875	1	2607880
smoke	2066.654406	21.921875	1	2607880
smoke	2066.888906	21.921875	1	2607880
smoke	2067.119814	21.921875	1	2607880
smoke	2067.354110	21.921875	1	2607880
smoke	2067.583693	21.921875	1	2607880
smoke	2067.818142	21.921875	1	2607880
smoke	2068.052674	21.921875	1	2607880
smoke	2068.285763	21.921875	1	2607880
smoke	2068.520869	21.921875	1	2607880
smoke	2068.750678	21.921875	1	2607880
smoke	2068.985049	21.921875	1	2607880
smoke	2069.216464	21.921875	1	2607880
smoke	2069.451374	21.921875	1	2607880
smoke	2069.682793	21.921875	1	2607880
smoke	2069.917689	21.921875	1	2607880
smoke	2070.150395	21.921875	1	2607880
smoke	2070.383637	21.921875	1	2607880
smoke	2070.617657	21.921875	1	2607880
smoke	2070.847596	21.921875	1	2607880
smoke	2071.082594	21.921875	1	2607880
smoke	2071.310718	21.921875	1	2607880
smoke	2071.538201	21.921875	1	2607880
smoke	2071.772619	21.921875	1	2607880
smoke	2072.000511	21.921875	1	2607880
smoke	2072.228594	21.921875	1	2607880
smoke	2072.463057	21.921875	1	2607880
smoke	2072.692843	21.921875	1	2607880
smoke	2072.928688	21.921875	1	2607880
smoke	2073.159371	21.921875	1	2607880
smoke	2073.386954	21.921875	1	2607880
smoke	2073.617051	21.921875	1	2607880
smoke	2073.850174	21.921875	1	2607880
smoke	2074.083796	21.921875	1	2607880
smoke	2074.318070	21.921875	1	2607880
smoke	2074.551882	21.921875	1	2607880
smoke	2074.785996	21.921875	1	2607880
smoke	2075.016909	21.921875	1	2607880
smoke	2075.246049	21.921875	1	2607880
smoke	2075.480541	21.921875	1	2607880
smoke	2075.715219	21.921875	1	2607880
smoke	2075.949912	21.921875	1	2607880
smoke	2076.184015	21.921875	1	2607880
smoke	2076.416962	21.921875	1	2607880
smoke	2076.650412	21.921875	1	2607880
smoke	2076.884537	21.921875	1	2607880
smoke	2077.112339	21.921875	1	2607880
smoke	2077.346913	21.921875	1	2607880
smoke	2077.581037	21.921875	1	2607880
smoke	2077.816356	21.921875	1	2607880
smoke	2078.050812	21.921875	1	2607880
smoke	2078.284414	21.921875	1	2607880
smoke	2078.518568	21.921875	1	2607880
smoke	2078.752584	21.921875	1	2607880
smoke	2078.987118	21.921875	1	2607880
smoke	2079.216886	21.921875	1	2607880
smoke	2079.451129	21.921875	1	2607880
smoke	2079.684417	21.921875	1	2607880
smoke	2079.917440	21.921875	1	2607880
smoke	2080.150439	21.921875	1	2607880
smoke	2080.383766	21.921875	1	2607880
smoke	2080.616948	21.921875	1	2607880
smoke	2080.850678	21.921875	1	2607880
smoke	2081.083051	21.921875	1	2607880
smoke	2081.317518	21.921875	1	2607880
smoke	2081.553316	21.921875	1	2607880
smoke	2081.783816	21.921875	1	2607880
smoke	2082.018136	21.921875	1	2607880
smoke	2082.252559	21.921875	1	2607880
smoke	2082.484214	21.921875	1	2607880
smoke	2082.718034	21.921875	1	2607880
smoke	2082.952232	21.921875	1	2607880
smoke	2083.183992	21.921875	1	2607880
smoke	2083.418159	21.921875	1	2607880
smoke	2083.650911	21.921875	1	2607880
smoke	2083.883505	21.921875	1	2607880
smoke	2084.117305	21.921875	1	2607880
smoke	2084.351355	21.921875	1	2607880
smoke	2084.583666	21.921875	1	2607880
smoke	2084.818647	21.921875	1	2607880
smoke	2085.051160	21.921875	1	2607880
smoke	2085.283844	21.921875	1	2607880
smoke	2085.514555	21.921875	1	2607880
smoke	2085.749661	21.921875	1	2607880
smoke	2085.987342	21.921875	1	2607880
smoke	2086.223762	21.921875	1	2607880
smoke	2086.458116	21.921875	1	2607880
smoke	2086.692545	21.921875	1	2607880
smoke	2086.920668	21.921875	1	2607880
smoke	2087.150706	21.921875	1	2607880
smoke	2087.385279	21.921875	1	2607880
smoke	2087.619818	21.921875	1	2607880
smoke	2087.856909	21.921875	1	2607880
smoke	2088.093193	21.921875	1	2607880
smoke	2088.327808	21.921875	1	2607880
smoke	2088.562571	21.921875	1	2607880
smoke	2088.789887	21.921875	1	2607880
smoke	2089.017073	21.921875	1	2607880
smoke	2089.250371	21.921875	1	2607880
smoke	2089.483727	21.921875	1	2607880
smoke	2089.717727	21.921875	1	2607880
smoke	2089.951806	21.921875	1	2607880
smoke	2090.184153	21.921875	1	2607880
smoke	2090.417559	21.921875	1	2607880
smoke	2090.647228	21.921875	1	2607880
smoke	2090.881872	21.921875	1	2607880
smoke	2091.112575	21.921875	1	2607880
smoke	2091.347724	21.921875	1	2607880
smoke	2091.583893	21.921875	1	2607880
smoke	2091.818521	21.921875	1	2607880
smoke	2092.050771	21.921875	1	2607880
smoke	2092.284226	21.921875	1	2607880
smoke	2092.519893	21.921875	1	2607880
smoke	2092.756174	21.921875	1	2607880
smoke	2092.984901	21.921875	1	2607880
smoke	2093.219737	21.921875	1	2607880
smoke	2093.453970	21.921875	1	2607880
smoke	2093.689813	21.921875	1	2607880
smoke	2093.916142	21.921875	1	2607880
smoke	2094.150808	21.921875	1	2607880
smoke	2094.385289	21.921875	1	2607880
smoke	2094.618075	21.921875	1	2607880
smoke	2094.853068	21.921875	1	2607880
smoke	2095.084092	21.921875	1	2607880
smoke	2095.318449	21.921875	1	2607880
smoke	2095.553002	21.921875	1	2607880
smoke	2095.782979	21.921875	1	2607880
smoke	2096.017209	21.921875	1	2607880
smoke	2096.250173	21.921875	1	2607880
smoke	2096.484016	21.921875	1	2607880
smoke	2096.718400	21.921875	1	2607880
smoke	2096.948429	21.921875	1	2607880
smoke	2097.182963	21.921875	1	2607880
smoke	2097.417397	21.921875	1	2607880
smoke	2097.645252	21.921875	1	2607880
smoke	2097.879513	21.921875	1	2607880
smoke	2098.113949	21.921875	1	2607880
smoke	2098.348129	21.921875	1	2607880
smoke	2098.582513	21.921875	1	2607880
smoke	2098.810835	21.921875	1	2607880
smoke	2099.045440	21.921875	1	2607880
smoke	2099.282999	21.921875	1	2607880
smoke	2099.519702	21.921875	1	2607880
smoke	2099.756219	21.921875	1	2607880
smoke	2099.992574	21.921875	1	2607880
smoke	2100.217759	21.921875	1	2607880
smoke	2100.450828	21.921875	1	2607880
smoke	2100.686478	21.921875	1	2607880
smoke	2100.913603	21.921875	1	2607880
smoke	2101.143908	21.921875	1	2607880
smoke	2101.379780	21.921875	1	2607880
smoke	2101.612586	21.921875	1	2607880
smoke	2101.846865	21.921875	1	2607880
smoke	2102.081437	21.921875	1	2607880
smoke	2102.311646	21.921875	1	2607880
smoke	2102.548116	21.921875	1	2607880
smoke	2102.773414	21.921875	1	2607880
smoke	2103.002808	21.921875	1	2607880
smoke	2103.237518	21.921875	1	2607880
smoke	2103.471928	21.921875	1	2607880
smoke	2103.700464	21.921875	1	2607880
smoke	2103.935079	21.921875	1	2607880
smoke	2104.169616	21.921875	1	2607880
smoke	2104.399780	21.921875	1	2607880
smoke	2104.633844	21.921875	1	2607880
smoke	2104.867125	21.921875	1	2607880
smoke	2105.099832	21.921875	1	2607880
smoke	2105.325273	21.921875	1	2607880
smoke	2105.559396	21.921875	1	2607880
smoke	2105.792109	21.921875	1	2607880
smoke	2106.017643	21.921875	1	2607880
smoke	2106.250433	21.921875	1	2607880
smoke	2106.483884	21.921875	1	2607880
smoke	2106.717323	21.921875	1	2607880
smoke	2106.951917	21.921875	1	2607880
smoke	2107.186058	21.921875	1	2607880
smoke	2107.419653	21.921875	1	2607880
smoke	2107.654746	21.921875	1	2607880
smoke	2107.882414	21.921875	1	2607880
smoke	2108.115270	21.921875	1	2607880
smoke	2108.349866	21.921875	1	2607880
smoke	2108.584094	21.921875	1	2607880
smoke	2108.821032	21.921875	1	2607880
smoke	2109.055338	21.921875	1	2607880
smoke	2109.289540	21.921875	1	2607880
smoke	2109.524213	21.921875	1	2607880
smoke	2109.758460	21.921875	1	2607880
smoke	2109.992809	21.921875	1	2607880
smoke	2110.227161	21.921875	1	2607880
smoke	2110.461509	21.921875	1	2607880
smoke	2110.696186	21.921875	1	2607880
smoke	2110.931020	21.921875	1	2607880
smoke	2111.165725	21.921875	1	2607880
smoke	2111.396270	21.921875	1	2607880
smoke	2111.631518	21.921875	1	2607880
smoke	2111.867141	21.921875	1	2607880
smoke	2112.101544	21.921875	1	2607880
smoke	2112.332135	21.921875	1	2607880
smoke	2112.567190	21.921875	1	2607880
smoke	2112.800690	21.921875	1	2607880
smoke	2113.029024	21.921875	1	2607880
smoke	2113.259203	21.921875	1	2607880
smoke	2113.487706	21.921875	1	2607880
smoke	2113.722257	21.921875	1	2607880
smoke	2113.951202	21.921875	1	2607880
smoke	2114.185414	21.921875	1	2607880
smoke	2114.419767	21.921875	1	2607880
smoke	2114.654762	21.921875	1	2607880
smoke	2114.883907	21.921875	1	2607880
smoke	2115.117526	21.921875	1	2607880
smoke	2115.350434	21.921875	1	2607880
smoke	2115.584945	21.921875	1	2607880
smoke	2115.817916	21.921875	1	2607880
smoke	2116.051257	21.921875	1	2607880
smoke	2116.284430	21.921875	1	2607880
smoke	2116.517466	21.921875	1	2607880
smoke	2116.746883	21.921875	1	2607880
smoke	2116.981315	21.921875	1	2607880
smoke	2117.214906	21.921875	1	2607880
smoke	2117.441238	21.921875	1	2607880
smoke	2117.669818	21.921875	1	2607880
smoke	2117.904389	21.921875	1	2607880
smoke	2118.138753	21.921875	1	2607880
smoke	2118.368305	21.921875	1	2607880
smoke	2118.598991	21.921875	1	2607880
smoke	2118.833203	21.921875	1	2607880
smoke	2119.067663	21.921875	1	2607880
smoke	2119.301940	21.921875	1	2607880
smoke	2119.533959	21.921875	1	2607880
smoke	2119.765614	21.921875	1	2607880
smoke	2120.000103	21.921875	1	2607880
smoke	2120.234100	21.921875	1	2607880
smoke	2120.465408	21.921875	1	2607880
smoke	2120.699362	21.921875	1	2607880
smoke	2120.933620	21.921875	1	2607880
smoke	2121.171487	21.921875	1	2607880
smoke	2121.403881	21.921875	1	2607880
smoke	2121.635835	21.921875	1	2607880
smoke	2121.862704	21.921875	1	2607880
smoke	2122.092461	21.921875	1	2607880
smoke	2122.322620	21.921875	1	2607880
smoke	2122.556980	21.921875	1	2607880
smoke	2122.790583	21.921875	1	2607880
smoke	2123.032031	21.921875	1	2607880
smoke	2123.263519	21.921875	1	2607880
smoke	2123.494773	21.921875	1	2607880
smoke	2123.726168	21.921875	1	2607880
smoke	2123.973189	21.921875	1	2607880
smoke	2124.223179	21.921875	1	2607880
smoke	2124.453661	21.921875	1	2607880
smoke	2124.679747	21.921875	1	2607880
smoke	2124.912227	21.921875	1	2607880
smoke	2125.143047	21.921875	1	2607880
smoke	2125.373120	21.921875	1	2607880
smoke	2125.600323	21.921875	1	2607880
smoke	2125.832162	21.921875	1	2607880
smoke	2126.062775	21.921875	1	2607880
smoke	2126.292130	21.921875	1	2607880
smoke	2126.517035	21.921875	1	2607880
smoke	2126.747068	21.921875	1	2607880
smoke	2126.979766	21.921875	1	2607880
smoke	2127.211946	21.921875	1	2607880
smoke	2127.442702	21.921875	1	2607880
smoke	2127.672996	21.921875	1	2607880
smoke	2127.903043	21.921875	1	2607880
smoke	2128.133603	21.921875	1	2607880
smoke	2128.362703	21.921875	1	2607880
smoke	2128.593162	21.921875	1	2607880
smoke	2128.824961	21.921875	1	2607880
smoke	2129.054105	21.921875	1	2607880
smoke	2129.284340	21.921875	1	2607880
smoke	2129.510452	21.921875	1	2607880
smoke	2129.738712	21.921875	1	2607880
smoke	2129.967216	21.921875	1	2607880
smoke	2130.198952	21.921875	1	2607880
smoke	2130.432525	21.921875	1	2607880
smoke	2130.665707	21.921875	1	2607880
smoke	2130.896544	21.921875	1	2607880
smoke	2131.127795	21.921875	1	2607880
smoke	2131.357578	21.921875	1	2607880
smoke	2131.585251	21.921875	1	2607880
smoke	2131.816698	21.921875	1	2607880
smoke	2132.047852	21.921875	1	2607880
smoke	2132.280682	21.921875	1	2607880
smoke	2132.509622	21.921875	1	2607880
smoke	2132.736013	21.921875	1	2607880
smoke	2132.965076	21.921875	1	2607880
smoke	2133.195466	21.921875	1	2607880
smoke	2133.427458	21.921875	1	2607880
smoke	2133.661582	21.921875	1	2607880
