seed	condition_id	tool	exit_code	runtime_seconds	peak_rss_mib	cpu_user_seconds	cpu_system_seconds	timed_out	status	evaluation_seconds	warning	eligible_read_truth_array_count	eligible_read_predicted_array_count	eligible_read_matched_array_count	eligible_read_array_recall	eligible_read_array_precision	eligible_read_array_f1	eligible_read_read_detection_recall	eligible_read_read_detection_precision	eligible_read_negative_read_count	eligible_read_false_positive_read_count	eligible_read_negative_read_call_rate	eligible_read_matched_period_mae_bp	eligible_read_matched_boundary_mae_bp	eligible_read_warning	eligible_read_base_union_recall	eligible_read_base_union_precision	eligible_read_base_union_f1	eligible_read_predicted_union_bp	eligible_read_truth_union_bp	eligible_read_duplicated_prediction_bp	eligible_read_duplicate_bp_fraction	eligible_read_array_recall_ci_low	eligible_read_array_recall_ci_high	eligible_read_array_precision_ci_low	eligible_read_array_precision_ci_high	eligible_read_negative_read_call_rate_ci_low	eligible_read_negative_read_call_rate_ci_high	all_input_base_union_recall	all_input_base_union_precision	all_input_base_union_f1	all_input_predicted_union_bp	all_input_truth_union_bp	all_input_duplicated_prediction_bp	all_input_duplicate_bp_fraction	all_input_prediction_count	predictions_on_excluded_reads	all_planted_truth_family_count	all_planted_recovered_family_count	all_planted_cyclic_monomer_recall	all_planted_distinct_consensus_count	all_planted_homologous_consensus_fraction	all_planted_unmatched_distinct_consensus_count	observed_eligible_truth_family_count	observed_eligible_recovered_family_count	observed_eligible_cyclic_monomer_recall	observed_eligible_distinct_consensus_count	observed_eligible_homologous_consensus_fraction	observed_eligible_unmatched_distinct_consensus_count
6301	condition_004	trf	0	46.873370583867654	183.984375	45.448812	1.368822	False	ok	1.410812082933262	development_truth;correlated_arrays_not_independent_replicates	1049	1049	1049	1.0	1.0	1.0	1.0	1.0	2555	0	0.0	0.0	0.15586272640610105	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999818152665545	0.999987999847875	0.9999849075476523	10833196	10833263	0	0.0	0.996351341611303	1.0	0.996351341611303	1.0	0.0	0.0015012492499103702	0.9996312271702447	0.9999880016066771	0.9998095825604018	10834784	10838651	0	0.0	1051	2	55	55	1.0	62	1.0	0	55	55	1.0	62	1.0	0
6301	condition_004	tidehunter	0	14.434204459190369	345.171875	11.884917	2.486798	False	ok	0.397995000006631	development_truth;correlated_arrays_not_independent_replicates	1049	1117	1049	1.0	0.9391226499552372	0.9686057248384118	1.0	0.9510426110607434	2555	54	0.021135029354207437	0.0	0.7178265014299333	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999682459476891	0.9947667147631812	0.9973606985204555	10889909	10833263	58990	0.005387756339701371	0.996351341611303	1.0	0.9235390028946031	0.9516962877701176	0.016234746646064196	0.027473103418331368	0.9994711518988848	0.9947667147631812	0.9971133844120366	10889909	10838651	58990	0.005387756339701371	1117	0	55	55	1.0	87	0.6896551724137931	27	55	55	1.0	87	0.6896551724137931	27
6301	condition_004	tandemx	0	50.70585258305073	120.265625	48.844335	0.502719	False	ok	0.2533703329972923	development_truth;correlated_arrays_not_independent_replicates	1049	1049	1049	1.0	1.0	1.0	1.0	1.0	2555	0	0.0	0.0	0.3179218303145853	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999879999220918	0.9999504323096421	0.9999692157630247	10833670	10833263	0	0.0	0.996351341611303	1.0	0.996351341611303	1.0	0.0	0.0015012492499103702	0.999564982763999	0.9999504359833653	0.9997576722211343	10834473	10838651	0	0.0	1050	1	55	55	1.0	60	0.9833333333333333	1	55	55	1.0	60	0.9833333333333333	1
6301	condition_006	trf	0	81.78566304105334	228.3125	79.177554	1.679244	False	ok	3.373275167075917	development_truth;correlated_arrays_not_independent_replicates	1049	1501	1049	1.0	0.6988674217188541	0.8227450980392157	1.0	1.0	2555	0	0.0	0.27740705433746427	0.38083889418493805	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999385221784011	0.9999876299809751	0.9999630754767718	10832643	10833175	4303709	0.2843293417066411	0.996351341611303	1.0	0.6751760458916186	0.7215434865884697	0.0	0.0015012492499103702	0.9994427298340396	0.9999876299809751	0.9997151056573169	10832643	10838549	4303709	0.2843293417066411	1501	0	55	55	1.0	204	0.3284313725490196	137	55	55	1.0	204	0.3284313725490196	137
6301	condition_006	tidehunter	0	17.13748133298941	388.421875	13.477667	3.340169	False	ok	1.3413959580939263	development_truth;correlated_arrays_not_independent_replicates	1049	1140	1049	1.0	0.9201754385964912	0.9584285061671997	1.0	0.9668202764976959	2555	36	0.014090019569471625	0.01811248808388942	44.43136320305052	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9998988292905819	0.9968049468845426	0.9983494911099894	10866799	10833175	139850	0.012705956190662572	0.996351341611303	1.0	0.9029949505387852	0.9345337057381978	0.010194913775869485	0.01944406935036435	0.9994030566268602	0.9968049468845426	0.9981023110064856	10866799	10838549	139850	0.012705956190662572	1140	0	55	55	1.0	132	0.5833333333333334	55	55	55	1.0	132	0.5833333333333334	55
6301	condition_006	tandemx	0	58.89761624997482	119.90625	57.579927	0.8315009999999999	False	ok	1.205716541968286	development_truth;correlated_arrays_not_independent_replicates	1049	1049	1049	1.0	1.0	1.0	1.0	1.0	2555	0	0.0	0.03908484270734033	0.4890371782650143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.99995319931599	0.9999520916605612	0.9999526454879689	10833187	10833175	0	0.0	0.996351341611303	1.0	0.996351341611303	1.0	0.0	0.0015012492499103702	0.9995313025756491	0.9999520952026161	0.9997416546110869	10833988	10838549	0	0.0	1050	1	55	55	1.0	103	0.9902912621359223	1	55	55	1.0	103	0.9902912621359223	1
