family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f028	171	171	273.0000	5.0002	54.5975	9336.1767	20.0000	48.1978	59.5973	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f029	171	171	473.0000	5.0002	94.5957	16175.8666	3.0000	92.3958	95.3957	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f030	171	171	239.0000	5.0002	47.7978	8173.4294	16.0000	41.1981	53.9976	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f031	171	171	830.0000	5.0002	165.9925	28384.7130	3.0000	163.9926	166.9924	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	171	766.0000	5.0002	153.1931	26196.0123	28.0000	142.3935	168.1924	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	1018.0000	5.0002	203.5908	34814.0215	9.0000	199.5910	206.3906	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	820.0000	5.0002	163.9926	28042.7285	33.0000	152.7931	177.7919	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	1199.0000	5.0002	239.7891	41003.9409	6.0000	237.1892	241.5890	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	342.0000	5.0002	68.3969	11695.8697	7.0000	65.1970	71.3968	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	126.0000	5.0002	25.1989	10608.7190	2.0000	24.5989	25.9988	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	59.0000	5.0002	11.7995	4967.5748	5.0000	9.9995	13.9994	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	84.0000	5.0002	16.7992	7072.4793	2.0000	15.9993	17.3992	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	73.0000	5.0002	14.5993	6146.3213	7.0000	11.3995	16.9992	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	80.0000	5.0002	15.9993	6735.6946	2.0000	15.1993	16.5992	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	42.0000	5.0002	8.3996	3536.2397	5.0000	6.5997	10.1995	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	350.0000	5.0002	69.9968	29468.6639	3.0000	68.7969	70.9968	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	227.0000	5.0002	45.3979	19112.5334	10.0000	41.7981	50.1977	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	456.0000	5.0002	91.1959	38393.4592	3.0000	90.1959	92.5958	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	290.0000	5.0002	57.9974	24416.8929	14.0000	52.1976	63.1971	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	421	184.0000	5.0002	36.7983	15492.0976	3.0000	35.9984	37.5983	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	322.0000	5.0002	64.3971	27111.1708	19.0000	57.7974	71.5968	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	1169.0000	5.0002	233.7894	98425.3374	6.0000	231.1895	235.7893	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	678.0000	5.0002	135.5939	57085.0118	27.0000	125.5943	144.5934	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	818.0000	5.0002	163.5926	68872.4773	7.0000	160.5927	165.3925	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	693.0000	5.0002	138.5937	58347.9545	30.0000	127.3942	148.3933	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	1360.0000	5.0002	271.9877	114506.8083	7.0000	269.1878	274.1876	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	706.0000	5.0002	141.1936	59442.5049	26.0000	131.1941	152.1931	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	23939.0000	5.0002	4787.5829	818676.6812	121.0000	4757.1843	4909.7774	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
