scenario	dataset_id	seed	split	tool	repetition	total_bases	exit_code	runtime_seconds	peak_rss_mib	cpu_user_seconds	cpu_system_seconds	timed_out	status	error	truth_array_count	predicted_array_count	matched_array_count	array_recall	array_precision	array_f1	read_detection_recall	read_detection_precision	negative_read_count	false_positive_read_count	negative_read_call_rate	matched_period_mae_bp	matched_boundary_mae_bp	warning	base_union_recall	base_union_precision	base_union_f1	predicted_union_bp	truth_union_bp	duplicated_prediction_bp	duplicate_bp_fraction	array_recall_ci_low	array_recall_ci_high	array_precision_ci_low	array_precision_ci_high	negative_read_call_rate_ci_low	negative_read_call_rate_ci_high	truth_family_count	recovered_family_count	sequence_family_recall	family_criterion	cyclic_monomer_recall	distinct_consensus_count	homologous_consensus_fraction	unmatched_distinct_consensus_count	mean_best_cyclic_edit_similarity	prediction_sha256	catalog_sha256
clean_171	clean_171_s1201	1201	development	tandemx	3	500000	0	0.4502091249451041	28.8125	0.395624	0.021648999999999998	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.38571428571428573	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9996242014280345	0.9998120654012403	143694	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	52ba28cc9045147612e05cda8577d49b9f0091665743fa1351f1bca51569a6ea	c2f2b474421f0074cf94110f128dd03ce1e2731beb92cfafae04d91025a2f0aa
clean_171	clean_171_s1201	1201	development	tidehunter	3	500000	0	0.27377629186958075	92.859375	0.175085	0.087197	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	2.8785714285714286	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999094959621275	0.9972919863627211	0.998599025923235	144017	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	c04ed887718f6f4746b2393a49c1117947a7576620ba6e9175c69ab3b544907f	558b37bc6717331a30a802e1df73d329c8df27a2c3652581b71acc02cbfc79b0
clean_421	clean_421_s1201	1201	development	tandemx	1	500000	0	0.5528411250561476	28.609375	0.48127299999999995	0.022539999999999998	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.4357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.999741329228525	0.9998706478844568	235821	235760	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	057d843851ec1cdd87b35d7aee1b3b39abc5a42acab9b30ad2de1b779976b51d	2d29e13fdbb3849a2a9e67970db5eef6c4f9db7622ff02694235e3b73ad5722d
clean_421	clean_421_s1201	1201	development	tidehunter	1	500000	0	0.4991394579410553	56.578125	0.34237799999999996	0.11961799999999999	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	1.0	30	0	0.0	0.0	0.65	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9998939599592807	0.9983229647949655	0.9991078448200962	236131	235760	827	0.0034900699702056903	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	1.0	0	1.0	850b7dbda9c5a0aa34c866f2cf1360da213d94122b05154d9b44a5c611d82562	aedb73bed3ea43de7be3c54e88a1c6dfc3382e4f9ea5828563c289cf0fa2424c
clean_421	clean_421_s1201	1201	development	tidehunter	2	500000	0	0.46501745912246406	55.421875	0.34463099999999997	0.11161599999999999	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	1.0	30	0	0.0	0.0	0.65	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9998939599592807	0.9983229647949655	0.9991078448200962	236131	235760	827	0.0034900699702056903	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	1.0	0	1.0	850b7dbda9c5a0aa34c866f2cf1360da213d94122b05154d9b44a5c611d82562	aedb73bed3ea43de7be3c54e88a1c6dfc3382e4f9ea5828563c289cf0fa2424c
clean_421	clean_421_s1201	1201	development	tandemx	2	500000	0	0.5644871250260621	28.640625	0.48841799999999996	0.024367	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.4357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.999741329228525	0.9998706478844568	235821	235760	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	057d843851ec1cdd87b35d7aee1b3b39abc5a42acab9b30ad2de1b779976b51d	2d29e13fdbb3849a2a9e67970db5eef6c4f9db7622ff02694235e3b73ad5722d
clean_421	clean_421_s1201	1201	development	tandemx	3	500000	0	0.5454847498331219	29.90625	0.47614799999999996	0.021056	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.4357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.999741329228525	0.9998706478844568	235821	235760	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	057d843851ec1cdd87b35d7aee1b3b39abc5a42acab9b30ad2de1b779976b51d	2d29e13fdbb3849a2a9e67970db5eef6c4f9db7622ff02694235e3b73ad5722d
clean_421	clean_421_s1201	1201	development	tidehunter	3	500000	0	0.4556578330229968	73.5625	0.342439	0.099441	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	1.0	30	0	0.0	0.0	0.65	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9998939599592807	0.9983229647949655	0.9991078448200962	236131	235760	827	0.0034900699702056903	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	1.0	0	1.0	850b7dbda9c5a0aa34c866f2cf1360da213d94122b05154d9b44a5c611d82562	aedb73bed3ea43de7be3c54e88a1c6dfc3382e4f9ea5828563c289cf0fa2424c
clean_729	clean_729_s1201	1201	development	tandemx	1	500000	0	0.6633818328846246	29.546875	0.614796	0.020311	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.42857142857142855	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9998040752351097	0.9999020280199863	306240	306180	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	092546b9546c8fd84a673053290285c1562d17712b6e6cf0fa513b06db4c0710	1a74ad6edcef9b203713700b2dba1937a843422bffff258deabc99a535eb319f
clean_729	clean_729_s1201	1201	development	tidehunter	1	500000	0	0.691455417079851	124.4375	0.54714	0.128918	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	0.9859154929577465	30	1	0.03333333333333333	0.0	1.95	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999020184205369	0.9979529170931423	0.9989265169881134	306778	306180	0	0.0	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.005908590381612455	0.16670390991409173	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	0.75	1	1.0	dde64b4206e91d6b65a1c585c8e4a9a70ef8af9c2a53f41ab90c45376306d34c	6dd5c5585d244ccf09338b6048a0e7259ba06193ffac78da816cf83d2b00aa88
clean_729	clean_729_s1201	1201	development	tidehunter	2	500000	0	0.7080005831085145	112.828125	0.548293	0.132344	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	0.9859154929577465	30	1	0.03333333333333333	0.0	1.95	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999020184205369	0.9979529170931423	0.9989265169881134	306778	306180	0	0.0	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.005908590381612455	0.16670390991409173	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	0.75	1	1.0	dde64b4206e91d6b65a1c585c8e4a9a70ef8af9c2a53f41ab90c45376306d34c	6dd5c5585d244ccf09338b6048a0e7259ba06193ffac78da816cf83d2b00aa88
clean_729	clean_729_s1201	1201	development	tandemx	2	500000	0	0.6738035420421511	29.421875	0.610239	0.020717	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.42857142857142855	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9998040752351097	0.9999020280199863	306240	306180	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	092546b9546c8fd84a673053290285c1562d17712b6e6cf0fa513b06db4c0710	1a74ad6edcef9b203713700b2dba1937a843422bffff258deabc99a535eb319f
clean_729	clean_729_s1201	1201	development	tandemx	3	500000	0	0.659854750148952	29.46875	0.5986119999999999	0.020484	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.42857142857142855	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9998040752351097	0.9999020280199863	306240	306180	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	092546b9546c8fd84a673053290285c1562d17712b6e6cf0fa513b06db4c0710	1a74ad6edcef9b203713700b2dba1937a843422bffff258deabc99a535eb319f
clean_729	clean_729_s1201	1201	development	tidehunter	3	500000	0	0.7201333330012858	103.5	0.549829	0.139021	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	0.9859154929577465	30	1	0.03333333333333333	0.0	1.95	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999020184205369	0.9979529170931423	0.9989265169881134	306778	306180	0	0.0	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.005908590381612455	0.16670390991409173	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	0.75	1	1.0	dde64b4206e91d6b65a1c585c8e4a9a70ef8af9c2a53f41ab90c45376306d34c	6dd5c5585d244ccf09338b6048a0e7259ba06193ffac78da816cf83d2b00aa88
substitution_1pct	substitution_1pct_s1201	1201	development	tandemx	1	500000	0	0.5114582080859691	28.578125	0.448455	0.023063999999999998	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.6357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999025341130604	0.999478082963932	0.999690263484849	143701	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	d3038f24fb2fa66d4cc9677f355922884ce41b6cd0b47843c2876e95be93677a	c2f2b474421f0074cf94110f128dd03ce1e2731beb92cfafae04d91025a2f0aa
substitution_1pct	substitution_1pct_s1201	1201	development	tidehunter	1	500000	0	0.28980091609992087	67.296875	0.18182399999999999	0.086325	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	0.9859154929577465	30	1	0.03333333333333333	0.0	1.3	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9997841826789196	0.9939852434280652	0.9968762798575583	144478	143640	0	0.0	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.005908590381612455	0.16670390991409173	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	0.75	1	1.0	62b77192bd238b2a9cd8a9aac43620287a005d222f2258eb746a43b7d6f868ee	61b0dd7bb69f997038f464605bd5a93ae0a9560e52699036b94d3223f82ba4d1
substitution_1pct	substitution_1pct_s1201	1201	development	tidehunter	2	500000	0	0.30545091698877513	68.890625	0.183614	0.09369799999999999	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	0.9859154929577465	30	1	0.03333333333333333	0.0	1.3	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9997841826789196	0.9939852434280652	0.9968762798575583	144478	143640	0	0.0	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.005908590381612455	0.16670390991409173	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	0.75	1	1.0	62b77192bd238b2a9cd8a9aac43620287a005d222f2258eb746a43b7d6f868ee	61b0dd7bb69f997038f464605bd5a93ae0a9560e52699036b94d3223f82ba4d1
substitution_1pct	substitution_1pct_s1201	1201	development	tandemx	2	500000	0	0.5090399170294404	28.71875	0.44323199999999996	0.021932999999999998	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.6357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999025341130604	0.999478082963932	0.999690263484849	143701	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	d3038f24fb2fa66d4cc9677f355922884ce41b6cd0b47843c2876e95be93677a	c2f2b474421f0074cf94110f128dd03ce1e2731beb92cfafae04d91025a2f0aa
substitution_1pct	substitution_1pct_s1201	1201	development	tandemx	3	500000	0	0.5041537501383573	28.71875	0.436635	0.022882	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.6357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999025341130604	0.999478082963932	0.999690263484849	143701	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	d3038f24fb2fa66d4cc9677f355922884ce41b6cd0b47843c2876e95be93677a	c2f2b474421f0074cf94110f128dd03ce1e2731beb92cfafae04d91025a2f0aa
substitution_1pct	substitution_1pct_s1201	1201	development	tidehunter	3	500000	0	0.28604958299547434	70.671875	0.182528	0.08819099999999999	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	0.9859154929577465	30	1	0.03333333333333333	0.0	1.3	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9997841826789196	0.9939852434280652	0.9968762798575583	144478	143640	0	0.0	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.005908590381612455	0.16670390991409173	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	0.75	1	1.0	62b77192bd238b2a9cd8a9aac43620287a005d222f2258eb746a43b7d6f868ee	61b0dd7bb69f997038f464605bd5a93ae0a9560e52699036b94d3223f82ba4d1
substitution_5pct	substitution_5pct_s1201	1201	development	tandemx	1	500000	0	1.3009919160977006	30.515625	1.209455	0.029462	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.8142857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9995265942634364	0.9987061589615882	0.9991162081851648	143758	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	bfc22e85dbef57fc15324d83b4874605bcce4444d6c2af6159075a43d236e4ba	c2f2b474421f0074cf94110f128dd03ce1e2731beb92cfafae04d91025a2f0aa
substitution_5pct	substitution_5pct_s1201	1201	development	tidehunter	1	500000	0	0.33415266615338624	79.421875	0.23143799999999998	0.066492	False	ok		70	84	70	1.0	0.8333333333333334	0.9090909090909091	1.0	1.0	30	0	0.0	0.0	2.2928571428571427	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9993107769423559	0.9937897229260998	0.9965426030450086	144438	143640	23773	0.14132845057695395	0.9479769375897331	1.0	0.739469602546601	0.8980425785102926	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	16	0.25	12	1.0	ab11ec93ad164984ffc1abf5f05a0ad10bcfdb90c433f194240f3a597cc5f3e5	efc1d8a8fc7de2df057a0dd78bc678d43a5f1cccb39ddda757349cc73eb16bb5
substitution_5pct	substitution_5pct_s1201	1201	development	tidehunter	2	500000	0	0.31378091615624726	70.109375	0.23024799999999998	0.058799	False	ok		70	84	70	1.0	0.8333333333333334	0.9090909090909091	1.0	1.0	30	0	0.0	0.0	2.2928571428571427	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9993107769423559	0.9937897229260998	0.9965426030450086	144438	143640	23773	0.14132845057695395	0.9479769375897331	1.0	0.739469602546601	0.8980425785102926	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	16	0.25	12	1.0	ab11ec93ad164984ffc1abf5f05a0ad10bcfdb90c433f194240f3a597cc5f3e5	efc1d8a8fc7de2df057a0dd78bc678d43a5f1cccb39ddda757349cc73eb16bb5
substitution_5pct	substitution_5pct_s1201	1201	development	tandemx	2	500000	0	1.290406540967524	30.3125	1.212219	0.021353999999999998	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.8142857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9995265942634364	0.9987061589615882	0.9991162081851648	143758	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	bfc22e85dbef57fc15324d83b4874605bcce4444d6c2af6159075a43d236e4ba	c2f2b474421f0074cf94110f128dd03ce1e2731beb92cfafae04d91025a2f0aa
substitution_5pct	substitution_5pct_s1201	1201	development	tandemx	3	500000	0	1.2925557079724967	29.140625	1.220775	0.02258	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	1.8142857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9995265942634364	0.9987061589615882	0.9991162081851648	143758	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	bfc22e85dbef57fc15324d83b4874605bcce4444d6c2af6159075a43d236e4ba	c2f2b474421f0074cf94110f128dd03ce1e2731beb92cfafae04d91025a2f0aa
substitution_5pct	substitution_5pct_s1201	1201	development	tidehunter	3	500000	0	0.30452700005844235	79.359375	0.228788	0.065316	False	ok		70	84	70	1.0	0.8333333333333334	0.9090909090909091	1.0	1.0	30	0	0.0	0.0	2.2928571428571427	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9993107769423559	0.9937897229260998	0.9965426030450086	144438	143640	23773	0.14132845057695395	0.9479769375897331	1.0	0.739469602546601	0.8980425785102926	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	16	0.25	12	1.0	ab11ec93ad164984ffc1abf5f05a0ad10bcfdb90c433f194240f3a597cc5f3e5	efc1d8a8fc7de2df057a0dd78bc678d43a5f1cccb39ddda757349cc73eb16bb5
