seed	unit_substitution_rate	array_fragments	fragment_gap_bp	locate_identity_model	locate_min_identity	assembly_fraction	family_id	true_assembly_bp	predicted_assembly_bp	overlap_bp	base_recall	base_precision	fragments	truth_fragments
5502	0.03	3	500	iid_base	0.9	0.25	f2	3420	3404	3400	0.9941520467836257	0.9988249118683902	3	3
5502	0.03	3	500	iid_base	0.9	0.25	f3	21050	20998	20998	0.9975296912114014	1.0	3	3
5502	0.03	3	500	iid_base	0.9	0	f1	0	0	0	NA	NA	0	0
5502	0.03	3	500	iid_base	0.9	0	f2	0	0	0	NA	NA	0	0
5502	0.03	3	500	iid_base	0.9	0	f3	0	0	0	NA	NA	0	0
5502	0.05	1	500	iid_base	0.9	1	f1	1220	1149	1149	0.9418032786885245	1.0	2	1
5502	0.05	1	500	iid_base	0.9	1	f2	13680	13560	13560	0.9912280701754386	1.0	1	1
5502	0.05	1	500	iid_base	0.9	1	f3	84200	84171	84171	0.9996555819477435	1.0	1	1
5502	0.05	1	500	iid_base	0.9	0.75	f1	915	865	865	0.9453551912568307	1.0	1	1
5502	0.05	1	500	iid_base	0.9	0.75	f2	10260	10176	10176	0.991812865497076	1.0	1	1
5502	0.05	1	500	iid_base	0.9	0.75	f3	63150	63075	63075	0.998812351543943	1.0	1	1
5502	0.05	1	500	iid_base	0.9	0.5	f1	610	610	610	1.0	1.0	1	1
5502	0.05	1	500	iid_base	0.9	0.5	f2	6840	6755	6755	0.9875730994152047	1.0	1	1
5502	0.05	1	500	iid_base	0.9	0.5	f3	42100	42081	42081	0.9995486935866983	1.0	1	1
5502	0.05	1	500	iid_base	0.9	0.25	f1	305	293	293	0.9606557377049181	1.0	1	1
5502	0.05	1	500	iid_base	0.9	0.25	f2	3420	3336	3336	0.9754385964912281	1.0	1	1
5502	0.05	1	500	iid_base	0.9	0.25	f3	21050	21033	21033	0.9991923990498812	1.0	1	1
5502	0.05	1	500	iid_base	0.9	0	f1	0	0	0	NA	NA	0	0
5502	0.05	1	500	iid_base	0.9	0	f2	0	0	0	NA	NA	0	0
5502	0.05	1	500	iid_base	0.9	0	f3	0	0	0	NA	NA	0	0
5502	0.05	3	500	iid_base	0.9	1	f1	1220	1069	1069	0.8762295081967213	1.0	3	3
5502	0.05	3	500	iid_base	0.9	1	f2	13680	13483	13481	0.985453216374269	0.9998516650597048	3	3
5502	0.05	3	500	iid_base	0.9	1	f3	84200	84150	84150	0.9994061757719715	1.0	3	3
5502	0.05	3	500	iid_base	0.9	0.75	f1	915	827	827	0.9038251366120219	1.0	3	3
5502	0.05	3	500	iid_base	0.9	0.75	f2	10260	10125	10125	0.9868421052631579	1.0	3	3
5502	0.05	3	500	iid_base	0.9	0.75	f3	63150	63057	63057	0.9985273159144893	1.0	3	3
5502	0.05	3	500	iid_base	0.9	0.5	f1	610	559	559	0.9163934426229509	1.0	3	3
5502	0.05	3	500	iid_base	0.9	0.5	f2	6840	6605	6605	0.9656432748538012	1.0	3	3
5502	0.05	3	500	iid_base	0.9	0.5	f3	42100	42069	42069	0.9992636579572447	1.0	3	3
5502	0.05	3	500	iid_base	0.9	0.25	f1	305	261	261	0.8557377049180328	1.0	3	3
5502	0.05	3	500	iid_base	0.9	0.25	f2	3420	3268	3265	0.9546783625730995	0.9990820073439413	3	3
5502	0.05	3	500	iid_base	0.9	0.25	f3	21050	20983	20983	0.9968171021377672	1.0	3	3
5502	0.05	3	500	iid_base	0.9	0	f1	0	0	0	NA	NA	0	0
5502	0.05	3	500	iid_base	0.9	0	f2	0	0	0	NA	NA	0	0
5502	0.05	3	500	iid_base	0.9	0	f3	0	0	0	NA	NA	0	0
5503	0.01	1	500	iid_base	0.9	1	f1	1220	1220	1220	1.0	1.0	1	1
5503	0.01	1	500	iid_base	0.9	1	f2	13680	13667	13667	0.9990497076023391	1.0	1	1
5503	0.01	1	500	iid_base	0.9	1	f3	84200	84200	84200	1.0	1.0	1	1
5503	0.01	1	500	iid_base	0.9	0.75	f1	915	915	915	1.0	1.0	1	1
5503	0.01	1	500	iid_base	0.9	0.75	f2	10260	10260	10260	1.0	1.0	1	1
5503	0.01	1	500	iid_base	0.9	0.75	f3	63150	63150	63150	1.0	1.0	1	1
5503	0.01	1	500	iid_base	0.9	0.5	f1	610	610	610	1.0	1.0	1	1
