family_id	truth_bp	estimated_bp	absolute_relative_error	excess_bp
truth_f1	49248	39501.0	0.19791666666666666	0
truth_f2	43092	35055.0	0.1865079365079365	0
truth_f3	51300	41895.0	0.18333333333333332	0
