family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f022	171	171	71.0000	5.0005	14.1986	2427.9675	6.0000	10.9989	16.1984	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f023	171	171	96.0000	5.0005	19.1982	3282.8857	2.0000	18.3982	19.7981	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f024	171	171	62.0000	5.0005	12.3988	2120.1970	8.0000	10.1990	15.7985	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f025	171	171	265.0000	5.0005	52.9949	9062.1324	4.0000	51.9950	54.1948	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f026	171	171	333.0000	5.0005	66.5936	11387.5098	12.0000	62.1940	73.1930	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f027	171	171	408.0000	5.0005	81.5922	13952.2642	2.0000	80.7923	82.7921	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f028	171	171	247.0000	5.0005	49.3953	8446.5913	14.0000	43.5958	53.1949	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f029	171	171	116.0000	5.0005	23.1978	3966.8202	1.0000	22.3979	23.5977	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f030	171	171	320.0000	5.0005	63.9939	10942.9523	12.0000	58.9944	67.5935	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f031	171	171	758.0000	5.0005	151.5855	25921.1183	3.0000	150.3856	152.9854	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	167	817.0000	5.0005	163.3844	27938.7251	33.0000	151.7055	173.5834	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	900.0000	5.0005	179.9828	30777.0534	5.0000	178.3829	182.3825	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	574.0000	5.0005	114.7890	19628.9207	13.0000	108.9896	119.1886	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	862.0000	5.0005	172.3835	29477.5778	4.0000	170.9836	174.7833	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	688.0000	5.0005	137.5868	23527.3475	24.0000	125.7880	144.9861	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	111.0000	5.0005	22.1979	9345.3053	2.0000	20.9980	22.5978	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	42.0000	5.0005	8.3992	3536.0615	6.0000	6.7993	10.1990	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	44.0000	5.0005	8.7992	3704.4453	1.0000	8.3992	9.1991	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	30.0000	5.0005	5.9994	2525.7582	4.0000	4.3996	7.1993	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	152.0000	5.0005	30.3971	12797.1748	3.0000	29.5972	31.3970	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	35.0000	5.0005	6.9993	2946.7179	4.0000	5.5995	9.5991	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	615.0000	5.0005	122.9882	51778.0428	4.0000	121.5884	124.5881	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	327.0000	5.0005	65.3937	27530.7642	15.0000	59.5943	70.9932	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	398.0000	5.0005	79.5924	33508.3919	3.0000	77.7926	80.5923	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	279.0000	5.0005	55.7947	23489.5511	15.0000	49.3953	61.5941	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	418	325.0000	5.0005	64.9938	27362.3803	3.5000	63.7939	66.4536	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	194.0000	5.0005	38.7963	16333.2363	12.0000	35.1966	43.3958	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	948.0000	5.0005	189.5818	79813.9586	6.0000	187.5820	191.7816	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	629.0000	5.0005	125.7880	52956.7299	21.0000	115.1890	133.1872	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	934.0000	5.0005	186.7821	78635.2715	5.0000	184.7823	188.3820	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	726.0000	5.0005	145.1861	61123.3481	25.0000	136.3869	154.1852	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	1189.0000	5.0005	237.7772	100104.2160	5.0000	235.5774	239.5771	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	524.0000	5.0005	104.7900	44116.5763	21.0000	97.5907	113.5891	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	21770.0000	5.0005	4353.5832	744462.7251	121.0000	4319.1865	4399.3788	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
